shap_rank,feature_name,presentation_label_ko,feature_family,interpretation_group,mean_abs_shap,mean_shap,score_direction_note,plain_korean_interpretation,caution,final_use_recommendation
11,w1_3_week3_ratio,1~3주 3주차 시청 비중,usage,weekly_ratio,0.1088529268431624,0.0004878007379832,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 3주차 시청 비중 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,재구독 판단 시점에 가까운 행동 proxy일 수 있어 target-adjacent로 조심해야 합니다.,group_for_interpretation
12,w1_3_w3_minus_w1_watch_time,1~3주 w3 minus w1 watch time,usage,week_to_week_delta,0.102541538997512,-0.0166281593704433,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 w3 minus w1 watch time 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,재구독 판단 시점에 가까운 행동 proxy일 수 있어 target-adjacent로 조심해야 합니다.,group_for_interpretation
13,w1_3_last_watch_rel_day,1~3주 마지막 시청 상대일,usage,watch_timing_rel_day,0.0924686080166058,0.0014502760415537,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 마지막 시청 상대일 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,재구독 판단 시점에 가까운 행동 proxy일 수 있어 target-adjacent로 조심해야 합니다.,use_with_caution
14,w1_3_genre_ratio_romance,1~3주 romance 장르 비중,genre,genre_preference_ratio,0.0920390116800067,-0.0095373920549987,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 romance 장르 비중 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",use
15,w1_3_genre_watch_time_romance,1~3주 romance 장르 시청 시간,genre,genre_volume_proxy,0.0863500757975354,-0.0008614966760553,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 romance 장르 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,순수 장르 취향보다 사용량 중복 신호일 수 있습니다.,group_for_interpretation
16,w1_3_genre_unique_count,1~3주 시청 장르 수,genre,other,0.0846906631770076,-0.0025241955832282,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 시청 장르 수 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",group_for_interpretation
17,w1_3_max_daily_watch_time,1~3주 일 최대 시청 시간,usage,session_intensity,0.0832244467348795,-0.0076245454193077,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 일 최대 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",group_for_interpretation
18,w1_3_avg_watch_time_per_session,1~3주 세션당 평균 시청 시간,usage,session_intensity,0.082452738365414,-0.0101422551451142,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 세션당 평균 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",use
19,w1_3_week2_ratio,1~3주 2주차 시청 비중,usage,weekly_ratio,0.0778312643183661,0.0076111866504527,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 2주차 시청 비중 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,재구독 판단 시점에 가까운 행동 proxy일 수 있어 target-adjacent로 조심해야 합니다.,group_for_interpretation
20,w1_3_week3_sessions,1~3주 3주차 세션 수,usage,weekly_sessions,0.0752554623068768,-0.0064329244298359,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 3주차 세션 수 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,재구독 판단 시점에 가까운 행동 proxy일 수 있어 target-adjacent로 조심해야 합니다.,group_for_interpretation
21,w1_3_genre_watch_time_animation_family,1~3주 animation/family 장르 시청 시간,genre,genre_volume_proxy,0.0652122147130651,-0.0055006646586883,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 animation/family 장르 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,순수 장르 취향보다 사용량 중복 신호일 수 있습니다.,group_for_interpretation
22,max_screen,최대 동시 화면 수,membership,membership_context,0.065080936548259,-0.0021984760245175,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,최대 동시 화면 수 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",use
23,w1_3_genre_watch_time_drama,1~3주 drama 장르 시청 시간,genre,genre_volume_proxy,0.0560247373929157,-0.0071863106761805,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 drama 장르 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,순수 장르 취향보다 사용량 중복 신호일 수 있습니다.,group_for_interpretation
24,w1_3_max_day_share,1~3주 최대 시청일 집중도,usage,session_intensity,0.0551020486274181,-0.0164468383292382,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 최대 시청일 집중도 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",use
25,w1_3_genre_session_count_action_adventure,1~3주 action/adventure 장르 세션 수,genre,genre_volume_proxy,0.0498434435720556,-0.0026478601901513,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 action/adventure 장르 세션 수 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,순수 장르 취향보다 사용량 중복 신호일 수 있습니다.,group_for_interpretation
26,w1_3_active_span_days,1~3주 활동 기간,usage,other,0.0488356005395315,5.897985316771532e-05,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 활동 기간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",use
27,w1_3_genre_session_count_thriller_crime,1~3주 thriller/crime 장르 세션 수,genre,genre_volume_proxy,0.0469996792481793,-0.002113838197043,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 thriller/crime 장르 세션 수 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,순수 장르 취향보다 사용량 중복 신호일 수 있습니다.,group_for_interpretation
28,w1_3_week2_watch_time,1~3주 2주차 시청 시간,usage,weekly_watch_time,0.0442396255948881,-0.0086954126390382,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 2주차 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",group_for_interpretation
29,w1_3_total_watch_time,1~3주 총 시청 시간,usage,usage_volume,0.0300907716019506,0.0017479832539497,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 총 시청 시간 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",group_for_interpretation
30,w1_3_top_genre,1~3주 최다 시청 장르,genre,genre_preference_ratio,0.0298433802035382,-0.008570327257779,positive SHAP pushes toward higher repurchase margin; negative SHAP implies higher churn risk,1~3주 최다 시청 장르 변수는 재구독 점수 구분에 사용된 모델 설명 신호입니다.,"예측적, 설명적 신호로만 사용하고 원인으로 말하지 않습니다.",use
