DIR 	park.ingyeom\_archive		 MB	2026-05-19 19:11:51
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_canonical_timing_audit.csv	27749	0.026 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_column_role_patch_log.csv	36869	0.035 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_conservative_safe_candidate_columns.csv	17504	0.017 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_detected_issues_from_05.csv	10984	0.010 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_downstream_handoff_policy.csv	641	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_final_checks.csv	4902	0.005 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_forbidden_drop_columns.csv	3318	0.003 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_human_review_summary.csv	144	0.000 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_input_validation.csv	948	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_open_risks_for_next_steps.csv	1346	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_review_required_columns.csv	55248	0.053 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_role_and_status_summary.csv	2169	0.002 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_safe_unsafe_wording.csv	720	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\05b_true_human_review_required_columns.csv	22752	0.022 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\05b_column_role_dictionary_patch_260513\README.md	1809	0.002 MB	2026-05-19 19:11:46
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513		 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_anomaly_duration_lt21_reference.csv	49185	0.047 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_before_after_distribution_impact.csv	2662	0.003 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_cohort_summary.csv	2564	0.002 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_common_preprocessing_policy.csv	2057	0.002 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_downstream_handoff_for_11_baseline_ladder.csv	870	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_duration_lt21_reference_rows.csv	45131	0.043 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_excluded_rows_detail.csv	50470	0.048 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_feature_policy_from_05b.csv	22565	0.022 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_final_checks.csv	4559	0.004 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_full_duplicate_audit.csv	17583	0.017 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_open_risks_for_next_steps.csv	848	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_preflight_input_validation.csv	456	0.000 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_primary_main_cohort_conservative_features.csv	5362961	5.115 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_primary_main_cohort_index.csv	4605338	4.392 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_row_flags_lineage.csv	4753216	4.533 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_row_policy_decision.csv	3134	0.003 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_safe_unsafe_wording.csv	866	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_sensitivity_all_duration_drop_full_duplicates_index.csv	4649525	4.434 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\06_source_consistency_audit.csv	1107	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\README.md	1165	0.001 MB	2026-05-19 19:11:46
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_anomaly_duration_lt21_reference.csv	49867	0.048 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_before_after_distribution_impact.csv	2662	0.003 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_cohort_summary.csv	2615	0.002 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_common_preprocessing_policy.csv	2057	0.002 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_downstream_handoff_for_11_baseline_ladder.csv	870	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_duration_lt21_reference_rows.csv	45813	0.044 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_excluded_rows_detail.csv	51152	0.049 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_feature_policy_from_05b.csv	22565	0.022 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_final_checks.csv	4579	0.004 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_full_duplicate_audit.csv	17583	0.017 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_open_risks_for_next_steps.csv	848	0.001 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_preflight_input_validation.csv	456	0.000 MB	2026-05-19 19:11:46
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_primary_main_cohort_conservative_features.csv	5362961	5.115 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_primary_main_cohort_index.csv	4605338	4.392 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_row_flags_lineage.csv	4753898	4.534 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_row_policy_decision.csv	3134	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_safe_unsafe_wording.csv	866	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_sensitivity_all_duration_drop_full_duplicates_index.csv	4649525	4.434 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\06_source_consistency_audit.csv	1107	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\06_common_preprocessing_and_final_cohort_260513\run_20260514_014702\README.md	1165	0.001 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_business_questions.csv	2794	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_feature_mapping_all_columns.csv	28996	0.028 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_mapping_conservative_features.csv	8983	0.009 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_mapping_review_required_columns.csv	24047	0.023 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_measurement_limitations.csv	1766	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_stage_contract.csv	1336	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_to_baseline_ladder_handoff.csv	4561	0.004 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_AARRR_to_EDA_plan.csv	2816	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_final_checks.csv	3825	0.004 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_open_risks_for_next_steps.csv	832	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_preflight_input_validation.csv	501	0.000 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_referral_experiment_boundary.csv	1123	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_safe_unsafe_wording.csv	1084	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\07_source_cohort_consistency_check.csv	1150	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\README.md	802	0.001 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_business_questions.csv	2794	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_feature_mapping_all_columns.csv	28988	0.028 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_mapping_conservative_features.csv	8983	0.009 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_mapping_review_required_columns.csv	24039	0.023 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_measurement_limitations.csv	1766	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_stage_contract.csv	1336	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_to_baseline_ladder_handoff.csv	4561	0.004 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_AARRR_to_EDA_plan.csv	2816	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_final_checks.csv	3845	0.004 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_open_risks_for_next_steps.csv	832	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_preflight_input_validation.csv	501	0.000 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_referral_experiment_boundary.csv	1123	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_safe_unsafe_wording.csv	1084	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\07_source_cohort_consistency_check.csv	1150	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\07_AARRR_feature_mapping_260513\run_20260514_021259\README.md	802	0.001 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_08_run_folder_inventory.csv	6827	0.007 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_08_source_of_truth_lock.csv	1974	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_AARRR_summary_interpretability_audit.csv	908	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_AARRR_summary_safe_replacement.csv	1379	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_conservative_feature_difference_interpretation_audit.csv	9351	0.009 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_decision_summary.csv	432	0.000 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_final_checks.csv	1918	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_handoff_to_09_question_design.csv	2441	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_internal_consistency_audit.csv	1334	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_interpretation_guardrail.csv	2910	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_key_metric_recomputation.csv	1273	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_open_risks_for_next_steps.csv	542	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_preflight_input_validation.csv	503	0.000 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_promotion_feature_difference_negative_finding.csv	831	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_promotion_target_signal_preview_from_08.csv	3759	0.004 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_review_column_exclusion_validation.csv	8785	0.008 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\08b_safe_unsafe_wording.csv	1041	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\08b_promotion_vs_nonpromotion_eda_audit_patch_260513\README.md	1025	0.001 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\09_promotion_repurchase_2x2_eda_260513		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\09_promotion_repurchase_2x2_eda_260513\09_08_vs_09_contrast_summary.csv	4961	0.005 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\09_promotion_repurchase_2x2_eda_260513\09_2x2_cohort_definition.csv	1062	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\09_promotion_repurchase_2x2_eda_260513\09_2x2_structure_summary.csv	784	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\09_promotion_repurchase_2x2_eda_260513\09_AARRR_2x2_interpretation_summary.csv	839	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000508\canonical_outputs\09_promotion_repurchase_2x2_eda_260513\09_cohort_and_08b_consistency_check.csv	807	0.001 MB	2026-05-19 19:11:47
