original_feature,feature_family,mean_abs_shap,mean_shap,positive_share,negative_share,primary_direction,score_direction_note
w1_3_unique_contents,simple_usage_volume,0.12858537705443493,-0.01882912223763754,0.2695,0.7305,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
max_screen_num,membership_context,0.12279001372777117,-0.0008728501013173013,0.375,0.625,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
age_num,membership_context,0.06928682062077632,-0.0024545169957703376,0.417,0.583,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_ratio_horror,genre_ratio_proxy,0.06218368578111756,-0.002647555700496874,0.9005,0.0995,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_week3_sessions,weekly_usage_pattern,0.058164614469764196,0.0071112525650081915,0.312,0.688,pushes_toward_repurchase_score,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_ratio_other,genre_ratio_proxy,0.046331560453243624,-2.014483363302233e-06,0.1075,0.8925,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_recent_content_watch_ratio,release_month_proxy,0.038996161817576466,-0.0011931855431605983,0.448,0.552,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_ratio_sf_fantasy,genre_ratio_proxy,0.03770391014363998,1.9691612134915548e-06,0.737,0.263,pushes_toward_repurchase_score,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_unique_watch_days,simple_usage_volume,0.03652808024417161,-0.0022280737455303828,0.6415,0.3585,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_entropy,genre_ratio_proxy,0.03412272889546732,-0.0030068238067976604,0.4185,0.5815,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_ratio_comedy,genre_ratio_proxy,0.03097341908087505,-0.00020294237329663978,0.269,0.731,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_ratio_historical_war,genre_ratio_proxy,0.027226168715975982,-0.0026141138424187827,0.197,0.803,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_week1_sessions,weekly_usage_pattern,0.02120463212223834,0.00010108335660131057,0.655,0.345,pushes_toward_repurchase_score,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
price_num,membership_context,0.02062724950311401,-0.00019182708226471052,0.314,0.686,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
billing_method_clean,membership_context,0.013888869258821717,-0.00012188888300578874,0.606,0.394,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
is_user_verified_bin,membership_context,0.013293014504452283,-0.0004277599137508006,0.244,0.756,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_genre_ratio_documentary,genre_ratio_proxy,0.01119898220386328,-0.0007256463881654304,0.115,0.885,pushes_toward_churn_risk,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
w1_3_week2_sessions,weekly_usage_pattern,0.008261209904457239,0.0022113021583103987,0.639,0.361,pushes_toward_repurchase_score,Positive SHAP pushes toward repurchase_score; negative SHAP pushes toward churn risk.
