USER_KEY,is_repurchase,is_churn_prevented,is_user_verified,is_standard,is_premium,age_group,is_female,is_male,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,total_watch_count,unique_movie,watch_days,active_ratio,total_watch_time_min,watch_per_day,avg_watch_time_min,median_watch_time_min,std_watch_time_min,avg_daily_watch_time_min,max_watch_time_min,max_daily_watch_time_min,max_daily_sessions,recency,avg_gap_between_watch_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,max_inactive_gap_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,movie_per_active_day,max_day_share,day_count_over_3times,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w1,diff_between_w3_w2,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio_5y,avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio,is_basic,is_cold_start_3d_fixed,is_cold_start_7d_fixed
1ff9d693be9f6ff2efc65ebf39f40c568efe92e3e6d7e47412f5fb3fca14b490d2f83e8799c3c56d9c3ef2dd4e689614cfba205747baa01baf2310422acebcb8,0,1,1,0,1,20,0,1,0,0,0,1,0,1,1,1,0.047619,4,1.0,4.0,4.0,0.0,4.0,4,4,1,12,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,4,0,0,1,0,5.0,0.2,4,0,-4,0,1,0,0,1,0,0.0,1.0,1.0,0.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462d1ab1b1740b97de6d842b2a91dd8006f7407733de3933cc1c23ed270b20333920f9edd0,0,0,1,0,1,20,1,0,1,1,0,0,0,2,1,1,0.047619,156,2.0,78.0,78.0,103.23759,156.0,151,156,2,20,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.5,1.0,1.0,0,156,0,0,2,0,0,0.006369,1.0,-156,-156,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2018.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
064b4d70d2129e99d78a97fa594485ab1d73b45a2eff9d3a4bd73cad1d888873faacf4f04dcff5319677ad2af01df416f3942c01725b3faea789e606abc0d41d,0,0,1,0,1,20,1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
798a6947f2dca038aa7f74d4c477ddf7499485d9c252b40a1e27eb9b1c166fb032e1add3e7cd3b51f3cb8e42aafe7a62dbdeafd7d98dab2b4c45f9b97330792a,1,0,1,0,1,30,1,0,0,0,0,1,0,5,3,4,0.190476,328,1.25,65.6,42.0,45.329902,82.0,132,172,2,3,4.0,0.0,3.0,0.0,6,0.2,0.2,0.0,0.0,0.75,0.52439,0,42,194,92,1,3,1,4.534884,0.476923,152,50,-102,0,1,0,0,0,0,0.0,0.0,0.0,0.2,2016.945122,3,0.0,0.067073,0.652439,0.280488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
54175736d7329ec748fa16d244827714a36cab9941d37903ac2f898f9a6d71b1cde808b211e884c837cf8ecd3a0b1c927b4e9fcbbd754445d4849340003d20cc,0,1,1,0,0,20,1,0,0,0,0,1,0,5,3,4,0.190476,146,1.25,29.2,8.0,46.510214,36.5,112,112,2,8,2.333333,0.0,1.5,0.0,4,0.4,0.4,0.0,0.2,0.75,0.767123,0,8,138,0,1,4,0,15.444444,0.007194,130,-8,-138,0,1,0,0,0,0,0.0,0.0,0.0,0.4,2016.041096,3,0.164384,0.0,0.0,0.794521,0.0,0.041096,0.0,0.0,0.0,0.0,0.0,1,0,1
bd8b18a2d5aa38bc122346789936e757442ddc3d8be8dde63be93e0f096d549584047b0c09010d9d12c1942af21e5c0271cde52eeaf7da8ae34c354119faf502,1,0,1,0,0,30,1,0,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c95532d6589c78a14a90533e27ddc8dc0ce07842d9c9aa291341d2d1ed0b4c94f9ffc545f3b,1,0,1,0,0,60,1,0,0,0,1,0,0,19,12,7,0.333333,576,2.714286,30.315789,18.0,37.407742,82.285714,140,258,7,3,2.833333,2.0,1.333333,0.0,6,0.263158,0.631579,0.368421,0.421053,1.714286,0.447917,3,390,174,12,11,6,2,0.44757,0.074286,-216,-378,-162,1,0,0,0,0,0,0.105263,0.157895,0.263158,0.105263,2018.583333,5,0.03125,0.244792,0.524306,0.019097,0.0,0.0,0.180556,0.0,0.0,0.0,0.0,1,1,1
8a9217ad1f2e18ba77d15d1eb0f73c4ea0c3105df50ccb8511122376fa6dfca3cc04fe7be3c15d4b920e1eccd13605a5e19927651751c436a36426f70d7eec92,1,0,1,1,0,40,0,1,1,0,1,0,0,2,2,2,0.095238,71,1.0,35.5,35.5,44.547727,35.5,67,67,1,10,8.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1.0,0.943662,0,4,67,0,1,1,0,13.6,0.014706,63,-4,-67,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2016.112676,2,0.0,0.0,0.0,0.056338,0.0,0.0,0.943662,0.0,0.0,0.0,0.0,0,1,1
093a5431bb5a7f2d8ed42a3c8dbeeba279fda5bd973bafc00d27a8f10c99734a2266025efc9e9e201ebdb74ea8ca52bc4bd7366f7cce1b9870b08038ee212a91,0,0,1,0,1,30,0,1,1,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9fce8aec59a203db14e6484ce7d05de9c11f53624542f0f4868710098c59e4994629a2223,1,1,1,0,0,40,1,0,0,1,0,0,0,6,5,6,0.285714,207,1.0,34.5,1.0,81.082057,34.5,200,200,1,1,3.6,2.5,0.0,2.0,9,0.166667,0.333333,0.666667,0.833333,0.833333,0.966184,0,3,0,204,3,0,3,0.25,205.0,-3,201,204,0,0,1,0,0,0,0.333333,0.333333,0.333333,0.0,2020.94686,3,0.0,0.990338,0.004831,0.0,0.0,0.0,0.0,0.0,0.004831,0.0,0.0,1,1,1
9e2ddd58b29bf9cd74907a2ece4db4ae6c26b12ea44a28bc2f214286c162076251e268dd9fe9552b3521808267a6a5b28815c22584b0eca133dec028088f063e,0,0,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
64307c3584a401e7794b9dfa17767400654c7d706aa5858683bb5b85dc4fd299dfb3a6e0d8366ea3d38800c694804bea598da56fe991e45e39345c766a60f5a7,0,1,1,0,0,20,1,0,1,0,1,0,0,11,8,9,0.428571,284,1.222222,25.818182,1.0,39.160741,31.555556,100,101,2,3,1.875,1.333333,2.0,0.0,4,0.090909,0.363636,0.545455,0.545455,0.888889,0.355634,0,209,74,1,6,4,1,0.357143,0.026667,-135,-208,-73,1,0,0,0,0,0,0.0,0.0,0.181818,0.090909,2017.75,5,0.003521,0.0,0.003521,0.003521,0.003521,0.0,0.0,0.985915,0.0,0.0,0.0,1,1,1
3eeb0831d2284e7bec46b00e204e23aa37954352338b7ff3d16d58547266e7f68b62a987d293dbcc4be2895e96c40a8ee546b7a27ed022fd73f28d66f3ca091b,1,0,1,0,0,20,0,1,1,0,0,0,1,10,8,6,0.285714,679,1.666667,67.9,69.5,39.495288,113.166667,112,243,4,1,2.0,0.0,1.0,1.5,5,0.2,0.0,0.1,0.1,1.333333,0.357879,1,0,415,264,0,7,3,416.0,0.637019,415,264,-151,0,1,0,0,0,0,0.3,0.3,0.3,0.2,2018.677467,6,0.24595,0.204713,0.164948,0.291605,0.001473,0.091311,0.0,0.0,0.0,0.0,0.0,1,0,0
a19935a80061c8bcb5c8cd0fc3964b38f6af299fa93a5ecf8a76cf7712bb24679d2235cbb3b22d87a446d1f920cfce55679924e95479d59458a491c4c4ba5468,0,0,1,1,0,30,0,1,0,0,0,0,1,8,7,4,0.190476,230,2.0,28.75,4.0,48.186394,57.5,136,136,4,2,6.0,0.0,1.0,0.0,11,0.125,0.875,0.25,0.625,1.75,0.591304,1,136,89,5,1,6,1,0.656934,0.066667,-47,-131,-84,1,0,0,0,0,0,0.0,0.0,0.125,0.125,2017.552174,5,0.291304,0.0,0.021739,0.0,0.591304,0.082609,0.013043,0.0,0.0,0.0,0.0,0,1,1
19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e8146642da76f14161c25473abac4f557079b0ee07da0fd8829fffb5786d4ab73d0f971f13f77,1,0,1,0,0,40,0,1,0,0,1,0,0,13,8,5,0.238095,839,2.6,64.538462,49.0,51.648839,167.8,140,328,3,14,1.5,1.5,0.0,0.0,2,0.307692,0.230769,0.076923,0.153846,1.6,0.390942,4,839,0,0,13,0,0,0.00119,1.0,-839,-839,0,1,0,0,1,0,0,0.0,0.0,0.076923,0.0,2018.056019,3,0.0,0.122765,0.0,0.0,0.54112,0.0,0.0,0.0,0.336114,0.0,0.0,1,1,1
9050b32b60b3ac034396ca9e1dd11cf888cf8203e142f5f7e28e42b79872b6fd7da0fd9f57333f8c193333747a135739cb796141817ca79a3fe38d431ac63b5e,0,0,1,0,0,20,1,0,0,0,0,1,0,5,3,2,0.095238,318,2.5,63.6,36.0,72.199723,159.0,157,193,3,17,1.0,1.0,0.0,0.0,1,0.4,1.0,0.4,0.4,1.5,0.606918,1,318,0,0,5,0,0,0.003135,1.0,-318,-318,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2017.786164,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
69d2bf8e8eeaf6841830a7463d812e7b4004b31bdb8268b89c5330490197ffb4becbd6930202b813364a83fe20cea166db50b472de6fbc64f1b587fc93a9b942,1,1,1,0,1,20,0,1,0,0,0,1,0,8,1,4,0.190476,480,2.0,60.0,39.5,45.343136,120.0,122,246,3,0,1.0,0.0,0.0,1.0,1,0.125,0.375,0.0,0.0,0.25,0.5125,1,0,0,480,0,0,8,1.0,481.0,0,480,480,0,0,1,0,0,1,1.0,1.0,1.0,0.0,2021.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517ab7e584a78a3524a29ae9053306ecebfd7e57608ef59206e047f6176430150bdda2570a,1,0,1,0,0,20,0,1,0,0,0,1,0,24,12,13,0.619048,1180,1.846154,49.166667,39.5,48.285984,90.769231,193,228,4,0,1.583333,1.0,1.5,1.0,6,0.291667,0.25,0.208333,0.291667,0.923077,0.19322,3,590,408,182,12,7,5,0.692047,0.447433,-182,-408,-226,1,0,0,0,0,0,0.0,0.0,0.0,0.166667,2016.654237,6,0.000847,0.182203,0.204237,0.098305,0.423729,0.0,0.0,0.0,0.0,0.090678,0.0,1,1,1
2c2f37050b3ffe8b4282f7f9172473db0975b38f868a40d8ca41c6857b760f52f633f5d75a6d1b747b753e5d8b470730dca0c00c07030088b958772a1307b582,0,0,1,0,0,40,1,0,1,0,0,1,0,5,4,4,0.190476,84,1.25,16.8,11.0,24.17023,21.0,59,60,2,0,6.333333,5.0,0.0,0.0,11,0.2,0.4,0.4,0.4,1.0,0.714286,0,23,60,1,2,2,1,2.541667,0.032787,37,-22,-59,0,1,0,0,0,0,0.6,0.6,0.6,0.2,2016.261905,3,0.0,0.0,0.130952,0.166667,0.702381,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1e4aa5b1e9967225fcec114e8e2e5000412299fdabd5813f17c9987baa7e7220432fc64fa8530c28be46da2a78cbb84c4442a383cc07782459687b0f0850e37e,1,0,1,1,0,20,1,0,0,0,0,1,0,6,4,3,0.142857,333,2.0,55.5,50.0,59.688357,111.0,117,117,3,3,7.0,2.0,0.0,0.0,12,0.333333,0.166667,0.333333,0.5,1.333333,0.351351,1,232,0,101,3,0,3,0.004292,102.0,-232,-131,101,1,0,0,0,0,0,0.5,0.5,0.5,0.0,2018.213213,3,0.303303,0.0,0.351351,0.0,0.0,0.0,0.0,0.0,0.0,0.345345,0.0,0,0,1
dc8dafd268a9c3a699e010de41d5aa73c3ca5a11d88ea73be55c6e401ca9299c6a5008d162f9f19e8fba973f7fa52db6c4107630e9791bf94375913ed71ae653,1,1,1,0,0,40,1,0,0,0,0,0,1,6,2,1,0.047619,506,6.0,84.333333,126.0,64.549722,506.0,126,506,6,10,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.333333,0.333333,2.0,1.0,1,0,506,0,0,6,0,507.0,0.001972,506,0,-506,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2019.003953,2,0.0,0.0,0.003953,0.0,0.996047,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
cc1e16a034095c8b9035f55a4ca780ef0c94435849d2a18ce4f9cea37664114c7090c32d24a1584ba229156107b773de0a57f3b4023b946cd2f02c9e7231a082,0,1,1,0,0,30,1,0,1,0,0,1,0,18,9,7,0.333333,643,2.571429,35.722222,26.5,38.07084,91.857143,112,214,7,4,1.5,0.0,2.0,1.0,2,0.333333,0.333333,0.277778,0.388889,1.285714,0.332815,3,0,570,73,0,15,3,571.0,0.129597,570,73,-497,0,1,0,0,0,0,0.277778,0.388889,0.833333,0.0,2020.116641,4,0.556765,0.0,0.009331,0.297045,0.0,0.0,0.0,0.136858,0.0,0.0,0.0,1,0,0
28d269c769a85cb8f4343b9a7e8210ea2b2d3e0a28fda97b8c0d21dc963828e56fe22dd94b1310699bd6a3d02f9b82fd3cb3748af0a3408739fa71b48f43d208,1,0,1,0,0,30,0,1,0,0,1,0,0,7,5,3,0.142857,464,2.333333,66.285714,29.0,69.483126,154.666667,156,431,4,4,6.0,0.0,0.0,2.0,10,0.285714,0.571429,0.142857,0.285714,1.666667,0.928879,1,4,0,460,2,0,5,0.2,461.0,-4,456,460,0,0,1,0,0,0,0.0,0.0,0.0,0.142857,2016.887931,4,0.0,0.0,0.928879,0.0,0.0,0.0,0.0625,0.006466,0.002155,0.0,0.0,1,0,1
f946c579531646697febf1e38e760f0217e136cdfa808fd1145172ef34d1442806c4d6b12765045484b2c470245855b5970b36eebf92a5d2698172f406192589,0,0,1,0,1,20,1,0,0,0,1,0,0,6,4,4,0.190476,405,1.5,67.5,61.0,59.979163,101.25,151,157,2,7,4.0,5.0,2.0,0.0,5,0.333333,0.166667,0.0,0.0,1.0,0.387654,0,283,122,0,4,2,0,0.433099,0.00813,-161,-283,-122,1,0,0,0,0,0,0.333333,0.5,0.5,0.333333,2017.958025,2,0.0,0.0,0.518519,0.0,0.0,0.0,0.481481,0.0,0.0,0.0,0.0,0,1,1
8baa8b09a4b498a9097b18ef469f3b4ee04c94faf9d439b6534732140e5812092c7766d9e350ac29a62ae37fe0c340e05621700a641e94f5db208c3a1c2bcf3b,0,0,1,0,0,20,1,0,0,0,0,1,0,4,4,2,0.095238,267,2.0,66.75,73.0,13.889444,133.5,75,149,2,8,1.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.558052,0,0,267,0,0,4,0,268.0,0.003731,267,0,-267,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2018.441948,2,0.827715,0.0,0.172285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
0c5a1d530e0dd25f2911bb80a5872cf08379b9303959f2994215fe78ff519dc59bee96e0cf7b73778c507959c327dfa263c8a2adfdc0e91e6eae5901de2a906f,1,1,1,0,0,60,1,0,1,0,0,1,0,1,1,1,0.047619,8,1.0,8.0,8.0,0.0,8.0,8,8,1,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,8,0,0,1,1.0,9.0,0,8,8,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2016.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
0634a799ece50ee4596fa291c85f94c9cf09f374434dc48c1eb597aae100178f102fb48866139f3938c68e5900c403912572fb7625075023373cf1c8bdec35d0,1,0,1,0,0,40,1,0,1,0,0,1,0,7,5,4,0.190476,408,1.75,58.285714,59.0,48.317403,102.0,126,153,3,5,3.666667,1.0,0.0,1.0,9,0.285714,0.571429,0.142857,0.142857,1.25,0.375,1,164,0,244,3,0,4,0.006061,245.0,-164,80,244,0,0,1,0,0,0,0.0,0.0,0.0,0.571429,2014.830882,3,0.401961,0.0,0.286765,0.0,0.0,0.0,0.311275,0.0,0.0,0.0,0.0,1,0,1
ece2758d62c1c7e69df595d89a524978ccb68683f58d549696d74151454323c2097252aa1b7eea981a76d23435dae47de88d76d688e9025088cd5c2dae929d2a,0,0,1,0,0,40,0,1,1,0,1,0,0,4,4,1,0.047619,6,4.0,1.5,1.5,0.57735,6.0,2,6,4,19,0.0,0.0,0.0,0.0,0,0.0,1.0,0.5,1.0,4.0,1.0,1,6,0,0,4,0,0,0.142857,1.0,-6,-6,0,1,0,0,1,0,0,0.75,1.0,1.0,0.0,2020.666667,3,0.0,0.0,0.333333,0.166667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
