promo_scope,representative_segment_id,feature_name,feature_family,mean,median,q25,q75,zero_or_false_rate,segment_value,scope_overall_value,difference_vs_scope_overall,interpretation,caveat
promo0,promo0_s01,avg_watch_time_min,weekly_usage,32.6815502971578,26.666666666666668,4.0,50.0,0.0,32.6815502971578,42.372433867543016,-9.690883570385218,avg_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,comedy_ratio,genre_preference,0.09147296516503703,0.0,0.0,0.0,0.8150921658986175,0.09147296516503703,0.08955218491738821,0.001920780247648815,comedy_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,day_count_over_3times,usage_concentration,0.33352534562211983,0.0,0.0,1.0,0.7304147465437788,0.33352534562211983,0.7109800768337353,-0.3774547312116155,day_count_over_3times segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,diff_between_w2_w1,weekly_usage,-75.33986175115207,-39.0,-114.0,-1.0,0.009792626728110598,-75.33986175115207,-2.1775216653265432,-73.16234008582553,diff_between_w2_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,diff_between_w3_w1,weekly_usage,-94.74193548387096,-66.0,-133.0,-4.0,0.13018433179723501,-94.74193548387096,-1.2539980344858395,-93.48793744938511,diff_between_w3_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,diff_between_w3_w2,weekly_usage,-19.402073732718893,0.0,-7.0,0.0,0.5668202764976958,-19.402073732718893,0.923523630840704,-20.3255973635596,diff_between_w3_w2 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,documentary_ratio,genre_preference,0.016215663577150527,0.0,0.0,0.0,0.9544930875576036,0.016215663577150527,0.01873773037954234,-0.0025220668023918126,documentary_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,drama_ratio,genre_preference,0.1327622828906967,0.0,0.0,0.0078800691908514,0.738479262672811,0.1327622828906967,0.17102508768994096,-0.038262804799244265,drama_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,family_animation_ratio,genre_preference,0.08746136046366916,0.0,0.0,0.0,0.8594470046082949,0.08746136046366916,0.10718961867445652,-0.01972825821078736,family_animation_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,genre_diversity_count,genre_preference,1.919930875576037,1.0,1.0,3.0,0.0,1.919930875576037,2.8954703832752613,-0.9755395076992244,genre_diversity_count segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,historical_war_ratio,genre_preference,0.06358990450534635,0.0,0.0,0.0,0.8640552995391705,0.06358990450534635,0.06709609308945219,-0.0035061885841058404,historical_war_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,horror_ratio,genre_preference,0.03948436248076881,0.0,0.0,0.0,0.9089861751152074,0.03948436248076881,0.025557416158567516,0.013926946322201292,horror_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_basic,membership_context,0.6526497695852534,1.0,0.0,1.0,0.34735023041474655,0.6526497695852534,0.6567497543107299,-0.004099984725476458,is_basic segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_churn_prevented,historical_churn_prevention_context,0.21140552995391704,0.0,0.0,0.0,0.788594470046083,0.21140552995391704,0.20477083891718037,0.006634691036736667,is_churn_prevented segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_cold_start_3d_fixed,onboarding_activation,0.5103686635944701,1.0,0.0,1.0,0.48963133640552997,0.5103686635944701,0.3894398284642187,0.12092883513025138,is_cold_start_3d_fixed segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_cold_start_7d_fixed,onboarding_activation,0.869815668202765,1.0,1.0,1.0,0.13018433179723501,0.869815668202765,0.6414723487894219,0.22834331941334307,is_cold_start_7d_fixed segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_female,demographic_context,0.4308755760368664,0.0,0.0,1.0,0.5691244239631337,0.4308755760368664,0.4459036898061288,-0.015028113769262441,is_female segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_male,demographic_context,0.2638248847926267,0.0,0.0,1.0,0.7361751152073732,0.2638248847926267,0.241400875547217,0.022424009245409715,is_male segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_only_w1,week_specific_usage_pattern,0.5668202764976958,1.0,0.0,1.0,0.43317972350230416,0.5668202764976958,0.10184937014205307,0.46497090635564275,is_only_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_only_w2,week_specific_usage_pattern,0.13018433179723501,0.0,0.0,0.0,0.869815668202765,0.13018433179723501,0.08317698561601,0.04700734618122501,is_only_w2 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_only_w3,week_specific_usage_pattern,0.0,0.0,0.0,0.0,1.0,0.0,0.0975609756097561,-0.0975609756097561,is_only_w3 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_premium,membership_context,0.10426267281105991,0.0,0.0,0.0,0.8957373271889401,0.10426267281105991,0.09800768337353703,0.0062549894375228815,is_premium segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_standard,membership_context,0.24308755760368664,0.0,0.0,0.0,0.7569124423963134,0.24308755760368664,0.24524256231573305,-0.00215500471204641,is_standard segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_user_verified,membership_context,0.5529953917050692,1.0,0.0,1.0,0.4470046082949309,0.5529953917050692,0.533458411507192,0.019536980197877196,is_user_verified segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_w1_over_50pct,weekly_usage,0.809331797235023,1.0,1.0,1.0,0.19066820276497695,0.809331797235023,0.2926829268292683,0.5166488704057548,is_w1_over_50pct segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_w2_over_50pct,weekly_usage,0.20046082949308755,0.0,0.0,0.0,0.7995391705069125,0.20046082949308755,0.26507638702760655,-0.064615557534519,is_w2_over_50pct segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,is_w3_over_50pct,weekly_usage,0.0,0.0,0.0,0.0,1.0,0.0,0.28348074689538105,-0.28348074689538105,is_w3_over_50pct segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,log_retention_w2_ratio,retention_decay,-2.212421094855835,-2.255658638590873,-4.510859506516858,-0.4865560339816792,0.009792626728110598,-2.212421094855835,-0.05274997820320715,-2.159671116652628,log_retention_w2_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,log_retention_w3_ratio,retention_decay,-1.167569975438083,0.0,-2.079441541679836,0.0,0.5668202764976958,-1.167569975438083,0.006105672690947767,-1.173675648129031,log_retention_w3_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,max_daily_sessions,weekly_usage,2.1192396313364057,2.0,1.0,3.0,0.0,2.1192396313364057,2.700616456714018,-0.5813768253776121,max_daily_sessions segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,max_daily_watch_time_min,weekly_usage,76.7528801843318,64.0,7.0,114.0,0.0,76.7528801843318,129.54373269007417,-52.790852505742365,max_daily_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,max_day_share,usage_concentration,0.8285240652853286,0.9923370522607164,0.6293550490622283,1.0,0.0,0.8285240652853286,0.5793775294534448,0.24914653583188384,max_day_share segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,max_inactive_gap_days,inactivity_recency,2.237327188940092,1.0,0.0,4.0,0.49481566820276496,2.237327188940092,5.140355579379969,-2.9030283904398773,max_inactive_gap_days segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,max_watch_time_min,weekly_usage,59.725806451612904,55.0,6.0,101.0,0.0,59.725806451612904,89.82372911641204,-30.097922664799135,max_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,median_watch_time_min,weekly_usage,28.621543778801843,14.0,1.5,47.0,0.0,28.621543778801843,36.73648709014563,-8.114943311343787,median_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,movie_per_active_day,content_preference,1.3654014428351984,1.0,1.0,1.5,0.0,1.3654014428351984,1.2866422039890422,0.07875923884615621,movie_per_active_day segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,new_movie_in_180d_ratio,content_preference,0.26957638702274694,0.0,0.0,0.5,0.6105990783410138,0.26957638702274694,0.20504163802996464,0.0645347489927823,new_movie_in_180d_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,new_movie_in_365d_ratio,content_preference,0.3297035914781061,0.0,0.0,0.75,0.5460829493087558,0.3297035914781061,0.2553328495553503,0.07437074192275578,new_movie_in_365d_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,new_movie_in_90d_ratio,content_preference,0.21318016530106884,0.0,0.0,0.3333333333333333,0.6641705069124424,0.21318016530106884,0.16807895402479045,0.04510121127627839,new_movie_in_90d_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,old_movie_ratio_5y,content_preference,0.15377547759460203,0.0,0.0,0.2,0.7148617511520737,0.15377547759460203,0.16343806507152991,-0.009662587476927886,old_movie_ratio_5y segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,other_ratio,genre_preference,0.014725294247833717,0.0,0.0,0.0,0.9602534562211982,0.014725294247833717,0.025678038969001088,-0.010952744721167371,other_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,recency,inactivity_recency,13.840437788018432,14.0,11.0,17.0,0.0,13.840437788018432,6.400428839453229,7.440008948565203,recency segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,reg_hour_afternoon,registration_timing_context,0.21658986175115208,0.0,0.0,0.0,0.783410138248848,0.21658986175115208,0.2325560618243545,-0.01596620007320243,reg_hour_afternoon segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,reg_hour_evening,registration_timing_context,0.34965437788018433,0.0,0.0,1.0,0.6503456221198156,0.34965437788018433,0.33914053426248547,0.01051384361769886,reg_hour_evening segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,reg_hour_morning,registration_timing_context,0.23387096774193547,0.0,0.0,0.0,0.7661290322580645,0.23387096774193547,0.24104350933619226,-0.007172541594256787,reg_hour_morning segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,reg_hour_night,registration_timing_context,0.19988479262672812,0.0,0.0,0.0,0.8001152073732719,0.19988479262672812,0.18725989457696776,0.012624898049760358,reg_hour_night segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,reg_is_weekend,registration_timing_context,0.3162442396313364,0.0,0.0,1.0,0.6837557603686636,0.3162442396313364,0.3411953899758778,-0.024951150344541373,reg_is_weekend segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,romance_ratio,genre_preference,0.0716500585934073,0.0,0.0,0.0,0.8554147465437788,0.0716500585934073,0.0919209309655346,-0.020270872372127297,romance_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,sf_fantasy_ratio,genre_preference,0.1533549059563131,0.0,0.0,0.011525,0.7390552995391705,0.1533549059563131,0.11760554303984866,0.03574936291646444,sf_fantasy_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,std_watch_time_min,weekly_usage,22.36235879983158,11.31370849898476,0.0,42.22866548479336,0.37960829493087556,22.36235879983158,32.39827007597686,-10.035911276145281,std_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,thriller_crime_ratio,genre_preference,0.17288767044835018,0.0,0.0,0.1633896484778388,0.6877880184331797,0.17288767044835018,0.12078344787896104,0.05210422256938914,thriller_crime_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,total_watch_count,weekly_usage,3.359447004608295,2.0,1.0,4.0,0.0,3.359447004608295,6.615920664701153,-3.256473660092858,total_watch_count segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,total_watch_time_min,weekly_usage,114.14400921658986,81.0,8.0,157.0,0.0,114.14400921658986,295.10774591262395,-180.9637366960341,total_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,unique_movie,content_preference,2.4942396313364057,2.0,1.0,3.0,0.0,2.4942396313364057,4.622353256499598,-2.1281136251631922,unique_movie segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_days,weekly_usage,1.919930875576037,2.0,1.0,2.0,0.0,1.919930875576037,3.5188957384079336,-1.5989648628318966,watch_days segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_per_day,weekly_usage,1.7305066381391265,1.3333333333333333,1.0,2.0,0.0,1.7305066381391265,1.7503894627540397,-0.019882824614913197,watch_per_day segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_ratio_under_1m,weekly_usage,0.32528410559751064,0.2,0.0,0.5,0.4533410138248848,0.32528410559751064,0.20811833146483036,0.11716577413268028,watch_ratio_under_1m segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_ratio_under_5m,weekly_usage,0.4360059570876803,0.4,0.0,0.8333333333333334,0.3323732718894009,0.4360059570876803,0.3041763410598437,0.1318296160278366,watch_ratio_under_5m segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_session_w1,weekly_usage,2.5368663594470044,2.0,1.0,3.0,0.13018433179723501,2.5368663594470044,2.2379165549897255,0.2989498044572789,watch_session_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_session_w2,weekly_usage,0.8225806451612904,0.0,0.0,1.0,0.5668202764976958,0.8225806451612904,2.1962833914053426,-1.373702746244052,watch_session_w2 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_session_w3,weekly_usage,0.0,0.0,0.0,0.0,1.0,0.0,2.1817207183060843,-2.1817207183060843,watch_session_w3 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_time_min_w1,weekly_usage,94.74193548387096,66.0,4.0,133.0,0.13018433179723501,94.74193548387096,99.51308853747878,-4.771153053607819,watch_time_min_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_time_min_w2,weekly_usage,19.402073732718893,0.0,0.0,7.0,0.5668202764976958,19.402073732718893,97.33556687215224,-77.93349313943335,watch_time_min_w2 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,watch_time_min_w3,weekly_usage,0.0,0.0,0.0,0.0,1.0,0.0,98.25909050299295,-98.25909050299295,watch_time_min_w3 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s01,weekend_watch_ratio,weekly_usage,0.3865930029617682,0.25,0.0,1.0,0.4608294930875576,0.3865930029617682,0.36568556758041426,0.020907435381353923,weekend_watch_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,action_adventure_ratio,genre_preference,0.2096730230401612,0.0116963064295485,0.0,0.36034267405235143,0.42857142857142855,0.2096730230401612,0.10401231081034347,0.10566071222981772,action_adventure_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,active_ratio,usage_concentration,0.19325912183055033,0.1904761904761904,0.1428571428571428,0.238095238095238,0.0,0.19325912183055033,0.16756646373371106,0.025692658096839266,active_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,age_group,demographic_context,33.05194805194805,40.0,20.0,40.0,0.0,33.05194805194805,34.112391673367284,-1.0604436214192319,age_group segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_daily_watch_time_min,weekly_usage,43.79761904761904,39.22222222222222,23.958333333333332,59.625,0.0,43.79761904761904,74.28221302299545,-30.484593975376413,avg_daily_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_gap_between_watch_days,weekly_usage,6.494168728097299,5.0,3.5,7.5,0.0,6.494168728097299,3.316455514644232,3.177713213453067,avg_gap_between_watch_days segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_gap_w1_watch_days,weekly_usage,1.0649350649350648,1.0,0.0,1.5,0.45454545454545453,1.0649350649350648,0.6656035021888681,0.39933156274619674,avg_gap_w1_watch_days segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_gap_w2_watch_days,weekly_usage,0.6212121212121212,0.0,0.0,1.0,0.6883116883116883,0.6212121212121212,0.6370782334196968,-0.01586611220757561,avg_gap_w2_watch_days segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_gap_w3_watch_days,weekly_usage,0.20454545454545456,0.0,0.0,0.0,0.9285714285714286,0.20454545454545456,0.6586586854879538,-0.4541132309424992,avg_gap_w3_watch_days segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_ott_release_year,content_preference,2018.2664548717446,2018.4700495527386,2017.0368871965734,2020.138696255201,0.0,2018.2664548717446,1895.063892870746,123.20256200099857,avg_ott_release_year segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_rewatch_ratio,weekly_usage,0.18146067970914176,0.2,0.025,0.25,0.2532467532467532,0.18146067970914176,0.1493202859853718,0.03214039372376995,avg_rewatch_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,avg_watch_time_min,weekly_usage,28.271585004385756,26.477272727272727,15.942307692307693,38.75,0.0,28.271585004385756,42.372433867543016,-14.10084886315726,avg_watch_time_min segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,comedy_ratio,genre_preference,0.06646996250471286,0.0,0.0,0.0,0.7662337662337663,0.06646996250471286,0.08955218491738821,-0.02308222241267535,comedy_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,day_count_over_3times,usage_concentration,0.5909090909090909,0.0,0.0,1.0,0.551948051948052,0.5909090909090909,0.7109800768337353,-0.12007098592464438,day_count_over_3times segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,diff_between_w2_w1,weekly_usage,-73.95454545454545,-41.0,-124.0,0.5,0.0,-73.95454545454545,-2.1775216653265432,-71.77702378921892,diff_between_w2_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,diff_between_w3_w1,weekly_usage,-120.17532467532467,-94.0,-147.25,-45.25,0.0,-120.17532467532467,-1.2539980344858395,-118.92132664083883,diff_between_w3_w1 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,diff_between_w3_w2,weekly_usage,-46.22077922077922,-12.5,-87.75,1.0,0.025974025974025976,-46.22077922077922,0.923523630840704,-47.144302851619926,diff_between_w3_w2 segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,documentary_ratio,genre_preference,0.02558914225724932,0.0,0.0,0.0,0.8506493506493507,0.02558914225724932,0.01873773037954234,0.006851411877706982,documentary_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,drama_ratio,genre_preference,0.09002755936652086,0.0,0.0,0.0244518226464688,0.6428571428571429,0.09002755936652086,0.17102508768994096,-0.0809975283234201,drama_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,family_animation_ratio,genre_preference,0.029790391368103436,0.0,0.0,0.0,0.8701298701298701,0.029790391368103436,0.10718961867445652,-0.07739922730635308,family_animation_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,genre_diversity_count,genre_preference,3.1818181818181817,3.0,2.0,4.0,0.0,3.1818181818181817,2.8954703832752613,0.28634779854292036,genre_diversity_count segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,historical_war_ratio,genre_preference,0.05334920362966789,0.0,0.0,0.0,0.8116883116883117,0.05334920362966789,0.06709609308945219,-0.0137468894597843,historical_war_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,horror_ratio,genre_preference,0.06540082067893785,0.0,0.0,0.0,0.7857142857142857,0.06540082067893785,0.025557416158567516,0.03984340452037033,horror_ratio segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,is_basic,membership_context,0.6623376623376623,1.0,0.0,1.0,0.33766233766233766,0.6623376623376623,0.6567497543107299,0.005587908026932431,is_basic segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,is_churn_prevented,historical_churn_prevention_context,0.2727272727272727,0.0,0.0,1.0,0.7272727272727273,0.2727272727272727,0.20477083891718037,0.06795643381009234,is_churn_prevented segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
promo0,promo0_s02,is_cold_start_3d_fixed,onboarding_activation,0.525974025974026,1.0,0.0,1.0,0.474025974025974,0.525974025974026,0.3894398284642187,0.13653419750980728,is_cold_start_3d_fixed segment mean compared with scope overall,"Feature family uses 16b hotfix mapping. Descriptive profile, not causal effect."
