membership_row_id,total_watch_time_for_content,content_total_sessions,content_unique_movies,metadata_covered_watch_time,usable_metadata_watch_time,metadata_covered_watch_ratio,usable_metadata_watch_ratio,metadata_missing_watch_time,metadata_missing_watch_ratio,tag_dur_SF_판타지,tag_dur_가족,tag_dur_공포,tag_dur_기타,tag_dur_다큐_교양,tag_dur_드라마,tag_dur_로맨스,tag_dur_모험_어드벤처,tag_dur_스릴러_범죄,tag_dur_애니메이션_키즈,tag_dur_액션,tag_dur_전쟁_재난,tag_dur_코미디,alloc_dur_SF_판타지,alloc_dur_가족,alloc_dur_공포,alloc_dur_기타,alloc_dur_다큐_교양,alloc_dur_드라마,alloc_dur_로맨스,alloc_dur_모험_어드벤처,alloc_dur_스릴러_범죄,alloc_dur_애니메이션_키즈,alloc_dur_액션,alloc_dur_전쟁_재난,alloc_dur_코미디,genre_tag_count,genre_tag_entropy,genre_tag_entropy_norm,top_genre_tag,top_genre_tag_watch_time,rating_dur_12세,rating_dur_15세,rating_dur_7세,rating_dur_국민학생관람불가,rating_dur_전체,rating_dur_청불,rating_tag_count,country_dur_chinese,country_dur_french,country_dur_hongkong,country_dur_japanese,country_dur_korean,country_dur_other_foreign,country_dur_uk,country_dur_us,country_tag_count,country_entropy,country_entropy_norm,is_kids_animation_watch_time,is_family_content_watch_time,is_adult_content_watch_time,is_korean_content_watch_time,is_us_content_watch_time,is_japanese_content_watch_time,is_recent_content_watch_time,is_old_content_watch_time,is_long_movie_watch_time,is_short_content_watch_time,is_kids_animation_ratio,is_family_content_ratio,is_adult_content_ratio,is_korean_content_ratio,is_us_content_ratio,is_japanese_content_ratio,is_recent_content_ratio,is_old_content_ratio,is_long_movie_ratio,is_short_content_ratio,avg_runtime_weighted,avg_release_year_weighted,avg_content_age_from_2021_weighted,tag_ratio_SF_판타지,tag_ratio_가족,tag_ratio_공포,tag_ratio_기타,tag_ratio_다큐_교양,tag_ratio_드라마,tag_ratio_로맨스,tag_ratio_모험_어드벤처,tag_ratio_스릴러_범죄,tag_ratio_애니메이션_키즈,tag_ratio_액션,tag_ratio_전쟁_재난,tag_ratio_코미디,alloc_ratio_SF_판타지,alloc_ratio_가족,alloc_ratio_공포,alloc_ratio_기타,alloc_ratio_다큐_교양,alloc_ratio_드라마,alloc_ratio_로맨스,alloc_ratio_모험_어드벤처,alloc_ratio_스릴러_범죄,alloc_ratio_애니메이션_키즈,alloc_ratio_액션,alloc_ratio_전쟁_재난,alloc_ratio_코미디,rating_ratio_12세,rating_ratio_15세,rating_ratio_7세,rating_ratio_국민학생관람불가,rating_ratio_전체,rating_ratio_청불,country_ratio_chinese,country_ratio_french,country_ratio_hongkong,country_ratio_japanese,country_ratio_korean,country_ratio_other_foreign,country_ratio_uk,country_ratio_us,korean_content_ratio_from_country,us_content_ratio_from_country,japanese_content_ratio_from_country,other_foreign_content_ratio_from_country
607,905,14,11,905,905,1.0,1.0,0,0.0,195,80,0,179,169,163,179,117,186,167,0,0,387,58.333333333333336,20.0,0.0,59.66666666666667,169.0,69.16666666666667,59.66666666666667,38.833333333333336,186.0,107.0,0.0,0.0,137.33333333333334,10,2.1282569840313785,0.9242902642368848,코미디,387,75.0,291.0,0.0,0.0,282.0,0.0,3.0,0.0,0.0,0.0,0.0,453.0,1.6666666666666665,151.0,281.33333333333337,8.0,1.023619489273741,0.4922569203108399,167,357,0,453,283,0,458,115,186,0,0.18453038674033148,0.39447513812154694,0.0,0.5005524861878453,0.312707182320442,0.0,0.5060773480662983,0.1270718232044199,0.20552486187845304,0.0,97.3660773480663,2016.0509259259259,4.949074074074074,0.2154696132596685,0.08839779005524862,0.0,0.19779005524861878,0.1867403314917127,0.18011049723756906,0.19779005524861878,0.1292817679558011,0.20552486187845304,0.18453038674033148,0.0,0.0,0.4276243093922652,0.06445672191528545,0.022099447513812154,0.0,0.06593001841620627,0.1867403314917127,0.07642725598526703,0.06593001841620627,0.042909760589318606,0.20552486187845304,0.11823204419889503,0.0,0.0,0.15174953959484347,0.08287292817679558,0.32154696132596683,0.0,0.0,0.3116022099447514,0.0,0.0,0.0,0.0,0.0,0.5005524861878453,0.0018416206261510127,0.16685082872928178,0.310865561694291,0.5005524861878453,0.310865561694291,0.0,0.0018416206261510127
608,681,24,13,681,681,1.0,1.0,0,0.0,182,165,0,69,0,19,18,346,233,243,276,0,395,53.75,57.666666666666664,0.0,10.75,0.0,3.25,2.25,102.83333333333334,116.33333333333334,69.16666666666667,92.0,0.0,173.0,10,1.9575027321961629,0.8501326349033324,코미디,395,115.0,234.0,0.0,0.0,332.0,0.0,3.0,0.25,0.25,0.0,0.0,1.0,0.25,0.0,679.25,5.0,0.020857128262109857,0.01295926242383946,243,447,0,1,680,0,270,344,107,0,0.3568281938325991,0.6563876651982379,0.0,0.0014684287812041115,0.9985315712187959,0.0,0.3964757709251101,0.5051395007342144,0.15712187958883994,0.0,113.75271659324524,2009.7856093979442,11.2143906020558,0.26725403817914833,0.2422907488986784,0.0,0.1013215859030837,0.0,0.027900146842878122,0.02643171806167401,0.5080763582966226,0.342143906020558,0.3568281938325991,0.4052863436123348,0.0,0.580029368575624,0.078928046989721,0.0846793930494371,0.0,0.0157856093979442,0.0,0.0047723935389133625,0.003303964757709251,0.15100342633382283,0.17082721488007832,0.10156632403328439,0.13509544787077826,0.0,0.2540381791483113,0.16886930983847284,0.3436123348017621,0.0,0.0,0.48751835535976507,0.0,0.0003671071953010279,0.0003671071953010279,0.0,0.0,0.0014684287812041115,0.0003671071953010279,0.0,0.9974302496328928,0.0014684287812041115,0.9974302496328928,0.0,0.0003671071953010279
609,597,18,16,597,597,1.0,1.0,0,0.0,0,0,0,164,2,381,328,0,103,0,128,61,133,0.0,0.0,0.0,124.5,2.0,166.25,158.33333333333331,0.0,29.083333333333332,0.0,48.08333333333333,15.916666666666666,52.83333333333333,8,1.7153247413265842,0.8248968326086691,드라마,381,30.0,148.0,0.0,0.0,83.0,167.0,4.0,0.0,41.5,0.0,64.0,116.0,167.0,80.0,126.5,8.0,1.921531402818601,0.9240612752529364,0,113,163,120,157,64,76,95,148,0,0.0,0.18927973199329984,0.2730318257956449,0.20100502512562815,0.2629815745393635,0.10720268006700168,0.1273031825795645,0.15912897822445563,0.24790619765494137,0.0,103.35577889447235,2008.9485981308412,12.051401869158878,0.0,0.0,0.0,0.2747068676716918,0.0033500837520938024,0.6381909547738693,0.5494137353433836,0.0,0.17252931323283083,0.0,0.21440536013400335,0.10217755443886097,0.22278056951423786,0.0,0.0,0.0,0.20854271356783918,0.0033500837520938024,0.2784757118927973,0.265214963707426,0.0,0.04871580122836404,0.0,0.08054159687325516,0.02666108319374651,0.08849804578447794,0.05025125628140704,0.24790619765494137,0.0,0.0,0.1390284757118928,0.2797319932998325,0.0,0.0695142378559464,0.0,0.10720268006700168,0.19430485762144054,0.2797319932998325,0.13400335008375208,0.211892797319933,0.19430485762144054,0.211892797319933,0.10720268006700168,0.2797319932998325
610,437,5,5,437,437,1.0,1.0,0,0.0,1,0,0,0,0,437,118,0,2,0,0,133,118,0.5,0.0,0.0,0.0,0.0,290.33333333333337,39.333333333333336,0.0,1.0,0.0,0.0,66.5,39.333333333333336,6,1.013283311461326,0.5655241838336033,드라마,437,184.0,1.0,0.0,0.0,0.0,134.0,3.0,0.0,0.0,0.0,1.0,120.0,133.0,0.0,183.0,4.0,1.095376194735593,0.7901469020264317,0,184,133,121,183,2,3,133,316,0,0.0,0.42105263157894735,0.30434782608695654,0.2768878718535469,0.41876430205949655,0.004576659038901602,0.006864988558352402,0.30434782608695654,0.7231121281464531,0.0,115.7533180778032,2013.692789968652,7.307210031347962,0.002288329519450801,0.0,0.0,0.0,0.0,1.0,0.2700228832951945,0.0,0.004576659038901602,0.0,0.0,0.30434782608695654,0.2700228832951945,0.0011441647597254005,0.0,0.0,0.0,0.0,0.664378337147216,0.09000762776506484,0.0,0.002288329519450801,0.0,0.0,0.15217391304347827,0.09000762776506484,0.42105263157894735,0.002288329519450801,0.0,0.0,0.0,0.30663615560640733,0.0,0.0,0.0,0.002288329519450801,0.2745995423340961,0.30434782608695654,0.0,0.41876430205949655,0.2745995423340961,0.41876430205949655,0.002288329519450801,0.30434782608695654
611,10,9,7,10,10,1.0,1.0,0,0.0,3,0,0,0,0,5,0,0,7,0,7,1,0,1.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,0.0,3.1666666666666665,0.5,0.0,5,1.4491183389353002,0.9003878482914982,스릴러/범죄,7,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,2.5,0.5,5.5,6.0,1.3734685941026814,0.7665474176031082,0,3,0,0,8,0,1,2,3,0,0.0,0.3,0.0,0.0,0.8,0.0,0.1,0.2,0.3,0.0,118.88999999999999,2013.0,8.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.31666666666666665,0.05,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.25,0.05,0.55,0.0,0.55,0.0,0.25
612,168,2,1,168,168,1.0,1.0,0,0.0,0,0,0,0,0,168,0,0,168,0,168,0,0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,3,1.0986122886681096,0.9999999999999998,드라마,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0,0,168,0,0,0,0,168,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
613,179,6,2,179,179,1.0,1.0,0,0.0,87,179,0,0,0,0,0,87,0,179,0,0,87,17.4,63.4,0.0,0.0,0.0,0.0,0.0,17.4,0.0,63.4,0.0,0.0,17.4,5,1.4149848986021825,0.8791795493758261,가족,179,0.0,0.0,0.0,0.0,179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,-0.0,0.0,179,179,0,0,179,0,0,87,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4860335195530726,0.0,0.0,92.32737430167597,2007.7653631284916,13.23463687150838,0.4860335195530726,1.0,0.0,0.0,0.0,0.0,0.0,0.4860335195530726,0.0,1.0,0.0,0.0,0.4860335195530726,0.09720670391061452,0.3541899441340782,0.0,0.0,0.0,0.0,0.0,0.09720670391061452,0.0,0.3541899441340782,0.0,0.0,0.09720670391061452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
614,309,9,6,309,309,1.0,1.0,0,0.0,1,0,0,230,0,163,0,99,0,0,309,0,0,0.5,0.0,0.0,86.16666666666666,0.0,65.5,0.0,33.0,0.0,0.0,123.83333333333333,0.0,0.0,5,1.3006858519756952,0.8081615587199316,액션,309,79.0,145.0,0.0,0.0,0.0,0.0,2.0,223.0,0.0,0.0,0.0,85.0,0.5,0.0,0.5,4.0,0.6112328152255013,0.44091127567721544,0,79,0,85,1,0,157,0,0,0,0.0,0.255663430420712,0.0,0.2750809061488673,0.003236245954692557,0.0,0.5080906148867314,0.0,0.0,0.0,87.94304207119741,2018.15625,2.84375,0.003236245954692557,0.0,0.0,0.7443365695792881,0.0,0.5275080906148867,0.0,0.32038834951456313,0.0,0.0,1.0,0.0,0.0,0.0016181229773462784,0.0,0.0,0.27885652642934194,0.0,0.21197411003236247,0.0,0.10679611650485436,0.0,0.0,0.4007551240560949,0.0,0.0,0.255663430420712,0.4692556634304207,0.0,0.0,0.0,0.0,0.7216828478964401,0.0,0.0,0.0,0.2750809061488673,0.0016181229773462784,0.0,0.0016181229773462784,0.2750809061488673,0.0016181229773462784,0.0,0.0016181229773462784
616,278,5,3,278,278,1.0,1.0,0,0.0,0,0,0,0,0,48,42,0,236,0,236,6,230,0.0,0.0,0.0,0.0,0.0,22.5,21.0,0.0,78.16666666666666,0.0,78.16666666666666,1.5,76.66666666666666,6,1.4955267348815489,0.8346693630288823,스릴러/범죄,236,0.0,6.0,0.0,0.0,0.0,272.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,3.0,233.0,3.0,0.4824055722708024,0.43910447502425204,0,0,272,42,236,0,0,0,6,0,0.0,0.0,0.9784172661870504,0.1510791366906475,0.8489208633093526,0.0,0.0,0.0,0.02158273381294964,0.0,116.48561151079139,2015.8057553956835,5.194244604316546,0.0,0.0,0.0,0.0,0.0,0.17266187050359713,0.1510791366906475,0.0,0.8489208633093526,0.0,0.8489208633093526,0.02158273381294964,0.8273381294964028,0.0,0.0,0.0,0.0,0.0,0.08093525179856115,0.07553956834532374,0.0,0.28117505995203834,0.0,0.28117505995203834,0.00539568345323741,0.2757793764988009,0.0,0.02158273381294964,0.0,0.0,0.0,0.9784172661870504,0.0,0.0,0.0,0.0,0.1510791366906475,0.0,0.01079136690647482,0.8381294964028777,0.1510791366906475,0.8381294964028777,0.0,0.0
617,1717,24,18,1717,1717,1.0,1.0,0,0.0,203,105,0,31,84,911,269,113,747,0,763,436,523,63.833333333333336,35.0,0.0,28.333333333333332,84.0,386.1666666666667,85.83333333333334,18.833333333333336,382.83333333333337,0.0,269.1666666666667,147.83333333333334,215.16666666666666,11,2.048449969687398,0.8542699895716604,드라마,911,275.5,724.5,0.0,0.0,0.0,369.0,3.0,0.0,0.0,0.0,27.0,581.0,195.0,70.0,760.0,6.0,1.2623329170966233,0.7045214152770601,0,219,298,652,831,27,492,416,526,0,0.0,0.12754804892253932,0.17355853232382062,0.37973209085614446,0.48398369248689577,0.0157251019219569,0.2865463016889924,0.24228305183459523,0.30634828188701224,0.0,114.02871287128713,2011.883126369613,9.116873630387143,0.11822947000582411,0.061153174140943505,0.0,0.0180547466511357,0.0489225393127548,0.5305765870704717,0.1566686080372743,0.06581246359930111,0.43506115317414096,0.0,0.4443797320908561,0.2539312754804892,0.30460104834012813,0.03717724713647835,0.0203843913803145,0.0,0.0165016501650165,0.0489225393127548,0.2249077848961367,0.04999029314696176,0.010968743933216852,0.2229664142884877,0.0,0.15676567656765678,0.08609978644923316,0.12531547272374297,0.16045428072218987,0.4219569015725102,0.0,0.0,0.0,0.21490972626674432,0.0,0.0,0.0,0.0157251019219569,0.3383808969132207,0.11357018054746651,0.040768782760629,0.442632498543972,0.3383808969132207,0.442632498543972,0.0157251019219569,0.11357018054746651
618,71,8,7,71,71,1.0,1.0,0,0.0,0,0,0,32,0,15,2,2,1,0,3,21,1,0.0,0.0,0.0,32.0,0.0,14.0,1.0,1.0,0.3333333333333333,0.0,1.3333333333333333,21.0,0.3333333333333333,8,1.2847011361884462,0.6178106527344961,기타,32,2.0,37.0,0.0,0.0,0.0,32.0,3.0,0.5,1.0,0.0,0.5,32.0,19.5,0.0,17.5,10.0,1.574977682143643,0.6840041164757578,0,2,32,32,19,2,39,0,13,0,0.0,0.028169014084507043,0.4507042253521127,0.4507042253521127,0.2676056338028169,0.028169014084507043,0.5492957746478874,0.0,0.18309859154929578,0.0,100.80704225352113,2018.2112676056338,2.788732394366197,0.0,0.0,0.0,0.4507042253521127,0.0,0.2112676056338028,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.0,0.04225352112676056,0.29577464788732394,0.014084507042253521,0.0,0.0,0.0,0.4507042253521127,0.0,0.19718309859154928,0.014084507042253521,0.014084507042253521,0.004694835680751174,0.0,0.018779342723004695,0.29577464788732394,0.004694835680751174,0.028169014084507043,0.5211267605633803,0.0,0.0,0.0,0.4507042253521127,0.007042253521126761,0.014084507042253521,0.0,0.007042253521126761,0.4507042253521127,0.2746478873239437,0.0,0.24647887323943662,0.4507042253521127,0.24647887323943662,0.007042253521126761,0.2746478873239437
619,48,6,4,48,48,1.0,1.0,0,0.0,0,0,0,0,0,14,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2,0.6036372515003262,0.8708644692353646,코미디,34,4.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,26.0,3.0,1.0054668293254954,0.9152153491241771,0,4,44,12,26,0,0,36,0,0,0.0,0.08333333333333333,0.9166666666666666,0.25,0.5416666666666666,0.0,0.0,0.75,0.0,0.0,109.03750000000001,2006.4583333333333,14.541666666666666,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.20833333333333334,0.5416666666666666,0.25,0.5416666666666666,0.0,0.0
621,92,7,5,92,92,1.0,1.0,0,0.0,89,0,0,0,0,0,0,90,0,0,92,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,31.5,0.0,0.0,3,1.0984060445080912,0.9998122684752884,액션,92,91.0,1.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.5,0.0,1.5,0.0,88.5,4.0,0.19988045110041808,0.14418326778661106,0,91,0,0,91,2,5,0,87,0,0.0,0.9891304347826086,0.0,0.0,0.9891304347826086,0.021739130434782608,0.05434782608695652,0.0,0.9456521739130435,0.0,132.17499999999998,2016.9891304347825,4.010869565217392,0.967391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,1.0,0.0,0.0,0.32608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.33152173913043476,0.0,0.0,0.3423913043478261,0.0,0.0,0.9891304347826086,0.010869565217391304,0.0,0.0,0.0,0.0,0.016304347826086956,0.0,0.0,0.005434782608695652,0.0,0.016304347826086956,0.0,0.9619565217391305,0.0,0.9619565217391305,0.005434782608695652,0.016304347826086956
622,317,5,5,317,317,1.0,1.0,0,0.0,25,0,0,0,0,52,25,25,170,0,25,145,0,4.166666666666667,0.0,0.0,0.0,0.0,18.666666666666668,4.166666666666667,4.166666666666667,170.0,0.0,4.166666666666667,111.66666666666667,0.0,7,1.0962213967469174,0.5633463586584937,스릴러/범죄,170,12.5,277.5,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,170.0,120.0,2.0,25.0,5.0,1.1278792987822466,0.7007908103000081,0,0,27,170,25,0,170,147,290,0,0.0,0.0,0.08517350157728706,0.5362776025236593,0.07886435331230283,0.0,0.5362776025236593,0.4637223974763407,0.9148264984227129,0.0,154.92082018927442,2006.3406940063091,14.659305993690852,0.07886435331230283,0.0,0.0,0.0,0.0,0.1640378548895899,0.07886435331230283,0.07886435331230283,0.5362776025236593,0.0,0.07886435331230283,0.45741324921135645,0.0,0.013144058885383808,0.0,0.0,0.0,0.0,0.058885383806519455,0.013144058885383808,0.013144058885383808,0.5362776025236593,0.0,0.013144058885383808,0.35226077812828605,0.0,0.03943217665615142,0.8753943217665615,0.0,0.0,0.0,0.08517350157728706,0.0,0.0,0.0,0.0,0.5362776025236593,0.3785488958990536,0.006309148264984227,0.07886435331230283,0.5362776025236593,0.07886435331230283,0.0,0.3785488958990536
624,583,12,7,583,583,1.0,1.0,0,0.0,374,84,0,0,0,162,0,239,90,84,337,0,84,135.96666666666667,16.8,0.0,0.0,0.0,140.5,0.0,68.46666666666667,45.0,16.8,142.66666666666666,0.0,16.8,8,1.782790294308267,0.8573409055145041,SF/판타지,374,290.0,209.0,0.0,0.0,84.0,0.0,3.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,450.0,2.0,0.5370073470752647,0.7747378365464227,84,374,0,133,450,0,143,307,409,0,0.14408233276157806,0.6415094339622641,0.0,0.2281303602058319,0.7718696397941681,0.0,0.24528301886792453,0.5265866209262435,0.7015437392795884,0.0,132.62572898799314,2007.1921097770155,13.807890222984563,0.6415094339622641,0.14408233276157806,0.0,0.0,0.0,0.27787307032590053,0.0,0.4099485420240137,0.15437392795883362,0.14408233276157806,0.5780445969125214,0.0,0.14408233276157806,0.23321898227558605,0.02881646655231561,0.0,0.0,0.0,0.24099485420240138,0.0,0.11743853630646084,0.07718696397941681,0.02881646655231561,0.2447112635791881,0.0,0.02881646655231561,0.4974271012006861,0.3584905660377358,0.0,0.0,0.14408233276157806,0.0,0.0,0.0,0.0,0.0,0.2281303602058319,0.0,0.0,0.7718696397941681,0.2281303602058319,0.7718696397941681,0.0,0.0
625,1,1,1,1,1,1.0,1.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6931471805599453,1.0,기타,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,1.0986122886681096,0.9999999999999998,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.1,2017.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
626,511,5,5,511,511,1.0,1.0,0,0.0,0,0,0,0,0,416,0,0,90,0,383,416,95,0.0,0.0,0.0,0.0,0.0,152.5,0.0,0.0,22.5,0.0,136.0,152.5,47.5,5,1.432367590230628,0.8899800229412562,드라마,416,0.0,416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208.0,45.0,258.0,4.0,1.205495787530539,0.869581397241422,0,0,0,0,303,0,0,128,218,0,0.0,0.0,0.0,0.0,0.5929549902152642,0.0,0.0,0.25048923679060664,0.42661448140900193,0.0,112.72994129158512,2013.889423076923,7.110576923076923,0.0,0.0,0.0,0.0,0.0,0.8140900195694716,0.0,0.0,0.1761252446183953,0.0,0.7495107632093934,0.8140900195694716,0.18590998043052837,0.0,0.0,0.0,0.0,0.0,0.2984344422700587,0.0,0.0,0.04403131115459882,0.0,0.26614481409001955,0.2984344422700587,0.09295499021526418,0.0,0.8140900195694716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4070450097847358,0.08806262230919765,0.5048923679060665,0.0,0.5048923679060665,0.0,0.4070450097847358
631,293,7,4,293,293,1.0,1.0,0,0.0,291,1,0,55,0,0,0,291,0,0,291,0,2,92.41666666666666,0.5,0.0,13.75,0.0,0.0,0.0,92.41666666666666,0.0,0.0,92.41666666666666,0.0,1.5,6,1.2732797174041102,0.710630940855403,SF/판타지,291,292.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,291.0,2.0,0.04084371786340105,0.05892502921299666,0,292,1,2,291,0,237,0,292,0,0.0,0.9965870307167235,0.0034129692832764505,0.006825938566552901,0.9931740614334471,0.0,0.8088737201365188,0.0,0.9965870307167235,0.0,224.3283276450512,2020.0273037542663,0.9726962457337884,0.9931740614334471,0.0034129692832764505,0.0,0.18771331058020477,0.0,0.0,0.0,0.9931740614334471,0.0,0.0,0.9931740614334471,0.0,0.006825938566552901,0.31541524459613196,0.0017064846416382253,0.0,0.04692832764505119,0.0,0.0,0.0,0.31541524459613196,0.0,0.0,0.31541524459613196,0.0,0.005119453924914676,0.9965870307167235,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0,0.006825938566552901,0.0,0.0,0.9931740614334471,0.006825938566552901,0.9931740614334471,0.0,0.0
634,723,9,4,723,723,1.0,1.0,0,0.0,6,0,0,0,0,126,0,0,32,0,629,0,0,3.0,0.0,0.0,0.0,0.0,104.66666666666667,0.0,0.0,10.666666666666666,0.0,604.6666666666666,0.0,0.0,4,0.5142228212439296,0.3709333570602746,액션,629,591.0,16.0,0.0,0.0,0.0,110.0,3.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,613.0,2.0,0.4264098501448458,0.615179376190175,0,591,94,126,629,0,685,0,629,0,0.0,0.8174273858921162,0.13001383125864455,0.17427385892116182,0.8699861687413555,0.0,0.9474412171507607,0.0,0.8699861687413555,0.0,144.55408022130013,2019.4700139470015,1.5299860529986054,0.008298755186721992,0.0,0.0,0.0,0.0,0.17427385892116182,0.0,0.0,0.04426002766251729,0.0,0.8699861687413555,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.14476717381281698,0.0,0.0,0.01475334255417243,0.0,0.8363301060396495,0.0,0.0,0.8174273858921162,0.022130013831258646,0.0,0.0,0.0,0.15214384508990317,0.0,0.0,0.0,0.0,0.15214384508990317,0.0,0.0,0.8478561549100968,0.15214384508990317,0.8478561549100968,0.0,0.0
635,630,6,3,630,630,1.0,1.0,0,0.0,261,0,0,0,0,0,0,261,0,0,384,0,246,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,210.0,0.0,246.0,4,1.2802084671063287,0.9234752033991811,액션,384,507.0,123.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,1.0,-0.0,0.0,0,507,0,0,630,0,0,0,630,0,0.0,0.8047619047619048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,131.1914285714286,2015.195238095238,5.804761904761905,0.4142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.4142857142857143,0.0,0.0,0.6095238095238096,0.0,0.3904761904761905,0.1380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1380952380952381,0.0,0.0,0.3333333333333333,0.0,0.3904761904761905,0.8047619047619048,0.19523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
636,1,1,1,1,1,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.0,0.0,애니메이션/키즈,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1,1,0,0,1,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,101.1,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
