membership_row_id,USER_KEY,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,sample_role
347,217474ecaeb7299c2ef1222cd2076de3ef750940f362dbf1c8c6fc8402c637d15320abfd723d5227e17837097072b2e6e53314b3b7dbd649632078c4e9cb10e9,Y,1,0.9829588716355031,0.017041128364496894,true_shap_primary_holdout_sample
374,5b6312a1e8187773c9e7d11e5dd19ab50c258141ab5b97c4e5f81d0f6fca20897fb444ae04c9c594562f8cf317612f689bf7776ddc922fbc57a7e71b0baaadf6,Y,1,0.7439779777306743,0.2560220222693257,true_shap_primary_holdout_sample
376,c1d67f0469f61d9cf25647644495e55c00eb05a7ed329f1b62ad74e955f8684d57c7939287e2d12f80674d5d50fdb9c690ccfe594b34d250065a4d6610a8f8ed,Y,1,0.9711889096804612,0.028811090319538768,true_shap_primary_holdout_sample
378,e656c0b78f4afe3e16885ac47692ded53e96f7b1a92a013b4052bfa6f0cc8bada7e2bbf2c30c26f3e78b6c70e3cb5d7ad1f5ccfe680e080ca7d4ea1a5c1c1c97,Y,1,0.9811500861920299,0.018849913807970076,true_shap_primary_holdout_sample
414,735cee031394b334e39d9ef29aac49398827fc526f7b3296e788d2b0b2781b700e6ae06a64561b8cafbe990c6ef208879fdb5b2d0cbef1ccf3af223ff597d0fb,Y,1,0.7232686868311666,0.27673131316883337,true_shap_primary_holdout_sample
432,7f9b3d366a77bf22f3530d235e825a3eca3fe16ab0d9082cfe9d4988cc36c6b7ad1554fcd8bdbed7660b83a97ef68ffb42ca5e290f012d346e5411293a456654,Y,1,0.9069946360198693,0.0930053639801307,true_shap_primary_holdout_sample
450,f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f7797036706806c2c687d67e7df76638b99ecb1f236491225c0d90281442e958ba47acb82bd53,N,0,0.5492314988657251,0.4507685011342749,true_shap_primary_holdout_sample
464,ec1e7d4bb7ee5513606b86b02ce3ad1cd4cf1f128f3c284d6ea45c14fe89af6d0ff86c5bb0f060754c6a334d082a4d2afcb4814b58f51ae9d9507856ad7d5fce,N,0,0.8287604704253941,0.17123952957460586,true_shap_primary_holdout_sample
495,1acb3a28082a1fcb760fe4f991daa1426536d7d45622e03f8cdce4d494521145e2ab7c6ac8f23049e3026f66b4078a27d4c43b1bc3dbe32ecec013a6a6e0fbd5,N,0,0.6661555534864194,0.3338444465135806,true_shap_primary_holdout_sample
496,c013f952bdd4a52461af2167fe68f0cd8b16b8a6c7c697587f2e450a49bda49b8e2d305a9d2b7fcfceebe2f94eaa430e3a2d0ce33913bce030e355414dd29b4a,Y,1,0.45078775977475816,0.5492122402252418,true_shap_primary_holdout_sample
504,b483d75060761766d71d6c4039c1d622e9bf01bfbffade66d579e3fa9102e0bcf6e3fe4965bd54dc0e3f0f34f0e98d7a3a9313f0cc1f936386954016d6d2149d,N,0,0.7038972306354311,0.2961027693645689,true_shap_primary_holdout_sample
532,91ff555dad07ea8e35c0b0a2dd11dce4487ae235f24a52bce18a35665f026a869cd0f8fb0940431cd1853ea40b5fefb034b22321ce21ba591727adf5348a857d,Y,1,0.45504883677551977,0.5449511632244802,true_shap_primary_holdout_sample
535,464af1d0bd1aaf3b634c4a99b534ad9037f8fcb0c1162d251055a275f147dcd965f1dcc266ee77bff908b7f77222909a3404d0d6181c8fee98c5b8b75355e7a0,N,0,0.5099110631617749,0.4900889368382251,true_shap_primary_holdout_sample
538,3d2dce022af89ad3e2f8c34e25650b4a5780e2656ba844714dff92da99f02374dcab2a35a7d6fdee3e6f7308c29e28e352736c6a7ca460785d67eae064702e81,N,0,0.20037516621840396,0.7996248337815961,true_shap_primary_holdout_sample
542,209ecdcaace4e4c60794be6f09b7a9347cd3bd9e1e68ac66e3bc8dda3960b6cebe56f7d289f8c0783d82694d3112d3b0e49a83d0170ff54f03f3c17cf834e86f,Y,1,0.9780094941051147,0.02199050589488527,true_shap_primary_holdout_sample
553,92245242f168922ac928fc6f45d26acdba2aab00f088685b95ae3607879090381b430efc1dad5cb10f9745b8515b1d919cf7e7ecbc7141186b0b13e0b8b7dc91,Y,1,0.875602164411329,0.12439783558867101,true_shap_primary_holdout_sample
559,ac79d7eeba87ec4012b0c54f74988babb3d3498c344b9d83f6f58d1bb7e3c3a57ab11fb3add6f1cb9ec8a30e9e702eeb92d4bf0419b4be29d72ec6670bb87b10,Y,1,0.9785714048536165,0.02142859514638351,true_shap_primary_holdout_sample
561,5aa96c0fcf04cdd19fb33479a1533e9738e6857ccb7bf85fde63083bf2182dccefcb3569b07f36c2a79e5204a65529722a003564fd403c5840c9ec66fa15dd91,Y,1,0.8416688692897375,0.1583311307102625,true_shap_primary_holdout_sample
564,f451655ea7b453d5fde4bfd76ce012c792a436c04f0101e32f8903dd80e1222fe6d45766a08c6671471305a8e98522758e2317e6a762b8a287f1c7125f41bd8a,N,0,0.18316251251366517,0.8168374874863349,true_shap_primary_holdout_sample
579,5785f6f08142a7b87626f96a264431bde43e574f75a184f77024818aea3f821d4e9779ffc63484d896e0d1840ded1537d77b4fde6a3870a1deb2b01706ef4e4b,N,0,0.5192442549350608,0.48075574506493923,true_shap_primary_holdout_sample
588,19d1c87884f8988261164301d8b6d2996f71bf1963962fb6bc22d235f39c1db741d9f996f65425465823a1c4fc93dec17d5a62922b134d2814e2b5c98cfc2155,N,0,0.28085986012038044,0.7191401398796196,true_shap_primary_holdout_sample
593,20e81365813f0ac984c292cb37fbede42957c9f20fd94851c4e1d4b9b62bba425435cff1b418b94cfa4cfdd56931d508aed7882d9bbbfc44b38798e221cfc3df,Y,1,0.9872497807312615,0.012750219268738539,true_shap_primary_holdout_sample
596,0f5ee679f3ff062c7c94d9ed0909a1c4e014160d0ff6e3a6ce6a163e17584bf39f928345c771af7b92c1c8e5c201ee27d9398b6b262685526ba9fb107d2cec41,Y,1,0.9794266162545205,0.020573383745479457,true_shap_primary_holdout_sample
606,b790969e9f042a79109b71dda85cbd9f436297bb522bb58eda37ff64dcfe985710dc369f1a0091fa7bee4c907404121b4c461ace3a1af5a2b66c68be00e8bf30,Y,1,0.799032328140772,0.20096767185922804,true_shap_primary_holdout_sample
654,419c40cef51e936caebb1e802d4388afd6ad7dbe1b7fb0873e341fef68185d8a4292b65f3f87b6266de9fa13f64bd1ce906f4b725fc5ac40700412d750b07e1b,Y,1,0.31318328646020605,0.686816713539794,true_shap_primary_holdout_sample
656,79573280b7dc4084ece570d5ce66491cbd9ca3d6958d48c2d0ce0c95bb1a9e1e2a4eb1e9b2b4334c4ad29aa82600d960ffeddb0fff5f0f033e0e4279e5ee9e39,Y,1,0.9816836751742456,0.018316324825754404,true_shap_primary_holdout_sample
691,8ae73d1abad5fdcc9cd1cbe4e97da55abab00b4e6e01243cbe889fdb49a8e42b726fe8555efa0a41ae3672d9405fac9028d1182a791d839a3dde5668b39648ab,Y,1,0.9597596718992081,0.04024032810079192,true_shap_primary_holdout_sample
693,6379d316afee94cccc5c0d05e29a764047ed9c1868a9b84f63b3725b097bd7f7b6b60642a3795f21542b6da11fc5eddd69e68b213d84a45037f164e68310fa51,N,0,0.41650222362592976,0.5834977763740703,true_shap_primary_holdout_sample
695,77409292929e0aa75f1f8bd4b7f5f158943c55177cbafbe3e1f9e0a7a3b584d59d7a3c6cf6a78b363ede60439720df7f0e6e3ea3e4da5b566df350f22457638c,N,0,0.48064819768438494,0.5193518023156151,true_shap_primary_holdout_sample
708,7fdbcd4663683ccbd3badd553c690c0470627a93ee85a8b6f044351b31d2f5a24065d3d18e4a79107bb5f1da9a24daee3c147b5ac57f14df42f0ede360898514,Y,1,0.9826767337617758,0.017323266238224222,true_shap_primary_holdout_sample
720,bcbb63ad53c9feb2a55dd1f753a6eb098fb9c6969291f31bbc4e468773aadb0a64f6eac37a679b59285a60c4491008f503f36a61dc153cc922aa26e64ccc1aea,Y,1,0.9833249068293815,0.01667509317061855,true_shap_primary_holdout_sample
749,e961bc9745f59682063da5fe5c8915cf6ef61e9c60706d12805e17f3c9b639ab189828464da1dfca49832221f425031f8714e894573abd5a9ee4a3e879529421,Y,1,0.9823393399778038,0.01766066002219624,true_shap_primary_holdout_sample
765,f7e1abe5172e1755b0def13d2bf8ebde1bb310fbf2e4d88b2ee4134d5d01a65f32a9771db3db93a27b78e4b34c089da163f95018c301240f3c6f5bd81b7a338e,N,0,0.2361713369647874,0.7638286630352126,true_shap_primary_holdout_sample
767,7401c5c3e28efefc193c5ec306413e6812af9b1508ea4c533d3ef95f70a091e986b3a050e21b23c84dbb6e722f95fc53a77cb303925fd5ba893283b2a34efa5b,N,0,0.2362341003708385,0.7637658996291615,true_shap_primary_holdout_sample
774,ba2430249d7901e9b5005a315cac882436e841d824afa1cc30d639ab96ed444de42a3bb1db2caa1d798caa97a28d5413f68854ed5cd155bdcc7f51ce8a7ecad7,N,0,0.2405851053528726,0.7594148946471274,true_shap_primary_holdout_sample
782,0e87b0be766a664829f23b94eb8252aabc91a4bc374ab2b01343dc6c20dbd19df75ce2ebe45c166059d4bb8e1220ef617e8b2ba16b94120aed8fa810b34352db,Y,1,0.967784120263215,0.03221587973678497,true_shap_primary_holdout_sample
814,9e0946e1842d2370e5855c36104cee9a4d120d65fd8425fbd9bb7ca9d480ee807c520bb0b7e592ad4ff3273fa07b4d955bf9498c7221b6443648c64f4b6546de,Y,1,0.5322066232211107,0.4677933767788893,true_shap_primary_holdout_sample
817,3608662a72e2437226dffcea6fd482cbc9fcbd27728719a97b2bf9cfc23bc1eed49b909cd87f7730144ee2aee46789f35836959d4db49c808f01bc0bc81c0c21,N,0,0.4848277961539343,0.5151722038460658,true_shap_primary_holdout_sample
825,9cdad589c728321fcb9c92287c85b6cf9862c11742afe66276b571d8762d8561f738b09e1273e0c06b70daa94b86c3c7b4e3055991cdba5aafe4f51d0c04ce96,Y,1,0.9784615683930136,0.02153843160698643,true_shap_primary_holdout_sample
830,040606f09d876f5870dc0e21a3c8894f1318fcc53366fac9adb34f11a8d4d78d17890f7c5ec2f3d62aec64ce7b3b4fedb7d1e696c90f8ae691f07b28a6a9b7f8,Y,1,0.760151821521051,0.23984817847894901,true_shap_primary_holdout_sample
837,9e336bfdaff724e54d3c9460fb765af50682c4a61f7249d8a60b49177539182b4d05975fef3904d77c147715e2ac709a7ce4ba396109c4f1534341699ba4ba3a,N,0,0.2850032433859655,0.7149967566140345,true_shap_primary_holdout_sample
838,27f24c217df13de57dc530e7338ce4e99118d28b8b946de8716b4701076466653833e8e82c32bf2266dcbf5c6a8114eed5a3be99c2b65ceb2114ca71416e157c,Y,1,0.9790901285659452,0.02090987143405476,true_shap_primary_holdout_sample
844,fc06a5306d642012c3c6f539b82f7fb67a93c27e5526da31acd08d5ea06990491d4e764310de4d10e5134523ec7bcf2ebd51a275169244e69547312b14572588,Y,1,0.9885273917145757,0.01147260828542429,true_shap_primary_holdout_sample
859,0a2fe142bcf56e2832e9c212509d03e78837a27df9d73343742e66e3b48193b6fefaabe754adb34f4631f8a0af58dad45fac6d171d9f403d749db7211ac424b5,N,0,0.4379788388737015,0.5620211611262985,true_shap_primary_holdout_sample
893,dcd0582979965147cf3cca0efe7767401482dfa5d48c6e5011973f9c4b1cad4b14d0b18feb52263718067e120c7f51c36cc23ac0cd51dddb7b317fe48cb088bf,N,0,0.738019913404615,0.26198008659538496,true_shap_primary_holdout_sample
910,568903b6e4a70377c7f926800c0d7f2ef2801b2a5a2974b297549caaadf3a60162523d99d2a26dcaf6ea093a1bca0f7ea292bccdb8993a841d0fc4a34fb18087,Y,1,0.9787124434102806,0.02128755658971937,true_shap_primary_holdout_sample
911,7fd0dcba460ed5ceab4f55177b0e3ac81f42a1f3916e04b5c7cafbc51789f9bf125e7b77e426143db2563e7511fd703d010e9f35e0184e1fe532d9d3d2826d9e,Y,1,0.6850534463488096,0.3149465536511904,true_shap_primary_holdout_sample
924,9c55952da5ceed8c2d3fe65477d4a2294020a399b83c1656de41eb65cfc38af0d04c88c87d2679b0258eef01cf5e9cdf5dac87aaa264c001a150d96fcbcab46e,Y,1,0.9805641294100256,0.019435870589974424,true_shap_primary_holdout_sample
940,7de27474a9033c00f27c5d59d2f0431e8f152295135ee305bb4cfcceaecada9ad70bdc556ae5dd8327147d1e1888cbb87a8b603270926c80be295d8d676ba598,Y,1,0.7230459915657376,0.27695400843426243,true_shap_primary_holdout_sample
956,de5163447ad3c656e5df68f400b80d0672e42078ae550a7c304e462f36104148a74880717484c83d217a7dd3c632553406fb91f41fb2c7f55bd60ef12ac4fbae,N,0,0.7156896523463262,0.2843103476536738,true_shap_primary_holdout_sample
965,0333ba618c45bdc6184a865a79d3f4dbfffb8b77c32a3c386846121a05dc7189585b8b073aa2a0b61725b9fe7af6785c877cc5e3000f7945e420d6d326ddd2ac,Y,1,0.4525955835599222,0.5474044164400778,true_shap_primary_holdout_sample
970,eb39819507da4bcf324e249a52db6c7591be81c8f8a81cbad6fc158754f9fa1fbc15ac0ca1322a20283ccf0f520a8db989a8946b1a4140079c170700fe56aec4,Y,1,0.22554947736008604,0.774450522639914,true_shap_primary_holdout_sample
972,514fb5b982fc1db5e7e979862ee7969aa8f47346bc83a31944d359cfff369c525a550ea2885b080230bcaaf8c9d7c02028e453ceb46987f13ccfc569e1ba1b8b,N,0,0.45400761364043396,0.545992386359566,true_shap_primary_holdout_sample
993,b78633d45440e2fb9f2a5c7016ef9444777f39d8f59dfb9eb3f438daa3ae19b936d6fd7960d03a38fe086f356a2571da349ed343ce1a4e5f9ab8a0779916ce15,N,0,0.24769736718701485,0.7523026328129852,true_shap_primary_holdout_sample
1001,17d0a3ccf26fcbf1524603595340eb73b29bb0f2981c84ad623b8698bad54aec671f0bf467a16fe2d2a02226268b77d9f0130365a305133df65ad05751d9a398,Y,1,0.9822874547670356,0.017712545232964394,true_shap_primary_holdout_sample
1006,916e9916349d1f38576460288479861dfc0cbca0dc3121e20ed409404b861aa1c04ceeb5c02b749ca5ad280ebcdef1bfdfb80411af6b5e43b08aa634b76c884e,N,0,0.21461732611408202,0.785382673885918,true_shap_primary_holdout_sample
1010,6eba4716a6a0291284273f367b0a9ba355e5ab2fd0c7038ec32e94e51d8fb9028c3b311d30340f89434f172cd3a3b4d26621139fa0add12f33e2bad4a188439e,Y,1,0.9744084190250919,0.0255915809749081,true_shap_primary_holdout_sample
1020,160622e620db467a60efee87d0360b8a85292a4f339d7d45ff934d70e2af5628780c6577db53b9225d71fd5abc18e8926f5e6e8c29dce98b6c28852f9e57186e,N,0,0.4215210732669963,0.5784789267330037,true_shap_primary_holdout_sample
1040,a457c3e8673aeabb66257fa74ad802bf360086be12be296ce6ed0e125c394da666114fe4dca3d48eaa80e384d269ebe70a9ba4f637745802ae503cca2db9513f,Y,1,0.9451887972792865,0.05481120272071349,true_shap_primary_holdout_sample
1042,a314b99db9accc0284a85b54e8aa45fe052408b4af00d7143cd49ba7f135315a5c9a1376cb3a606a32b1b3ebe9100accef5550ce2cfc853278d0ad4c832b9af2,N,0,0.26008760291502286,0.7399123970849771,true_shap_primary_holdout_sample
1050,0502d1be3332cfc3a97e58e71edd81565cd543bf529c89986847d9505bf00d669fd33eeee98cab7143113b1a539c092394dd8ae4fec5ca4a494af850488f865e,N,0,0.7624054226919644,0.23759457730803557,true_shap_primary_holdout_sample
1057,739d6860f231a4419c1abcd27df115d3c684d04ca02de044a53ff4b92c28b776446b0e443d9c9663366f31f38cb7570d947d28a89111df916c648628287dcebe,N,0,0.5793461318883989,0.4206538681116011,true_shap_primary_holdout_sample
1058,a658f2627fd91cdb24b56c47e83e74a2651b631d87ef8c0cbe0cbfb6fc1d7489238aae6c31774318ee43f71ff430e5edf63247801aed43f6dc5c71ee85ea0122,Y,1,0.9771155473926932,0.02288445260730676,true_shap_primary_holdout_sample
1071,099cb55950e1a03cf9fcbf0be35b3795bb8f2f94450c568fa3a82ce8a4edd0a9fc6b25468716afb2bd059142323ec6210f85fbfe711053f98d25fb3f3235ce06,N,0,0.17280087724851018,0.8271991227514899,true_shap_primary_holdout_sample
1103,9080b634b36913a03efb80a7a2378de9ea73b6f2d073ea73a5beff4795d47d1faa79af408e2edcc24390e624b7aa04f99ae454dba7bbd8bda3e5009b82e64d4a,Y,1,0.22325458028266312,0.7767454197173369,true_shap_primary_holdout_sample
1115,df4dce0675cf9f9070ec81ff4c8e34fe202abe4476665554b5e5dde2239145b51090ffc8d2948db820ed40c0fd154aaa1cf80754842c1ee840d2125d1ee36875,N,0,0.4121575707799735,0.5878424292200265,true_shap_primary_holdout_sample
1121,c888589ae77253979dd5eda32b18dfd77dd3fccc9bcbc198ec2445fa86f61a9d7daff5341cf0a154792df97d356b6f47824dbc1d81f3261fbbfb7df446b09627,Y,1,0.8696620620884663,0.1303379379115337,true_shap_primary_holdout_sample
1137,a40003140467911700fc55a551ec5e093012995f644371be04de83e19b75c2346b1dc581941ed752846d687f0b601cf98f2c016663a535be5d11181679fabec4,Y,1,0.157934741192177,0.842065258807823,true_shap_primary_holdout_sample
1138,11425b8fdacc0372e6005863417da01fe03ceac9378889c6b065113c52b28f392372ffa979594af98d23f030cdf2cc28e9fc23d637915013f586a6dd2262ca86,N,0,0.6598569991880258,0.34014300081197424,true_shap_primary_holdout_sample
1148,8a6c3dcc9a665cf7c9287bbde1f66d31354b8a865caf7142c84755a877a93b54a4a38cdc0b92f0d010fe99f3b5481e1bbe027355737db979d32a8404010a4221,Y,1,0.6372732721943325,0.3627267278056675,true_shap_primary_holdout_sample
1158,a13aa6848e51b5d450254d23d13b3e8287cd6d02fd0508e14655ca97a98422045927bbba64c71f7b60d7afc494168b1f274768fd23f0c25982e4223d0cf0cb7f,N,0,0.3981166275016269,0.6018833724983731,true_shap_primary_holdout_sample
1190,91c5b412fc34936eca85c9f2ac5867ab86d374432e43ca07204eee8de9900caf42a59f25d25018aa805e7228a23b2b3120a04ae777bd4e33860344c9258e4b93,N,0,0.6029158397532924,0.39708416024670756,true_shap_primary_holdout_sample
1193,b3272d2adc0cf26de5658f2b60a3a94d060ec283f356dbb5a1658a3b0a93837ed1a34eaa36a5e94819b0f0f729c9d5427ea882cfffb29ad2bf50ece64643499d,Y,1,0.7906760560323052,0.20932394396769483,true_shap_primary_holdout_sample
1214,4bd8d810690f9448b54f0e92b517193195d5ce24ccffed6d01f8bd20bb5db009a9ea41a25a8fa7a91189fa8b8dd8a6c1c4ee56935e3a7a427cda687a7f8bc7a3,N,0,0.4597807329758059,0.5402192670241941,true_shap_primary_holdout_sample
1219,1c66eb14307752fe2d4311264f380ffdd24f9efa583570e1cba2746cfc9cbf219e06a5b0fa395dfa733476b90158045df42f27b4b1376b1a397980693e1d9170,Y,1,0.9468695969427178,0.05313040305728223,true_shap_primary_holdout_sample
1226,0bc55e3ed6495860867cb74c7e1753efd8f34a62ed143c1268f8aa0b0cca124391770fa59f1178b1c3c07f31c7abff6a099f27ced201a44feec1b6b2ec632840,Y,1,0.9831139028219222,0.016886097178077764,true_shap_primary_holdout_sample
1232,706a77d4fe0ccb1d8c23a2c8f4020aa518e006690ee381c1f3cfbf8a0da7045d77b58bbd87ca66f7d241cd180d544fb85e14bc06e9791c1232c5ec6a56632b9c,N,0,0.9251306897305807,0.07486931026941934,true_shap_primary_holdout_sample
1241,eeb30b1ab2c61535ef9051e2860e7c8cf6b982e0fe44d0354679c94e2d4fd73705d4cc03f257480e52e487463ad8ea294a9c6df1b87336e04d66a8ae20a4dbe4,Y,1,0.37924756895930684,0.6207524310406931,true_shap_primary_holdout_sample
1242,c02ac0c4658df7438b9d4f600dcf37f789e30181ddff1e4db20979eaf3f848aad3cccdf080bfa49f1f1b655ac9a99bddcd045ce8f5eb7bc626394aa795072f20,Y,1,0.8252526190813544,0.1747473809186456,true_shap_primary_holdout_sample
1245,80fd4f70438993a7958e844eca16e40d63e6bf16acda68e4c73ee8b68e86fc79c5d2059470d496456b081cd229b1b221208fd6f35b4a76c385eb0d0336926fce,Y,1,0.5800074575404696,0.41999254245953044,true_shap_primary_holdout_sample
1250,600a9ddf6657b2e9ef65af4c4c2643f64ab4ec407f2f99b85593358d2c6a9246f64bd413ae53daa7f06e78bcfa837cdb38833802ef121b6e4086c7e98217700e,N,0,0.24205763023909632,0.7579423697609037,true_shap_primary_holdout_sample
1256,5a9ce353e070b20d33b2670c5b56d9ae37d7318d28174453ffd010a2ad6f49a224f1d5265088c3fd0761c5d411fbc8e51a8d22e1b645f1121b3460287f65688f,Y,1,0.9398193034946003,0.0601806965053997,true_shap_primary_holdout_sample
1259,1e80a020dc5d507680523d802cfb309442afdadb33ed612b63260fd89fc2e5cac06d6cacd7e600ff07c7eeabaef750f40924f4b10a63d7acb748fe0f85333479,Y,1,0.5782740953506491,0.4217259046493509,true_shap_primary_holdout_sample
1270,acce9100fcf9b1ae7f54670f38420869d6837e023644c0668b4298acabc51fc0827cd29e8096589327ac0057fc00fc1accc47cd7b228e5fef89e88ffb5c1b7e2,Y,1,0.3258682282702539,0.6741317717297461,true_shap_primary_holdout_sample
