feature_set_name,safe_model_feature_name,AARRR_stage,feature_family,timing_family,caveat_flag,caveat_reason,needs_user_review,interpretation_guardrail,metric_type,repurchase_value,nonrepurchase_value,difference_repurchase_minus_nonrepurchase,abs_difference_or_abs_smd,effect_size_metric,not_a_feature_selection_decision
conservative_safe_22,watch_time_min_w1,Activation,early_week1_watch_behavior,week1,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,103.10269953051643,89.55291902071563,13.549780509800797,0.08804995457633281,absolute_standardized_mean_difference,True
conservative_safe_22,watch_time_min_w2,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,113.58274647887323,46.387947269303204,67.19479920957002,0.5042875788643602,absolute_standardized_mean_difference,True
conservative_safe_22,watch_time_min_w3,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,121.92887323943663,23.42674199623352,98.50213124320311,0.7434059086896082,absolute_standardized_mean_difference,True
expanded_feature_set,action_adventure_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.08890966713615023,0.15240908625235405,-0.06349941911620383,0.25157786893748885,absolute_standardized_mean_difference,True
expanded_feature_set,active_ratio,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.18380824166666668,0.1178009800376648,0.06600726162900188,0.5956557169387514,absolute_standardized_mean_difference,True
expanded_feature_set,age_group,Needs_user_review,profile_context_needs_review,membership_context,False,,1,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,34.205399061032864,33.822975517890775,0.3824235431420888,0.0397470471526651,absolute_standardized_mean_difference,True
expanded_feature_set,avg_daily_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,80.55190722159625,54.096467699435024,26.455439522161228,0.45323982873048874,absolute_standardized_mean_difference,True
expanded_feature_set,avg_gap_between_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,3.570933735093897,2.503848902448211,1.067084832645686,0.32789736966834143,absolute_standardized_mean_difference,True
expanded_feature_set,avg_gap_w1_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.6916040685446009,0.6051475197740113,0.08645654877058961,0.07119698779225124,absolute_standardized_mean_difference,True
expanded_feature_set,avg_gap_w2_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.7123337241784037,0.39950408097928436,0.3128296431991193,0.28547342294532324,absolute_standardized_mean_difference,True
expanded_feature_set,avg_gap_w3_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.8001310647887324,0.21729441318267417,0.5828366516060582,0.5432113520993123,absolute_standardized_mean_difference,True
expanded_feature_set,avg_ott_release_year,Retention_context,content_preference_context,observation_window_aggregate,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,1897.4373554593897,1887.3724415193976,10.064913939992039,0.02064934898092382,absolute_standardized_mean_difference,True
expanded_feature_set,avg_rewatch_ratio,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.1548744955399061,0.13166732693032016,0.023207168609585938,0.1564574281386232,absolute_standardized_mean_difference,True
expanded_feature_set,avg_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,45.61397728462441,31.972527281732578,13.641450002891833,0.4443888053530633,absolute_standardized_mean_difference,True
expanded_feature_set,comedy_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.09054149765258215,0.08623243427495292,0.004309063377629235,0.019715448112931837,absolute_standardized_mean_difference,True
expanded_feature_set,day_count_over_3times,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.8066901408450704,0.41732580037664785,0.38936434046842255,0.4032502861820619,absolute_standardized_mean_difference,True
expanded_feature_set,diff_between_w2_w1,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,10.480046948356808,-43.16497175141243,53.64501869976924,0.3171132669501669,absolute_standardized_mean_difference,True
expanded_feature_set,diff_between_w3_w1,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,18.826173708920187,-66.1261770244821,84.95235073340228,0.44439140595650706,absolute_standardized_mean_difference,True
expanded_feature_set,diff_between_w3_w2,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,8.346126760563381,-22.96120527306968,31.30733203363306,0.1870891917389487,absolute_standardized_mean_difference,True
expanded_feature_set,documentary_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.019003263849765258,0.018002725800376648,0.00100053804938861,0.00962114495179426,absolute_standardized_mean_difference,True
expanded_feature_set,drama_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.18676582183098595,0.11977490508474575,0.06699091674624019,0.24848002659466545,absolute_standardized_mean_difference,True
expanded_feature_set,family_animation_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.11842735692488261,0.07038591826741997,0.048041438657462646,0.19230235963022396,absolute_standardized_mean_difference,True
expanded_feature_set,genre_diversity_count,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,3.136267605633803,2.152919020715631,0.983348584918172,0.575271818846664,absolute_standardized_mean_difference,True
expanded_feature_set,historical_war_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.0694154426056338,0.060079433898305085,0.009336008707328716,0.04974030938380836,absolute_standardized_mean_difference,True
expanded_feature_set,horror_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.02011939659624413,0.043098538229755186,-0.022979141633511054,0.1703424469308785,absolute_standardized_mean_difference,True
expanded_feature_set,is_basic,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.65,0.6817325800376648,-0.03173258003766477,0.03173258003766477,absolute_rate_difference,True
expanded_feature_set,is_churn_prevented,Retention_context,historical_churn_prevention_context,historical_context,True,Historical ever-benefited churn prevention flag; do not interpret as current-cycle outcome.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.1949530516431925,0.23728813559322035,-0.04233508395002786,0.04233508395002786,absolute_rate_difference,True
expanded_feature_set,is_cold_start_3d_fixed,Activation,onboarding_cold_start_fixed,day0_early_observation,True,Fixed cold_start feature generated from row-level first watch timing; original cold_start fields are not model features.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.3903755868544601,0.384180790960452,0.0061947958940081205,0.0061947958940081205,absolute_rate_difference,True
expanded_feature_set,is_cold_start_7d_fixed,Activation,onboarding_cold_start_fixed,day0_early_observation,True,Fixed cold_start feature generated from row-level first watch timing; original cold_start fields are not model features.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.6239436619718309,0.696045197740113,-0.07210153576828204,0.07210153576828204,absolute_rate_difference,True
expanded_feature_set,is_female,Needs_user_review,profile_context_needs_review,membership_context,False,,1,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.44800469483568073,0.4387947269303202,0.00920996790536055,0.00920996790536055,absolute_rate_difference,True
expanded_feature_set,is_male,Needs_user_review,profile_context_needs_review,membership_context,False,,1,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.23615023474178404,0.2580037664783427,-0.021853531736558685,0.021853531736558685,absolute_rate_difference,True
expanded_feature_set,is_only_w1,Activation,early_week1_watch_behavior,week1,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.04565727699530516,0.27984934086629004,-0.23419206387098487,0.23419206387098487,absolute_rate_difference,True
expanded_feature_set,is_only_w2,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.0795774647887324,0.09340866290018833,-0.01383119811145593,0.01383119811145593,absolute_rate_difference,True
expanded_feature_set,is_only_w3,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.09683098591549295,0.09830508474576272,-0.0014740988302697627,0.0014740988302697627,absolute_rate_difference,True
expanded_feature_set,is_premium,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.09929577464788733,0.09416195856873823,0.005133816079149103,0.005133816079149103,absolute_rate_difference,True
expanded_feature_set,is_standard,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.2507042253521127,0.224105461393597,0.02659876395851568,0.02659876395851568,absolute_rate_difference,True
expanded_feature_set,is_user_verified,Needs_user_review,profile_context_needs_review,membership_context,False,,1,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.5272300469483568,0.5532956685499059,-0.026065621601549016,0.026065621601549016,absolute_rate_difference,True
expanded_feature_set,is_w1_over_50pct,Activation,early_week1_watch_behavior,week1,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.22136150234741783,0.5212806026365349,-0.29991910028911706,0.29991910028911706,absolute_rate_difference,True
expanded_feature_set,is_w2_over_50pct,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.2811032863849765,0.21318267419962336,0.06792061218535314,0.06792061218535314,absolute_rate_difference,True
expanded_feature_set,is_w3_over_50pct,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.3248826291079812,0.14990583804143126,0.17497679106654995,0.17497679106654995,absolute_rate_difference,True
expanded_feature_set,max_daily_sessions,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,2.868661971830986,2.1777777777777776,0.6908841940532082,0.35163371129557847,absolute_standardized_mean_difference,True
expanded_feature_set,max_daily_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,143.3843896713615,86.08248587570621,57.30190379565529,0.5689000476707344,absolute_standardized_mean_difference,True
expanded_feature_set,max_day_share,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.542949326056338,0.6941337653483992,-0.15118443929206116,0.504223807614538,absolute_standardized_mean_difference,True
expanded_feature_set,max_inactive_gap_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,5.655868544600939,3.5137476459510357,2.1421208986499036,0.5141069898122742,absolute_standardized_mean_difference,True
expanded_feature_set,max_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,97.81596244131455,64.7502824858757,33.06567995543885,0.6122227821406482,absolute_standardized_mean_difference,True
expanded_feature_set,median_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,39.722417840375584,27.10828625235405,12.614131588021536,0.3627470065889305,absolute_standardized_mean_difference,True
expanded_feature_set,movie_per_active_day,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,1.300841132629108,1.2372797566854992,0.06356137594360889,0.07359950088440233,absolute_standardized_mean_difference,True
expanded_feature_set,new_movie_in_180d_ratio,Retention_context,content_preference_context,observation_window_aggregate,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.19087871960093897,0.2500903013182674,-0.05921158171732846,0.17701475449005583,absolute_standardized_mean_difference,True
expanded_feature_set,new_movie_in_365d_ratio,Retention_context,content_preference_context,observation_window_aggregate,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.23950743838028168,0.3056605600753296,-0.06615312169504792,0.18335448758932632,absolute_standardized_mean_difference,True
expanded_feature_set,new_movie_in_90d_ratio,Retention_context,content_preference_context,observation_window_aggregate,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.15571852406103287,0.2073649804143126,-0.05164645635327972,0.1681451895855846,absolute_standardized_mean_difference,True
expanded_feature_set,old_movie_ratio_5y,Retention_context,content_preference_context,observation_window_aggregate,True,Use Kwangil master value as-is; raw Movie_Master reconstruction has 9-row mismatch caveat.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.16761044096244132,0.15072073333333333,0.01688970762910799,0.06654781865592083,absolute_standardized_mean_difference,True
expanded_feature_set,other_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.027402383333333332,0.020243271939736344,0.007159111393596988,0.05752559636924305,absolute_standardized_mean_difference,True
expanded_feature_set,payment_is_android,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.4097417840375587,0.4384180790960452,-0.02867629505848651,0.02867629505848651,absolute_rate_difference,True
expanded_feature_set,payment_is_ios,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.34788732394366195,0.3216572504708098,0.026230073472852167,0.026230073472852167,absolute_rate_difference,True
expanded_feature_set,payment_is_mobile,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.07981220657276995,0.07909604519774012,0.0007161613750298335,0.0007161613750298335,absolute_rate_difference,True
expanded_feature_set,payment_is_pc,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.1346244131455399,0.13069679849340865,0.003927614652131262,0.003927614652131262,absolute_rate_difference,True
expanded_feature_set,recency,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,5.301291079812207,9.874576271186442,-4.573285191374235,0.7285492620458268,absolute_standardized_mean_difference,True
expanded_feature_set,reg_hour_afternoon,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.2362676056338028,0.2184557438794727,0.01781186175433011,0.01781186175433011,absolute_rate_difference,True
expanded_feature_set,reg_hour_evening,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.3332159624413146,0.3581920903954802,-0.02497612795416565,0.02497612795416565,absolute_rate_difference,True
expanded_feature_set,reg_hour_morning,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.24366197183098592,0.2335216572504708,0.01014031458051512,0.01014031458051512,absolute_rate_difference,True
expanded_feature_set,reg_hour_night,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.18685446009389672,0.18983050847457628,-0.0029760483806795524,0.0029760483806795524,absolute_rate_difference,True
expanded_feature_set,reg_is_weekend,Acquisition_context,membership_context,registration_or_payment_context,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",binary,0.3483568075117371,0.3178907721280603,0.030466035383676815,0.030466035383676815,absolute_rate_difference,True
expanded_feature_set,retention_w2_ratio,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,35.95114066420188,8.450284304331449,27.500856359870433,0.3660803567023025,absolute_standardized_mean_difference,True
expanded_feature_set,retention_w3_ratio,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,39.091485759859154,6.434166180414313,32.65731957944484,0.39270660636216587,absolute_standardized_mean_difference,True
expanded_feature_set,romance_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.10258569037558686,0.05791391224105461,0.04467177813453225,0.2193315463983088,absolute_standardized_mean_difference,True
expanded_feature_set,sf_fantasy_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.11307992323943661,0.13237636873822975,-0.01929644549879314,0.07087797839302115,absolute_standardized_mean_difference,True
expanded_feature_set,std_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,35.03168978908451,24.170704778907723,10.860985010176787,0.4581092897108702,absolute_standardized_mean_difference,True
expanded_feature_set,thriller_crime_ratio,Retention_context,content_preference_context,observation_window_aggregate,True,Movie_Master can have multiple category records for the same MOVIE_NUM; genre features require caveat handoff.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.10412514941314555,0.17469998945386064,-0.0705748400407151,0.26506421947620257,absolute_standardized_mean_difference,True
expanded_feature_set,total_watch_count,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,7.363028169014084,4.324293785310735,3.03873438370335,0.5513637357448735,absolute_standardized_mean_difference,True
expanded_feature_set,total_watch_time_min,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,338.6143192488263,159.36760828625236,179.24671096257393,0.6191461059367791,absolute_standardized_mean_difference,True
expanded_feature_set,unique_movie,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,5.118192488262911,3.1084745762711865,2.009717911991724,0.5303834957263055,absolute_standardized_mean_difference,True
expanded_feature_set,watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,3.859976525821596,2.4738229755178907,1.3861535503037055,0.5956558051654967,absolute_standardized_mean_difference,True
expanded_feature_set,watch_per_day,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,False,,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,1.7915234077464788,1.6145971047080983,0.17692630303838053,0.15702830011634433,absolute_standardized_mean_difference,True
expanded_feature_set,watch_ratio_under_1m,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,True,Official dictionary uses <= 1 minute and <= 5 minutes thresholds.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.18321907453051645,0.28709151186440673,-0.10387243733389029,0.3518444281232937,absolute_standardized_mean_difference,True
expanded_feature_set,watch_ratio_under_5m,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,True,Official dictionary uses <= 1 minute and <= 5 minutes thresholds.,0,"Observed 2x2 cohort difference only. Not causal, not feature importance, and not feature selection.",numeric,0.27830494237089204,0.386591106967985,-0.10828616459709295,0.33151690587141514,absolute_standardized_mean_difference,True
