age_band,feature,mean_churn0,mean_repurchase1,diff_churn0_minus_repurchase1,smd,abs_smd,p_value_approx,n_churn0,n_repurchase1
20,vh_recent_release_365d_ratio,0.26082667585206565,0.2570305054700721,0.0037961703819935355,0.011123844203053906,0.011123844203053906,0.7139287113584749,1805,2738
20,vh_old_catalog_5y_ratio,0.17321002955793033,0.18130958013420018,-0.008099550576269848,-0.033153244983766164,0.033153244983766164,0.27245856119784295,1805,2738
20,vh_mean_content_age_days,1049.0639042750563,1060.0091196548406,-10.945215379784258,-0.017701216878469386,0.017701216878469386,0.5593210948688263,1805,2738
20,vh_first_watch_lag,5.505263157894737,5.422936449963477,0.08232670793125951,0.014880899658970412,0.014880899658970412,0.6230628298263237,1805,2738
20,vh_last_watch_gap,15.286426592797785,15.680788897005113,-0.39436230420732876,-0.07088844454518464,0.07088844454518464,0.019505414644074515,1805,2738
20,vh_watch_span_days,11.05595567867036,10.97918188458729,0.07677379408307061,0.01091063642942476,0.01091063642942476,0.7188167208008187,1805,2738
20,vh_tenure_days,30.85318559556787,31.08290723155588,-0.22972163598801032,-0.1323653029318422,0.1323653029318422,6.746515326905289e-05,1805,2738
20,vh_active_day_ratio,0.13065761979062845,0.1266229175993779,0.004034702191250544,0.042587054296671485,0.042587054296671485,0.1700871289341569,1805,2738
20,vh_watch_span_ratio,0.36219110652103675,0.3532831681943495,0.008907938326687237,0.03895543753746009,0.03895543753746009,0.19948486588288883,1805,2738
20,vh_first_watch_lag_ratio,0.17763437136985075,0.174452596668159,0.0031817747016917586,0.017815894985542726,0.017815894985542726,0.5564971582895483,1805,2738
20,vh_last_watch_gap_ratio,0.4927942096327406,0.5044387238153586,-0.011644514182617971,-0.06512070285120836,0.06512070285120836,0.031901309946903655,1805,2738
20,vh_max_daily_events,2.857617728531856,2.850255661066472,0.007362067465384037,0.0037174514971750642,0.0037174514971750642,0.9023574902352434,1805,2738
20,vh_multi_event_day_ratio,0.43146194525695913,0.4308859162197795,0.0005760290371796262,0.00175194055451872,0.00175194055451872,0.9539479346672208,1805,2738
20,vh_avg_daily_watch_min,76.80011456994836,77.41617562984813,-0.6160610598997636,-0.011092487070040333,0.011092487070040333,0.713828158172934,1805,2738
20,vh_std_daily_watch_min,55.932567399702954,56.66663262640862,-0.7340652267056669,-0.018600897494646156,0.018600897494646156,0.5765796686021123,1483,2244
20,vh_max_daily_watch_min,134.74681440443214,136.56391526661798,-1.817100862185839,-0.018257280792357174,0.018257280792357174,0.5456550784778433,1805,2738
20,vh_mean_gap_days,4.459574504314895,4.346658191160197,0.11291631315469797,0.034857652725612906,0.034857652725612906,0.29648619463529413,1483,2244
20,vh_std_gap_days,2.8960376207723644,2.8604595002518827,0.035578120520481704,0.016610639199132585,0.016610639199132585,0.6616172884922669,1165,1779
20,vh_max_gap_days,7.031692515171949,6.992424242424242,0.039268272747706945,0.010024399569631106,0.010024399569631106,0.7643444444749303,1483,2244
20,vh_mean_title_completion,0.6020106520955235,0.5972927427907895,0.004717909304734036,0.011729540375517988,0.011729540375517988,0.6992540848190198,1804,2736
20,vh_completed_title_ratio_50,0.4961751844743511,0.4951235671623427,0.0010516173120084238,0.0030459956799964894,0.0030459956799964894,0.9200017672609596,1804,2736
20,vh_completed_title_ratio_80,0.41637071995400987,0.40844303478644106,0.00792768516756881,0.02348161757909495,0.02348161757909495,0.4392874041252518,1804,2736
20,vh_sampled_title_ratio_10,0.3239400078659535,0.32132729230509016,0.0026127155608633434,0.008015771350201298,0.008015771350201298,0.7913773972531233,1804,2736
20,vh_avg_events_per_title,1.4948349044162095,1.493501726032789,0.001333178383420508,0.0015961089039861391,0.0015961089039861391,0.9581357131441903,1804,2736
20,vh_title_watch_hhi,0.5135556708839435,0.5058921659657867,0.007663504918156816,0.024936447737633392,0.024936447737633392,0.4110079401858391,1804,2736
20,vh_first_half_watch_ratio,0.7240945336238105,0.7369070398858749,-0.012812506262064427,-0.03824423677646016,0.03824423677646016,0.20774243847724183,1805,2738
20,vh_last_7d_watch_ratio,0.007263839604371609,0.0,0.007263839604371609,0.12372247591390491,0.12372247591390491,0.00020174143519025023,1805,2738
20,vh_last_14d_watch_ratio,0.2389633467609013,0.22222042893273372,0.016742917828167586,0.052400504147131544,0.052400504147131544,0.08494250388051816,1805,2738
20,vh_genre_unique_count,7.369384359400998,7.357142857142857,0.012241502258141246,0.003969779299905049,0.003969779299905049,0.8961080048934631,1803,2730
20,vh_genre_watch_entropy,1.609642156057718,1.6160908917576806,-0.006448735699962516,-0.01335421951123936,0.01335421951123936,0.6598054116128089,1803,2730
20,vh_top_genre_share,0.3126028695260565,0.31068874541729624,0.00191412410876024,0.011718816724902473,0.011718816724902473,0.6991580347392459,1803,2730
20,genre_share__드라마,0.22471600448260942,0.2238938128363789,0.0008221916462305134,0.00549269222183058,0.00549269222183058,0.8650402082526163,1563,2354
20,genre_share__액션,0.18047728067084332,0.18049277734595046,-1.549667510714059e-05,-0.0001211851881843886,0.0001211851881843886,0.9972443180724118,1366,2079
20,genre_share__코미디,0.1390245831211913,0.13683648675178747,0.0021880963694038136,0.021993873509411215,0.021993873509411215,0.5455846936808157,1259,1956
20,genre_share__스릴러,0.1429583525740283,0.14755629312567964,-0.0045979405516513305,-0.043808627706593085,0.043808627706593085,0.24470967333604998,1176,1757
20,genre_share__판타지,0.11860015322644187,0.12135550142820746,-0.002755348201765595,-0.02800559061321213,0.02800559061321213,0.518658589521256,861,1366
20,genre_share__로맨스,0.1260828522728797,0.12253723658550676,0.0035456156873729244,0.033276407008157934,0.033276407008157934,0.43283012860970604,949,1340
20,genre_share__범죄,0.10876133188859298,0.1107378329221706,-0.0019765010335776184,-0.02250558938973602,0.02250558938973602,0.6018188735380434,896,1327
20,genre_share__가족,0.12273724454372001,0.1255376963540718,-0.002800451810351795,-0.030487420334729773,0.030487420334729773,0.5448609072258095,647,1018
20,genre_share__유럽에서 제작,0.10521864847532324,0.10542416289731146,-0.000205514421988226,-0.0022939676457820607,0.0022939676457820607,0.9600170818432903,785,1204
20,genre_share__SF,0.10930899860329268,0.11347926121762518,-0.0041702626143324956,-0.0375344340825325,0.0375344340825325,0.46400525608699994,624,980
20,vh_country_unique_count,4.007303370786516,4.004063538973033,0.00323983181348364,0.0010520331357457631,0.0010520331357457631,0.9725206712010367,1780,2707
20,vh_country_watch_entropy,0.8101772096142085,0.816598137082645,-0.006420927468436477,-0.009492526409193368,0.009492526409193368,0.7561690386591288,1780,2707
20,vh_top_country_share,0.6532878258904234,0.6474729151566293,0.005814910733794143,0.020618011751207713,0.020618011751207713,0.4998191753689347,1780,2707
20,country_share__미국,0.49973528072422635,0.5040540619475855,-0.004318781223359158,-0.013025793532927788,0.013025793532927788,0.6978417949047142,1459,2266
20,country_share__대한민국,0.41154913817149535,0.3982234331232678,0.013325705048227554,0.03917572165775516,0.03917572165775516,0.33038902988485497,1033,1564
20,country_share__영국,0.1764687676994315,0.1717757793949198,0.004692988304511703,0.027611389414199886,0.027611389414199886,0.5725708335626087,697,1078
20,country_share__프랑스,0.14958665122930703,0.15348184713762564,-0.003895195908318605,-0.023998815090831047,0.023998815090831047,0.6831197834001639,481,705
20,country_share__일본,0.2030935638108108,0.19773792448931254,0.005355639321498268,0.020542894864116607,0.020542894864116607,0.7416762808384458,437,629
20,vh_events_per_active_day,1.8327032193721944,1.823244417858885,0.009458801513309467,0.00947373309488592,0.00947373309488592,0.7542435355553743,1805,2738
20,vh_titles_per_active_day,1.372400045322483,1.3583547014389623,0.014045343883520633,0.01713153196393879,0.01713153196393879,0.571414181506033,1805,2738
20,vh_watch_min_per_active_day,76.80011456994836,77.41617562984813,-0.6160610598997636,-0.011092487070040333,0.011092487070040333,0.713828158172934,1805,2738
20,vh_event_per_tenure_day,0.24404115085611375,0.23038508211786327,0.013656068738250482,0.05266287003029891,0.05266287003029891,0.0977261934163447,1805,2738
20,vh_watch_min_per_tenure_day,10.710316909879506,10.42812109733971,0.2821958125397952,0.023416310852292323,0.023416310852292323,0.4498730129134325,1805,2738
20,vh_rewatch_event_ratio,0.2306402555200261,0.23325569859263534,-0.002615443072609247,-0.011879667006069976,0.011879667006069976,0.6949537069856615,1805,2738
30,vh_has_safe_watch,0.9588910133843213,1.0,-0.041108986615678744,-0.2926786627478797,0.2926786627478797,2.181554936697694e-11,1046,2660
30,vh_event_count,7.172482552342971,7.211654135338346,-0.039171582995375154,-0.006311208749544954,0.006311208749544954,0.8654852567978835,1003,2660
30,vh_title_count,5.140578265204387,5.195864661654135,-0.05528639644974831,-0.01225824081564747,0.01225824081564747,0.7433517160848071,1003,2660
30,vh_active_day_count,3.8903290129611166,3.9078947368421053,-0.01756572388098876,-0.0066217017102667385,0.0066217017102667385,0.8591597703212599,1003,2660
30,vh_total_watch_min,326.0069790628116,311.1639097744361,14.843069288375489,0.04312336139099257,0.04312336139099257,0.26124565939707856,1003,2660
30,vh_avg_watch_min,45.32948022089421,44.515654188918795,0.8138260319754167,0.026935514384697982,0.026935514384697982,0.46597367823932223,1003,2660
30,vh_median_watch_min,39.890827517447654,38.28890977443609,1.6019177430115619,0.04385271253770757,0.04385271253770757,0.23450868442399053,1003,2660
30,vh_std_watch_min,39.80437151889208,39.06466152158546,0.7397099973066261,0.036781449006919806,0.036781449006919806,0.35303767877009584,885,2367
30,vh_max_watch_min,96.62512462612163,95.94699248120301,0.6781321449186208,0.0131429476608572,0.0131429476608572,0.723825253955773,1003,2660
30,vh_avg_watch_seq,1.600752858098045,1.6150465425432088,-0.014293684445163768,-0.018298047152360882,0.018298047152360882,0.6244417051072768,1003,2660
30,vh_max_watch_seq,2.8045862412761715,2.892857142857143,-0.08827090158097128,-0.04239308878498046,0.04239308878498046,0.2464217681669012,1003,2660
30,vh_weekend_ratio,0.43561350198211174,0.4491048110496892,-0.01349130906757745,-0.037069246506668034,0.037069246506668034,0.3171375653231112,1003,2660
30,vh_mean_runtime_min,106.68722073889487,106.93239008399989,-0.24516934510502608,-0.01211458572397893,0.01211458572397893,0.7432935820808879,1001,2656
30,vh_mean_event_completion,0.4397667594624507,0.43085503302113876,0.00891172644131194,0.02944060860865786,0.02944060860865786,0.4289328021765235,1001,2656
30,vh_high_completion_event_ratio,0.3015211352044022,0.3002972006721891,0.001223934532213089,0.004319379013610099,0.004319379013610099,0.9071599182053125,1003,2660
30,vh_low_completion_event_ratio,0.38443641182493266,0.4016253586098565,-0.01718894678492383,-0.055324326936452235,0.055324326936452235,0.13469022523142848,1003,2660
30,vh_short_sample_ratio,0.33344262063327074,0.34808482194729506,-0.014642201314024328,-0.047414308639128586,0.047414308639128586,0.19883012847791282,1003,2660
30,vh_recent_release_180d_ratio,0.21191596479312444,0.2123099043787501,-0.0003939395856256689,-0.0012301647073391687,0.0012301647073391687,0.973605698814813,1003,2660
30,vh_recent_release_365d_ratio,0.25575192473123953,0.2588662148840136,-0.0031142901527740907,-0.009047248628971287,0.009047248628971287,0.807897246598944,1003,2660
30,vh_old_catalog_5y_ratio,0.17524345197296398,0.17971889403067884,-0.004475442057714857,-0.018288600059458877,0.018288600059458877,0.621178808004519,1003,2660
30,vh_mean_content_age_days,1054.8269031846362,1062.8577621590837,-8.030858974447483,-0.01316783944499743,0.01316783944499743,0.7214664990560351,1003,2660
30,vh_first_watch_lag,5.656031904287139,5.4605263157894735,0.19550558849766553,0.03500259908947173,0.03500259908947173,0.3487410476660464,1003,2660
30,vh_last_watch_gap,15.09172482552343,15.51654135338346,-0.4248165278600293,-0.07590401858581788,0.07590401858581788,0.041968939489780754,1003,2660
30,vh_watch_span_days,10.758723828514457,11.077067669172932,-0.3183438406584749,-0.0448384053497952,0.0448384053497952,0.22720515817054276,1003,2660
30,vh_tenure_days,30.516450648055834,31.054135338345866,-0.5376846902900319,-0.19463402126213256,0.19463402126213256,1.2815281035027937e-05,1003,2660
30,vh_active_day_ratio,0.14127052744360213,0.1258356324278438,0.015434895015758343,0.13007922015920248,0.13007922015920248,0.0015171266983557974,1003,2660
30,vh_watch_span_ratio,0.36358140890872154,0.3566774799902983,0.00690392891842323,0.02914687207252236,0.02914687207252236,0.4393650189047894,1003,2660
30,vh_first_watch_lag_ratio,0.18367558351721136,0.175883382852292,0.007792200664919369,0.04308349977591932,0.04308349977591932,0.24978443509563708,1003,2660
30,vh_last_watch_gap_ratio,0.48923968809213453,0.49964262975988355,-0.010402941667749022,-0.057912468886289724,0.057912468886289724,0.12025286865982165,1003,2660
30,vh_max_daily_events,2.8035892323030907,2.892105263157895,-0.0885160308548043,-0.04256364252061344,0.04256364252061344,0.24424245994835436,1003,2660
30,vh_multi_event_day_ratio,0.4328660099113445,0.42597199378463196,0.006894016126712532,0.020696501312338727,0.020696501312338727,0.5775766961612416,1003,2660
30,vh_avg_daily_watch_min,78.82575323854427,75.18738002209226,3.6383732164520097,0.06293420200759958,0.06293420200759958,0.10187213650372617,1003,2660
30,vh_std_daily_watch_min,56.998865919260176,55.23536110481821,1.7635048144419656,0.045318951535168524,0.045318951535168524,0.27887593881266415,809,2175
30,vh_max_daily_watch_min,136.30807577268195,132.11015037593984,4.197925396742107,0.042027238194283396,0.042027238194283396,0.26668938733498715,1003,2660
30,vh_mean_gap_days,4.3237477640071615,4.558639342139342,-0.23489157813218053,-0.07103188139979595,0.07103188139979595,0.07777663646339839,809,2175
30,vh_std_gap_days,2.932043873604052,2.8872606398603264,0.044783233743725503,0.020574927970007782,0.020574927970007782,0.6578376151883674,631,1693
30,vh_max_gap_days,6.941903584672435,7.136091954022988,-0.19418836935055328,-0.04878856957974146,0.04878856957974146,0.23342670465344773,809,2175
30,vh_mean_title_completion,0.6009811352917334,0.588178236772819,0.012802898518914363,0.031500069794802944,0.031500069794802944,0.3954886796148098,1001,2656
30,vh_completed_title_ratio_50,0.49140346906884175,0.4782348355959061,0.01316863347293562,0.038472911513714306,0.038472911513714306,0.29854715656945485,1001,2656
30,vh_completed_title_ratio_80,0.4075504277912746,0.4001861809115826,0.007364246879692005,0.02196917825469341,0.02196917825469341,0.5530117693867941,1001,2656
30,vh_sampled_title_ratio_10,0.3177371537275528,0.33653685521342336,-0.018799701485870568,-0.057942974795408324,0.057942974795408324,0.11764262173298878,1001,2656
30,vh_avg_events_per_title,1.4760361872724637,1.4707211310721062,0.0053150562003574375,0.006498559333015878,0.006498559333015878,0.8594192703939613,1001,2656
30,vh_title_watch_hhi,0.5115432617054363,0.5131912972547001,-0.0016480355492638488,-0.005324599852078783,0.005324599852078783,0.8859325532991311,1001,2656
30,vh_first_half_watch_ratio,0.7305202279295226,0.726362384718065,0.004157843211457624,0.012360271260955371,0.012360271260955371,0.7392388384382849,1003,2660
30,vh_last_7d_watch_ratio,0.016800708984158634,0.0,0.016800708984158634,0.18788245612740656,0.18788245612740656,2.582382633375957e-05,1003,2660
30,vh_last_14d_watch_ratio,0.2500157093805581,0.23342902424733344,0.01658668513322467,0.050619753708616926,0.050619753708616926,0.17681738523615997,1003,2660
30,vh_genre_unique_count,7.326,7.408885542168675,-0.08288554216867539,-0.02614865360436552,0.02614865360436552,0.48216589354885864,1000,2656
30,vh_genre_watch_entropy,1.607120567421117,1.613798912358227,-0.006678344937109948,-0.014088694558403381,0.014088694558403381,0.7070719573474452,1000,2656
30,vh_top_genre_share,0.31102329681583873,0.3069868046132711,0.004036492202567632,0.026190387046342387,0.026190387046342387,0.4826378498271686,1000,2656
30,genre_share__드라마,0.23007828253599652,0.2300040307176208,7.42518183757257e-05,0.0004916095750149785,0.0004916095750149785,0.9903181463279581,848,2319
30,genre_share__액션,0.18771404313185874,0.17233006757326552,0.015383975558593221,0.12594173079756463,0.12594173079756463,0.003642824201503636,759,1997
30,genre_share__코미디,0.13831949699058788,0.13816728124813285,0.00015221574245502523,0.0013996416490811106,0.0013996416490811106,0.9748415630924402,710,1892
30,genre_share__스릴러,0.1460595028286033,0.14987100268998022,-0.00381149986137691,-0.036210683526538966,0.036210683526538966,0.4307332428430264,650,1764
30,genre_share__판타지,0.11307090696169135,0.11677839805248101,-0.0037074910907896608,-0.037891034794551026,0.037891034794551026,0.4668784160730972,493,1332
30,genre_share__로맨스,0.12437678800020342,0.1306356389602518,-0.0062588509600483705,-0.0563622924573334,0.0563622924573334,0.2710750994415141,515,1378
30,genre_share__범죄,0.1211411076004267,0.10706040442516188,0.01408070317526483,0.15233408725718514,0.15233408725718514,0.004041026597483288,514,1359
30,genre_share__가족,0.11648762981219149,0.1234144924626627,-0.0069268626504712105,-0.07725303921746338,0.07725303921746338,0.1975167392280015,378,1000
30,genre_share__유럽에서 제작,0.10498563243698966,0.10588639385400403,-0.0009007614170143674,-0.009793300516996981,0.009793300516996981,0.8651196715047662,417,1153
30,genre_share__SF,0.11320151212156297,0.10654949871881941,0.006652013402743559,0.06127639727113371,0.06127639727113371,0.3417588498919608,335,941
30,vh_country_unique_count,4.062311557788945,4.066237698713096,-0.003926140924151333,-0.001225097563157071,0.001225097563157071,0.9737166795082094,995,2642
30,vh_country_watch_entropy,0.8201049931698554,0.8063075703830732,0.013797422786782199,0.019920377955822095,0.019920377955822095,0.5950166131162506,995,2642
30,vh_top_country_share,0.6540209039662057,0.6546485951989814,-0.0006276912327757289,-0.002196071052548346,0.002196071052548346,0.9531265398038584,995,2642
30,country_share__미국,0.4965811410562638,0.5079505114937174,-0.011369370437453619,-0.03408070917802915,0.03408070917802915,0.4099454693303265,803,2184
30,country_share__대한민국,0.4103352488623064,0.39769759425081613,0.012637654611490245,0.03618553346518133,0.03618553346518133,0.45847947606873674,580,1550
30,country_share__영국,0.15956334367795602,0.16600944069884474,-0.006446097020888719,-0.04394190493570602,0.04394190493570602,0.44257291507628294,383,1044
30,country_share__프랑스,0.1405930531866399,0.13700755164349462,0.0035855015431452697,0.024742624169023363,0.024742624169023363,0.7316214801355996,271,678
30,country_share__일본,0.219720159304365,0.2101117247243817,0.00960843457998331,0.03470119383348262,0.03470119383348262,0.6443826535107198,246,667
30,vh_events_per_active_day,1.8517805564195806,1.8316931109028078,0.020087445516772773,0.01844123297023858,0.01844123297023858,0.6294930165633903,1003,2660
30,vh_titles_per_active_day,1.4090309310457692,1.3905607284319692,0.018470202613799946,0.019373655237267615,0.019373655237267615,0.612755332293095,1003,2660
30,vh_watch_min_per_active_day,78.82575323854427,75.18738002209226,3.6383732164520097,0.06293420200759958,0.06293420200759958,0.10187213650372617,1003,2660
30,vh_event_per_tenure_day,0.26383243533157635,0.23220159774436092,0.03163083758721544,0.09723620023515205,0.09723620023515205,0.02066455041115345,1003,2660
30,vh_watch_min_per_tenure_day,12.16419757286377,10.018410820397769,2.1457867524660017,0.11023019701445484,0.11023019701445484,0.009882665887193443,1003,2660
30,vh_rewatch_event_ratio,0.22647752757208592,0.2234365206702229,0.0030410069018630137,0.013919301957827793,0.013919301957827793,0.7078198766124828,1003,2660
50,vh_has_safe_watch,0.948905109489051,1.0,-0.051094890510948954,-0.32756567291612476,0.32756567291612476,0.00012604645012082027,274,631
50,vh_event_count,7.434615384615385,7.041204437400951,0.39341094721443426,0.06605181207423648,0.06605181207423648,0.36329122621899634,260,631
50,vh_title_count,5.3,5.161648177496038,0.13835182250396194,0.030863902415277256,0.030863902415277256,0.6718261263533005,260,631
50,vh_active_day_count,4.0,3.8748019017432647,0.12519809825673534,0.048876862951563876,0.048876862951563876,0.5087676125478688,260,631
50,vh_total_watch_min,319.10769230769233,323.92868462757525,-4.820992319882919,-0.01472931211977947,0.01472931211977947,0.8392226958835096,260,631
50,vh_avg_watch_min,43.70770931979313,46.50827915677024,-2.800569836977111,-0.08959683210424017,0.08959683210424017,0.22680085664961225,260,631
50,vh_median_watch_min,37.559615384615384,40.83755942947702,-3.277944044861634,-0.08694259188010081,0.08694259188010081,0.24315012488955934,260,631
50,vh_std_watch_min,39.28456958589733,39.12586091164061,0.1587086742567223,0.007845578328278886,0.007845578328278886,0.9209769370681181,230,557
50,vh_max_watch_min,96.88076923076923,96.14421553090332,0.7365536998659081,0.014058141434888734,0.014058141434888734,0.8502212937423094,260,631
50,vh_avg_watch_seq,1.6462898947400304,1.5868170693511945,0.059472825388835915,0.07177892213083853,0.07177892213083853,0.32814182828768745,260,631
50,vh_max_watch_seq,3.019230769230769,2.8129952456418383,0.20623552358893082,0.09187045243365989,0.09187045243365989,0.20972689918689313,260,631
50,vh_weekend_ratio,0.4230205616650384,0.4480691099180103,-0.025048548252971925,-0.07019403974847144,0.07019403974847144,0.33907185130289474,260,631
50,vh_mean_runtime_min,107.40220406010778,108.16930012015837,-0.7670960600505907,-0.036107067389579375,0.036107067389579375,0.6322218257015522,260,630
50,vh_mean_event_completion,0.4229625076545588,0.4421422245913095,-0.01917971693675069,-0.06369969440280394,0.06369969440280394,0.3907286002721926,260,630
50,vh_high_completion_event_ratio,0.3043211930513397,0.31541788450309466,-0.011096691451754959,-0.03792299353694146,0.03792299353694146,0.6078753290976773,260,631
50,vh_low_completion_event_ratio,0.4334258593146915,0.38031772376996936,0.05310813554472216,0.17118840328844379,0.17118840328844379,0.020291886128335324,260,631
50,vh_short_sample_ratio,0.3760758204142252,0.3223850821120585,0.053690738302166696,0.17334336956254384,0.17334336956254384,0.01938616153185868,260,631
50,vh_recent_release_180d_ratio,0.24115105370102546,0.20179164259331192,0.03935941110771354,0.12065876704709523,0.12065876704709523,0.10625557103451833,260,631
50,vh_recent_release_365d_ratio,0.2983636077258847,0.24931967400274335,0.049043933723141364,0.1402985553863042,0.1402985553863042,0.059936131526673764,260,631
50,vh_old_catalog_5y_ratio,0.16116688294071754,0.17675731697613062,-0.015590434035413075,-0.06591941185386475,0.06591941185386475,0.37415283516786335,260,631
50,vh_mean_content_age_days,1013.2382866837879,1059.4035487517688,-46.16526206798085,-0.07103052551131575,0.07103052551131575,0.3518081539815323,260,631
50,vh_first_watch_lag,5.4192307692307695,5.408874801901743,0.010355967329026328,0.001837068535099372,0.001837068535099372,0.9801197757474699,260,631
50,vh_last_watch_gap,14.930769230769231,15.56418383518225,-0.6334146044130193,-0.11308441346531539,0.11308441346531539,0.12586292458579806,260,631
50,vh_watch_span_days,11.146153846153846,11.0459587955626,0.10019505059124612,0.014155384051174108,0.014155384051174108,0.8469352524311866,260,631
50,vh_tenure_days,30.50769230769231,31.019017432646592,-0.5113251249542827,-0.18979215090675214,0.18979215090675214,0.03040432508335511,260,631
50,vh_active_day_ratio,0.140914064653984,0.12490414600480548,0.01600991864917853,0.15227445746071586,0.15227445746071586,0.05550618459687551,260,631
50,vh_watch_span_ratio,0.37117150882271843,0.35607362864884207,0.015097880173876366,0.06525776890938277,0.06525776890938277,0.37633749631406277,260,631
50,vh_first_watch_lag_ratio,0.17571253791011857,0.1743680026583508,0.0013445352517677533,0.0074054831959294775,0.0074054831959294775,0.9199532698202815,260,631
50,vh_last_watch_gap_ratio,0.48578715191618416,0.5017972624098973,-0.016010110493713148,-0.08856173818959438,0.08856173818959438,0.23069680143065874,260,631
50,vh_max_daily_events,3.019230769230769,2.8129952456418383,0.20623552358893082,0.09187045243365989,0.09187045243365989,0.20972689918689313,260,631
50,vh_multi_event_day_ratio,0.4309340018955404,0.4094548276682145,0.02147917422732587,0.06585649066423288,0.06585649066423288,0.36746063288827546,260,631
50,vh_avg_daily_watch_min,73.70241001519848,77.42299760357932,-3.7205875883808375,-0.06855070559759972,0.06855070559759972,0.34788898181238015,260,631
50,vh_std_daily_watch_min,56.58061243996189,57.66604036147377,-1.0854279215118794,-0.025438587690960413,0.025438587690960413,0.7507266715586222,220,509
50,vh_max_daily_watch_min,134.48076923076923,136.25990491283676,-1.7791356820675333,-0.017227741319380385,0.017227741319380385,0.8154872562283342,260,631
50,vh_mean_gap_days,4.398708185753641,4.549449696232603,-0.15074151047896223,-0.04237725689408062,0.04237725689408062,0.6023970278552788,220,509
50,vh_std_gap_days,2.6462070568451344,2.9224914022475192,-0.2762843454023849,-0.13444446862609782,0.13444446862609782,0.1315869525701553,165,395
50,vh_max_gap_days,6.845454545454546,7.159135559921414,-0.31368101446686847,-0.07679004426534812,0.07679004426534812,0.34171766366971024,220,509
50,vh_mean_title_completion,0.5814151573565064,0.592068063434083,-0.01065290607757663,-0.026816183143167274,0.026816183143167274,0.7173329112875342,260,630
50,vh_completed_title_ratio_50,0.4800895001723744,0.4954243283450638,-0.015334828172689385,-0.044159962007293184,0.044159962007293184,0.5484450508071124,260,630
50,vh_completed_title_ratio_80,0.40733889793180567,0.41393530787794913,-0.006596409946143467,-0.019418469509578734,0.019418469509578734,0.7932985572030243,260,630
50,vh_sampled_title_ratio_10,0.3525868857026637,0.32094082578441513,0.03164605991824859,0.09596574347224843,0.09596574347224843,0.19576280240486155,260,630
50,vh_avg_events_per_title,1.4951290166377222,1.4271339667113054,0.0679950499264168,0.08874428640712145,0.08874428640712145,0.20716193849169184,260,630
50,vh_title_watch_hhi,0.5119172521785564,0.5121927805503063,-0.0002755283717498225,-0.0008908992753053199,0.0008908992753053199,0.9903146695233448,260,630
