age_band,feature,mean_group1,mean_group0,diff_group1_minus_group0,smd,abs_smd,p_value_approx,n_group1,n_group0
20,vh_first_watch_lag,5.50327011118378,5.357575757575757,0.14569435360802263,0.0264107650218396,0.0264107650218396,0.40169225876820114,3058,1485
20,vh_last_watch_gap,15.393067364290387,15.793939393939393,-0.4008720296490065,-0.07139848631891559,0.07139848631891559,0.025420570791390817,3058,1485
20,vh_watch_span_days,11.076520601700457,10.872053872053872,0.20446672964658497,0.028974307176570718,0.028974307176570718,0.36080564361387957,3058,1485
20,vh_tenure_days,30.97351209941138,31.02895622895623,-0.05544412954484912,-0.03044927189998119,0.03044927189998119,0.392921974595958,3058,1485
20,vh_active_day_ratio,0.12747631806578197,0.12976967775354872,-0.002293359687766755,-0.023960220638608438,0.023960220638608438,0.46338556965054445,3058,1485
20,vh_watch_span_ratio,0.35811725985780285,0.3541560142366594,0.003961245621143472,0.017274567542647546,0.017274567542647546,0.5864735176637622,3058,1485
20,vh_first_watch_lag_ratio,0.17752484229625098,0.17199345606603672,0.0055313862302142636,0.03108303312002931,0.03108303312002931,0.32366740255364457,3058,1485
20,vh_last_watch_gap_ratio,0.4966170172366505,0.5063918757467145,-0.009774858510063988,-0.05423337042616976,0.05423337042616976,0.08914148968993574,3058,1485
20,vh_max_daily_events,2.844996729888816,2.87003367003367,-0.025036940144854025,-0.012665555378902054,0.012665555378902054,0.6881185624054769,3058,1485
20,vh_multi_event_day_ratio,0.4298785860326467,0.43366042674123484,-0.0037818407085881134,-0.011506962568037588,0.011506962568037588,0.7160501247698801,3058,1485
20,vh_avg_daily_watch_min,76.82220767280783,77.89049468675731,-1.0682870139494725,-0.01896344652410226,0.01896344652410226,0.5534319612163084,3058,1485
20,vh_std_daily_watch_min,55.98769756389828,57.18717530663665,-1.1994777427383667,-0.03003930660283753,0.03003930660283753,0.3946981434280723,2525,1202
20,vh_max_daily_watch_min,135.08534990189668,137.4,-2.3146500981033284,-0.022985069434150206,0.022985069434150206,0.47102487676120985,3058,1485
20,vh_mean_gap_days,4.380461736833024,4.414961801463466,-0.03450006463044186,-0.010444378175623435,0.010444378175623435,0.7693974983444822,2525,1202
20,vh_std_gap_days,2.851967719824148,2.9229595061335623,-0.07099178630941427,-0.03355241786229644,0.03355241786229644,0.3941311590756227,2008,936
20,vh_max_gap_days,6.955643564356436,7.118136439267887,-0.16249287491145115,-0.04108129579533109,0.04108129579533109,0.24526475938419845,2525,1202
20,vh_mean_title_completion,0.6070683081943682,0.5828808782911266,0.02418742990324163,0.06087785454039791,0.06087785454039791,0.05175932173314379,3057,1483
20,vh_completed_title_ratio_50,0.49929539702427933,0.4878031583578403,0.011492238666439003,0.033366872290760255,0.033366872290760255,0.2906071500492665,3057,1483
20,vh_completed_title_ratio_80,0.41994286185013524,0.39438138455621924,0.025561477293916002,0.07611727615439645,0.07611727615439645,0.015768331400143554,3057,1483
20,vh_sampled_title_ratio_10,0.3241584736142825,0.31866944848148687,0.005489025132795644,0.01684404768698806,0.01684404768698806,0.5941469435650837,3057,1483
20,vh_avg_events_per_title,1.5095431173351004,1.462056358934019,0.04748675840108141,0.057900181246599805,0.057900181246599805,0.0630497232625622,3057,1483
20,vh_title_watch_hhi,0.5122328372711149,0.5021440410109428,0.010088796260172117,0.032848429386455776,0.032848429386455776,0.2990369353437874,3057,1483
20,vh_first_half_watch_ratio,0.7265649392440943,0.7426306560202445,-0.016065716776150207,-0.048110053073828485,0.048110053073828485,0.12752340491180192,3058,1485
20,vh_last_7d_watch_ratio,0.000754823059063603,0.007274735064831148,-0.006519912005767545,-0.10531964651689518,0.10531964651689518,0.0033018372154620668,3058,1485
20,vh_last_14d_watch_ratio,0.23384505465908403,0.2186331300833487,0.015211924575735336,0.047917843106171976,0.047917843106171976,0.1285133193476592,3058,1485
20,vh_genre_unique_count,7.392857142857143,7.298446995273464,0.09441014758367938,0.030653513740935237,0.030653513740935237,0.33339260418522,3052,1481
20,vh_genre_watch_entropy,1.6156432457569374,1.6091625630117228,0.006480682745214628,0.013448571240509358,0.013448571240509358,0.6703312048682262,3052,1481
20,vh_top_genre_share,0.3112860250339175,0.3117881838900624,-0.0005021588561449075,-0.0030927621645374117,0.0030927621645374117,0.9216692467753314,3052,1481
20,genre_share__드라마,0.22322790797777664,0.226288784451207,-0.0030608764734303684,-0.020224500282107448,0.020224500282107448,0.5540111427669202,2645,1272
20,genre_share__액션,0.1771163390879421,0.18754820013074755,-0.01043186104280544,-0.08177341756372404,0.08177341756372404,0.02564337275056161,2332,1113
20,genre_share__코미디,0.1379058007068591,0.13724330697603868,0.0006624937308204182,0.00676184996348035,0.00676184996348035,0.8568111927478517,2184,1031
20,genre_share__스릴러,0.14169204355893747,0.15382441587427995,-0.012132372315342477,-0.11511054372878236,0.11511054372878236,0.00350049094694338,1961,972
20,genre_share__판타지,0.12186055146072132,0.11685754541761892,0.005003006043102401,0.05050951691223898,0.05050951691223898,0.27061273611683423,1528,699
20,genre_share__로맨스,0.1215798370902162,0.12901795855211307,-0.00743812146189686,-0.06947265302612031,0.06947265302612031,0.12102720204642681,1542,747
20,genre_share__범죄,0.1100568225022309,0.10970944579606924,0.0003473767061616534,0.003962144272435252,0.003962144272435252,0.9295508219669313,1483,740
20,genre_share__가족,0.12636014151786262,0.11999761447984397,0.0063625270380186505,0.06981766778379243,0.06981766778379243,0.18887892366201586,1165,500
20,genre_share__유럽에서 제작,0.10563426183794059,0.10478247417004044,0.0008517876679001446,0.0094253749187382,0.0094253749187382,0.8429066256743737,1309,680
20,genre_share__SF,0.10953230295317386,0.11650179301828871,-0.006969490065114853,-0.062117262246684166,0.062117262246684166,0.2458447050803455,1069,535
20,vh_country_unique_count,3.9741550695825048,4.069434989788972,-0.09527992020646714,-0.030748004351325953,0.030748004351325953,0.33717602968323923,3018,1469
20,vh_country_watch_entropy,0.8073592467812238,0.8277987633834427,-0.020439516602218877,-0.030197084804115475,0.030197084804115475,0.3437421505844075,3018,1469
20,vh_top_country_share,0.6525052622470923,0.6441801429218684,0.00832511932522384,0.029530105920041953,0.029530105920041953,0.35374496701319535,3018,1469
20,country_share__미국,0.5054560317128018,0.4958850689384566,0.00957096277434527,0.028969285440318533,0.028969285440318533,0.4064159915687716,2521,1204
20,country_share__대한민국,0.4045071688182244,0.40163817074520963,0.0028689980730147724,0.008456529271110097,0.008456529271110097,0.8381156150526885,1707,890
20,country_share__영국,0.17899424369324907,0.16282176694530023,0.016172476747948833,0.09638511515576738,0.09638511515576738,0.05450405218678489,1185,590
20,country_share__프랑스,0.1508918644029494,0.15392510564706274,-0.0030332412441133327,-0.018178772937202367,0.018178772937202367,0.7725950105512852,791,395
20,country_share__일본,0.19384623129432893,0.2132742532384824,-0.019428021944153467,-0.07389544161478098,0.07389544161478098,0.26764265787790575,732,334
20,vh_events_per_active_day,1.8210496128144629,1.83926115224095,-0.018211539426487233,-0.018018362977877893,0.018018362977877893,0.5728266863668314,3058,1485
20,vh_titles_per_active_day,1.3501304434397,1.3923625308473795,-0.042232087407679586,-0.05081515739880165,0.05081515739880165,0.11239432384456394,3058,1485
20,vh_watch_min_per_active_day,76.82220767280783,77.89049468675731,-1.0682870139494725,-0.01896344652410226,0.01896344652410226,0.5534319612163084,3058,1485
20,vh_event_per_tenure_day,0.23261250237346778,0.24239703695348855,-0.009784534580020765,-0.036374431667964745,0.036374431667964745,0.2863400410789816,3058,1485
20,vh_watch_min_per_tenure_day,10.463797759446402,10.697659285159286,-0.233861525712884,-0.019096550588435277,0.019096550588435277,0.5603186607810684,3058,1485
20,vh_rewatch_event_ratio,0.23561305091207807,0.22522225876844976,0.010390792143628313,0.0474605242019301,0.0474605242019301,0.1310625413608203,3058,1485
30,vh_has_safe_watch,0.9950428120775124,0.9784801613987895,0.01656265067872298,0.1452480144048473,0.1452480144048473,4.30247509898285e-05,2219,1487
30,vh_event_count,7.267663043478261,7.099656357388316,0.16800668608994496,0.027324810126704128,0.027324810126704128,0.4166120227205906,2208,1455
30,vh_title_count,5.2332427536231885,5.101030927835051,0.13221182578813728,0.029721633140209532,0.029721633140209532,0.37724753910061226,2208,1455
30,vh_active_day_count,3.920289855072464,3.876975945017182,0.043313910055281735,0.016455869693245792,0.016455869693245792,0.6258172651735789,2208,1455
30,vh_total_watch_min,319.7966485507246,308.2955326460481,11.50111590467651,0.0348856231291153,0.0348856231291153,0.2990254514494729,2208,1455
30,vh_avg_watch_min,45.21493220127508,44.01549038052612,1.1994418207489659,0.03980099340658085,0.03980099340658085,0.2359821435817816,2208,1455
30,vh_median_watch_min,39.10054347826087,38.16151202749141,0.9390314507694555,0.025693106016041672,0.025693106016041672,0.44485680451939325,2208,1455
30,vh_std_watch_min,39.372131240144675,39.10716717480453,0.2649640653401448,0.013258684766288942,0.013258684766288942,0.7106638127141253,1949,1303
30,vh_max_watch_min,96.8695652173913,95.01443298969072,1.8551322277005795,0.03618978535235378,0.03618978535235378,0.2826022873184516,2208,1455
30,vh_avg_watch_seq,1.6162713336805945,1.6033345808044817,0.012936752876112845,0.016932485611164446,0.016932485611164446,0.6111868925641741,2208,1455
30,vh_max_watch_seq,2.889945652173913,2.836426116838488,0.05351953533542497,0.025625634459340255,0.025625634459340255,0.44338845938366345,2208,1455
30,vh_weekend_ratio,0.44573975546804845,0.4449111751249349,0.0008285803431135608,0.0022745393366522112,0.0022745393366522112,0.9463405757746537,2208,1455
30,vh_mean_runtime_min,106.85225040055178,106.88507154925675,-0.03282114870496855,-0.0016150663227208475,0.0016150663227208475,0.961944641395514,2205,1452
30,vh_mean_event_completion,0.43573959301126475,0.4295810546392691,0.006158538371995648,0.020388605821580422,0.020388605821580422,0.5468796804733517,2205,1452
30,vh_high_completion_event_ratio,0.3057786681643687,0.2928226481725859,0.012956019991782808,0.04585545158300555,0.04585545158300555,0.17313147437555076,2208,1455
30,vh_low_completion_event_ratio,0.3939024236503664,0.40149596119767483,-0.00759353754730846,-0.024421702605893405,0.024421702605893405,0.4689468338037558,2208,1455
30,vh_short_sample_ratio,0.34326627980355756,0.34530352513314105,-0.0020372453295834925,-0.006581675770639155,0.006581675770639155,0.8451564798366152,2208,1455
30,vh_recent_release_180d_ratio,0.22047341006512972,0.19965001299736954,0.02082339706776018,0.06552230414467705,0.06552230414467705,0.05146427820650534,2208,1455
30,vh_recent_release_365d_ratio,0.2669566206174741,0.2444419888477847,0.022514631769689403,0.0658650652856203,0.0658650652856203,0.050590377193117764,2208,1455
30,vh_old_catalog_5y_ratio,0.17711423505345011,0.1805863982491208,-0.0034721631956706744,-0.014177594063419965,0.014177594063419965,0.6744438262024282,2208,1455
30,vh_mean_content_age_days,1049.2911048329636,1077.9094651313878,-28.61836029842425,-0.04685503335479796,0.04685503335479796,0.16465352529831345,2208,1455
30,vh_first_watch_lag,5.625905797101449,5.344329896907216,0.28157590019423306,0.05107514539583903,0.05107514539583903,0.12858918031894184,2208,1455
30,vh_last_watch_gap,15.221014492753623,15.672164948453608,-0.4511504556999846,-0.0812123568370855,0.0812123568370855,0.016173489846807998,2208,1455
30,vh_watch_span_days,11.033967391304348,10.923024054982818,0.11094333632152953,0.01568525061123554,0.01568525061123554,0.6416578552014278,2208,1455
30,vh_tenure_days,30.88360507246377,30.942268041237114,-0.058662968773344204,-0.027701348930803383,0.027701348930803383,0.4235024530531316,2208,1455
30,vh_active_day_ratio,0.13009145628798502,0.13001730982826562,7.41464597193986e-05,0.0007008865202172604,0.0007008865202172604,0.9836136486192126,2208,1455
30,vh_watch_span_ratio,0.35965362652774996,0.35692030414870746,0.002733322379042502,0.011746925355868394,0.011746925355868394,0.7278869997531678,2208,1455
30,vh_first_watch_lag_ratio,0.181919121084619,0.1720955252921107,0.0098235957925083,0.055194856019417274,0.055194856019417274,0.10026695323417167,2208,1455
30,vh_last_watch_gap_ratio,0.4914919772256729,0.5048402175968492,-0.013348240371176268,-0.07484779290423943,0.07484779290423943,0.02651339553527099,2208,1455
30,vh_max_daily_events,2.889039855072464,2.8357388316151204,0.053301023457343444,0.02554278561530944,0.02554278561530944,0.4447766784549627,2208,1455
30,vh_multi_event_day_ratio,0.4203682182942093,0.43922823739834044,-0.018860019104131154,-0.056790236043942316,0.056790236043942316,0.09268969517086223,2208,1455
30,vh_avg_daily_watch_min,76.6461745695901,75.48172364767727,1.164450921912831,0.021030308533996834,0.021030308533996834,0.5322182065917933,2208,1455
30,vh_std_daily_watch_min,56.21781872664035,54.94993486090006,1.2678838657402949,0.033156977836956716,0.033156977836956716,0.3749449227960411,1797,1187
30,vh_max_daily_watch_min,134.3365036231884,131.6254295532646,2.7110740699237965,0.02778594256291667,0.02778594256291667,0.4097919422301508,2208,1455
30,vh_mean_gap_days,4.4915645345012924,4.500093548219074,-0.008529013717781808,-0.00252873477284139,0.00252873477284139,0.9459856878509716,1797,1187
30,vh_std_gap_days,2.904602368302046,2.8915818748898676,0.013020493412178258,0.005974019656408677,0.005974019656408677,0.887593255208744,1399,925
30,vh_max_gap_days,7.096828046744574,7.06318449873631,0.03364354800826419,0.008420009971065723,0.008420009971065723,0.821527496755799,1797,1187
30,vh_mean_title_completion,0.5909585621443829,0.5927822890959148,-0.0018237269515318788,-0.004464035564478969,0.004464035564478969,0.8953938593350523,2205,1452
30,vh_completed_title_ratio_50,0.48501960834336255,0.47700988945146205,0.008009718891900497,0.023348703314721497,0.023348703314721497,0.48966922624137077,2205,1452
30,vh_completed_title_ratio_80,0.4062839262243292,0.39600304228345956,0.010280883940869623,0.030663528509597734,0.030663528509597734,0.3636610179122637,2205,1452
30,vh_sampled_title_ratio_10,0.33416252414792863,0.32718210232916684,0.006980421818761795,0.021508927381966494,0.021508927381966494,0.5238510033109227,2205,1452
30,vh_avg_events_per_title,1.4556726328532559,1.4972378733786647,-0.041565240525408775,-0.049488049993153184,0.049488049993153184,0.1494992472766069,2205,1452
30,vh_title_watch_hhi,0.5110825526887689,0.5152574805763703,-0.004174927887601432,-0.013497963982007937,0.013497963982007937,0.6896466967676109,2205,1452
30,vh_first_half_watch_ratio,0.7173288904016814,0.7429371422381111,-0.025608251836429785,-0.07651796782760421,0.07651796782760421,0.023131722796017717,2208,1455
30,vh_last_7d_watch_ratio,0.0037114455592716458,0.0059493053719857835,-0.0022378598127141378,-0.032852483851651966,0.032852483851651966,0.34118437806857116,2208,1455
30,vh_last_14d_watch_ratio,0.24620932308273064,0.22546857432298112,0.020740748759749517,0.06413142151469826,0.06413142151469826,0.05723921950761668,2208,1455
30,vh_genre_unique_count,7.4139809350885155,7.344115622849277,0.06986531223923809,0.02215178877286542,0.02215178877286542,0.5112359723808689,2203,1453
30,vh_genre_watch_entropy,1.6151234838250408,1.607194386633175,0.007929097191865742,0.016941621260597683,0.016941621260597683,0.615439417787925,2203,1453
30,vh_top_genre_share,0.30751787170576217,0.30895965485264476,-0.0014417831468825915,-0.00942597435722383,0.00942597435722383,0.7798629902309089,2203,1453
30,genre_share__드라마,0.23416186146519158,0.22368633433843382,0.010475527126757755,0.07088271624260589,0.07088271624260589,0.04848059808993088,1916,1251
30,genre_share__액션,0.1754304013018796,0.17826985523924302,-0.0028394539373634287,-0.023803947197655675,0.023803947197655675,0.5366046591541481,1653,1103
30,genre_share__코미디,0.13825432097335907,0.1381407982620498,0.00011352271130926628,0.0010453545324388127,0.0010453545324388127,0.9792970025959645,1559,1043
30,genre_share__스릴러,0.14935592590287547,0.14804447048754693,0.0013114554153285385,0.012468766200075976,0.012468766200075976,0.7652692619625695,1473,941
30,genre_share__판타지,0.11546505141149996,0.11625213925663291,-0.0007870878451329555,-0.007911777272394288,0.007911777272394288,0.869283797727632,1102,723
30,genre_share__로맨스,0.1279468675117197,0.13045902916400282,-0.002512161652283129,-0.02245212109630221,0.02245212109630221,0.6330037857047117,1150,743
30,genre_share__범죄,0.11039710900762215,0.111741100503048,-0.0013439914954258558,-0.01486267974223455,0.01486267974223455,0.7534126168531754,1138,735
30,genre_share__가족,0.11924227524800554,0.12478379956644703,-0.0055415243184414875,-0.06120890792192064,0.06120890792192064,0.2649424890667269,813,565
30,genre_share__유럽에서 제작,0.10691965744977315,0.10367640849481778,0.003243248954955369,0.0357553368311285,0.0357553368311285,0.48703226380908693,954,616
30,genre_share__SF,0.10413819511370243,0.11447980893445947,-0.010341613820757045,-0.09550247756271453,0.09550247756271453,0.09816274975113948,763,513
30,vh_country_unique_count,4.078815489749431,4.044382801664355,0.034432688085075824,0.010747848418125401,0.010747848418125401,0.7510372949142516,2195,1442
30,vh_country_watch_entropy,0.8181787391826273,0.7977577924065317,0.020420946776095628,0.029729875457672528,0.029729875457672528,0.380129580317048,2195,1442
30,vh_top_country_share,0.6503886198801507,0.6606999773406054,-0.01031135746045464,-0.03623158929641474,0.03623158929641474,0.2852832842565094,2195,1442
30,country_share__미국,0.4979124606049216,0.5155704229618714,-0.017657962356949775,-0.053028848468233795,0.053028848468233795,0.1567178168442399,1806,1181
30,country_share__대한민국,0.40675955112075224,0.39243882329981983,0.01432072782093241,0.04106040393444407,0.04106040393444407,0.35550276248402546,1294,836
30,country_share__영국,0.16651816882749307,0.16097162334384457,0.005546545483648496,0.036041131281440916,0.036041131281440916,0.5076028058028406,851,576
30,country_share__프랑스,0.13771295515184007,0.13854101813477854,-0.0008280629829384711,-0.005718581552094043,0.005718581552094043,0.9319054495729345,584,365
30,country_share__일본,0.22082388991294907,0.20033623270166148,0.02048765721128759,0.07505857267036023,0.07505857267036023,0.2644446068216336,551,362
30,vh_events_per_active_day,1.836403024384562,1.8383929176970415,-0.0019898933124795626,-0.0019093435306759294,0.0019093435306759294,0.9543979342143445,2208,1455
30,vh_titles_per_active_day,1.4028389566233235,1.3846605809234676,0.01817837569985592,0.020038411341881446,0.020038411341881446,0.5467680014703935,2208,1455
30,vh_watch_min_per_active_day,76.6461745695901,75.48172364767727,1.164450921912831,0.021030308533996834,0.021030308533996834,0.5322182065917933,2208,1455
30,vh_event_per_tenure_day,0.24389317438055166,0.23626395436791278,0.007629220012638882,0.02859334979014721,0.02859334979014721,0.38153950638279777,2208,1455
30,vh_watch_min_per_tenure_day,10.787917209310091,10.329856872634876,0.4580603366752154,0.029721314421934427,0.029721314421934427,0.3606713881853931,2208,1455
30,vh_rewatch_event_ratio,0.22031755247239598,0.23026594452133659,-0.009948392048940602,-0.04554098402290256,0.04554098402290256,0.1784898575574837,2208,1455
50,vh_has_safe_watch,0.9901315789473685,0.9730639730639731,0.017067605883395398,0.12706246466361565,0.12706246466361565,0.09522814780891975,608,297
50,vh_event_count,7.0664451827242525,7.342560553633218,-0.27611537090896565,-0.04471476492616015,0.04471476492616015,0.5406698061006269,602,289
50,vh_title_count,5.1993355481727574,5.2076124567474045,-0.008276908574647024,-0.0018324026525726957,0.0018324026525726957,0.9794957396744343,602,289
50,vh_active_day_count,3.913621262458472,3.906574394463668,0.007046867994803918,0.0027313611057985738,0.0027313611057985738,0.9698714739832481,602,289
50,vh_total_watch_min,331.9152823920266,302.9550173010381,28.960265090988514,0.08803784586022574,0.08803784586022574,0.21453411674692013,602,289
50,vh_avg_watch_min,47.01570016826863,42.93175456668003,4.083945601588603,0.13260170986772996,0.13260170986772996,0.0618247037814309,602,289
50,vh_median_watch_min,41.55481727574751,36.39446366782007,5.160353607927441,0.14013011771699496,0.14013011771699496,0.047628068441405436,602,289
50,vh_std_watch_min,39.91704190093568,37.60021801359901,2.3168238873366676,0.11577441133547223,0.11577441133547223,0.1292243773635674,534,253
50,vh_max_watch_min,98.91362126245848,91.03806228373702,7.8755589787214575,0.1532824423514939,0.1532824423514939,0.03105616456386695,602,289
50,vh_avg_watch_seq,1.590782474340122,1.6320619164022776,-0.041279442062155614,-0.048960589633927035,0.048960589633927035,0.49941144343363164,602,289
50,vh_max_watch_seq,2.840531561461794,2.9411764705882355,-0.10064490912644164,-0.04407884421176607,0.04407884421176607,0.54199551562005,602,289
50,vh_weekend_ratio,0.44714077218399484,0.42746785306716134,0.019672919116833498,0.05466109952864498,0.05466109952864498,0.4470955240725023,602,289
50,vh_mean_runtime_min,108.36219712557244,107.07357451990687,1.2886226056655659,0.06292033051048466,0.06292033051048466,0.37399214927552815,602,288
50,vh_mean_event_completion,0.45002069675048184,0.40835900707958406,0.041661689670897784,0.14048097594261322,0.14048097594261322,0.04841486705406173,602,288
50,vh_high_completion_event_ratio,0.32707908351410975,0.2811438997899897,0.04593518372412003,0.15885387576252846,0.15885387576252846,0.025479908035297205,602,289
50,vh_low_completion_event_ratio,0.38846760756713067,0.4111200946894734,-0.022652487122342746,-0.07319972195279026,0.07319972195279026,0.3043978844028937,602,289
50,vh_short_sample_ratio,0.3277600611838574,0.35949184528624667,-0.03173178410238925,-0.1031859516875848,0.1031859516875848,0.148098635365273,602,289
50,vh_recent_release_180d_ratio,0.19863647888291647,0.24377384135339353,-0.04513736247047706,-0.13864370107523233,0.13864370107523233,0.05565243518008822,602,289
50,vh_recent_release_365d_ratio,0.2471556113749112,0.2979500839334413,-0.05079447255853009,-0.1456817734341767,0.1456817734341767,0.043796008148865195,602,289
50,vh_old_catalog_5y_ratio,0.17181047556453224,0.17303581414074937,-0.001225338576217122,-0.005145815824077999,0.005145815824077999,0.9433920329740919,602,289
50,vh_mean_content_age_days,1062.9802798387066,1010.4202952846014,52.5599845541052,0.08090684384036431,0.08090684384036431,0.2746694895290793,602,289
50,vh_first_watch_lag,5.441860465116279,5.349480968858131,0.09237949625814768,0.016472783171985857,0.016472783171985857,0.8170830165679591,602,289
50,vh_last_watch_gap,15.215946843853821,15.719723183391004,-0.5037763395371826,-0.08942260523664315,0.08942260523664315,0.21500271337605514,602,289
50,vh_watch_span_days,11.151162790697674,10.916955017301039,0.23420777339663523,0.03278118287150798,0.03278118287150798,0.6483745569087753,602,289
50,vh_tenure_days,30.813953488372093,30.986159169550174,-0.172205681178081,-0.08889090818526904,0.08889090818526904,0.180091206670967,602,289
50,vh_active_day_ratio,0.13119946653329997,0.12619409718346541,0.00500536934983456,0.05347631671611591,0.05347631671611591,0.44105889200660453,602,289
50,vh_watch_span_ratio,0.3646685480894033,0.35175289280797706,0.012915655281426242,0.055797505872820306,0.055797505872820306,0.4361953636072463,602,289
50,vh_first_watch_lag_ratio,0.17580585622596123,0.1725825054879637,0.003223350737997538,0.017847845284525543,0.017847845284525543,0.802018472073246,602,289
50,vh_last_watch_gap_ratio,0.4917538908536658,0.5083144975257655,-0.016560606672099742,-0.09116176009776317,0.09116176009776317,0.2061123439556637,602,289
50,vh_max_daily_events,2.840531561461794,2.9411764705882355,-0.10064490912644164,-0.04407884421176607,0.04407884421176607,0.54199551562005,602,289
50,vh_multi_event_day_ratio,0.41262763819681936,0.4221695451799258,-0.009541906983106418,-0.028739640872403327,0.028739640872403327,0.6906105592257816,602,289
50,vh_avg_daily_watch_min,78.96490839247825,70.86388664200082,8.101021750477429,0.1525873030909744,0.1525873030909744,0.0278860122693807,602,289
50,vh_std_daily_watch_min,58.65413776971649,54.502115460878585,4.152022308837907,0.10134022427752967,0.10134022427752967,0.17997196601306698,498,231
50,vh_max_daily_watch_min,139.98504983388705,126.89965397923875,13.085395854648297,0.13122955532337174,0.13122955532337174,0.05791615101890313,602,289
50,vh_mean_gap_days,4.448953860173741,4.62253971377348,-0.17358585359973944,-0.04831684156205684,0.04831684156205684,0.5509383286943698,498,231
50,vh_std_gap_days,2.8465507297048958,2.829163568525782,0.017387161179113875,0.007999915184428236,0.007999915184428236,0.9311737319198828,384,176
50,vh_max_gap_days,7.038152610441767,7.121212121212121,-0.08305951077035445,-0.020195256359530053,0.020195256359530053,0.8011223108512491,498,231
50,vh_mean_title_completion,0.6056081478258435,0.5541483190451607,0.05145982878068278,0.13216209916450128,0.13216209916450128,0.061484922825863264,602,288
50,vh_completed_title_ratio_50,0.499774375479098,0.4724875793881618,0.02728679609093615,0.07821436246396685,0.07821436246396685,0.2766223925196507,602,288
50,vh_completed_title_ratio_80,0.4235898446809603,0.38779955183138654,0.035790292849573746,0.1059602428653801,0.1059602428653801,0.1395307791158492,602,288
50,vh_sampled_title_ratio_10,0.3245157365700318,0.3420376288601214,-0.017521892290089602,-0.05326761229744076,0.05326761229744076,0.4586458335980934,602,288
50,vh_avg_events_per_title,1.4548415443504061,1.4306018529687003,0.024239691381705786,0.03237073621548054,0.03237073621548054,0.6258086396711909,602,288
50,vh_title_watch_hhi,0.5074862050559238,0.5217820898244843,-0.014295884768560474,-0.0458253453439151,0.0458253453439151,0.524313928238072,602,288
