USER_NUM,USER_KEY,billing_method,max_screen,payment_device,is_churn_prevented,is_user_verified,gender,age,age_band,reg_date,reg_hour,end_date,is_repurchase,mem_tenure_days,mem_billing_method_value,mem_max_screen_value,mem_screen_1_flag,mem_screen_2_flag,mem_screen_4_flag,mem_multi_screen_flag,mem_premium_screen_flag,mem_is_verified,mem_is_churn_prevented_flag,mem_is_female,mem_is_male,mem_reg_hour,mem_reg_hour_morning,mem_reg_hour_afternoon,mem_reg_hour_evening,mem_reg_hour_night,mem_reg_weekday,mem_reg_is_weekend,mem_verified_multi_screen,mem_verified_premium_screen,mem_billing_method_131_flag,mem_billing_method_132_flag,mem_billing_method_134_flag,mem_billing_method_140_flag,mem_billing_method_151_flag,mem_billing_method_170_flag,mem_billing_method_180_flag,mem_billing_method_190_flag,mem_device_android_flag,mem_device_ios_flag,mem_device_mobile_flag,mem_device_pc_flag,mem_device_smarttv_flag,mem_device_ott_flag,vh_event_count,vh_title_count,vh_active_day_count,vh_total_watch_min,vh_avg_watch_min,vh_median_watch_min,vh_std_watch_min,vh_max_watch_min,vh_avg_watch_seq,vh_max_watch_seq,vh_weekend_ratio,vh_short_watch_ratio,vh_long_watch_ratio,vh_recent_release_180d_ratio,vh_recent_release_365d_ratio,vh_old_catalog_5y_ratio,vh_mean_content_age_days,vh_median_content_age_days,vh_first_watch_lag_days,vh_last_watch_gap_days,vh_watch_span_days,vh_active_day_ratio,vh_watch_span_ratio,vh_first_watch_lag_ratio,vh_last_watch_gap_ratio,vh_max_daily_events,vh_multi_event_day_ratio,vh_avg_daily_watch_min,vh_std_daily_watch_min,vh_max_daily_watch_min,vh_mean_gap_days,vh_std_gap_days,vh_max_gap_days,vh_week1_watch_min,vh_week2_watch_min,vh_week3_watch_min,vh_week4_watch_min,vh_week5_watch_min,vh_week1_watch_ratio,vh_week2_watch_ratio,vh_week3_watch_ratio,vh_week4_watch_ratio,vh_week5_watch_ratio,vh_first_half_watch_ratio,vh_last_7d_watch_ratio,vh_last_14d_watch_ratio,vh_front_loaded_ratio,vh_late_ratio,vh_w2_minus_w1_watch_min,vh_w3_minus_w2_watch_min,vh_w3_to_w1_ratio_capped,vh_genre_unique_count,vh_genre_entropy,vh_top_genre_share,genre_share__Action_Adventure,genre_share__Animation_Family,genre_share__Comedy,genre_share__Documentary,genre_share__Drama,genre_share__Historical_War,genre_share__Horror,genre_share__Other,genre_share__Romance,genre_share__SF_Fantasy,genre_share__Thriller_Crime,vh_events_per_active_day,vh_titles_per_active_day,vh_watch_min_per_active_day,vh_event_per_tenure_day,vh_watch_min_per_tenure_day,vh_rewatch_event_ratio,vh_title_per_event_ratio,vh_repeat_event_count,vh_avg_watch_min_per_title,vh_title_diversity_per_day,vh_activity_density,vh_end_near_watch_ratio,vh_recency_intensity_index,vh_retention_curve_index,vh_recent_old_gap,vh_short_minus_long_ratio,vh_binge_index,vh_multi_event_intensity,vh_mid_late_ratio,vh_gap_stability_index,vh_blockbuster_genre_share,vh_emotional_genre_share,vh_light_genre_share,vh_tension_genre_share,vh_nonfiction_genre_share
510,8a7b8400d7b0ea1698174f4496e96fe9878afdb5c59cc76d193e343a57f2a65a6e3f17d806ee4badebfea5747c728b65f990814e34b985aba6999cbef00b06bc,134.0,1.0,pc,0.0,1.0,F,25.0,20,2011-03-21,17.0,2011-04-21,1.0,31.0,134.0,1.0,1,0,0,0,0,1,0,1,0,17.0,0,1,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,6.0,6.0,312.0,44.57142857142857,1.0,79.10722078895442,200.0,1.1428571428571428,2.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,1289.5714285714287,1444.0,1.0,14.0,17.0,0.1935483870967742,0.5483870967741935,0.03225806451612903,0.45161290322580644,2.0,0.16666666666666666,52.0,83.94283769327791,200.0,3.2,2.6832815729997477,7.0,204.0,1.0,107.0,0.0,0.0,0.6538461538461539,0.003205128205128205,0.34294871794871795,0.0,0.0,0.657051282051282,0.0,0.34294871794871795,0.657051282051282,0.0,-203.0,106.0,0.5245098039215687,4.0,0.09904534411874745,0.9839743589743589,0.0,0.00641025641025641,0.003205128205128205,0.0,0.00641025641025641,0.0,0.0,0.0,0.9839743589743589,0.0,0.0,1.1666666666666667,1.0,52.0,0.22580645161290322,10.064516129032258,0.14285714285714285,0.8571428571428571,1.0,52.0,1.0,0.35294117647058826,0.5483870967741935,0.10613943808532778,-0.3141025641025641,-0.2857142857142857,0.4285714285714286,0.6410256410256411,0.19444444444444445,0.34294871794871795,0.2714970279031851,0.0,0.9903846153846153,0.009615384615384616,0.0,0.0
511,081bd949e2a1ae46f05b9f254219cf0fe0251f8c2b38382bd32d012f571c3b2d8965108304374f7d2bb27f49b7805b21e719d8bae1946c1126812f44cfcaca9f,134.0,1.0,pc,0.0,1.0,F,25.0,20,2012-03-21,17.0,2012-04-21,1.0,31.0,134.0,1.0,1,0,0,0,0,1,0,1,0,17.0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,2.0,2.0,231.0,115.5,115.5,12.020815280171307,124.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1007.0,1007.0,1.0,16.0,15.0,0.06451612903225806,0.4838709677419355,0.03225806451612903,0.5161290322580645,1.0,0.0,115.5,12.020815280171307,124.0,14.0,0.0,14.0,107.0,0.0,124.0,0.0,0.0,0.46320346320346323,0.0,0.5367965367965368,0.0,0.0,1.0,0.0,0.0,0.46320346320346323,0.0,-107.0,124.0,1.158878504672897,2.0,0.690436760641064,0.5367965367965368,0.0,0.0,0.0,0.0,0.0,0.5367965367965368,0.0,0.0,0.0,0.46320346320346323,0.0,1.0,1.0,115.5,0.06451612903225806,7.451612903225806,0.0,1.0,0.0,115.5,1.0,0.13333333333333333,0.4838709677419355,0.031217481789802288,-1.0,0.0,-1.0,0.5367965367965368,0.0,0.5367965367965368,0.0,1.0,0.0,0.0,0.0,0.0
513,45d6c8ce59b64b013c246ea72d0322d13c45ad79418f95b2259317cd5497f459b4038e15acd97b3468594032d664574b423331143abb5bcf66d427b9618e5b9a,170.0,4.0,mobile,0.0,1.0,M,20.0,20,2001-03-21,1.0,2001-04-21,1.0,31.0,170.0,4.0,0,0,1,1,1,1,0,0,1,1.0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,3.0,2.0,19.0,6.333333333333333,1.0,9.237604307034013,17.0,1.3333333333333333,2.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,462.0,353.0,12.0,12.0,8.0,0.06451612903225806,0.25806451612903225,0.3870967741935484,0.3870967741935484,2.0,0.5,9.5,12.020815280171307,18.0,7.0,0.0,7.0,0.0,1.0,18.0,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.05263157894736842,0.0,0.9473684210526315,0.05263157894736842,0.0,1.0,17.0,0.0,3.0,0.40945861869508926,0.8947368421052632,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.05263157894736842,1.5,1.5,9.5,0.0967741935483871,0.6129032258064516,0.0,1.0,0.0,6.333333333333333,1.5,0.25,0.6129032258064516,0.03954214360041623,0.894736842105263,0.6666666666666666,0.6666666666666666,0.9473684210526315,0.75,0.9473684210526315,0.0,0.0,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.0
514,e6aec6f612680102dea1ddeeb28e751694f865cec2be5736dc2d35a2dc8434e246c91df09bc753d8d93a04c8fd56cc3d47d93338fa4eb95b660d8852dce003c4,132.0,2.0,pc,1.0,1.0,F,25.0,20,2012-03-21,22.0,2012-04-21,0.0,31.0,132.0,2.0,0,1,0,1,0,1,1,1,0,22.0,0,0,1,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,33.0,33.0,33.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,112.0,112.0,11.0,20.0,1.0,0.03225806451612903,0.03225806451612903,0.3548387096774194,0.6451612903225806,1.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,-33.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,0.03225806451612903,1.064516129032258,0.0,1.0,0.0,33.0,1.0,1.0,0.3548387096774194,0.011446409989594173,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
518,0ef5f56c5afce6eb3e9b4e3c785f774b7b80d68fca3ac65f3297fe0af123ae405a619a9e674e859cb7485f1593f52d68426bb5ab326c454999aec5d0c1531c39,134.0,4.0,mobile,0.0,1.0,M,30.0,30,2010-03-21,21.0,2010-04-21,1.0,31.0,134.0,4.0,0,0,1,1,1,1,0,0,1,21.0,0,0,1,0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0,6.0,3.0,282.0,35.25,12.0,42.57682132669975,99.0,2.875,6.0,0.75,0.5,0.375,0.125,0.375,0.125,950.25,824.5,8.0,21.0,3.0,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.6774193548387096,6.0,0.3333333333333333,94.0,29.816103031751148,126.0,1.0,0.0,1.0,0.0,282.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,282.0,-282.0,0.0,2.0,0.6866949836953051,0.5567375886524822,0.0,0.0,0.0,0.0,0.5567375886524822,0.0,0.0,0.0,0.4432624113475177,0.0,0.0,2.6666666666666665,2.0,94.0,0.25806451612903225,9.096774193548388,0.25,0.75,2.0,47.0,2.0,1.0,0.32258064516129037,0.03121748178980229,-1.0,0.25,0.125,0.44680851063829785,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0
522,39a9d2a60cac7df94e44d388012dd97430864dc587b0493b76c3d6a541f9ba35c92945bb1b2e6a4ece4f175c133a858b5eed091b20b0804ce02d74a4910ad2d5,134.0,2.0,android,0.0,1.0,F,25.0,20,2012-03-21,22.0,2012-04-21,1.0,31.0,134.0,2.0,0,1,0,1,0,1,0,1,0,22.0,0,0,1,0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.0,11.0,7.0,923.0,71.0,95.0,44.08514489031424,116.0,1.6923076923076923,4.0,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.23076923076923078,1053.5384615384614,686.0,0.0,13.0,19.0,0.22580645161290322,0.6129032258064516,0.0,0.41935483870967744,4.0,0.42857142857142855,131.85714285714286,90.3242835038075,275.0,3.0,2.3664319132398464,6.0,818.0,10.0,95.0,0.0,0.0,0.886240520043337,0.010834236186348862,0.10292524377031419,0.0,0.0,0.8970747562296858,0.0,0.10292524377031419,0.8970747562296858,0.0,-808.0,85.0,0.11613691931540342,4.0,1.2399485262463363,0.39761646803900325,0.0,0.0,0.0,0.0,0.1256771397616468,0.36511375947995667,0.0,0.0,0.0,0.11159263271939328,0.39761646803900325,1.8571428571428572,1.5714285714285714,131.85714285714286,0.41935483870967744,29.774193548387096,0.15384615384615385,0.8461538461538461,2.0,83.9090909090909,1.5714285714285714,0.3684210526315789,0.5806451612903225,0.1311134235171696,-0.7941495124593716,0.0,-0.5384615384615384,0.2979414951245937,0.7959183673469388,0.10292524377031419,0.2970504159217057,0.47670639219934996,0.1256771397616468,0.0,0.39761646803900325,0.0
527,7580436a33a7d9a71d2e48a4147b74596ebe931e8d67dd5672eaedee7d2e4feeec80c052596ba1223c7dd79f01e1d993ee989811ad791e95feeac8f81155e922,151.0,1.0,android,1.0,1.0,F,20.0,20,2013-03-21,1.0,2013-04-21,1.0,31.0,151.0,1.0,1,0,0,0,0,1,1,1,0,1.0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,35.0,35.0,35.0,0.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,854.0,854.0,21.0,10.0,1.0,0.03225806451612903,0.03225806451612903,0.6774193548387096,0.3225806451612903,1.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,35.0,0.03225806451612903,1.1290322580645162,0.0,1.0,0.0,35.0,1.0,1.0,0.6774193548387097,0.021852237252861603,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
532,8f65b61d5c49759fdd58765b616ab0a1a824d7c69e5935aa3e30de26e232c6660dcb129cfcf0296097e6adc36a67932d826c01c1be490dde985d8591f284ab76,180.0,1.0,android,0.0,1.0,F,25.0,20,2012-03-21,23.0,2012-04-21,1.0,31.0,180.0,1.0,1,0,0,0,0,1,0,1,0,23.0,0,0,1,0,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10.0,7.0,4.0,266.0,26.6,9.0,35.06882122658562,104.0,2.6,6.0,0.7,0.5,0.2,0.0,0.0,0.1,1079.9,908.0,7.0,10.0,15.0,0.12903225806451613,0.4838709677419355,0.22580645161290322,0.3225806451612903,6.0,0.5,66.5,44.784669996179126,104.0,4.666666666666667,3.214550253664318,7.0,0.0,108.0,93.0,65.0,0.0,0.0,0.40601503759398494,0.34962406015037595,0.24436090225563908,0.0,0.7556390977443609,0.0,0.24436090225563908,0.40601503759398494,0.24436090225563908,108.0,-15.0,0.0,5.0,1.1185528424812596,0.40977443609022557,0.0,0.0,0.24436090225563908,0.0,0.3383458646616541,0.0,0.0037593984962406013,0.0,0.0,0.40977443609022557,0.0037593984962406013,2.5,1.75,66.5,0.3225806451612903,8.580645161290322,0.3,0.7,3.0,38.0,1.75,0.26666666666666666,0.6774193548387097,0.08740894901144641,-0.5112781954887218,-0.1,0.3,0.39097744360902253,1.25,0.5939849624060151,0.2372732414640341,0.40977443609022557,0.3383458646616541,0.24436090225563908,0.007518796992481203,0.0
536,b5794feea1edcf2f46147de8ace6ce61bc004ba2e7b21fca8045790476768d8914756ffc30b85a5e31d183a0e3de3dfa64c767422a63261a6f472b5b4c47325a,180.0,1.0,mobile,0.0,1.0,F,25.0,20,2011-03-21,20.0,2011-04-21,0.0,31.0,180.0,1.0,1,0,0,0,0,1,0,1,0,20.0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0,2.0,2.0,106.0,35.333333333333336,44.0,30.924639582917266,61.0,1.3333333333333333,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1281.0,1135.0,1.0,19.0,12.0,0.06451612903225806,0.3870967741935484,0.03225806451612903,0.6129032258064516,2.0,0.5,53.0,73.53910524340094,105.0,11.0,0.0,11.0,105.0,1.0,0.0,0.0,0.0,0.9905660377358491,0.009433962264150943,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-104.0,-1.0,0.0,2.0,0.05338403027678455,0.9905660377358491,0.9905660377358491,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,53.0,0.0967741935483871,3.4193548387096775,0.3333333333333333,0.6666666666666666,1.0,53.0,1.0,0.16666666666666666,0.3870967741935484,0.02497398543184183,-1.0,0.0,0.0,0.9905660377358491,0.75,0.0,0.0,0.9905660377358491,0.009433962264150943,0.0,0.0,0.0
537,7c76056145ccb9eb49cac6b2a582f6ca6bc93301e1898f9464b643d3d6139536bb962b8d93c92f0197863a929bf861c653d0d531b94705f43029c4438e3152da,134.0,1.0,mobile,1.0,1.0,M,30.0,30,2007-03-21,14.0,2007-04-21,0.0,31.0,134.0,1.0,1,0,0,0,0,1,1,0,1,14.0,0,1,0,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22.0,15.0,9.0,342.0,15.545454545454545,1.5,25.769541401997515,106.0,2.0,4.0,0.6363636363636364,0.6363636363636364,0.045454545454545456,0.6363636363636364,0.9090909090909091,0.0,196.77272727272728,65.0,0.0,12.0,20.0,0.2903225806451613,0.6451612903225806,0.0,0.3870967741935484,4.0,0.6666666666666666,38.0,42.008927622589944,109.0,2.375,1.1877349391654208,4.0,117.0,83.0,142.0,0.0,0.0,0.34210526315789475,0.24269005847953215,0.4152046783625731,0.0,0.0,0.8391812865497076,0.0,0.07894736842105263,0.5847953216374269,0.0,-34.0,59.0,1.2136752136752136,6.0,1.3569836987281163,0.3157894736842105,0.3128654970760234,0.0029239766081871343,0.0,0.0,0.09064327485380116,0.0,0.26900584795321636,0.0,0.0,0.008771929824561403,0.3157894736842105,2.4444444444444446,1.6666666666666667,38.0,0.7096774193548387,11.03225806451613,0.3181818181818182,0.6818181818181818,7.0,22.8,1.6666666666666667,0.45,0.6129032258064516,0.17793964620187305,-0.7602339181286549,0.9090909090909091,0.5909090909090909,0.31871345029239767,1.6296296296296298,0.4152046783625731,0.45709376492450265,0.32163742690058483,0.09064327485380116,0.0029239766081871343,0.5847953216374269,0.0
538,bd6658236e5eea750a5734f9b13da2d96c363d25b1284a4842c929794ccf3edc33d5f89b2d0bfee6e3b55017d43d27b14bb7deed2940cbcd2c8ddff7695c5928,132.0,2.0,pc,1.0,1.0,F,25.0,20,2001-03-21,15.0,2001-04-21,0.0,31.0,132.0,2.0,0,1,0,1,0,1,1,1,0,15.0,0,1,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.0,7.0,3.0,15.0,1.5,1.0,1.5811388300841898,6.0,2.8,6.0,0.0,0.9,0.0,0.0,0.0,0.1,970.5,824.0,2.0,23.0,7.0,0.0967741935483871,0.22580645161290322,0.06451612903225806,0.7419354838709677,6.0,0.6666666666666666,5.0,3.605551275463989,8.0,3.0,1.4142135623730951,4.0,14.0,1.0,0.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-13.0,-1.0,0.0,4.0,1.0775733728921972,0.6,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,3.3333333333333335,2.3333333333333335,5.0,0.3225806451612903,0.4838709677419355,0.3,0.7,3.0,2.142857142857143,2.3333333333333335,0.42857142857142855,0.25806451612903225,0.02497398543184183,-1.0,-0.1,0.9,0.5333333333333333,2.2222222222222223,0.0,0.4142135623730951,0.06666666666666667,0.6,0.13333333333333333,0.2,0.0
540,e9754cb6e930b6e8cf77ee52714c25e6028a74629127d21751e167195243f0157bc9c3150a4437e20b3c7c4b9a80234bdcd0958058c4a8f0e4c97fdbf2cea79c,170.0,4.0,mobile,0.0,1.0,F,20.0,20,2002-03-21,0.0,2002-04-21,1.0,31.0,170.0,4.0,0,0,1,1,1,1,0,1,0,0.0,0,0,0,1,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,1.0,106.0,106.0,106.0,0.0,106.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,328.0,328.0,23.0,8.0,1.0,0.03225806451612903,0.03225806451612903,0.7419354838709677,0.25806451612903225,1.0,0.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,106.0,0.03225806451612903,3.4193548387096775,0.0,1.0,0.0,106.0,1.0,1.0,0.7419354838709677,0.023933402705515087,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
542,59780b8f85ed173fbce034b864166f115c68c1b5fab06407c876b3cca220ab6fee90202998dab97d78b65d9f6ec00ac5c4f3028d1db2dce75f107cdaf2787a66,151.0,1.0,android,0.0,1.0,F,25.0,20,2001-03-21,2.0,2001-04-21,1.0,31.0,151.0,1.0,1,0,0,0,0,1,0,1,0,2.0,0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.0,9.0,9.0,750.0,75.0,93.5,42.721319163985456,115.0,1.1,2.0,0.1,0.2,0.7,0.1,0.1,0.1,1071.8,925.0,0.0,16.0,16.0,0.2903225806451613,0.5161290322580645,0.0,0.5161290322580645,2.0,0.1111111111111111,83.33333333333333,36.024297356090095,115.0,1.875,0.9910312089651149,3.0,428.0,118.0,204.0,0.0,0.0,0.5706666666666667,0.15733333333333333,0.272,0.0,0.0,1.0,0.0,0.0,0.728,0.0,-310.0,86.0,0.4766355140186916,4.0,1.080722479368499,0.404,0.0,0.0,0.38666666666666666,0.0,0.004,0.20533333333333334,0.0,0.0,0.0,0.0,0.404,1.1111111111111112,1.0,83.33333333333333,0.3225806451612903,24.193548387096776,0.1,0.9,1.0,83.33333333333333,1.0,0.5625,0.4838709677419355,0.14047866805411033,-1.0,0.0,-0.49999999999999994,0.15333333333333332,0.12345679012345678,0.272,0.5022522979535682,0.20533333333333334,0.004,0.38666666666666666,0.404,0.0
543,0492be952ac8c3986f00d9b1c80224a52c95da268e24e20519ac77bfae92f981904b45597565845114d0e51b9697292f657e567d5cbceb666f6d56136922a912,170.0,4.0,pc,1.0,1.0,F,25.0,20,2005-03-21,12.0,2005-04-21,0.0,31.0,170.0,4.0,0,0,1,1,1,1,1,1,0,12.0,0,1,0,0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.0,10.0,9.0,369.0,20.5,9.0,20.717284627888404,63.0,1.6111111111111112,3.0,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.0,0.0,0.2777777777777778,1631.4444444444443,1457.5,0.0,11.0,21.0,0.2903225806451613,0.6774193548387096,0.0,0.3548387096774194,3.0,0.7777777777777778,41.0,23.09220647751098,77.0,2.5,1.5118578920369088,5.0,171.0,93.0,105.0,0.0,0.0,0.4634146341463415,0.25203252032520324,0.2845528455284553,0.0,0.0,0.7669376693766937,0.0,0.23306233062330622,0.7154471544715447,0.0,-78.0,12.0,0.6140350877192983,6.0,1.2638538701489148,0.4254742547425474,0.36585365853658536,0.13008130081300814,0.0,0.0,0.018970189701897018,0.4254742547425474,0.0,0.051490514905149054,0.0,0.0,0.008130081300813009,2.0,1.1111111111111112,41.0,0.5806451612903226,11.903225806451612,0.4444444444444444,0.5555555555555556,8.0,36.9,1.1111111111111112,0.42857142857142855,0.6451612903225806,0.18730489073881373,-0.5338753387533874,-0.2777777777777778,0.16666666666666666,0.2086720867208672,1.5555555555555556,0.2845528455284553,0.3981116938064847,0.7913279132791328,0.018970189701897018,0.13008130081300814,0.008130081300813009,0.051490514905149054
549,752bcf6d8772433872ab4eb73d1b4b7dc9949dfa0cca82dd7601156f1ed66e14cbb7f194239b2d04d62f74f2dbbe428499aa558ec8cf7411516da8c956ba5ca0,131.0,1.0,mobile,0.0,1.0,F,25.0,20,2001-03-21,22.0,2001-04-21,1.0,31.0,131.0,1.0,1,0,0,0,0,1,0,1,0,22.0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,4.0,559.0,93.16666666666667,107.0,34.78744984425657,123.0,1.5,3.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,1499.1666666666667,1309.5,0.0,23.0,9.0,0.12903225806451613,0.2903225806451613,0.0,0.7419354838709677,3.0,0.25,139.75,79.83890029302758,252.0,2.6666666666666665,1.5275252316519468,4.0,496.0,63.0,0.0,0.0,0.0,0.8872987477638641,0.11270125223613596,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-433.0,-63.0,0.0,4.0,1.3677439850312818,0.3291592128801431,0.0,0.2003577817531306,0.22003577817531306,0.2504472271914132,0.3291592128801431,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,139.75,0.1935483870967742,18.032258064516128,0.0,1.0,0.0,93.16666666666667,1.5,0.4444444444444444,0.25806451612903225,0.03329864724245577,-1.0,-0.16666666666666666,-0.8333333333333334,0.45080500894454384,0.375,0.0,0.39564392373896,0.0,0.3291592128801431,0.4203935599284436,0.0,0.2504472271914132
552,1db27d9fd14ee64ddb0b151ca62cb520a46c3a75e3079e2c70f4eba4cba606a68f32fb5b0540c327f88775ca5401428f04c4182d16e5957230f243ce70054937,132.0,1.0,mobile,0.0,1.0,F,30.0,30,2006-03-21,18.0,2006-04-21,1.0,31.0,132.0,1.0,1,0,0,0,0,1,0,1,0,18.0,0,0,1,0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,1.0,11.0,11.0,11.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,652.0,652.0,8.0,23.0,1.0,0.03225806451612903,0.03225806451612903,0.25806451612903225,0.7419354838709677,1.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,-11.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.03225806451612903,0.3548387096774194,0.0,1.0,0.0,11.0,1.0,1.0,0.25806451612903225,0.008324661810613943,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
554,8ce4c5e3212272074cebc53520ac1ca8c760a17e926a736177687cace646f9fbb9255137c83671da8f7103d528671adcab7ecc60b3751c8ebf59b70a769a19e1,151.0,1.0,android,0.0,1.0,M,40.0,40,2014-03-21,23.0,2014-04-21,1.0,31.0,151.0,1.0,1,0,0,0,0,1,0,0,1,23.0,0,0,1,0,6.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.0,10.0,8.0,927.0,77.25,81.5,43.018230807626,133.0,1.3333333333333333,2.0,0.25,0.08333333333333333,0.5833333333333334,0.0,0.0,0.3333333333333333,1390.0833333333333,1388.5,0.0,12.0,20.0,0.25806451612903225,0.6451612903225806,0.0,0.3870967741935484,2.0,0.5,115.875,69.68590244805617,237.0,2.7142857142857144,1.889822365046136,6.0,468.0,163.0,296.0,0.0,0.0,0.5048543689320388,0.17583603020496225,0.3193096008629989,0.0,0.0,0.6806903991370011,0.0,0.2707659115426106,0.6806903991370011,0.0,-305.0,133.0,0.6324786324786325,6.0,1.4221125964826957,0.36785329018338725,0.0,0.0,0.11650485436893204,0.0,0.05177993527508091,0.14347357065803668,0.0,0.0010787486515641855,0.36785329018338725,0.3193096008629989,0.0,1.5,1.25,115.875,0.3870967741935484,29.903225806451612,0.16666666666666666,0.8333333333333334,2.0,92.7,1.25,0.4,0.6129032258064516,0.15816857440166493,-0.40992448759439054,-0.3333333333333333,-0.5,0.255663430420712,0.75,0.3193096008629989,0.34604203085127516,0.4627831715210356,0.41963322545846815,0.11650485436893204,0.0,0.0010787486515641855
