age_band,feature,n_nonpromo,n_promo,mean_nonpromo,mean_promo,median_nonpromo,median_promo,diff_mean,effect_rbc,pvalue,fdr_bh,age_band_label,abs_effect,direction
10,vh_w3_to_w1_ratio_capped,123,318,0.9079792013255149,0.9501838079138759,0.0,0.0,0.042204606588361004,0.043334867310937275,0.429369140186712,0.9547618725921975,10대,0.043334867310937275,promo_gt_nonpromo
10,genre_share__SF_Fantasy,123,318,0.12194689857359049,0.11430755373175992,0.0,0.0,-0.00763934484183057,-0.04077823797105895,0.4343573255933797,0.9547618725921975,10대,0.04077823797105895,promo_lt_nonpromo
10,vh_titles_per_active_day,123,318,1.3035259681601146,1.320355395827094,1.0,1.0,0.01682942766697937,0.045738098890422796,0.4441292781976741,0.9547618725921975,10대,0.045738098890422796,promo_gt_nonpromo
10,vh_last_watch_gap_days,123,318,14.739837398373984,14.550314465408805,13.0,13.0,-0.18952293296517908,-0.04451091680728125,0.4672238253259502,0.9547618725921975,10대,0.04451091680728125,promo_lt_nonpromo
10,vh_week4_watch_min,123,318,24.642276422764226,33.210691823899374,0.0,0.0,8.568415401135148,0.03275042184384103,0.47366202550760883,0.9547618725921975,10대,0.03275042184384103,promo_gt_nonpromo
10,vh_week5_watch_min,123,318,0.975609756097561,3.8867924528301887,0.0,0.0,2.9111826967326278,0.013729099555146451,0.4770649567341193,0.9547618725921975,10대,0.013729099555146451,promo_gt_nonpromo
10,vh_genre_unique_count,123,318,2.926829268292683,3.1446540880503147,3.0,3.0,0.2178248197576318,0.04220995040139086,0.4841782631679393,0.9547618725921975,10대,0.04220995040139086,promo_gt_nonpromo
10,vh_week1_watch_ratio,123,318,0.2961170194378517,0.31722337486949287,0.14613180515759314,0.20030706243602867,0.02110635543164119,0.041545226773022526,0.4889247540392738,0.9547618725921975,10대,0.041545226773022526,promo_gt_nonpromo
10,vh_week4_watch_ratio,123,318,0.08147700425850662,0.09731505528920001,0.0,0.0,0.015838051030693384,0.0314976734673007,0.49074174732788856,0.9547618725921975,10대,0.0314976734673007,promo_gt_nonpromo
10,vh_week5_watch_ratio,123,318,0.01193851894071503,0.012856493330086417,0.0,0.0,0.000917974389371386,0.01324333998056959,0.49282212152825955,0.9547618725921975,10대,0.01324333998056959,promo_gt_nonpromo
10,vh_std_daily_watch_min,123,318,49.44398267655135,51.47810830501753,34.89777278644793,45.01770507114982,2.034125628466178,0.04192872117400426,0.49331950921148127,0.9547618725921975,10대,0.04192872117400426,promo_gt_nonpromo
10,vh_week1_watch_min,123,318,109.73983739837398,105.35220125786164,33.0,39.0,-4.387636140512342,0.03863066932556114,0.520129198111619,0.9547618725921975,10대,0.03863066932556114,promo_lt_nonpromo
10,vh_last_watch_gap_ratio,123,318,0.4730691056910569,0.46936498275512273,0.41935483870967744,0.41935483870967744,-0.0037041229359341954,-0.038553970445364794,0.5289990986154001,0.9547618725921975,10대,0.038553970445364794,promo_lt_nonpromo
10,vh_end_near_watch_ratio,123,318,0.5269308943089431,0.5306350172448773,0.5806451612903225,0.5806451612903225,0.00370412293593414,0.038553970445364794,0.5289990986154001,0.9547618725921975,10대,0.038553970445364794,promo_gt_nonpromo
10,vh_event_per_tenure_day,123,318,0.2181599134539732,0.230878474335565,0.16129032258064516,0.1935483870967742,0.01271856088159179,0.038196042337781844,0.5328365351119743,0.9547618725921975,10대,0.038196042337781844,promo_gt_nonpromo
10,vh_late_ratio,123,318,0.09341552319922165,0.11017154861928644,0.0,0.0,0.016756025420064782,0.027228102469703863,0.5582491868481735,0.9547618725921975,10대,0.027228102469703863,promo_gt_nonpromo
10,vh_total_watch_min,123,318,341.6910569105691,329.08490566037733,243.0,222.0,-12.606151250191772,-0.03433553203456563,0.576134984209997,0.9547618725921975,10대,0.03433553203456563,promo_lt_nonpromo
10,vh_title_count,123,318,4.658536585365853,4.971698113207547,4.0,4.0,0.31316152784169393,0.032954952191031284,0.5889398833514938,0.9547618725921975,10대,0.032954952191031284,promo_gt_nonpromo
10,vh_watch_min_per_tenure_day,123,318,10.964947220036716,10.615642118076687,7.838709677419355,7.161290322580645,-0.34930510196002906,-0.03147210717390192,0.6083836346012336,0.9547618725921975,10대,0.03147210717390192,promo_lt_nonpromo
10,vh_w2_minus_w1_watch_min,123,318,-4.585365853658536,-10.89622641509434,0.0,0.0,-6.3108605614358035,-0.0312164442399141,0.610619230199275,0.9547618725921975,10대,0.0312164442399141,promo_lt_nonpromo
10,vh_active_day_ratio,123,318,0.11838611329661684,0.12406167579630757,0.0967741935483871,0.0967741935483871,0.005675562499690728,0.029861430689778645,0.6234612706345188,0.9547618725921975,10대,0.029861430689778645,promo_gt_nonpromo
10,vh_first_half_watch_ratio,123,318,0.6891791791468896,0.6796656909430743,0.8600823045267489,0.8091787794254393,-0.009513488203815368,-0.029043309301017506,0.6278693487257817,0.9547618725921975,10대,0.029043309301017506,promo_lt_nonpromo
10,vh_event_count,123,318,6.796747967479675,7.1572327044025155,5.0,6.0,0.36048473692284055,0.028174055325459024,0.6454522510716139,0.9547618725921975,10대,0.028174055325459024,promo_gt_nonpromo
10,vh_week2_watch_min,123,318,105.15447154471545,94.45597484276729,49.0,22.5,-10.698496701948159,-0.027253668763102756,0.6482412706784371,0.9547618725921975,10대,0.027253668763102756,promo_lt_nonpromo
10,vh_rewatch_event_ratio,123,318,0.2343105810178981,0.24283308944046694,0.2,0.2222222222222222,0.008522508422568853,0.026972439535716042,0.6539464880768475,0.9547618725921975,10대,0.026972439535716042,promo_gt_nonpromo
10,vh_week2_watch_ratio,123,318,0.30800772591109354,0.2859819250372548,0.2145922746781116,0.15220080151330362,-0.022025800873838763,-0.022370506723935146,0.7080502790991454,0.9621628755312406,10대,0.022370506723935146,promo_lt_nonpromo
10,genre_share__Comedy,123,318,0.0877807977370318,0.08793954966654804,0.0,0.0,0.0001587519295162404,-0.018535562714117715,0.7180333894820365,0.9621628755312406,10대,0.018535562714117715,promo_gt_nonpromo
10,vh_median_content_age_days,121,318,941.698347107438,957.4575471698113,809.5,944.25,15.759200062373225,0.020713134778314934,0.7375684785867951,0.9621628755312406,10대,0.020713134778314934,promo_gt_nonpromo
10,vh_std_watch_min,123,318,36.50398641115256,35.808919119041185,40.0,38.18246512294293,-0.695067292111375,-0.02037633583883014,0.739958480618522,0.9621628755312406,10대,0.02037633583883014,promo_lt_nonpromo
10,vh_week3_watch_min,123,318,101.17886178861788,92.17924528301887,25.0,27.0,-8.999616505599008,-0.01776857391215425,0.7663626059251504,0.9621628755312406,10대,0.01776857391215425,promo_lt_nonpromo
10,vh_std_gap_days,123,318,1.6492075594378421,1.8102965513830953,1.0,1.2415253053016904,0.16108899194525317,0.0159789333742395,0.7883390177526736,0.9621628755312406,10대,0.0159789333742395,promo_gt_nonpromo
10,vh_genre_entropy,123,318,0.6881814295977597,0.6718000680617795,0.6909019613392609,0.6919558253143141,-0.016381361535980243,-0.014035895075931837,0.8186454482068404,0.9621628755312406,10대,0.014035895075931837,promo_lt_nonpromo
10,vh_first_watch_lag_days,123,318,6.4227642276422765,5.955974842767295,3.0,4.0,-0.4667893848749811,-0.013320038860765937,0.8274545698939142,0.9621628755312406,10대,0.013320038860765937,promo_lt_nonpromo
10,vh_active_day_count,123,318,3.6910569105691056,3.8459119496855347,3.0,3.0,0.15485503911642917,0.013089942220176898,0.829612725299805,0.9621628755312406,10대,0.013089942220176898,promo_gt_nonpromo
10,vh_front_loaded_ratio,123,318,0.6041247453489452,0.6032052999067476,0.6873315363881402,0.6947314348555884,-0.0009194454421975751,-0.013064375926778116,0.8296743281788477,0.9621628755312406,10대,0.013064375926778116,promo_lt_nonpromo
10,genre_share__Horror,123,318,0.01891007515877977,0.01818735604871164,0.0,0.0,-0.0007227191100681284,0.006979598097867745,0.84098975966975,0.9621628755312406,10대,0.006979598097867745,promo_lt_nonpromo
10,vh_recent_release_365d_ratio,123,318,0.2698640023030267,0.2622254574114249,0.0,0.0,-0.007638544891601817,-0.01025208365291197,0.8570068404010728,0.9621628755312406,10대,0.01025208365291197,promo_lt_nonpromo
10,vh_weekend_ratio,123,318,0.3689474324230421,0.37695305836565407,0.3,0.3333333333333333,0.00800562594261195,0.010303216239709645,0.864647487118984,0.9621628755312406,10대,0.010303216239709645,promo_gt_nonpromo
10,genre_share__Action_Adventure,123,318,0.13102838920837664,0.11390739343634326,0.0,0.0,-0.01712099577203338,-0.009101600449966774,0.8655427298060707,0.9621628755312406,10대,0.009101600449966774,promo_lt_nonpromo
10,vh_week3_watch_ratio,123,318,0.2861995688502071,0.28662315147396594,0.14601769911504425,0.13854686985148962,0.0004235826237588558,0.009280564503758137,0.8768050917489302,0.9621628755312406,10대,0.009280564503758137,promo_gt_nonpromo
10,vh_w3_minus_w2_watch_min,123,318,-3.975609756097561,-2.2767295597484276,0.0,0.0,1.6988801963491333,-0.00940839597075216,0.8781571562606774,0.9621628755312406,10대,0.00940839597075216,promo_gt_nonpromo
10,vh_max_watch_min,123,318,100.47154471544715,98.07232704402516,105.0,107.5,-2.3992176714219937,-0.00905046786316921,0.8830809953505907,0.9621628755312406,10대,0.00905046786316921,promo_lt_nonpromo
10,vh_mean_content_age_days,121,318,1053.7935617412888,1041.6801273102544,1048.0,1081.2142857142858,-12.11343443103442,-0.008030562919070672,0.8968418581253376,0.9627861123992595,10대,0.008030562919070672,promo_lt_nonpromo
10,vh_first_watch_lag_ratio,123,318,0.20644013899816416,0.1921282207344289,0.0967741935483871,0.12903225806451613,-0.014311918263735263,-0.006519404816689667,0.9152327372176998,0.96367591527713,10대,0.006519404816689667,promo_lt_nonpromo
10,genre_share__Thriller_Crime,123,318,0.15378398552570569,0.13613174967182812,0.0,0.0,-0.017652235853877568,0.00524109014675056,0.9240727954712206,0.96367591527713,10대,0.00524109014675056,promo_lt_nonpromo
10,genre_share__Documentary,123,318,0.02272847855814304,0.025899721819737546,0.0,0.0,0.003171243261594507,0.001891905711509878,0.9563284115206302,0.9826778344540935,10대,0.001891905711509878,promo_gt_nonpromo
10,vh_old_catalog_5y_ratio,123,318,0.18181112699405383,0.16963671048465334,0.0,0.06904761904761905,-0.012174416509400487,0.002249833819092828,0.9692164942560921,0.9826778344540935,10대,0.002249833819092828,promo_lt_nonpromo
10,vh_max_daily_watch_min,123,318,148.89430894308944,146.70440251572327,118.0,117.0,-2.189906427366168,0.00025566293398782136,0.9970085591080251,0.9970085591080251,10대,0.00025566293398782136,promo_lt_nonpromo
20,genre_share__Other,2376,4831,0.028287852453813565,0.03306912748469746,0.0,0.0,0.004781275030883894,0.024325484194041458,0.0032609782922799254,0.2313123858500499,20대,0.024325484194041458,promo_gt_nonpromo
20,vh_last_watch_gap_days,2376,4831,14.645622895622896,14.350445042434279,13.0,13.0,-0.29517785318861733,-0.0379831573166286,0.008447421977836602,0.2313123858500499,20대,0.0379831573166286,promo_lt_nonpromo
20,vh_short_watch_ratio,2376,4831,0.31460517809835786,0.33134517355280946,0.25,0.2857142857142857,0.016739995454451595,0.036414043840042654,0.010925850654760946,0.2313123858500499,20대,0.036414043840042654,promo_gt_nonpromo
20,vh_active_day_ratio,2376,4831,0.12607685521027912,0.12562349343286972,0.0967741935483871,0.0967741935483871,-0.0004533617774094001,0.03576717983673072,0.012674651279454788,0.2313123858500499,20대,0.03576717983673072,promo_lt_nonpromo
20,vh_last_14d_watch_ratio,2376,4831,0.2712336296136106,0.28565043032890197,0.07558205318471506,0.11666666666666667,0.014416800715291389,0.029521304955997474,0.03448733666275963,0.5035151152762907,20대,0.029521304955997474,promo_gt_nonpromo
20,vh_last_watch_gap_ratio,2376,4831,0.4698564629704929,0.462959649040805,0.41935483870967744,0.41935483870967744,-0.006896813929687884,-0.0276026671182954,0.055751367506960366,0.5814071182868724,20대,0.0276026671182954,promo_lt_nonpromo
20,vh_end_near_watch_ratio,2376,4831,0.5301435370295071,0.537040350959195,0.5806451612903225,0.5806451612903225,0.006896813929687884,0.0276026671182954,0.055751367506960366,0.5814071182868724,20대,0.0276026671182954,promo_gt_nonpromo
20,vh_weekend_ratio,2376,4831,0.4056512796041634,0.389252506054947,0.3333333333333333,0.3333333333333333,-0.016398773549216428,-0.025951399735295366,0.06910096963345251,0.6221052687854635,20대,0.025951399735295366,promo_lt_nonpromo
20,genre_share__Animation_Family,2376,4831,0.1085780388253644,0.11528568969722246,0.0,0.0,0.0067076508718580535,0.0198302803094772,0.07669790985026262,0.6221052687854635,20대,0.0198302803094772,promo_gt_nonpromo
20,vh_first_half_watch_ratio,2376,4831,0.6885653749808206,0.6760912422286433,0.8344711090400745,0.8134715025906736,-0.012474132752177347,-0.023801110532636116,0.09207790258600985,0.672168688877872,20대,0.023801110532636116,promo_lt_nonpromo
20,vh_watch_span_ratio,2376,4831,0.35476576635055695,0.358322927865065,0.375,0.3870967741935484,0.0035571615145080226,0.018446557620641624,0.20069980933101828,0.960581217893321,20대,0.018446557620641624,promo_gt_nonpromo
20,vh_event_per_tenure_day,2376,4831,0.2419685594954053,0.2381674801850949,0.1935483870967742,0.1935483870967742,-0.0038010793103104012,0.018469208750723887,0.2007372654964824,0.960581217893321,20대,0.018469208750723887,promo_lt_nonpromo
20,vh_median_watch_min,2376,4831,39.91561447811448,38.83191885737943,28.5,28.0,-1.0836956207350497,-0.01787740441745822,0.2161932808554945,0.960581217893321,20대,0.01787740441745822,promo_lt_nonpromo
20,genre_share__Action_Adventure,2376,4831,0.11540472431753739,0.10816038835870401,0.0,0.0,-0.007244335958833378,-0.014405596013958633,0.24841639551976413,0.960581217893321,20대,0.014405596013958633,promo_lt_nonpromo
20,vh_genre_unique_count,2376,4831,3.1056397306397305,3.1355826950941834,3.0,3.0,0.02994296445445288,0.014902875438996377,0.294969526083242,0.960581217893321,20대,0.014902875438996377,promo_gt_nonpromo
20,vh_mean_gap_days,2376,4831,3.5670950857503887,3.542932687439518,2.857142857142857,3.0,-0.024162398310870525,0.01362927209025333,0.3441226260985414,0.960581217893321,20대,0.01362927209025333,promo_lt_nonpromo
20,vh_std_watch_min,2376,4831,34.118032975091076,34.96122907756023,37.974730231131645,38.18376618407357,0.8431961024691574,0.013423059686773264,0.3529319029453073,0.960581217893321,20대,0.013423059686773264,promo_gt_nonpromo
20,genre_share__Romance,2376,4831,0.09472477324970009,0.09707158646587581,0.0,0.0,0.0023468132161757194,0.011018903587729945,0.36365830215262074,0.960581217893321,20대,0.011018903587729945,promo_gt_nonpromo
20,genre_share__SF_Fantasy,2376,4831,0.12676629611569395,0.12469190440829722,0.0,0.0,-0.0020743917073967333,-0.009969285067608413,0.40805533488336254,0.960581217893321,20대,0.009969285067608413,promo_lt_nonpromo
20,vh_std_gap_days,2376,4831,1.8221522114043944,1.8495138347531517,1.1547005383792517,1.3562026818605375,0.027361623348757247,0.011287406598936345,0.4200372657142102,0.960581217893321,20대,0.011287406598936345,promo_gt_nonpromo
20,vh_recent_release_180d_ratio,2376,4831,0.2110454912453833,0.21192216453870721,0.0,0.0,0.0008766732933239152,0.010175148992164207,0.4348079840142587,0.960581217893321,20대,0.010175148992164207,promo_gt_nonpromo
20,vh_active_day_count,2376,4831,3.8493265993265995,3.885944938936038,3.0,3.0,0.03661833960943861,0.011122401828259854,0.4371799523368848,0.960581217893321,20대,0.011122401828259854,promo_gt_nonpromo
20,vh_avg_daily_watch_min,2376,4831,81.1301609877683,79.64854120146158,73.9375,73.4,-1.481619786306723,-0.011203597417631772,0.4387007930748196,0.960581217893321,20대,0.011203597417631772,promo_lt_nonpromo
20,vh_watch_min_per_active_day,2376,4831,81.1301609877683,79.64854120146158,73.9375,73.4,-1.481619786306723,-0.011203597417631772,0.4387007930748196,0.960581217893321,20대,0.011203597417631772,promo_lt_nonpromo
20,genre_share__Horror,2376,4831,0.023764353457182162,0.027173288462471922,0.0,0.0,0.00340893500528976,0.0058690820437869995,0.4769527805185878,0.960581217893321,20대,0.0058690820437869995,promo_gt_nonpromo
20,vh_recent_release_365d_ratio,2376,4831,0.257643386989013,0.25881211909744783,0.0,0.0,0.0011687321084348223,0.00953725832115393,0.47961583498304006,0.960581217893321,20대,0.00953725832115393,promo_gt_nonpromo
20,vh_late_ratio,2376,4831,0.11014982732008195,0.11780770384554252,0.0,0.0,0.007657876525460572,0.00769781231900879,0.4915199872961096,0.960581217893321,20대,0.00769781231900879,promo_gt_nonpromo
20,genre_share__Drama,2376,4831,0.18231923295937974,0.17961931660497824,0.003969816789804502,0.002551020408163265,-0.002699916354401505,-0.009065679216786693,0.5046554376816341,0.960581217893321,20대,0.009065679216786693,promo_lt_nonpromo
20,vh_first_watch_lag_ratio,2376,4831,0.20547088232466085,0.21012813749908185,0.12903225806451613,0.12903225806451613,0.0046572551744210045,0.009595280062057121,0.5052462339126536,0.960581217893321,20대,0.009595280062057121,promo_gt_nonpromo
20,vh_rewatch_event_ratio,2376,4831,0.24270675869505526,0.24595694929433026,0.2222222222222222,0.23076923076923078,0.0032501905992750046,0.009193309622827384,0.5168423766820411,0.960581217893321,20대,0.009193309622827384,promo_gt_nonpromo
20,vh_multi_event_day_ratio,2376,4831,0.44668221672640857,0.4514283525416476,0.5,0.5,0.004746135815239028,0.008834724809678285,0.5369255402921809,0.960581217893321,20대,0.008834724809678285,promo_gt_nonpromo
20,vh_watch_span_days,2376,4831,10.978114478114477,11.098323328503415,12.0,12.0,0.1202088503889378,0.008820001575124747,0.5402836957836663,0.960581217893321,20대,0.008820001575124747,promo_gt_nonpromo
20,vh_old_catalog_5y_ratio,2376,4831,0.1767197392834303,0.17589390013409273,0.0,0.03571428571428571,-0.000825839149337565,0.008206068830163282,0.5439425921979915,0.960581217893321,20대,0.008206068830163282,promo_lt_nonpromo
20,vh_max_daily_watch_min,2376,4831,142.63636363636363,140.48105982198302,121.0,119.0,-2.155303814380602,-0.008541392675112447,0.5549347760562098,0.960581217893321,20대,0.008541392675112447,promo_lt_nonpromo
20,vh_genre_entropy,2376,4831,0.6770929426856427,0.6794571322871411,0.6846014505669499,0.6875167829772962,0.002364189601498423,0.008448958640430382,0.5572817679829396,0.960581217893321,20대,0.008448958640430382,promo_gt_nonpromo
20,vh_w3_minus_w2_watch_min,2376,4831,3.2053872053872055,-1.6077416683916372,0.0,0.0,-4.813128873778843,-0.008438504272700098,0.5588363339333644,0.960581217893321,20대,0.008438504272700098,promo_lt_nonpromo
20,genre_share__Comedy,2376,4831,0.09822807731747793,0.09455668491649732,0.0,0.0,-0.0036713924009806054,-0.006868693838265383,0.5737531160704692,0.960581217893321,20대,0.006868693838265383,promo_lt_nonpromo
20,genre_share__Documentary,2376,4831,0.020438091305829326,0.02102438948818474,0.0,0.0,0.0005862981823554145,0.00441914835932633,0.580796573150447,0.960581217893321,20대,0.00441914835932633,promo_gt_nonpromo
20,vh_event_count,2376,4831,7.398148148148148,7.356861933347133,6.0,6.0,-0.04128621480101469,0.007856021750660469,0.5860488172585895,0.960581217893321,20대,0.007856021750660469,promo_lt_nonpromo
20,vh_avg_watch_min,2376,4831,45.7103213140838,45.09431642973313,42.5,41.75,-0.6160048843506729,-0.007686573873698643,0.5952076591388937,0.960581217893321,20대,0.007686573873698643,promo_lt_nonpromo
20,vh_avg_watch_seq,2376,4831,1.5972953521261548,1.594653258962271,1.4285714285714286,1.4285714285714286,-0.002642093163883752,0.00741937765845857,0.6052458053502491,0.960581217893321,20대,0.00741937765845857,promo_lt_nonpromo
20,vh_title_count,2376,4831,5.080387205387205,5.0221486234734005,4.0,4.0,-0.05823858191380449,0.006452871361792845,0.6533935980088803,0.960581217893321,20대,0.006452871361792845,promo_lt_nonpromo
20,vh_events_per_active_day,2376,4831,1.9135385383649273,1.9008672593439977,1.6201923076923077,1.6666666666666667,-0.012671279020929571,0.006057957620781096,0.6729412026718689,0.960581217893321,20대,0.006057957620781096,promo_lt_nonpromo
20,vh_std_daily_watch_min,2376,4831,47.6240386966885,47.89505728638304,42.381182397541124,42.91580905291973,0.27101858969454184,0.00604462830192487,0.6747748783729917,0.960581217893321,20대,0.00604462830192487,promo_gt_nonpromo
20,vh_last_7d_watch_ratio,2376,4831,0.05632387035306845,0.0523620893671761,0.0,0.0,-0.003961780985892345,-0.003013297258795067,0.679670084389915,0.960581217893321,20대,0.003013297258795067,promo_lt_nonpromo
20,vh_total_watch_min,2376,4831,333.8880471380471,328.16725315669635,232.0,222.0,-5.720793981350766,-0.005922137960018281,0.6822971635406441,0.960581217893321,20대,0.005922137960018281,promo_lt_nonpromo
20,vh_week4_watch_ratio,2376,4831,0.09887649481639693,0.10457550970586171,0.0,0.0,0.005699014889464782,0.004391095805916789,0.6904757121291729,0.960581217893321,20대,0.004391095805916789,promo_gt_nonpromo
20,vh_watch_min_per_tenure_day,2376,4831,10.869031689096667,10.618165610539458,7.516129032258065,7.161290322580645,-0.250866078557209,-0.005739883482586805,0.6915654394237685,0.960581217893321,20대,0.005739883482586805,promo_lt_nonpromo
20,vh_week2_watch_ratio,2376,4831,0.285691037451619,0.28543709414156826,0.1615739300066587,0.16738197424892703,-0.00025394331005074156,0.004881144293274353,0.7289027821585641,0.960581217893321,20대,0.004881144293274353,promo_lt_nonpromo
20,vh_max_watch_seq,2376,4831,2.843013468013468,2.8292279031256466,2.0,2.0,-0.013785564887821344,0.004670663022971144,0.7405188023942104,0.960581217893321,20대,0.004670663022971144,promo_lt_nonpromo
20,vh_w2_minus_w1_watch_min,2376,4831,-1.8998316498316499,-2.989650175947009,0.0,0.0,-1.0898185261153592,-0.004246128573390018,0.768630678807898,0.960581217893321,20대,0.004246128573390018,promo_lt_nonpromo
20,vh_titles_per_active_day,2376,4831,1.3774796039631898,1.3622728534916204,1.0,1.0,-0.015206750471569386,-0.0038633244749990414,0.7851119360816868,0.960581217893321,20대,0.0038633244749990414,promo_lt_nonpromo
20,vh_max_gap_days,2376,4831,5.726010101010101,5.6762575036224385,6.0,6.0,-0.04975259738766269,-0.0032479978143401533,0.8213321486082628,0.960581217893321,20대,0.0032479978143401533,promo_lt_nonpromo
20,vh_front_loaded_ratio,2376,4831,0.5900714681533825,0.5887992480655505,0.6577181208053692,0.6646341463414634,-0.00127222008783201,-0.0029441241923129358,0.8369625774704386,0.960581217893321,20대,0.0029441241923129358,promo_lt_nonpromo
