USER_NUM,USER_KEY,billing_method,max_screen,payment_device,is_churn_prevented,is_user_verified,gender,age,age_band,reg_date,reg_hour,end_date,is_repurchase,mem_tenure_days,mem_billing_method_value,mem_max_screen_value,mem_screen_1_flag,mem_screen_2_flag,mem_screen_4_flag,mem_multi_screen_flag,mem_premium_screen_flag,mem_is_verified,mem_is_churn_prevented_flag,mem_is_female,mem_is_male,mem_reg_hour,mem_reg_hour_morning,mem_reg_hour_afternoon,mem_reg_hour_evening,mem_reg_hour_night,mem_reg_weekday,mem_reg_is_weekend,mem_verified_multi_screen,mem_verified_premium_screen,mem_billing_method_131_flag,mem_billing_method_132_flag,mem_billing_method_134_flag,mem_billing_method_140_flag,mem_billing_method_151_flag,mem_billing_method_170_flag,mem_billing_method_180_flag,mem_billing_method_190_flag,mem_device_android_flag,mem_device_ios_flag,mem_device_mobile_flag,mem_device_pc_flag,mem_device_smarttv_flag,mem_device_ott_flag,vh_event_count,vh_title_count,vh_active_day_count,vh_total_watch_min,vh_avg_watch_min,vh_median_watch_min,vh_std_watch_min,vh_max_watch_min,vh_avg_watch_seq,vh_max_watch_seq,vh_weekend_ratio,vh_short_watch_ratio,vh_long_watch_ratio,vh_recent_release_180d_ratio,vh_recent_release_365d_ratio,vh_old_catalog_5y_ratio,vh_mean_content_age_days,vh_median_content_age_days,vh_first_watch_lag_days,vh_last_watch_gap_days,vh_watch_span_days,vh_active_day_ratio,vh_watch_span_ratio,vh_first_watch_lag_ratio,vh_last_watch_gap_ratio,vh_max_daily_events,vh_multi_event_day_ratio,vh_avg_daily_watch_min,vh_std_daily_watch_min,vh_max_daily_watch_min,vh_mean_gap_days,vh_std_gap_days,vh_max_gap_days,vh_week1_watch_min,vh_week2_watch_min,vh_week3_watch_min,vh_week4_watch_min,vh_week5_watch_min,vh_week1_watch_ratio,vh_week2_watch_ratio,vh_week3_watch_ratio,vh_week4_watch_ratio,vh_week5_watch_ratio,vh_first_half_watch_ratio,vh_last_7d_watch_ratio,vh_last_14d_watch_ratio,vh_front_loaded_ratio,vh_late_ratio,vh_w2_minus_w1_watch_min,vh_w3_minus_w2_watch_min,vh_w3_to_w1_ratio_capped,vh_genre_unique_count,vh_genre_entropy,vh_top_genre_share,genre_share__Action_Adventure,genre_share__Animation_Family,genre_share__Comedy,genre_share__Documentary,genre_share__Drama,genre_share__Historical_War,genre_share__Horror,genre_share__Other,genre_share__Romance,genre_share__SF_Fantasy,genre_share__Thriller_Crime,vh_events_per_active_day,vh_titles_per_active_day,vh_watch_min_per_active_day,vh_event_per_tenure_day,vh_watch_min_per_tenure_day,vh_rewatch_event_ratio,vh_title_per_event_ratio,vh_repeat_event_count,vh_avg_watch_min_per_title,vh_title_diversity_per_day,vh_activity_density,vh_end_near_watch_ratio,vh_recency_intensity_index,vh_retention_curve_index,vh_recent_old_gap,vh_short_minus_long_ratio,vh_binge_index,vh_multi_event_intensity,vh_mid_late_ratio,vh_gap_stability_index,vh_blockbuster_genre_share,vh_emotional_genre_share,vh_light_genre_share,vh_tension_genre_share,vh_nonfiction_genre_share
9381,51c9bd0893bf9049ea0e61867466009fbb6502eee435d5e0fd1c5e6a0a8c1837f5086a1733e1f9bc5358a7154511f36b13c55158e410b4f0c9265facd48b8932,140.0,1.0,ios,0.0,0.0,N,40.0,40,2008-03-21,19.0,2009-04-21,1.0,32.0,140.0,1.0,1,0,0,0,0,0,0,0,0,19.0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,3.0,3.0,297.0,33.0,7.0,42.82230727086059,103.0,1.6666666666666667,3.0,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,1507.0,789.0,22.0,8.0,3.0,0.09375,0.09375,0.6875,0.25,6.0,0.6666666666666666,99.0,163.69789247268884,288.0,1.0,0.0,1.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6931251694527667,0.7003367003367004,0.02356902356902357,0.7003367003367004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760942760942761,0.0,3.0,1.0,99.0,0.28125,9.28125,0.6666666666666666,0.3333333333333333,6.0,99.0,1.0,1.0,0.75,0.0703125,1.0,-0.3333333333333333,0.2222222222222222,0.9696969696969697,2.0,1.0,1.0,0.2996632996632997,0.0,0.7003367003367004,0.0,0.0
9386,e0118a56bd0ee037cf8bc7880e4e348febf5e565dfccc719ddb6efc06c629c08e0f217295dd379cda3d909cbe5cf386f763aafe6cf7d36904e90d543067a76e6,151.0,1.0,android,1.0,1.0,F,35.0,30,2005-03-21,5.0,2005-04-21,1.0,31.0,151.0,1.0,1,0,0,0,0,1,1,1,0,5.0,0,0,0,1,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,26.0,26.0,26.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,380.0,11.0,20.0,1.0,0.03225806451612903,0.03225806451612903,0.3548387096774194,0.6451612903225806,1.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,-26.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,0.03225806451612903,0.8387096774193549,0.0,1.0,0.0,26.0,1.0,1.0,0.3548387096774194,0.011446409989594173,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9393,5bbeb2be2becd29b872a4d47b7616770694cfa5cf56e24a92074e7088a73e976ef30df5fbef1fe7267e2645cca8c769273cbe1f9a131069b2d8a9c473eaeb633,134.0,1.0,android,1.0,1.0,F,25.0,20,2007-03-21,0.0,2007-04-21,1.0,31.0,134.0,1.0,1,0,0,0,0,1,1,1,0,0.0,0,0,0,1,6.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.0,6.0,8.0,592.0,53.81818181818182,42.0,42.80845286113055,131.0,1.3636363636363635,3.0,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,1099.2727272727273,1010.0,0.0,13.0,19.0,0.25806451612903225,0.6129032258064516,0.0,0.41935483870967744,3.0,0.25,74.0,43.074685970167806,131.0,2.5714285714285716,1.2724180205607036,4.0,82.0,252.0,258.0,0.0,0.0,0.13851351351351351,0.42567567567567566,0.4358108108108108,0.0,0.0,0.5641891891891891,0.0,0.24493243243243243,0.5641891891891891,0.0,170.0,6.0,3.1463414634146343,4.0,1.351722532181443,0.3327702702702703,0.0,0.0,0.19087837837837837,0.0,0.18074324324324326,0.0,0.0,0.0,0.2956081081081081,0.0,0.3327702702702703,1.375,0.75,74.0,0.3548387096774194,19.096774193548388,0.45454545454545453,0.5454545454545454,5.0,98.66666666666667,0.75,0.42105263157894735,0.5806451612903225,0.14984391259105095,-0.3192567567567567,0.0,-0.2727272727272727,0.22128378378378377,0.34375,0.4358108108108108,0.4400598793672904,0.0,0.47635135135135137,0.19087837837837837,0.3327702702702703,0.0
9395,be323cc1e592e43bce6f0d76b31c410dd3933628522ef65831344c8a3e49e3013cd576896d4aaa6ffc3670be8b86014a12b1f0a6b0686af4bc79e3df9389eca0,151.0,4.0,android,1.0,1.0,F,45.0,40,2009-03-21,23.0,2009-04-21,0.0,31.0,151.0,4.0,0,0,1,1,1,1,1,1,0,23.0,0,0,1,0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1439.0,1439.0,1.0,30.0,1.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.967741935483871,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.06451612903225806,0.06451612903225806,0.5,0.5,1.0,2.0,1.0,1.0,0.032258064516129004,0.001040582726326742,-1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9397,12a9cb1fc90a7294420de6fb53e20e0d03bd5faf2f7e30eeee32d5b36b3d609600ee95abbdb2bdfd93a9a56b8c33580e599ab13774862890be4291e0bfa36d45,140.0,1.0,ios,0.0,0.0,N,40.0,40,2010-03-21,9.0,2011-04-21,1.0,32.0,140.0,1.0,1,0,0,0,0,0,0,0,0,9.0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.0,8.0,6.0,637.0,42.46666666666667,46.0,40.05329782510632,97.0,3.0,8.0,0.8,0.4,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,1412.9333333333334,1487.0,10.0,11.0,12.0,0.1875,0.375,0.3125,0.34375,8.0,0.5,106.16666666666667,138.66999194730874,373.0,2.2,1.3038404810405297,4.0,0.0,167.0,469.0,1.0,0.0,0.0,0.2621664050235479,0.7362637362637363,0.0015698587127158557,0.0,0.2621664050235479,0.0,0.152276295133438,0.2621664050235479,0.0015698587127158557,167.0,302.0,0.0,5.0,0.2980624239874453,0.9215070643642073,0.0015698587127158557,0.07378335949764521,0.0,0.0,0.0,0.0,0.0,0.0,0.0015698587127158557,0.9215070643642073,0.0015698587127158557,2.5,1.3333333333333333,106.16666666666667,0.46875,19.90625,0.4666666666666667,0.5333333333333333,7.0,79.625,1.3333333333333333,0.5,0.65625,0.123046875,-0.10989010989010989,0.0,0.06666666666666671,0.5855572998430141,1.25,0.7378335949764522,0.4340578300578996,0.9230769230769231,0.0015698587127158557,0.07378335949764521,0.0015698587127158557,0.0
9399,93da3fbe30a2d59d158301ec7c83154ebf3b4d685a9c95873560ff5e43df915202ebaad9835cea68fdd7f88b31bf96444f2aeeb45019728c78c69f221d86db55,140.0,1.0,ios,0.0,1.0,F,25.0,20,2013-03-21,23.0,2014-04-21,1.0,32.0,140.0,1.0,1,0,0,0,0,1,0,1,0,23.0,0,0,1,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,9.0,8.0,1027.0,73.35714285714286,98.5,52.94206869175625,133.0,1.6428571428571428,4.0,0.14285714285714285,0.2857142857142857,0.6428571428571429,0.35714285714285715,0.35714285714285715,0.14285714285714285,1135.0,1414.0,2.0,12.0,19.0,0.25,0.59375,0.0625,0.375,4.0,0.5,128.375,67.09681171901644,232.0,2.5714285714285716,2.070196678027062,7.0,232.0,213.0,582.0,0.0,0.0,0.22590068159688412,0.2074001947419669,0.5666991236611489,0.0,0.0,0.560856864654333,0.0,0.33982473222979553,0.433300876338851,0.0,-19.0,369.0,2.5086206896551726,3.0,1.0977099185958519,0.35345666991236613,0.0,0.0,0.0,0.0,0.35345666991236613,0.0,0.0,0.0,0.32327166504381694,0.0,0.32327166504381694,1.75,1.125,128.375,0.4375,32.09375,0.35714285714285715,0.6428571428571429,5.0,114.11111111111111,1.125,0.42105263157894735,0.625,0.15625,-0.2210321324245375,0.2142857142857143,-0.3571428571428572,0.22590068159688412,0.875,0.5666991236611489,0.3257120324430191,0.0,0.676728334956183,0.0,0.32327166504381694,0.0
9401,9409d0c2eae03f37467a436f3871b2423e62961287ed5f0a83ae2d7faf7bb2c94163beff14dfc9e4c2d47dc8176ef91f3376c9f9aed75de71f993b8cde8a46ef,132.0,1.0,android,0.0,1.0,M,20.0,20,2010-03-21,11.0,2010-04-21,0.0,31.0,132.0,1.0,1,0,0,0,0,1,0,0,1,11.0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,7.0,5.0,102.0,12.75,1.0,19.45507645834372,49.0,1.75,4.0,0.25,0.625,0.0,0.0,0.0,0.5,1912.75,1773.5,6.0,4.0,22.0,0.16129032258064516,0.7096774193548387,0.1935483870967742,0.12903225806451613,4.0,0.2,20.4,21.99545407578575,49.0,5.25,7.847504911329036,17.0,38.0,13.0,0.0,51.0,0.0,0.37254901960784315,0.12745098039215685,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-25.0,-13.0,0.0,2.0,0.3207532052602302,0.9019607843137255,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.9019607843137255,0.0,1.6,1.4,20.4,0.25806451612903225,3.2903225806451615,0.125,0.875,1.0,14.571428571428571,1.4,0.22727272727272727,0.8709677419354839,0.1404786680541103,0.0,-0.5,0.625,0.4803921568627451,0.32000000000000006,0.5,0.11302621586787953,1.0,0.0,0.0,0.0,0.0
9402,8fd8738f0290e12d75c76a708727dea276fa4666ae92bea89edafb4c3fbc0fdf71846d1a8b2bd1e6f36ce52ded4392de2e53611038f124def88a033456fcee8a,190.0,1.0,android,0.0,1.0,F,20.0,20,2010-03-21,11.0,2010-04-21,0.0,31.0,190.0,1.0,1,0,0,0,0,1,0,1,0,11.0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,40.0,3.0,28.0,1.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.9032258064516129,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03225806451612903,0.03225806451612903,0.0,1.0,0.0,1.0,1.0,1.0,0.09677419354838712,0.0031217481789802297,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9403,a8526a435ad11a34281dfc9aea4dc844ef72b8a914883babe7dd999700f09ceb0e79a7fbfec5d7495f2adb2269b5bcda2297096df7c54019881cdbbc06fec91c,134.0,1.0,android,1.0,1.0,F,45.0,40,2010-03-21,0.0,2010-04-21,1.0,31.0,134.0,1.0,1,0,0,0,0,1,1,1,0,0.0,0,0,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.0,7.0,6.0,973.0,97.3,85.0,65.60496254942237,193.0,1.6,3.0,0.9,0.1,0.7,0.7,0.8,0.1,303.7,32.5,1.0,13.0,18.0,0.1935483870967742,0.5806451612903226,0.03225806451612903,0.41935483870967744,3.0,0.3333333333333333,162.16666666666666,149.71895894196788,351.0,3.4,2.8809720581775866,7.0,151.0,121.0,701.0,0.0,0.0,0.1551901336073998,0.12435765673175746,0.7204522096608428,0.0,0.0,0.2795477903391572,0.0,0.7204522096608428,0.2795477903391572,0.0,-30.0,580.0,4.642384105960265,6.0,0.8640728682773683,0.762589928057554,0.0842754367934224,0.0,0.050359712230215826,0.003083247687564234,0.0,0.0,0.0,0.0,0.07913669064748201,0.762589928057554,0.020554984583761562,1.6666666666666667,1.1666666666666667,162.16666666666666,0.3225806451612903,31.387096774193548,0.3,0.7,3.0,139.0,1.1666666666666667,0.3333333333333333,0.5806451612903225,0.11238293444328823,0.44090441932168556,0.7000000000000001,-0.6,0.3607399794450154,0.5555555555555556,0.7204522096608428,0.2576674052298064,0.8468653648509764,0.07913669064748201,0.050359712230215826,0.020554984583761562,0.003083247687564234
9407,02bad4b100ef5b0b5c7d92cf1cbb4f798266e48bbe27b7b5ede34590fd5f8ae20f0ae11d682902d8b725eecfef2c343b4cb5fe944caa55e3f515f27e162a3f44,131.0,1.0,android,0.0,1.0,M,30.0,30,2006-03-21,17.0,2006-04-21,1.0,31.0,131.0,1.0,1,0,0,0,0,1,0,0,1,17.0,0,1,0,0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,17.0,8.0,902.0,41.0,9.0,46.59961168855176,131.0,3.409090909090909,10.0,0.8636363636363636,0.45454545454545453,0.3181818181818182,0.13636363636363635,0.2727272727272727,0.045454545454545456,835.3181818181819,709.5,0.0,10.0,22.0,0.25806451612903225,0.7096774193548387,0.0,0.3225806451612903,10.0,0.5,112.75,45.203508081310936,208.0,3.0,2.516611478423583,7.0,203.0,111.0,380.0,208.0,0.0,0.22505543237250555,0.12305986696230599,0.4212860310421286,0.23059866962305986,0.0,0.442350332594235,0.0,0.4124168514412417,0.34811529933481156,0.23059866962305986,-92.0,269.0,1.8719211822660098,6.0,1.361469448524756,0.3259423503325942,0.3148558758314856,0.0,0.11197339246119734,0.0,0.23835920177383593,0.3259423503325942,0.0,0.0,0.0,0.0011086474501108647,0.007760532150776054,2.75,2.125,112.75,0.7096774193548387,29.096774193548388,0.22727272727272727,0.7727272727272727,5.0,53.05882352941177,2.125,0.36363636363636365,0.6774193548387097,0.17481789802289283,-0.029933481152993324,0.22727272727272724,0.13636363636363635,0.23059866962305986,1.375,0.6518847006651884,0.28436465220442186,0.6419068736141906,0.23835920177383593,0.11197339246119734,0.007760532150776054,0.0
9408,8b82403f6d4b9133d1db43bbdcb2befa287461a2860846838333e0cb22a05518deae6aead53f5bf995e730d0753c36863edec2d348300ff05912e272b7ab4c77,151.0,2.0,android,0.0,0.0,F,35.0,30,2013-03-21,3.0,2013-04-21,1.0,31.0,151.0,2.0,0,1,0,1,0,0,0,1,0,3.0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,3.0,5.0,1.6666666666666667,1.0,1.1547005383792517,3.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,378.6666666666667,205.0,7.0,13.0,12.0,0.0967741935483871,0.3870967741935484,0.22580645161290322,0.41935483870967744,1.0,0.0,1.6666666666666667,1.1547005383792517,3.0,5.5,0.7071067811865476,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.8,0.0,0.2,0.8,0.0,4.0,-3.0,0.0,3.0,0.9502705392332347,0.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.0967741935483871,0.16129032258064516,0.0,1.0,0.0,1.6666666666666667,1.0,0.25,0.5806451612903225,0.056191467221644115,-0.6000000000000001,0.6666666666666666,1.0,0.6,0.0,0.2,0.585786437626905,0.0,0.6,0.2,0.0,0.2
9409,fb0eab8e25cf4632d1fafa77a868f361f575fc896f20945d2988ba78b9fa57da99ace9eec7db57299510990494b833de3522445485c574cb36b8020c85e2c5a8,134.0,2.0,pc,1.0,0.0,F,40.0,40,2014-03-21,23.0,2014-04-21,1.0,31.0,134.0,2.0,0,1,0,1,0,0,1,1,0,23.0,0,0,1,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,4.0,6.0,180.0,30.0,18.0,34.3394816501356,96.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,919.0,740.5,4.0,12.0,16.0,0.1935483870967742,0.5161290322580645,0.12903225806451613,0.3870967741935484,1.0,0.0,30.0,34.3394816501356,96.0,3.0,3.9370039370059056,10.0,133.0,28.0,19.0,0.0,0.0,0.7388888888888889,0.15555555555555556,0.10555555555555556,0.0,0.0,0.8944444444444445,0.0,0.10555555555555556,0.8944444444444445,0.0,-105.0,-9.0,0.14285714285714285,4.0,0.8546110202935804,0.7388888888888889,0.06111111111111111,0.7388888888888889,0.10555555555555556,0.0,0.09444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,30.0,0.1935483870967742,5.806451612903226,0.3333333333333333,0.6666666666666666,2.0,45.0,0.6666666666666666,0.375,0.6129032258064516,0.1186264308012487,-0.788888888888889,0.0,0.0,0.5333333333333333,0.0,0.10555555555555556,0.2025519956555797,0.06111111111111111,0.09444444444444444,0.8444444444444444,0.0,0.0
9413,c6023119ad1fa8a315184afc80977349af08f629b499bb1b9a4414b9fa4dbd7b8f741451ea2fcc36d9e4602d71bbb38a8c6f2ae6e24958fded68ea2e6e87a6b5,134.0,1.0,pc,0.0,1.0,M,40.0,40,2001-03-21,0.0,2001-04-21,0.0,31.0,134.0,1.0,1,0,0,0,0,1,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.0,12.0,6.0,804.0,61.84615384615385,73.0,31.066718939099857,105.0,1.7692307692307692,4.0,0.23076923076923078,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.46153846153846156,0.0,506.9230769230769,473.0,0.0,12.0,20.0,0.1935483870967742,0.6451612903225806,0.0,0.3870967741935484,4.0,0.8333333333333334,134.0,42.46410248668868,199.0,3.8,2.3874672772626644,7.0,380.0,146.0,278.0,0.0,0.0,0.472636815920398,0.18159203980099503,0.34577114427860695,0.0,0.0,0.654228855721393,0.0,0.34577114427860695,0.654228855721393,0.0,-234.0,132.0,0.7315789473684211,7.0,1.7028196799927426,0.4154228855721393,0.09328358208955224,0.09328358208955224,0.0,0.0,0.09079601990049752,0.15671641791044777,0.4154228855721393,0.06218905472636816,0.0,0.08830845771144279,0.0,2.1666666666666665,2.0,134.0,0.41935483870967744,25.93548387096774,0.07692307692307693,0.9230769230769231,1.0,67.0,2.0,0.3,0.6129032258064516,0.1186264308012487,-0.30845771144278605,0.46153846153846156,-0.5384615384615385,0.24751243781094528,1.8055555555555556,0.34577114427860695,0.29520580367290733,0.3383084577114428,0.09079601990049752,0.09328358208955224,0.4154228855721393,0.06218905472636816
9420,0f7d674d26b002e81069c7a9da75086fc803b9184a5a2f031cd86505aea370e814d07bf12ddaba8c91e6a804461437a7d38787e838021804d524e4ac40fc6d46,140.0,1.0,ios,0.0,1.0,F,45.0,40,2013-03-21,18.0,2014-04-21,1.0,32.0,140.0,1.0,1,0,0,0,0,1,0,1,0,18.0,0,0,1,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,6.0,3.0,254.0,31.75,1.0,49.28271212388493,119.0,2.25,4.0,0.875,0.625,0.25,0.75,0.75,0.0,310.0,56.5,3.0,17.0,13.0,0.09375,0.40625,0.09375,0.53125,6.0,0.3333333333333333,84.66666666666667,48.83987441971297,124.0,6.0,7.0710678118654755,11.0,100.0,0.0,154.0,0.0,0.0,0.3937007874015748,0.0,0.6062992125984252,0.0,0.0,1.0,0.0,0.0,0.3937007874015748,0.0,-100.0,154.0,1.54,6.0,1.0705450048336935,0.468503937007874,0.468503937007874,0.0,0.003937007874015748,0.0,0.011811023622047244,0.0,0.0,0.0,0.3937007874015748,0.003937007874015748,0.11811023622047244,2.6666666666666665,2.0,84.66666666666667,0.25,7.9375,0.25,0.75,2.0,42.333333333333336,2.0,0.23076923076923078,0.46875,0.0439453125,-1.0,0.75,0.375,0.4881889763779528,0.8888888888888888,0.6062992125984252,0.12389934309929541,0.47244094488188976,0.40551181102362205,0.003937007874015748,0.11811023622047244,0.0
9423,81b57308318a00ad178b54e06b2bbc1710f1b88a3648f0df028c27d6a59dacfa566050c2b6a1a2c6dd3d7fbb848397fc86a80f686b79742b8453bed14c59e327,134.0,1.0,android,0.0,1.0,M,45.0,40,2005-03-21,10.0,2005-04-21,0.0,31.0,134.0,1.0,1,0,0,0,0,1,0,0,1,10.0,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1.0,3.0,155.0,51.666666666666664,40.0,34.03429642777023,90.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,2566.3333333333335,2568.0,1.0,23.0,8.0,0.0967741935483871,0.25806451612903225,0.03225806451612903,0.7419354838709677,1.0,0.0,51.666666666666664,34.03429642777023,90.0,3.5,3.5355339059327378,6.0,40.0,115.0,0.0,0.0,0.0,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.0,-115.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,51.666666666666664,0.0967741935483871,5.0,0.6666666666666666,0.3333333333333333,2.0,155.0,0.3333333333333333,0.375,0.25806451612903225,0.02497398543184183,-1.0,-1.0,-0.3333333333333333,0.5806451612903226,0.0,0.0,0.2204812092115424,1.0,0.0,0.0,0.0,0.0
9425,76072042ab9a6ac9a1530c4d666324aaeccbc1c6d0e3cf58f2f58d63a9c2fcb8e09f8f20c4d0ae88b5eaf0d2e88dd380ebc58b61452145d739985c05408744da,180.0,2.0,pc,0.0,1.0,F,40.0,40,2011-03-21,0.0,2011-04-21,1.0,31.0,180.0,2.0,0,1,0,1,0,1,0,1,0,0.0,0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0,2.0,2.0,159.0,79.5,79.5,44.54772721475249,111.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,1963.0,1963.0,3.0,21.0,8.0,0.06451612903225806,0.25806451612903225,0.0967741935483871,0.6774193548387096,1.0,0.0,79.5,44.54772721475249,111.0,7.0,0.0,7.0,48.0,111.0,0.0,0.0,0.0,0.3018867924528302,0.6981132075471698,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,63.0,-111.0,0.0,2.0,0.6124545112186727,0.6981132075471698,0.3018867924528302,0.0,0.0,0.0,0.6981132075471698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.5,0.06451612903225806,5.129032258064516,0.0,1.0,0.0,79.5,1.0,0.25,0.32258064516129037,0.020811654526534863,-1.0,-0.5,-0.5,0.6981132075471698,0.0,0.0,0.0,0.3018867924528302,0.6981132075471698,0.0,0.0,0.0
9426,0d1141e3bca6bc620920c7e53ff4569b64d933e0ef7dd1f9d682ff12a932c0bd82e56bc7fe325c11afbc0e10d1646a4009eec8367295f8fbff63054956f5a20c,140.0,1.0,ios,0.0,0.0,N,40.0,40,2005-03-21,22.0,2006-04-21,1.0,32.0,140.0,1.0,1,0,0,0,0,0,0,0,0,22.0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,3.0,1.0,123.0,41.0,22.0,51.21523210920751,99.0,2.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1674.3333333333333,1532.0,8.0,24.0,1.0,0.03125,0.03125,0.25,0.75,3.0,1.0,123.0,0.0,123.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,123.0,-123.0,0.0,2.0,0.08310345798765681,0.983739837398374,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.983739837398374,0.0,3.0,3.0,123.0,0.09375,3.84375,0.0,1.0,0.0,41.0,3.0,1.0,0.25,0.0078125,-1.0,-0.3333333333333333,0.0,1.0,3.0,0.0,0.0,0.983739837398374,0.016260162601626018,0.0,0.0,0.0
