row_id,USER_KEY,promo_scope,is_repurchase,lr_repurchase_score_oof,lr_churn_risk_score_oof,gb_repurchase_score_oof,gb_churn_risk_score_oof,lr_risk_percentile,gb_risk_percentile,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30
11,c1f7ae1eaebdd5cdd89f308c424154b2f900c4f758fb646f54670431d460cfa819bd55836a8836937bcc708cdc307666e4e0d02d9cdcd69317b49f7055abd030,promo0,0,0.40974885626544844,0.5902511437345516,0.9011972301328344,0.09880276986716563,27.91030108103279,57.2143303850621,0,0,0,0,1,0
12,6d45315d362a00f79ee58e71c8f5f53221dd01b9816370548356290293bd1ec6afc1b182d7a5bbc5e30490e25883a06dd08a33a934c093e3b9476208c168067f,promo0,0,0.576382438034013,0.423617561965987,0.8391877969120424,0.16081220308795763,43.13410167068704,46.81497364424194,0,0,0,0,0,0
13,e4928824e8ad9da6a73129ef84ee2a2204c2a4679729d3550628432311dc07f0b351ef3a5799d68bbdf50b930d1c775c3bbd585286c850392d88806a73f94575,promo0,1,0.7083247112688774,0.2916752887311226,0.8293138194193393,0.17068618058066065,53.185026355758055,45.671401768962745,0,0,0,0,0,0
14,fe9e2fca758c974f49a09db206158db253bf74ed8083707bf0f1ca3674a4c26fea279f7de492bd9492ad1c82986dd7f1d52339aea683c584189119bf074d9098,promo0,1,0.7693908533976324,0.23060914660236764,0.9098101142984268,0.09018988570157316,58.60805860805861,59.31385687483248,0,0,0,0,0,0
15,c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f30e0fb26ecd6329d6cacde21dcae528819ab251671e728edabbe9fc25ddb51421904393,promo0,1,0.9579614186645995,0.042038581335400504,0.9615189308238017,0.03848106917619831,89.8686679174484,80.72902707049049,0,0,0,0,0,0
16,f2a83e1251239860e793fe15c0e5bec01cea7cd6a1ad2bc23eb6f6388f2684a4bf7035ea33fcf99668145681f86395beb84c47466f16451b78890e6870759a05,promo0,0,0.478463968154166,0.521536031845834,0.729376103598309,0.27062389640169104,34.45903689806129,33.61029214687751,0,0,0,0,0,0
17,3c6cf38edf4abe1327dd1462d2c7bddaa6df719cc8559552c7644f8d126424a5ecaf9c2bee3f5f71f6fa2d4b2f52b13cb86e6c089c9949d05833109d9f1c9639,promo0,0,0.3598898540290931,0.6401101459709069,0.8495960529709315,0.15040394702906845,24.425980523541497,48.19083355668721,0,0,0,0,1,0
18,1814e06633b810f4c8d91cdeb7c6c8b13aee0c3c95c957a6edac3bdec7c2e55e3ec614ff5feb37669b920d4c737cb6075abd292c9a65259cad9d63bb641bd634,promo0,0,0.101742404002888,0.898257595997112,0.2638123315529499,0.7361876684470501,7.978200661127491,5.45876887340302,1,1,1,1,1,1
19,d024c4c0cfe51211cd9ba4f100cc0814487f24922a52ad46bd3d607b956231ada7ac3bc7cb175b6c1b67ffb9ef9e2a375443cde996080787d274622bae202314,promo0,1,0.3708390301044709,0.6291609698955292,0.7349931562528845,0.2650068437471155,25.0960421692129,34.97721790404717,0,0,0,0,1,0
20,e90001316c5e9af579e09f4c374549e6cdb98896251e726c6bf9d0bee4feb4b5d27aeb5064f6176c114033c6ae4e5248a7a99bffa8654e62631f0591a90444e9,promo0,1,0.7642645203152607,0.2357354796847393,0.8869967111563183,0.11300328884368172,58.03627267041901,54.462610560171534,0,0,0,0,0,0
21,6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70abeb3e95cc978ad9c3f4c6610ce45a33930c609c4a81657c52ad5ade4ea85e5698d4f8b,promo0,1,0.049840100059307765,0.9501598999406923,0.27153067916049,0.72846932083951,4.047172339855266,5.780398463325293,1,1,1,1,1,1
22,9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b22de4ea097fcbf76811ba6abe54e8f43e11d311bbd48cac4a2e9813e9576d4309429425,promo0,1,0.9780938088397498,0.021906191160250166,0.9435283073943677,0.05647169260563234,95.30956848030019,71.24988832305905,0,0,0,0,0,0
23,dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e6979641697d6f47b952bdc8fd5db1b6ce840888eb556a2225562d669166e1578afa9f6c659be,promo0,0,0.4072785699400341,0.5927214300599659,0.7507666068460214,0.24923339315397863,27.75842044134727,37.755740194764584,0,0,0,0,1,0
24,a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550dcfe7099733a95d986e379eedfcb8edb5adc79c3f2439a56104f63410b83a10131c8ea5,promo0,1,0.9833603632717478,0.016639636728252194,0.9710966976386821,0.028903302361317884,96.75690163495042,87.77807558295363,0,0,0,0,0,0
25,0b3e83e778e4ea290a852641094340f58e029090fdc2e26b20147fdfea6b0397e74d5735d3323bcc9ac31d0cea2bf47ca1eafb19389b985623501e9c919235fc,promo0,1,0.5351191335145581,0.4648808664854419,0.8471718682195898,0.15282813178041021,39.84633252925936,47.81559903511123,0,0,0,0,0,0
26,be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d7036b8d3417653d6ae1f4de2259045125dfbd6a30b6a1ac3904ac5739b3f47de1311ba4,promo0,1,0.39831714076394553,0.6016828592360545,0.7118210269009141,0.2881789730990859,27.1508978826052,30.000893415527564,0,0,0,0,1,1
27,c494c7c9bdec198be2723c4fd300084e8edb2bb32932731b449106cb4171a41920a05f23e4a92c44d5ecc5adf5f4dd6defa9a8203ea7bdbff8d2a63134fa86bf,promo0,0,0.22083033932990184,0.7791696606700982,0.6803426996697485,0.3196573003302515,15.947467166979362,27.275976056463865,0,0,1,0,1,1
28,349c7790951d3a818a75ee3e42036b7296a2f2b4cb686a6fb685eb28ba0bf5d602cd19eddf35ee3d609ce8369fc77ce5c09dc61741f4c49f61d527b888325f98,promo0,1,0.6702661968108135,0.32973380318918655,0.8632268478946299,0.1367731521053701,49.94192799070848,50.38863575448941,0,0,0,0,0,0
29,01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e5873f3b45afa188f2b157a125079a90400399d9bbb6de3c90fb3820e5088695b9d6103964,promo0,1,0.46348058700209127,0.5365194129979087,0.7276305781034903,0.2723694218965097,32.54712766907889,33.05637451978916,0,0,0,0,0,0
30,4b42d3f6ecfbb3bca9de95a38f904728a8b61fdd367b5e00e05bee1580c58b9559702bac762ff403f15190b2eb3cba5742236bbd293bfed43d49f4b12a7045f1,promo0,1,0.28635966163852944,0.7136403383614706,0.511755139238642,0.488244860761358,20.20012507817386,17.037434110604842,0,0,0,1,1,1
31,266f04f978453a57d60fe1ece56253b7eeb043a7af98e2b55b1844901391635e9c0e7144df84728b4a9b31c5c26ace1b90e730770c2480c8c7d7d555c3dfe32c,promo0,1,0.38446895704025147,0.6155310429597485,0.713417933727929,0.28658206627207095,26.194943268114002,30.215313142142406,0,0,0,0,1,0
32,6c6e5189a194500f1b87914305f9df56000de73fc56d9d16e8dece1f4740d85af08b19ecbb533ffb2fd3cb7cd9e9fcdcfb0819856c3409181850292f0e39af75,promo0,0,0.5111725025767582,0.48882749742324183,0.7385952450206463,0.26140475497935367,37.621727865630305,35.477530599481824,0,0,0,0,0,0
33,a0d95aac1fd00133569f6061039d7111db4fbd170eb9bcb7aa991632ac436ac22b63d738523e1dbf311c4c150c0e030878f2b370221ed5986c4c7478c7e9c469,promo0,1,0.43503367544862337,0.5649663245513766,0.5301629882424724,0.46983701175752757,29.84901277584204,17.930849638166713,0,0,0,1,1,1
34,f564eb45ab6092e8f0eac8991cc6b1407e8151a907a6994d65feffc37da873e486af3bf51ff723561a271b6de61a9b209ef0a6b8a58eb57fc635ef396acde29b,promo0,1,0.5228433270316667,0.4771566729683333,0.7896614931102076,0.2103385068897924,38.71169480925579,41.222192441704635,0,0,0,0,0,0
35,657687567505299f3b1028f3397b1f0805ca3b48afe84fb1b895fc8bdb0fb2084bc133c93431f7777b2cd37bd5685f61b064e78bc43513d1b909e0a8982c2b25,promo0,1,0.9522964579778628,0.047703542022137224,0.9823501558534503,0.017649844146549687,88.45707138390065,95.87242026266416,0,0,0,0,0,0
36,b6e1c605d43a81a333689a8758dc241caf07b10c8bbe2ec2350963a072233fe9a686655a827d94ed5d11ceb8620ab5bccb4f7add3649ab8441ba97de3205e652,promo0,0,0.02615618058595964,0.9738438194140404,0.2366593381366302,0.7633406618633698,2.054855713392299,4.50281425891182,1,1,1,1,1,1
37,f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d5a33f111d09a5e7017b1f59308ac39fc6d033de088df732d95b42e4a5f4ceddf60d36e9,promo0,1,0.9135400325734477,0.08645996742655226,0.9510852525598976,0.04891474744010238,79.1566157419816,74.99329938354329,0,0,0,0,0,0
38,d974da95ce63bff74270d8e7888a0236d5d70fd2622f4a18ce20cc5baa1a2b5baa2929d51f441fdcf99695c07028bf73dfc6f00df85d7c6aa912aeed99b6a815,promo0,0,0.0827723646096254,0.9172276353903746,0.2658343700794092,0.7341656299205908,6.6559456803359245,5.521307960332351,1,1,1,1,1,1
39,beb0ace233b0f7097c2b10da13120685fe555476e4969f24731e5ec652456d2fecf9f678eb0280b1cb7d25aff62a82a6ab4f7b2df6c0f394613e76a1e6bd8168,promo0,1,0.22566634304748454,0.7743336569525154,0.5900985812035475,0.4099014187964525,16.367372464933442,20.914857500223356,0,0,1,0,1,1
40,a2f91f19dbf8e9ba739248f971d3e89dc8f3c270c7c9dd3edf360535dd67c0c2dbbf0eddc964af8405b6f4d8ddd4b8c41021c76832d266f98d28d230543eb07e,promo0,1,0.7611119800156563,0.23888801998434372,0.7826544549113704,0.21734554508862958,57.759313856874826,40.60573572768695,0,0,0,0,0,0
41,fd2bafb6d7417937bd07cbc34ff8f7ca00cb635873b0838f72f99d5a64dc6b2365d2864621ddc45d40339d255ccc3d2f2efe2b267f63f0802d398339e53f12ba,promo0,1,0.940352777093256,0.05964722290674396,0.9428128773343939,0.057187122665606105,85.12463146609488,70.8925221120343,0,0,0,0,0,0
42,5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589e548421f70f17edc938f037df707fbddb1074053230097bfd6793b8dd68fcb9e6f3e512,promo0,1,0.8823128661733642,0.11768713382663576,0.9477664632686603,0.05223353673133968,73.30474403645135,73.29580988117573,0,0,0,0,0,0
43,30db2cc30078f8e6fbbed242c1bb99de4ff68cb6b28dd1b0d3b226a01692f4b1680ae4cb0b9d51eb03d4c23662ec5ddbc5e9b8c39347cea53f9075b948e295c8,promo0,1,0.2093570938496899,0.7906429061503101,0.46117716616255244,0.5388228338374476,15.14339319217368,14.696685428392744,0,0,1,1,1,1
44,4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e47e2a2ff4bd224be62fd4e4ce7b90aeccf42f071165a081bedd837123daeb590fa8a35db,promo0,1,0.08698744034351853,0.9130125596564814,0.5740457598899723,0.4259542401100277,6.977575270258198,20.235861699276334,1,0,1,0,1,1
45,3ded0a9c2db6fe686356ef26117001aece8a79ee38d6581ce5be9e529d03727d3b43a0d5456904c87d7ab64686fa40004e09f59337f63efcd39192598dd603a3,promo0,1,0.88032177458877,0.11967822541122997,0.8811834375884023,0.11881656241159766,72.97418029125346,53.39051192709729,0,0,0,0,0,0
46,0623b8a55736b57b418ecd92744dc6a2b70c6e71f418304329df0c0ab824eb2b3db46e751ec6c5dc017232806da50970a124747e0c8082db5f0170fd89e08e36,promo0,1,0.45003945034303916,0.5499605496569608,0.721248320677088,0.278751679322912,31.287411775216654,31.62690967569016,0,0,0,0,0,0
47,63db52472ffdb433df37b6f3d9a24cd6e3a018771a1c93b62c3756cf91713bb6d3008562ee6e7b36f04faef45efe89943ddafa0e8ae0aa4b50459690a86c9328,promo0,1,0.9516231839262759,0.04837681607372413,0.9749778435358947,0.025022156464105327,88.29625658893951,90.66380773697847,0,0,0,0,0,0
48,21a3d32c1d0b64c073f8238d9447881646bad838000b1eb7ba26ce7fc3d8759f24f6d4c40c6056fc24f54c42c682c2c15dc02fccb89c7d7a904ec7ff9139b580,promo0,0,0.13004426153275153,0.8699557384672485,0.38855798146162357,0.6114420185383764,9.925846511212365,11.11408916286965,1,0,1,1,1,1
49,0879dbde8c5f053b979dc09c4591f8e9bb77bcc02ec922705bb25c145bdf323107ef329414e1867b1a88a15e67ba2d834c314bf09a7457f79ea18e29e7cb8ada,promo0,1,0.6433688603861503,0.35663113961384973,0.6611024791887049,0.3388975208112951,48.00321629589922,25.757169659608685,0,0,0,0,0,1
50,c7b62dbd4bfd38be1640618ddacf4573cc07753d64dadf58a18fb2dd0267656dc605f36f989a039a8df65ca8c62521516cfb7496135d338f89c9615e8d4c1913,promo0,1,0.1556638002315565,0.8443361997684435,0.2891823310577881,0.7108176689422119,11.59653354775306,6.602340748682211,0,1,1,1,1,1
51,eb33023b51259f67261bc9817a3d1c38fbf08fc02e8c365f136f73b036c86ced1ec3f5a424bb30920f3fbfb2eb3d241738b835def9a280093970f5659c396797,promo0,1,0.977924588082895,0.022075411917105048,0.9381375971791623,0.06186240282083766,95.26489770392209,68.74832484588582,0,0,0,0,0,0
52,dffe35a77dde53d1f17ffb753112a560e378fcebf44ee2c50a311c68f05349b157a0acef55b5574345d80eab9bfbaef8610527745150895e9237ebabdd06af70,promo0,1,0.9585790581264999,0.041420941873500094,0.981673081122808,0.018326918877191956,90.03841686768516,95.38997587778076,0,0,0,0,0,0
53,1e1cdc47b95e193ca51ece991d182214cda9e716b2a0baed135617ddc4ec36a7a1fd2a253add872a78875095e9fe9780a79e396586c49ac06855b62c323e9187,promo0,1,0.07242437040138631,0.9275756295986137,0.42237651892870287,0.5776234810712971,5.780398463325293,12.686500491378542,1,0,1,1,1,1
54,df05b9d692f67a7a767f25842c41a1e3b6ab83636b0621f22139a5a8eef262c92c9c0044bf8ea14c99b3726f5426b9c3d18930c96a6030c0e1131f9bf8dcc993,promo0,1,0.7453623898620332,0.2546376101379668,0.9364169828396962,0.06358301716030379,56.41919056553203,68.0693290449388,0,0,0,0,0,0
55,47de2be863492199101193a1c354ef1f57adac41e749d46eff4e2b1838b6d23fa73ef9b49c5e41d7ece484930deca2fc4ba45d7d148f10542ef9b4c4195802ff,promo0,1,0.9448409229371866,0.05515907706281342,0.9151575953394402,0.08484240466055981,86.32180827302778,60.841597426963276,0,0,0,0,0,0
56,b89bc94a421cac165c80471ed55f807cff6130298f82285d20942bef1360fdb0bc19384b77243f39ec4b477f5f31ff1c797d3a08f5deef673e90c02c73a78a01,promo0,1,0.5667084800686636,0.4332915199313364,0.8143674345266748,0.18563256547332518,42.49977664611811,43.89350486911462,0,0,0,0,0,0
57,cf2f7f45089ef19a7dcb529ad1810cb78a6ae5ca921af6b046cdac41274d0865301aad583bd574c0be02a2d88afa497311a1559801419b2a44b89b9a2c4e862f,promo0,0,0.05096093421407209,0.9490390657859279,0.2167128514970608,0.7832871485029392,4.16331635843831,3.788081836862325,1,1,1,1,1,1
58,a0b706494275eed5e96e5d3c64cb3acb4e48c6af6aaf3cbace364d7432ccb3f2ff6c802dc26da4a5f3223dc18992ed251ebe937e10c54d65aea5f89b1751f261,promo0,1,0.36103137339064106,0.6389686266093589,0.9280629620578951,0.07193703794210493,24.49745376574645,64.93344054319664,0,0,0,0,1,0
59,1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d2896719cc097012e512c39f17ab953e731341851fe117c64b980a447994fa94a9aee245,promo0,1,0.2854864780522251,0.714513521947775,0.4112735683499961,0.5887264316500038,20.164388457071382,12.177253640668274,0,0,0,1,1,1
60,63183c8cb662ed66e327b0bf53784688e1933aeed8756f43745aefed47fcc4e39eb70d4d5436d12229fe47df097c83882ca030164a7981484b96bf61c436ff41,promo0,1,0.08378640369633333,0.9162135963036666,0.4549498963018988,0.5450501036981013,6.75422138836773,14.357187527919235,1,0,1,1,1,1
61,89bd51fecef34515592432dc83a93f8997b85ea54d6aa3b01c833c6146e0b6e3da563195a682f2f7654d95e9c73d7a4c24e2c51ee91c89bdc0c75c31c31ac3a6,promo0,1,0.871869923386145,0.128130076613855,0.8526093468809512,0.14739065311904875,71.75913517376932,48.72688287322433,0,0,0,0,0,0
62,be1b87ea68a101ba8e6a104cd9edf0fb2fa8cc3ab89813ec55e8dcc6d8f3684baaacbe3b382dc2fd3f3007020e9333ca00d49b98a65a9ff36e79afc7963a8fbf,promo0,1,0.8994316204864268,0.10056837951357323,0.969688467607153,0.030311532392847007,76.53890824622532,86.7059769498794,0,0,0,0,0,0
63,a8526a435ad11a34281dfc9aea4dc844ef72b8a914883babe7dd999700f09ceb0e79a7fbfec5d7495f2adb2269b5bcda2297096df7c54019881cdbbc06fec91c,promo0,1,0.9589115391171272,0.04108846088287277,0.9693219198060904,0.030678080193909607,90.11882426516573,86.3754132046815,0,0,0,0,0,0
64,8c96b989d719017342dc20643075f48ef659bc298b55f8990dc3eb5251b273d134cdbe0f49af96a8d1af05c4737adf9c1b1ffdc06ba69737b99264d4eac11099,promo0,1,0.9211108221045087,0.07888917789549132,0.9391749734254163,0.06082502657458366,80.63075136245868,69.20396676494236,0,0,0,0,0,0
65,c783d4dc4e11c7b4800cffc6faefc4cc7ccb50b7b585303a6169dcf5028f1e5bc54ca56c6e03742a998ed5dc19b2e164175699e4d44b64017f79aadf7c7bc2a0,promo0,1,0.8683736957480801,0.1316263042519199,0.9791555734249767,0.020844426575023278,71.07120521754669,93.88903779147681,0,0,0,0,0,0
66,6b860c77360f22f1558ee618bc0ee0d3481ac945f4b01b5e78eceab4497f040b97c9a252961fd8b055332b1bf181c46549165e611a0ea689f4e805157f0e8fc9,promo0,1,0.8093367403719562,0.19066325962804376,0.9087988993577638,0.09120110064223619,62.86965067452872,59.02796390601268,0,0,0,0,0,0
67,604d6fbf35e49151d2b20fb4aa53f975401c5421b1819ad05c372bb12d3b8159870eceb3c1ff8053561f0d62ae977fded10ee8b99f9009e6b91591287cc6137a,promo0,0,0.15760785846040443,0.8423921415395956,0.4803461950041192,0.5196538049958808,11.703743411060485,15.411417850442241,0,0,1,1,1,1
68,bed587f6f5383aaa49f6898f0ced22b0c2e29c8f4862f07b032833482201eb93b1de0e0aa87b9e1ccb7418bba8c083fdfa388248a51e462ff3782dc05385f6d6,promo0,1,0.4498399006253467,0.5501600993746534,0.7372110364266597,0.26278896357334025,31.207004377736087,35.28097918341821,0,0,0,0,0,0
69,e220e82a282b0e7b9d684141d643ab1273bb5fac8715f11a7bd2e4b0f15c820919e3999420f825d700517153009f77b6d3b896826075eae1bcb0a7f23fd5e5be,promo0,0,0.05459184770307184,0.9454081522969282,0.39061880430017243,0.6093811956998276,4.413472706155633,11.167694094523362,1,0,1,1,1,1
70,06cf061665a5f4e0493ee7f14554f363c9911a8a291f3895ecdafff36cdf7389268e250541c4037051383a625241d30e0daa26f9ae5fee474623cbc181a7d124,promo0,1,0.5230964880112091,0.4769035119887909,0.8977927051727058,0.10220729482729418,38.72062896453141,56.54426873939069,0,0,0,0,0,0
71,408822ef4a2dde2e3250e81b16f864f083610b961b9aa69a902aa3d86512b8009c0cc957e3f875c43728c0a8484fd2167a90b5b6d8c8ede184b1bf1a3149cf88,promo0,0,0.38043970777630054,0.6195602922236995,0.5936542315232346,0.4063457684767654,25.810774591262398,21.173948003216296,0,0,0,0,1,1
72,2a602ae8309eb6385bc0702d840671ec74b087b2ce8e65801298992e0632e09afc77a7167dba4e6b2549391e429124e09cae2324e44ca589b27edc5220b8fd18,promo0,1,0.605332130285393,0.394667869714607,0.8992132389057997,0.10078676109420026,45.09068167604753,56.83016170821049,0,0,0,0,0,0
73,0c478a3e0c0847e64b0b2b1b5dd9e1ddbeaab2c7f51874524c1a700e1207436ef790f524b44974689bc0d83efc7237604092e8b1f1b5624c39c2532f4e99baf8,promo0,0,0.6816145919893537,0.3183854080106463,0.9225076487463024,0.07749235125369758,50.79960689716787,62.94112391673367,0,0,0,0,0,0
74,4eb580e81094e88409c5341b184bbe656fd179c4329e1fcae615466218a7d41caa412af68f36970256cd34180a0461da3c21f2a784012453979676e50873b957,promo0,0,0.18832340292824454,0.8116765970717554,0.36573966772892197,0.634260332271078,13.722862503350308,10.104529616724738,0,0,1,1,1,1
75,3a531c3c332ba300b9a57d37f656addd318c9c0f01f478120a9ad24a32a186dcc276d6a7ab77168870d660fc6b706d812a74def29bc80bd90c2a3c8eb6f557f7,promo0,1,0.9410263093088181,0.05897369069118186,0.9715922029224062,0.028407797077593777,85.30331457160726,88.09077101760029,0,0,0,0,0,0
76,076f6278c207ac0a9717ca3dbb656fb41975c3b5a98fbd905af6f3caea72017649979cffa7d94bd6f5adb302d5e4abf40f5809ed0b93a58323bc044018b959f6,promo0,0,0.9867499978689414,0.013250002131058647,0.9756367328615254,0.024363267138474587,97.57884392030734,91.27133029572055,0,0,0,0,0,0
77,f93e82b908eea67fcb64ff0482b31c796bddfe5f852c78449842620ec2b7ea4830599a08325c30b73b8d97841d8be7e3bda235cdf7edc27c64f0db318b91537c,promo0,1,0.384706893786964,0.615293106213036,0.86282542784027,0.13717457215972995,26.212811578665235,50.30822835700884,0,0,0,0,1,0
78,4688b22574caced702c26206526d5a9b54070de403a6683f715ed29332febd18b1f1fae26cafac2a085af9ab491091427329c55a7e1d48a28e587ce098b462e8,promo0,1,0.45003945034303916,0.5499605496569608,0.721248320677088,0.278751679322912,31.29634593049227,31.635843830965783,0,0,0,0,0,0
79,0a139a9089ae08d66d05e0dc39eaf324f52cf74a62a861a75c7c5aafbbbe9d9f8e28e866575b5038fba558b024b7d1ab1b942be23251000bdd9dfd9ecddf0123,promo0,0,0.17254682984087452,0.8274531701591255,0.6223547598234596,0.37764524017654044,12.731171267756633,22.99651567944251,0,0,1,0,1,1
80,02dcff0b0b3cca0f1ddbb775bf7fc2c78044d3ea0249f871d9c03cdd2c497a50fb7834726585889b2e40869393de0be064a4e23ad16bcbe2d6d5cb165f31d7c4,promo0,1,0.9490294931978867,0.05097050680211335,0.9747161927589079,0.025283807241092138,87.6261949432681,90.47619047619048,0,0,0,0,0,0
81,58d022c0cc101237c5eec729eaf9b035dc6b5f1ee346cf78ff99eba769889c5664c5c5e79ecf04e47c7327227dc9ef9128339944f5509f4b6795dbbcb78cf841,promo0,0,0.6129237555532008,0.3870762444467992,0.7661106160823119,0.2338893839176881,45.716072545340836,39.283480746895385,0,0,0,0,0,0
82,05e7c8e8235a94e62a56f1bf16ccfc4171dbfca292693b4481700c5b616878597b4274ca128f5c656991bca52d36824c25c295e40f4ff6c30de5316ad6a62780,promo0,1,0.737879247218607,0.262120752781393,0.9282216389667967,0.07177836103320334,55.72232645403376,65.00491378540158,0,0,0,0,0,0
83,473b6cf5c4afd35ee07d8b487355aac3958a599061e01a15ef77d4620d6c1923c6a876fd7d10cb63ae5151b6a8976bae9311c2083556b905ba60a7c070ae515e,promo0,1,0.9815608105194664,0.01843918948053358,0.9739022140981136,0.026097785901886383,96.31019387116947,89.82399714107031,0,0,0,0,0,0
84,4b793b5d178331a78811cc59b9658e49ed471d41d1c6958e1f3ff68bca47714a47f41692e9e4d63dede3a57223428d3a8f91ce2e494e09cb55c5f7cf4c13ca4e,promo0,1,0.7464434108873588,0.25355658911264123,0.96517498227299,0.034825017727009966,56.52640042883945,83.2216563923881,0,0,0,0,0,0
85,57a076811f8eb4fe3c62429b69dff6c453f57afe63f5cb20c66a06aceb4148e9d9ee5b90e36ac5be74eb50523635a0c9e6352509c9901bc3881a9a565c71c4a6,promo0,1,0.7520166834490322,0.24798331655096784,0.8743377968969197,0.1256622031030803,56.99097650317162,52.2469400518181,0,0,0,0,0,0
86,e0fc3e22e6562c8fc6cc281e5f9ea381cc2039949d4351ad48734b34cc6a847b0f028cf422503365a1612fe4d1ce1debe605e2ba8b3d5647563cb97ec70e432b,promo0,0,0.6575753951129404,0.3424246048870596,0.8955334336529694,0.10446656634703055,48.932368444563565,56.11542928616099,0,0,0,0,0,0
