row_id,USER_KEY,promo_scope,is_repurchase,lr_repurchase_score_oof,lr_churn_risk_score_oof,gb_repurchase_score_oof,gb_churn_risk_score_oof,lr_risk_percentile,gb_risk_percentile,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30
17,f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c95532d6589c78a14a90533e27ddc8dc0ce07842d9c9aa291341d2d1ed0b4c94f9ffc545f3b,promo1,1,0.698464282264675,0.30153571773532495,0.7548277261993628,0.24517227380063722,60.727486559139784,52.19254032258065,0,0,0,0,0,0
18,8a9217ad1f2e18ba77d15d1eb0f73c4ea0c3105df50ccb8511122376fa6dfca3cc04fe7be3c15d4b920e1eccd13605a5e19927651751c436a36426f70d7eec92,promo1,1,0.8389970132942295,0.1610029867057705,0.8427328901094695,0.1572671098905305,77.01612903225806,63.0880376344086,0,0,0,0,0,0
19,093a5431bb5a7f2d8ed42a3c8dbeeba279fda5bd973bafc00d27a8f10c99734a2266025efc9e9e201ebdb74ea8ca52bc4bd7366f7cce1b9870b08038ee212a91,promo1,0,0.5190182072086792,0.4809817927913208,0.6820138647213384,0.3179861352786616,43.573588709677416,45.136088709677416,0,0,0,0,0,0
20,b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9fce8aec59a203db14e6484ce7d05de9c11f53624542f0f4868710098c59e4994629a2223,promo1,1,0.9662284868315667,0.0337715131684333,0.9720823841659393,0.027917615834060716,96.32056451612904,95.43850806451613,0,0,0,0,0,0
21,9e2ddd58b29bf9cd74907a2ece4db4ae6c26b12ea44a28bc2f214286c162076251e268dd9fe9552b3521808267a6a5b28815c22584b0eca133dec028088f063e,promo1,0,0.49162442150736585,0.5083755784926342,0.6115177731460135,0.3884822268539865,41.04502688172043,37.247983870967744,0,0,0,0,0,0
22,64307c3584a401e7794b9dfa17767400654c7d706aa5858683bb5b85dc4fd299dfb3a6e0d8366ea3d38800c694804bea598da56fe991e45e39345c766a60f5a7,promo1,0,0.052429505848748226,0.9475704941512517,0.20824757748643444,0.7917524225135656,3.9566532258064515,6.241599462365591,1,1,1,1,1,1
23,3eeb0831d2284e7bec46b00e204e23aa37954352338b7ff3d16d58547266e7f68b62a987d293dbcc4be2895e96c40a8ee546b7a27ed022fd73f28d66f3ca091b,promo1,1,0.9304405027476917,0.06955949725230826,0.9609685103532525,0.03903148964674752,90.60819892473118,91.06182795698925,0,0,0,0,0,0
24,a19935a80061c8bcb5c8cd0fc3964b38f6af299fa93a5ecf8a76cf7712bb24679d2235cbb3b22d87a446d1f920cfce55679924e95479d59458a491c4c4ba5468,promo1,0,0.42960685319544784,0.5703931468045522,0.6121416317681146,0.38785836823188535,34.517809139784944,37.74361559139785,0,0,0,0,0,0
25,19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e8146642da76f14161c25473abac4f557079b0ee07da0fd8829fffb5786d4ab73d0f971f13f77,promo1,1,0.11117465157055152,0.8888253484294485,0.3867702993497826,0.6132297006502174,8.434139784946236,17.641129032258064,1,0,1,1,1,1
26,9050b32b60b3ac034396ca9e1dd11cf888cf8203e142f5f7e28e42b79872b6fd7da0fd9f57333f8c193333747a135739cb796141817ca79a3fe38d431ac63b5e,promo1,0,0.07397838955234348,0.9260216104476565,0.27373998175924213,0.7262600182407579,5.636760752688172,10.14784946236559,1,0,1,1,1,1
27,69d2bf8e8eeaf6841830a7463d812e7b4004b31bdb8268b89c5330490197ffb4becbd6930202b813364a83fe20cea166db50b472de6fbc64f1b587fc93a9b942,promo1,1,0.7250928586521067,0.2749071413478933,0.7820902864351076,0.21790971356489242,63.60047043010753,54.92271505376344,0,0,0,0,0,0
28,02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517ab7e584a78a3524a29ae9053306ecebfd7e57608ef59206e047f6176430150bdda2570a,promo1,1,0.8468375208428887,0.15316247915711134,0.8353714160903091,0.16462858390969093,78.00739247311827,61.99596774193549,0,0,0,0,0,0
29,2c2f37050b3ffe8b4282f7f9172473db0975b38f868a40d8ca41c6857b760f52f633f5d75a6d1b747b753e5d8b470730dca0c00c07030088b958772a1307b582,promo1,0,0.4412574279968253,0.5587425720031747,0.5456823567264816,0.4543176432735184,35.920698924731184,29.38508064516129,0,0,0,0,0,1
30,1e4aa5b1e9967225fcec114e8e2e5000412299fdabd5813f17c9987baa7e7220432fc64fa8530c28be46da2a78cbb84c4442a383cc07782459687b0f0850e37e,promo1,1,0.6975715118349494,0.30242848816505064,0.9334237056724206,0.06657629432757939,60.609879032258064,81.42641129032258,0,0,0,0,0,0
31,dc8dafd268a9c3a699e010de41d5aa73c3ca5a11d88ea73be55c6e401ca9299c6a5008d162f9f19e8fba973f7fa52db6c4107630e9791bf94375913ed71ae653,promo1,1,0.7407081527589826,0.2592918472410174,0.9133950942659259,0.08660490573407409,65.07056451612904,75.81485215053763,0,0,0,0,0,0
32,cc1e16a034095c8b9035f55a4ca780ef0c94435849d2a18ce4f9cea37664114c7090c32d24a1584ba229156107b773de0a57f3b4023b946cd2f02c9e7231a082,promo1,0,0.4577077899527959,0.5422922100472041,0.6222542490095714,0.3777457509904286,37.97883064516129,38.51646505376344,0,0,0,0,0,0
33,28d269c769a85cb8f4343b9a7e8210ea2b2d3e0a28fda97b8c0d21dc963828e56fe22dd94b1310699bd6a3d02f9b82fd3cb3748af0a3408739fa71b48f43d208,promo1,1,0.9879439199427816,0.012056080057218366,0.9553468364082661,0.04465316359173388,99.26075268817203,88.84408602150538,0,0,0,0,0,0
34,f946c579531646697febf1e38e760f0217e136cdfa808fd1145172ef34d1442806c4d6b12765045484b2c470245855b5970b36eebf92a5d2698172f406192589,promo1,0,0.5828078334163656,0.41719216658363445,0.7082886359051072,0.29171136409489284,50.092405913978496,47.69825268817204,0,0,0,0,0,0
35,8baa8b09a4b498a9097b18ef469f3b4ee04c94faf9d439b6534732140e5812092c7766d9e350ac29a62ae37fe0c340e05621700a641e94f5db208c3a1c2bcf3b,promo1,0,0.2728782973639366,0.7271217026360635,0.7231600967210302,0.2768399032789698,20.556115591397848,48.95833333333333,0,0,0,0,1,0
36,0c5a1d530e0dd25f2911bb80a5872cf08379b9303959f2994215fe78ff519dc59bee96e0cf7b73778c507959c327dfa263c8a2adfdc0e91e6eae5901de2a906f,promo1,1,0.36332915259558307,0.6366708474044169,0.6748751159844371,0.32512488401556294,27.730174731182792,44.195228494623656,0,0,0,0,1,0
37,0634a799ece50ee4596fa291c85f94c9cf09f374434dc48c1eb597aae100178f102fb48866139f3938c68e5900c403912572fb7625075023373cf1c8bdec35d0,promo1,1,0.8493525919457102,0.15064740805428978,0.9487409404549345,0.05125905954506549,78.36021505376344,86.31552419354838,0,0,0,0,0,0
38,ece2758d62c1c7e69df595d89a524978ccb68683f58d549696d74151454323c2097252aa1b7eea981a76d23435dae47de88d76d688e9025088cd5c2dae929d2a,promo1,0,0.10714952821180286,0.8928504717881971,0.2246224667050467,0.7753775332949533,8.089717741935484,7.132056451612903,1,1,1,1,1,1
39,3134c156e69d7c9e8e2893d8ec976fdd9d9afde58f700cc075e359925b748c31777663ce4ced40b3be6caf843d9b92a517b43ca5cd0cfd82b8b3c76807acc7d9,promo1,0,0.3165352121055497,0.6834647878944503,0.4057887360289571,0.5942112639710428,23.958333333333336,19.153225806451612,0,0,0,1,1,1
40,15497b85b92e58b55250665b8a75679f2745e1f84e268d6cb8ec4b62c85642f3d6685f0af24b72c3e7ca36220d0c50dcd2d33299c0d5a249136f8e96e26032f2,promo1,0,0.27732659250907454,0.7226734074909255,0.6114088627020301,0.3885911372979699,20.883736559139784,37.23118279569893,0,0,0,0,1,0
41,741d16f6440fffc00898b82522558be4687e5bd6f5e2d7a562b51382a988b706bc25bf716827c1df0b00d81048c917a5eaff404c9a4e4ca17e5f56285e437bfa,promo1,1,0.967519565913295,0.03248043408670498,0.9856212742454308,0.014378725754569222,96.50537634408603,99.49596774193549,0,0,0,0,0,0
42,18d719c58cd371d331ab87fc7b3249f385936fbf8863bb283fd53b017d4022ba74d7ff752aa3191343105b7e3201605af1fedf1ea5b8c61c2701f5e389dec332,promo1,1,0.7924074118910392,0.20759258810896075,0.8855341215369033,0.11446587846309675,71.06854838709677,69.85047043010752,0,0,0,0,0,0
43,1c6242a43fcea66f9e2daffe936de5c2e45a23c91221cbda6bdce85df22775a3136ad4fcc8783a918098fff9b864b447d43bef672687eca6e53f98385dbab4c6,promo1,1,0.4312038455006303,0.5687961544993697,0.43720949998468606,0.5627905000153139,34.68581989247312,21.370967741935484,0,0,0,0,0,1
44,f39748364504f9707b0d82b2decf7099851539e4ac149d26b70fdd7649482123388d8dadf39e81bedadf660b2fb794d4c61ceabec79bbebf977aba4036d7cd36,promo1,1,0.4596857890755877,0.5403142109244123,0.42359755706660046,0.5764024429333996,38.19724462365591,20.48891129032258,0,0,0,0,0,1
45,182fe9399eaa49e3e95538174ab93219d7b4cf7778779c17b4422d84716715088833399b23bf47f337efe5c8b00b36778e5876b642e9173ed0ac6380e28db64d,promo1,0,0.27397456677731896,0.726025433222681,0.4028071465137773,0.5971928534862228,20.62331989247312,18.892809139784948,0,0,0,1,1,1
46,9e5e07f2d797df575acc7fedb9a338d4622b7f60334b6f267336aaf301e644610caa5756e26bc5c766f950229340f5183fc3a0bf03778f8fcf92247591cc028f,promo1,0,0.4688610680954431,0.531138931904557,0.45372370325721667,0.5462762967427833,38.93649193548387,22.63944892473118,0,0,0,0,0,1
47,74b3856768916f75165868c8304c2ddfbc750ac6bc3e1db7c8ac7abe64f68de8e777eb6c449716ef0395679586c8b74b88b6239bfe3d5042c6a3ac08e60bcc53,promo1,1,0.6090974092924507,0.3909025907075493,0.9344768626800879,0.0655231373199121,52.46975806451613,81.74563172043011,0,0,0,0,0,0
48,25b0cd8710ae8c7b2775d2e90c64d36fc7881bedcf767f4e23fec8fe46048c7b072f960a48d9bf3f73e509eba46c58af13d03b5fad8255ccd6085fe04df82fb1,promo1,1,0.9511605463771984,0.04883945362280162,0.9303090745771297,0.06969092542287025,93.90961021505376,80.47715053763442,0,0,0,0,0,0
49,5a487d3aa101ab8b4cc15a613a6fd204a6baadf6bb63547478f16ed56a72304c442a3efc86218ae09f6a13e11344047d443e14e647b07c02d971c2a1954e1663,promo1,0,0.42894812782443836,0.5710518721755616,0.32068375713997277,0.6793162428600272,34.41700268817204,13.230846774193546,0,0,0,1,0,1
50,3739ed960741c2b2e7a9555b21d4a8c3b782572cc8ee9a39354901034fe195bd09e5eb13054e1cef4987a78674499f8c8b4caeb756be48c1ba14fb6b387f8bac,promo1,1,0.4265482419378241,0.5734517580621759,0.5765424066789152,0.4234575933210848,34.06418010752688,31.964045698924732,0,0,0,0,0,0
51,5cf3368d41f51281e67b370690b69ea21467b274ada97409797094dee2639bf08cc5973e877996ad42984cf10889f965d506fcd6976b6dc0d41fe25aadd194c4,promo1,1,0.9098332020349543,0.09016679796504568,0.9208671545640058,0.07913284543599419,87.33198924731182,77.6377688172043,0,0,0,0,0,0
52,b8e123e9dda924cdfbac13d7ab5e0623c416e1c443821cafcc907a6cf46ad32f8e4655f0f96dcba036b18098fa4238b795b4a13a33e1291df4800f3e411495d6,promo1,1,0.9658786079456207,0.03412139205437925,0.9708989598995316,0.029101040100468434,96.26176075268818,94.95967741935483,0,0,0,0,0,0
53,5b77d82612515d3b0cdd2f4d64a00e08fbd0f18666a053f52beb5b545e10fec254c0dd4280c201b36fa8cb24748420944ed00fab69347abe42afd212cc77ed60,promo1,1,0.7670393874820224,0.23296061251797762,0.8761981843434905,0.1238018156565095,68.0695564516129,68.16196236559139,0,0,0,0,0,0
54,065f3e98d3e834c59aa9c21ba2f6ee42debd6a17285dc570dc48a122ae66188703c5cd800abd3e6fbec5217415d32e28df92046efb37a61e5a98f4f0b3d07f0b,promo1,1,0.6559588166787368,0.3440411833212632,0.8868816318827231,0.11311836811727694,56.68682795698925,70.09408602150538,0,0,0,0,0,0
55,be00ce3db8d8a59a5cf50b67a7f1539a8abe0b5ce8b59735d0233728fb588d0b5d06af1caf6480ba85bb663266815caf7a9128d6f026b46024ff0eb4be4b9d5b,promo1,1,0.10514493018288334,0.8948550698171167,0.319912110902826,0.680087889097174,7.93850806451613,13.172043010752688,1,0,1,1,1,1
56,7795af8e7027a5d237881cff7cdca153bae0e0734bccfecfeffd9f94620092c38e840f75b53fc35cbfb94e5f85c76656903874629c0117a6fe964281a0de7b7d,promo1,0,0.4733651047057571,0.5266348952942429,0.8164902742132947,0.18350972578670532,39.33131720430107,59.13978494623656,0,0,0,0,0,0
57,50ab814f4ed1779d6695a1c25bcbe8de8efae7bceb5bab853acfcd5308e01ca5b89a5a33535abe2884f47913556241456cdd5a7bacdbaa0653bb8aa8f39dda2d,promo1,0,0.7635930793761685,0.2364069206238315,0.825578438535507,0.17442156146449295,67.60752688172043,60.483870967741936,0,0,0,0,0,0
58,dd0eb177d15098722cc26b6512bc64866a2cdb9f6ac74ede30ae378250d8218419ea79acc544033a25e2841af65fcf9967f827c73db90b527478cdc44527669c,promo1,1,0.5091429859962185,0.49085701400378146,0.665331685640671,0.334668314359329,42.54872311827957,42.372311827956985,0,0,0,0,0,0
59,3261f5ce41af3af3fa5f8f3db4c93f7ee92b3efb6022a6d82ab44bb12c4d4259c3de18f54a34836ddf159007b1e1e550f07a2b21568160669a2b70d4e862a0a8,promo1,1,0.8276356950686231,0.1723643049313769,0.9312796158411899,0.0687203841588101,75.45362903225806,80.69556451612904,0,0,0,0,0,0
60,4db58bee92eba1e88aa80eaa84269bf855f4746016efb516351114a32510f4d1a2e1348265a6460e03b1ed6af6b909a4912c5412440f6cb77ca25e5712260137,promo1,1,0.4056305633030876,0.5943694366969123,0.8806342694997777,0.11936573050022226,31.594422043010752,68.85920698924731,0,0,0,0,0,0
61,3b7d52c8ae85e043a4a61532a0763f526ea978452c8c5c7c1dca840106a6d3228a3f4cc83ae624c4707938b2bcb2616c0aceb70e0653680e01660a179c976213,promo1,0,0.10418771907020093,0.895812280929799,0.17101986953890005,0.8289801304611,7.804099462365591,4.124663978494623,1,1,1,1,1,1
62,8037ea66e35daa54e6733e9cd39385019b0c268dca62848dbd2c3b2a50ddf5437e6373686d8be4eb691c8c353c93a4bb41eafb4fa662edd3d17fe9c73d8d8fb2,promo1,0,0.5725564053079958,0.4274435946920042,0.6407883707233422,0.35921162927665784,49.28595430107527,39.978158602150536,0,0,0,0,0,0
63,2697fe2a7799a58d07c2001c7e3bd7ef31bbfcd6dc9d6dfafa15b591a97831d685d3bb6ccfc6beff2370173fec9d4d344c5051e3a37f8f0030501efcc318c897,promo1,0,0.01769257395744932,0.9823074260425507,0.06017589425791332,0.9398241057420866,0.9156586021505377,0.05040322580645161,1,1,1,1,1,1
64,cc2c7782e218b52d57ef1a503d7516d284c23967ab5b244a8f328ed3099d19d201f459145d23c65abf09b614fb19e9c015e4a77346f8d42454b876084cea27d7,promo1,1,0.437361853387318,0.562638146612682,0.8444981178669085,0.15550188213309146,35.46706989247312,63.306451612903224,0,0,0,0,0,0
65,489089df04cffa0bdee0ef3d59eb349da5b6bf8b06b5ebdd29045873518a24b3a719ddb22e6e55365dc49b59e8274862abd785a1f83fb679d0b28189bd9b9505,promo1,1,0.7965546803382857,0.2034453196617143,0.9001105206040119,0.09988947939598813,71.57258064516128,73.00907258064517,0,0,0,0,0,0
66,a3fb0fbb5c6baa68768bafa2fe84070a0d09d05de1d5a3fb1031913cf212c7bb9807f0c8da6fd21367d92c053dacab372728848ac2aea6837338ae14b81d4d03,promo1,1,0.09713388017926114,0.9028661198207388,0.26491159485832283,0.7350884051416772,7.358870967741936,9.551411290322582,1,1,1,1,1,1
67,dddf5847ca5153cc02dda33f8b5419348a0b5eaba950a863eb1d980a58d4d31927d5e2400e7b0dfa58b6e367b4947810fcd325cc2d35d31d2c5ca73dc7d9a100,promo1,1,0.7618082297782809,0.2381917702217191,0.7540175966642574,0.24598240333574262,67.34711021505376,52.09173387096774,0,0,0,0,0,0
68,7312665ad1b68f4e989b7b4ac0502f3d32ce897f7de89b137172a5cc6a19a501cffd27ab774085e19489272bf52e3061d455adbab1f40678fdfd09867dc60f9d,promo1,1,0.5975680061983287,0.4024319938016713,0.6050598812882265,0.3949401187117735,51.470094086021504,36.32392473118279,0,0,0,0,0,0
69,d427e1a3b914a272681b982e3c6e2078fe05595913e175148f3b7e49992e988a08a6be88ae4a95153ff2e514a452400bc0ad13777ddccc34751a1948c024efe9,promo1,0,0.23489635245506718,0.7651036475449329,0.397589110397214,0.602410889602786,17.90994623655914,18.49798387096774,0,0,1,1,1,1
70,15cd00cee059253a4c317fa0109475fafbde3f809173b7eba22919ffc63dc2d48e8e0aa87fe190a28c0437294dd654fc17ddc001770a5b9d2b5b38d89793ff67,promo1,1,0.9687051449260755,0.03129485507392449,0.9495182378015629,0.05048176219843714,96.64818548387096,86.56754032258065,0,0,0,0,0,0
71,508f10bed294a8b2bce2578e426a914a547a1b2b6672e2d4e62cf3db69c01cb69e9c7c5233dfb9d15d388a8e510a882ff2264eb1f26ea1c585eeac9d32d1e18d,promo1,1,0.8793862039087219,0.12061379609127809,0.8255132017116756,0.17448679828832436,82.8125,60.47547043010753,0,0,0,0,0,0
72,0e5f2d3c3fd319d6d721106a5fded2d87d8d276e13d9a6c789d7834f3fe26280ab7157997ec3d80ca5972b77edcc8d47e920702f165f189c01c226162e86268a,promo1,0,0.19477671171332211,0.8052232882866779,0.23390218190864104,0.7660978180913589,14.709341397849462,7.711693548387097,0,1,1,1,1,1
73,2d2349f3b96be44e19a17ce4a70c1d13865e50eaa763fd467b9d3291ca73ba8de331f47981dec91aa5000952c15ae80524962c1ea409ba7f0f7b5ae77b69d541,promo1,1,0.5638847483085948,0.4361152516914052,0.34969059328198027,0.6503094067180197,48.378696236559136,15.070564516129032,0,0,0,1,0,1
74,0889251d20b0a9d1d8641c270fa1fb427281c8449b4c0b66e833bb871bce979e7e23a074cc6881f4598b2b67f636a423ef4b7e46ec80b275e0deccb3ad9e4e3a,promo1,1,0.9069130586442206,0.09308694135577944,0.8260205951264075,0.17397940487359254,86.88676075268818,60.567876344086024,0,0,0,0,0,0
75,9e45e179fb0c1e17a0057f5b0b39dd17485cae2b1292050b49c6241345599af94c2fae6746926664b39ab931b3c63cced7904d4c769e4e410a3e5ee1814e8c0a,promo1,1,0.8025389544435212,0.1974610455564788,0.9174698270676214,0.08253017293237863,72.3622311827957,76.90692204301075,0,0,0,0,0,0
76,4f390bc5e89e38631e6e34985556c2eb369fa844164e881b55e2646e472b77eaf5e1100a802e8affdcc4580cdb68f4648def4547de20710ecdb9852f67013dd7,promo1,1,0.9739861282964352,0.02601387170356484,0.9767274308622925,0.023272569137707477,97.44623655913979,97.01780913978494,0,0,0,0,0,0
77,05c743acf2c538811d5b522370f1d4f3ff65cf46d8f6f7597b17fdd52be4073d62f0e2ced17fd4ea906f89fc620fc069335b94e140be0b9e36099d44245ab0d1,promo1,1,0.8094476928687665,0.1905523071312335,0.955633205636565,0.04436679436343505,73.21068548387096,88.9616935483871,0,0,0,0,0,0
78,c01511c8c09b96a42d5860d06757e77ec8f4875884614198fcdc86665ddeed7c72f19c699bb3f9b5665c2dec47fd5f3b58c2532339c061bdcef2d75e9f98e8f4,promo1,1,0.21962488905039879,0.7803751109496012,0.42057481979710487,0.5794251802028951,16.599462365591396,20.211693548387096,0,0,1,0,1,1
79,19e3f5e6ca1894ddb544b0ff90d74f7d598b6b51e355c156d470b35d8394721ddbc9baabd77ef67192ee3c7259b26dad0ec2bde1d60c24fc833654ac0966e4c4,promo1,0,0.5562294724596616,0.4437705275403384,0.7343572057151557,0.2656427942848443,47.69825268817204,50.1008064516129,0,0,0,0,0,0
80,6a37e15545e9533a200135a89b4a82af8b65ae907622d1f75a08122acc8ec9ffa8348ab636d53639c3afbb7d6aa1bbceebe0057e5f8f2eb5db246cd1be1e39a9,promo1,1,0.9777157908264202,0.02228420917357976,0.9753489223563031,0.024651077643696895,98.01747311827957,96.56418010752688,0,0,0,0,0,0
81,138a6f1e75cfda462f9f122c4db162fe4451c89fbdf57aa6a7046501c3d2848adb3e82fa5b4a88d47ad421419bbd76ea59722a6923c4220ce6a36c23df0811d0,promo1,1,0.7798377630859079,0.2201622369140921,0.9159431800280952,0.08405681997190484,69.69926075268818,76.49529569892472,0,0,0,0,0,0
82,717dd89e18db1e535d982891dff20c3080a8b5a670782ae01d614fcedee8589616600c072c691973a73e7e6bb8c698efff014b01b3436b024d7ec1148f630d2d,promo1,1,0.8704654434936658,0.12953455650633416,0.9387468163057753,0.06125318369422472,81.35920698924731,83.11491935483872,0,0,0,0,0,0
83,e5c7736419800994b0cc9a118ded0ed984f7a0431b897a2e16bfb03c876ca1e9205294f31cb7b823ecc875bac9d31d50638ed44932fd1528b71e44a4f3f22fc7,promo1,1,0.8986690312225594,0.10133096877744063,0.9313680734406578,0.06863192655934225,85.53427419354838,80.71236559139786,0,0,0,0,0,0
84,a0798c6ed0bc9798f5ff50994fc1292216ea3eab1bf2de467f7878e7fa88d6d99a6391dfb09cfa90444d4102d6081b605fa89d42f6988bb65df79f0e92f935fe,promo1,1,0.9411711702247363,0.058828829775263713,0.9706807542750674,0.029319245724932608,92.36391129032258,94.85047043010752,0,0,0,0,0,0
85,8eab77a5a8d57481919512be8958efcf9443228393ec5881d0c041810db8324bcbe523b1970bda64895de466be79a1ee6c5b5011b8fe5bb4715c9188248eb812,promo1,1,0.5709266379055057,0.4290733620944943,0.7447293884411649,0.2552706115588351,49.13474462365591,51.09206989247311,0,0,0,0,0,0
86,5f84baf133c8709b6a7a8c203293ceb026cd1e0de58edbbda0276b117fed94d706c1da43a1cef849679772d555a49feb3b9736e2b3bc3719a84fa033b4f282ad,promo1,1,0.5598533488847578,0.4401466511152422,0.6410160680093572,0.3589839319906428,48.00067204301075,40.028561827956985,0,0,0,0,0,0
