dataset_scope,ladder_step,model_name,fold,train_auc,valid_auc,train_valid_gap,valid_average_precision,valid_brier_score,train_row_count,valid_row_count,feature_count,warning
nonpromotion_only,L1_activation_safe,HistGradientBoosting,2,0.7764017903898153,0.6912211232058143,0.08518066718400097,0.8515934083819905,0.1600302678070149,8939,2236,6,
nonpromotion_only,L1_activation_safe,HistGradientBoosting,3,0.7740040131752153,0.7041003303132943,0.06990368286192095,0.8540219053893667,0.15843358559037352,8941,2234,6,
nonpromotion_only,L1_activation_safe,HistGradientBoosting,4,0.7721975245698464,0.7026779550563039,0.06951956951354243,0.8593182032273144,0.1589677961332984,8939,2236,6,
nonpromotion_only,L1_activation_safe,HistGradientBoosting,5,0.7695603993152259,0.7220061581036755,0.047554241211550385,0.8684847128656847,0.15404480408098672,8940,2235,6,
nonpromotion_only,L1_activation_safe,RandomForest,1,0.7357019755363999,0.7017659099429057,0.03393606559349427,0.862530833709556,0.15703353974309706,8941,2234,6,
nonpromotion_only,L1_activation_safe,RandomForest,2,0.735038576696746,0.7142380613129655,0.02080051538378047,0.868438251591125,0.15360311403393287,8939,2236,6,
nonpromotion_only,L1_activation_safe,RandomForest,3,0.7343096092713823,0.7105949067392979,0.02371470253208441,0.8599099092191819,0.15472593413381636,8941,2234,6,
nonpromotion_only,L1_activation_safe,RandomForest,4,0.7309419442820964,0.7197375615090215,0.011204382773074895,0.8733134537059175,0.15431784959404005,8939,2236,6,
nonpromotion_only,L1_activation_safe,RandomForest,5,0.7268354467277615,0.7409584626402482,-0.01412301591248677,0.8823373096652602,0.15075180891613327,8940,2235,6,
nonpromotion_only,L2_add_week2_retention,LogisticRegression,1,0.8020047297840477,0.7872039261611005,0.014800803622947223,0.9180195707693932,0.14512196440642713,8941,2234,14,
nonpromotion_only,L2_add_week2_retention,LogisticRegression,2,0.8029805748646293,0.7849186230815537,0.01806195178307557,0.9138721921690967,0.1442304896625734,8939,2236,14,
nonpromotion_only,L2_add_week2_retention,LogisticRegression,3,0.7966296455604094,0.8084669460009091,-0.011837300440499687,0.9258262652840963,0.14025544008061872,8941,2234,14,
nonpromotion_only,L2_add_week2_retention,LogisticRegression,4,0.8006087712244371,0.7921224271142258,0.008486344110211319,0.9183668612561195,0.14463763048696476,8939,2236,14,
nonpromotion_only,L2_add_week2_retention,LogisticRegression,5,0.794291831892169,0.8137389149713095,-0.019447083079140448,0.9269973210281401,0.13846991734629374,8940,2235,14,
nonpromotion_only,L2_add_week2_retention,HistGradientBoosting,1,0.9154191622969827,0.8127100397769307,0.10270912252005204,0.9270697083993621,0.13620234960684327,8941,2234,14,
nonpromotion_only,L2_add_week2_retention,HistGradientBoosting,2,0.913272345675942,0.8173915204533029,0.09588082522263908,0.925881302082213,0.1347344119419882,8939,2236,14,
nonpromotion_only,L2_add_week2_retention,HistGradientBoosting,3,0.912243181787417,0.8361598508448036,0.07608333094261344,0.9305873265637656,0.127877402608617,8941,2234,14,
nonpromotion_only,L2_add_week2_retention,HistGradientBoosting,4,0.9170177187521158,0.8258429014033168,0.09117481734879895,0.9318128313717301,0.13376207655107686,8939,2236,14,
nonpromotion_only,L2_add_week2_retention,HistGradientBoosting,5,0.9139387190215997,0.8339422915395702,0.07999642748202951,0.9372068392647681,0.13150731960825002,8940,2235,14,
nonpromotion_only,L2_add_week2_retention,RandomForest,1,0.8481901206880882,0.810269459124421,0.037920661563667135,0.9253124157201609,0.13807922925557217,8941,2234,14,
nonpromotion_only,L2_add_week2_retention,RandomForest,2,0.847378767341897,0.8200694755096067,0.02730929183229025,0.9250455983199521,0.13472406418482544,8939,2236,14,
nonpromotion_only,L2_add_week2_retention,RandomForest,3,0.8437435338760665,0.8386059606786738,0.00513757319739272,0.9393396486184378,0.1309888360753806,8941,2234,14,
nonpromotion_only,L2_add_week2_retention,RandomForest,4,0.8445711796704124,0.830467054359892,0.01410412531052041,0.9341110225577858,0.13373023467342054,8939,2236,14,
nonpromotion_only,L2_add_week2_retention,RandomForest,5,0.8437382228477582,0.8346369017621106,0.009101321085647651,0.9377883524632995,0.13301749688568654,8940,2235,14,
nonpromotion_only,L3_add_week3_retention,LogisticRegression,1,0.8158177517875854,0.805121791277827,0.010695960509758407,0.9268739756200188,0.14053200171493058,8941,2234,21,
nonpromotion_only,L3_add_week3_retention,LogisticRegression,2,0.8167610704204334,0.8037510147953013,0.013010055625132133,0.9209503113495711,0.13925572674990508,8939,2236,21,
nonpromotion_only,L3_add_week3_retention,LogisticRegression,3,0.8121458566942564,0.8224308935267661,-0.010285036832509697,0.9309950020876046,0.135112472266506,8941,2234,21,
nonpromotion_only,L3_add_week3_retention,LogisticRegression,4,0.8155557559001483,0.8073998597235338,0.008155896176614497,0.9262108235252681,0.14040526063421352,8939,2236,21,
nonpromotion_only,L3_add_week3_retention,LogisticRegression,5,0.8113688062540338,0.8228180286995039,-0.011449222445470086,0.9304899112289786,0.13575903941652262,8940,2235,21,
nonpromotion_only,L3_add_week3_retention,HistGradientBoosting,1,0.9238965011311314,0.8186876377457305,0.10520886338540092,0.9304588622538876,0.13583409436575836,8941,2234,21,
nonpromotion_only,L3_add_week3_retention,HistGradientBoosting,2,0.923559729631518,0.8216031280547409,0.1019566015767771,0.9260936049168313,0.13313417744381803,8939,2236,21,
nonpromotion_only,L3_add_week3_retention,HistGradientBoosting,3,0.9216411101967028,0.8379242126169284,0.08371689757977441,0.934485629747838,0.1272035526744235,8941,2234,21,
nonpromotion_only,L3_add_week3_retention,HistGradientBoosting,4,0.9246895349656582,0.828223735440794,0.09646579952486423,0.9314770988226028,0.1329994696760906,8939,2236,21,
nonpromotion_only,L3_add_week3_retention,HistGradientBoosting,5,0.9224128117733393,0.836165375807892,0.08624743596544737,0.936505327274235,0.1304735083507975,8940,2235,21,
nonpromotion_only,L3_add_week3_retention,RandomForest,1,0.8538664278707242,0.8170714580340664,0.036794969836657754,0.9302089626881387,0.13565026334525018,8941,2234,21,
nonpromotion_only,L3_add_week3_retention,RandomForest,2,0.8514425846939493,0.8260483456765577,0.025394239017391573,0.9282524211412692,0.1317638200874939,8939,2236,21,
nonpromotion_only,L3_add_week3_retention,RandomForest,3,0.8481903624123472,0.8427644579798803,0.0054259044324669325,0.941266560289816,0.12845193327097407,8941,2234,21,
nonpromotion_only,L3_add_week3_retention,RandomForest,4,0.8504048342459376,0.8297540743686178,0.02065075987731979,0.933264249775666,0.13201517952878744,8939,2236,21,
nonpromotion_only,L3_add_week3_retention,RandomForest,5,0.8493478773219985,0.8376894291044445,0.011658448217553907,0.9374032803298559,0.13160717018184154,8940,2235,21,
nonpromotion_only,L4_all_conservative_behavior,LogisticRegression,1,0.8159394426860731,0.8048320621745386,0.011107380511534481,0.9268985962586436,0.14048238140214353,8941,2234,22,
nonpromotion_only,L4_all_conservative_behavior,LogisticRegression,2,0.8168113983638063,0.8037228490481636,0.013088549315642739,0.9208659461980195,0.13918836494374856,8939,2236,22,
nonpromotion_only,L4_all_conservative_behavior,LogisticRegression,3,0.812025823333546,0.8219277380229638,-0.009901914689417812,0.9307397703846301,0.13512365685036476,8941,2234,22,
nonpromotion_only,L4_all_conservative_behavior,LogisticRegression,4,0.8155801426729837,0.8073181238298789,0.008262018843104846,0.9260002866976862,0.14035027768894154,8939,2236,22,
nonpromotion_only,L4_all_conservative_behavior,LogisticRegression,5,0.8114195757959559,0.8228268701979611,-0.011407294402005164,0.9305027460634723,0.13560684900317455,8940,2235,22,
nonpromotion_only,L4_all_conservative_behavior,HistGradientBoosting,1,0.9250797068478688,0.819333446128633,0.10574626071923576,0.931775035871554,0.1349259595154296,8941,2234,22,
nonpromotion_only,L4_all_conservative_behavior,HistGradientBoosting,2,0.9263115662387582,0.8159191698284098,0.11039239641034837,0.9239967195706358,0.13443536595304237,8939,2236,22,
nonpromotion_only,L4_all_conservative_behavior,HistGradientBoosting,3,0.9224020926966953,0.8382471168083795,0.08415497588831578,0.9359987740430783,0.1268801079676658,8941,2234,22,
nonpromotion_only,L4_all_conservative_behavior,HistGradientBoosting,4,0.9271246889477488,0.8294243694462393,0.09770031950150948,0.9323323380175008,0.13260978336567095,8939,2236,22,
nonpromotion_only,L4_all_conservative_behavior,HistGradientBoosting,5,0.9249504599789572,0.8395157511295014,0.08543470884945581,0.9369932553194299,0.12917814395455848,8940,2235,22,
nonpromotion_only,L4_all_conservative_behavior,RandomForest,1,0.8534182710941709,0.8174137143602793,0.03600455673389158,0.9303277236139312,0.135476388973576,8941,2234,22,
nonpromotion_only,L4_all_conservative_behavior,RandomForest,2,0.8516647253966478,0.8262455059065228,0.025419219490125045,0.9273404878540022,0.13168902376389438,8939,2236,22,
nonpromotion_only,L4_all_conservative_behavior,RandomForest,3,0.8481075891195906,0.8425117743917071,0.005595814727883508,0.9414817142863026,0.1281655657439903,8941,2234,22,
nonpromotion_only,L4_all_conservative_behavior,RandomForest,4,0.8502300508598928,0.8301058700730652,0.02012418078682754,0.9334499236478035,0.13174255736426854,8939,2236,22,
nonpromotion_only,L4_all_conservative_behavior,RandomForest,5,0.8491671791972804,0.837390475937862,0.011776703259418375,0.938067582474923,0.13143231351572598,8940,2235,22,
overall_with_promotion,L0_dummy_prior,DummyPrior,1,0.5,0.5,0.0,0.7175043327556326,0.20269188051576534,18463,4616,0,
overall_with_promotion,L0_dummy_prior,DummyPrior,2,0.5,0.5,0.0,0.7174431202600217,0.20271849167059822,18464,4615,0,
overall_with_promotion,L0_dummy_prior,DummyPrior,3,0.5,0.5,0.0,0.7174431202600217,0.20271849167059822,18464,4615,0,
overall_with_promotion,L0_dummy_prior,DummyPrior,4,0.5,0.5,0.0,0.7171935902988307,0.2028270144709839,18461,4618,0,
overall_with_promotion,L0_dummy_prior,DummyPrior,5,0.5,0.5,0.0,0.7174431202600217,0.20271849167059822,18464,4615,0,
overall_with_promotion,L1_activation_safe,LogisticRegression,1,0.694565845699781,0.6936957494220681,0.0008700962777128396,0.8241977337969328,0.1766509586424733,18463,4616,6,
overall_with_promotion,L1_activation_safe,LogisticRegression,2,0.6959621285035997,0.6897930860693023,0.006169042434297389,0.8276286794000791,0.17882637830980783,18464,4615,6,
overall_with_promotion,L1_activation_safe,LogisticRegression,3,0.6945853596133247,0.6947826125223043,-0.00019725290897965042,0.8288714630867317,0.17715036570038417,18464,4615,6,
overall_with_promotion,L1_activation_safe,LogisticRegression,4,0.6930145607093312,0.6995186883651079,-0.006504127655776681,0.831804776092413,0.17614414356102578,18461,4618,6,
overall_with_promotion,L1_activation_safe,LogisticRegression,5,0.6946069532363004,0.69333572512521,0.0012712281110903723,0.8258551618611508,0.17536612016491773,18464,4615,6,
overall_with_promotion,L1_activation_safe,HistGradientBoosting,1,0.7173012704954147,0.6976228383124388,0.019678432182975936,0.8311615624490977,0.17603571521975583,18463,4616,6,
overall_with_promotion,L1_activation_safe,HistGradientBoosting,2,0.7175429182841749,0.6895828971285527,0.02796002115562224,0.8246908313913557,0.17885691943361592,18464,4615,6,
overall_with_promotion,L1_activation_safe,HistGradientBoosting,3,0.7189256624952465,0.6983381061084728,0.020587556386773675,0.8294725517332797,0.17673988514544117,18464,4615,6,
overall_with_promotion,L1_activation_safe,HistGradientBoosting,4,0.7174920953502537,0.7003262302934801,0.017165865056773644,0.833222135227319,0.17626150287385464,18461,4618,6,
overall_with_promotion,L1_activation_safe,HistGradientBoosting,5,0.7168971495954695,0.7019083071301648,0.01498884246530463,0.8310922109648589,0.1755476186231112,18464,4615,6,
overall_with_promotion,L1_activation_safe,RandomForest,1,0.7063622510052825,0.7001787282164132,0.0061835227888692446,0.8320272003730387,0.1756118596940825,18463,4616,6,
overall_with_promotion,L1_activation_safe,RandomForest,2,0.7080959071685736,0.6923693192240774,0.015726587944496218,0.8290468820416299,0.1785740169046096,18464,4615,6,
overall_with_promotion,L1_activation_safe,RandomForest,3,0.707136824776452,0.700302301493627,0.006834523282824967,0.833503033775782,0.17574872310765863,18464,4615,6,
overall_with_promotion,L1_activation_safe,RandomForest,4,0.706492437243363,0.7024099335286416,0.004082503714721408,0.8359860278671143,0.17506080311824018,18461,4618,6,
overall_with_promotion,L1_activation_safe,RandomForest,5,0.7054100149385913,0.6982610947334873,0.007148920205104048,0.8304600379658267,0.175280934286026,18464,4615,6,
overall_with_promotion,L2_add_week2_retention,LogisticRegression,1,0.773186038513199,0.7683529265211464,0.004833111992052608,0.8852829528946463,0.16419524435567934,18463,4616,14,
overall_with_promotion,L2_add_week2_retention,LogisticRegression,2,0.7707101074128295,0.7784206715669835,-0.007710564154153943,0.8968727190393484,0.16371064589049564,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,LogisticRegression,3,0.7708426423429925,0.7772884306448296,-0.006445788301837063,0.8922028268943883,0.162759065941227,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,LogisticRegression,4,0.773437720739624,0.7673287447011563,0.006108976038467717,0.8856831689825777,0.16451017044886537,18461,4618,14,
overall_with_promotion,L2_add_week2_retention,LogisticRegression,5,0.7735308928714973,0.7686138230438416,0.004917069827655718,0.8850782390793566,0.16358191850947498,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,HistGradientBoosting,1,0.8508149260024357,0.8043194620417297,0.04649546396070603,0.9032598365388387,0.15278910587566727,18463,4616,14,
overall_with_promotion,L2_add_week2_retention,HistGradientBoosting,2,0.8404965734645871,0.8178174906845187,0.02267908278006836,0.9160460596769491,0.14985387443542436,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,HistGradientBoosting,3,0.8401308780445995,0.8187256458764519,0.021405232168147603,0.9140376233571645,0.1479226092363216,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,HistGradientBoosting,4,0.83805525785862,0.8099762291837747,0.028079028674845352,0.9057245629135191,0.1506394074188401,18461,4618,14,
overall_with_promotion,L2_add_week2_retention,HistGradientBoosting,5,0.8420513432550086,0.8033730519017293,0.03867829135327938,0.9030198487616045,0.15279158403285473,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,RandomForest,1,0.8159674796465642,0.7967239180448119,0.019243561601752335,0.8989357020588473,0.15614984609972457,18463,4616,14,
overall_with_promotion,L2_add_week2_retention,RandomForest,2,0.8140294542515262,0.8071629380036429,0.006866516247883259,0.9096817488430271,0.15543056624044543,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,RandomForest,3,0.8126152781168937,0.8124019118276501,0.00021336628924362167,0.9105493161668091,0.152776456276501,18464,4615,14,
overall_with_promotion,L2_add_week2_retention,RandomForest,4,0.8144911075947169,0.8032506047894888,0.011240502805228036,0.9023382628834682,0.15464297846488914,18461,4618,14,
overall_with_promotion,L2_add_week2_retention,RandomForest,5,0.8157316538698347,0.798360711552679,0.017370942317155746,0.9037210763217616,0.15617401053436356,18464,4615,14,
overall_with_promotion,L3_add_week3_retention,LogisticRegression,1,0.7880413155900655,0.783771737278089,0.004269578311976496,0.8927979812713214,0.1601831885576664,18463,4616,21,
overall_with_promotion,L3_add_week3_retention,LogisticRegression,2,0.7858670945710117,0.7899690194240059,-0.00410192485299421,0.9021248478024678,0.16015928562629594,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,LogisticRegression,3,0.7865812973211407,0.7885172681505968,-0.0019359708294560685,0.8970461814241906,0.1594388816438518,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,LogisticRegression,4,0.7876593450590222,0.785759334472631,0.0019000105863912209,0.891855894004139,0.15975552108333152,18461,4618,21,
overall_with_promotion,L3_add_week3_retention,LogisticRegression,5,0.7880046028199926,0.7833014556423745,0.0047031471776181055,0.8929283366367128,0.15990587856204494,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,HistGradientBoosting,1,0.8539043277466377,0.8094408508935717,0.044463476853066064,0.9070293727678349,0.15111312473024538,18463,4616,21,
overall_with_promotion,L3_add_week3_retention,HistGradientBoosting,2,0.8589400449332549,0.8168588438241742,0.04208120110908076,0.9149376888807178,0.15007587453920482,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,HistGradientBoosting,3,0.8569039218186133,0.818028374464742,0.03887554735387133,0.9122694415092815,0.14812369074703094,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,HistGradientBoosting,4,0.8480418803136731,0.8161886147916343,0.03185326552203882,0.9106841577730777,0.14883438237162644,18461,4618,21,
overall_with_promotion,L3_add_week3_retention,HistGradientBoosting,5,0.861587900557004,0.8072738807062533,0.05431401985075068,0.9060894531312843,0.15194922839287708,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,RandomForest,1,0.8211846251635561,0.8021066034275807,0.019078021735975392,0.9038213816083793,0.15374087183573693,18463,4616,21,
overall_with_promotion,L3_add_week3_retention,RandomForest,2,0.8186849742586653,0.8134782181721831,0.005206756086482134,0.9153450981414273,0.15249875267824717,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,RandomForest,3,0.8186282231791866,0.8141854489496807,0.004442774229505897,0.911538573209372,0.15107912119528888,18464,4615,21,
overall_with_promotion,L3_add_week3_retention,RandomForest,4,0.8189499032509084,0.8086708225137049,0.010279080737203516,0.9067491775912273,0.15171904046340626,18461,4618,21,
overall_with_promotion,L3_add_week3_retention,RandomForest,5,0.8216040486806058,0.8006547240746129,0.02094932460599286,0.9027095470695002,0.15412856656951884,18464,4615,21,
overall_with_promotion,L4_all_conservative_behavior,LogisticRegression,1,0.7881615110802821,0.7835880077279866,0.004573503352295449,0.8926820342841824,0.16025762692018194,18463,4616,22,
overall_with_promotion,L4_all_conservative_behavior,LogisticRegression,2,0.7858642154212815,0.7899557016674293,-0.004091486246147857,0.9021198426526449,0.16016272700577594,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,LogisticRegression,3,0.7866987926726884,0.7884751145558679,-0.0017763218831795546,0.8970012528188418,0.15944979757638728,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,LogisticRegression,4,0.7877148556464183,0.7856006234695312,0.0021142321768871097,0.8918279440044432,0.15980281917601327,18461,4618,22,
overall_with_promotion,L4_all_conservative_behavior,LogisticRegression,5,0.7880605653886155,0.7828685706503513,0.00519199473826415,0.8927852649378945,0.16000918563233713,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,HistGradientBoosting,1,0.8510947382677005,0.8085196561675706,0.042575082100129946,0.9069436272255189,0.15122867437976115,18463,4616,22,
overall_with_promotion,L4_all_conservative_behavior,HistGradientBoosting,2,0.8538678584282435,0.818154256216034,0.03571360221220954,0.9151987134438004,0.14957037114115382,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,HistGradientBoosting,3,0.8534997902416444,0.8186887035777748,0.03481108666386956,0.9122241643555844,0.1476817654889138,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,HistGradientBoosting,4,0.8499780780222654,0.8162238710596208,0.03375420696264464,0.9113671739548951,0.14870924594159474,18461,4618,22,
overall_with_promotion,L4_all_conservative_behavior,HistGradientBoosting,5,0.851153312147807,0.8084398213428745,0.042713490804932475,0.9062204848816988,0.15148241167506682,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,RandomForest,1,0.8210693781333916,0.801772255008743,0.019297123124648596,0.9037304503935661,0.15378318924360324,18463,4616,22,
overall_with_promotion,L4_all_conservative_behavior,RandomForest,2,0.8188843228242728,0.8136759000024087,0.005208422821864067,0.9155921582692846,0.15240999322587268,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,RandomForest,3,0.8190798735164928,0.8133705180537825,0.0057093554627103416,0.9107998714153712,0.15108252494677252,18464,4615,22,
overall_with_promotion,L4_all_conservative_behavior,RandomForest,4,0.8193024352863796,0.8094214920360137,0.009880943250365926,0.9073063526813658,0.15151439366204508,18461,4618,22,
overall_with_promotion,L4_all_conservative_behavior,RandomForest,5,0.8212899392322897,0.8000998947549811,0.021190044477308545,0.9025679466017558,0.1541438727526921,18464,4615,22,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,LogisticRegression,1,0.7938199015198574,0.7916978092306097,0.0021220922892476457,0.8986433532708968,0.15771450516201355,18463,4616,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,LogisticRegression,2,0.7928641590536064,0.7933733854246767,-0.0005092263710703149,0.9057907274498802,0.15891379101900546,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,LogisticRegression,3,0.7922836414467234,0.7967917640213973,-0.004508122574673923,0.9024095068745853,0.15677119841687034,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,LogisticRegression,4,0.794297969832348,0.7905960320630905,0.003701937769257535,0.8958863661622989,0.1581276601302378,18461,4618,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,LogisticRegression,5,0.7944394952326779,0.7895767825411855,0.00486271269149241,0.8979104180422813,0.15839393889333875,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,HistGradientBoosting,1,0.8575218112058312,0.8195387983091788,0.0379830128966524,0.9127782372066193,0.14810809269374187,18463,4616,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,HistGradientBoosting,2,0.8660713371124368,0.8227550199835834,0.04331631712885342,0.9196889298661224,0.14869820113855442,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,HistGradientBoosting,3,0.857014826955578,0.8286864013429858,0.02832842561259219,0.9185673033413511,0.14482876187907714,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,HistGradientBoosting,4,0.8543893531417112,0.8230002413609429,0.03138911178076831,0.9156257307114756,0.14652895511269348,18461,4618,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,HistGradientBoosting,5,0.8676905911759588,0.813065136105156,0.05462545507080285,0.9099311602565558,0.15020784898965178,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,RandomForest,1,0.8241174124878586,0.8066123188405796,0.017505093647279035,0.9076715355209372,0.15299536010896037,18463,4616,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,RandomForest,2,0.8225534736232557,0.8166565297307914,0.0058969438924643125,0.9183938098713682,0.15211115937000272,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,RandomForest,3,0.8222776105684646,0.8173569279201324,0.004920682648332231,0.9142103904418057,0.15056068278150359,18464,4615,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,RandomForest,4,0.8223904595900293,0.8116637906799535,0.010726668910075787,0.910009830163104,0.1512529042488504,18461,4618,23,
overall_with_promotion,L5_all_conservative_plus_promotion_indicator,RandomForest,5,0.8244114511568599,0.8038028101161214,0.02060864104073845,0.9057268827845057,0.1536487027560652,18464,4615,23,
overall_without_promotion,L0_dummy_prior,DummyPrior,1,0.5,0.5,0.0,0.7175043327556326,0.20269188051576534,18463,4616,0,
overall_without_promotion,L0_dummy_prior,DummyPrior,2,0.5,0.5,0.0,0.7174431202600217,0.20271849167059822,18464,4615,0,
overall_without_promotion,L0_dummy_prior,DummyPrior,3,0.5,0.5,0.0,0.7174431202600217,0.20271849167059822,18464,4615,0,
overall_without_promotion,L0_dummy_prior,DummyPrior,4,0.5,0.5,0.0,0.7171935902988307,0.2028270144709839,18461,4618,0,
overall_without_promotion,L0_dummy_prior,DummyPrior,5,0.5,0.5,0.0,0.7174431202600217,0.20271849167059822,18464,4615,0,
overall_without_promotion,L1_activation_safe,LogisticRegression,1,0.694565845699781,0.6936957494220681,0.0008700962777128396,0.8241977337969328,0.1766509586424733,18463,4616,6,
overall_without_promotion,L1_activation_safe,LogisticRegression,2,0.6959621285035997,0.6897930860693023,0.006169042434297389,0.8276286794000791,0.17882637830980783,18464,4615,6,
overall_without_promotion,L1_activation_safe,LogisticRegression,3,0.6945853596133247,0.6947826125223043,-0.00019725290897965042,0.8288714630867317,0.17715036570038417,18464,4615,6,
overall_without_promotion,L1_activation_safe,LogisticRegression,4,0.6930145607093312,0.6995186883651079,-0.006504127655776681,0.831804776092413,0.17614414356102578,18461,4618,6,
overall_without_promotion,L1_activation_safe,LogisticRegression,5,0.6946069532363004,0.69333572512521,0.0012712281110903723,0.8258551618611508,0.17536612016491773,18464,4615,6,
overall_without_promotion,L1_activation_safe,HistGradientBoosting,1,0.7173012704954147,0.6976228383124388,0.019678432182975936,0.8311615624490977,0.17603571521975583,18463,4616,6,
overall_without_promotion,L1_activation_safe,HistGradientBoosting,2,0.7175429182841749,0.6895828971285527,0.02796002115562224,0.8246908313913557,0.17885691943361592,18464,4615,6,
overall_without_promotion,L1_activation_safe,HistGradientBoosting,3,0.7189256624952465,0.6983381061084728,0.020587556386773675,0.8294725517332797,0.17673988514544117,18464,4615,6,
overall_without_promotion,L1_activation_safe,HistGradientBoosting,4,0.7174920953502537,0.7003262302934801,0.017165865056773644,0.833222135227319,0.17626150287385464,18461,4618,6,
overall_without_promotion,L1_activation_safe,HistGradientBoosting,5,0.7168971495954695,0.7019083071301648,0.01498884246530463,0.8310922109648589,0.1755476186231112,18464,4615,6,
overall_without_promotion,L1_activation_safe,RandomForest,1,0.7063622510052825,0.7001787282164132,0.0061835227888692446,0.8320272003730387,0.1756118596940825,18463,4616,6,
overall_without_promotion,L1_activation_safe,RandomForest,2,0.7080959071685736,0.6923693192240774,0.015726587944496218,0.8290468820416299,0.1785740169046096,18464,4615,6,
overall_without_promotion,L1_activation_safe,RandomForest,3,0.707136824776452,0.700302301493627,0.006834523282824967,0.833503033775782,0.17574872310765868,18464,4615,6,
overall_without_promotion,L1_activation_safe,RandomForest,4,0.706492437243363,0.7024099335286416,0.004082503714721408,0.8359860278671143,0.17506080311824018,18461,4618,6,
overall_without_promotion,L1_activation_safe,RandomForest,5,0.7054100149385913,0.6982610947334873,0.007148920205104048,0.8304600379658267,0.175280934286026,18464,4615,6,
