USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq
142,2461,10,20210320,1
142,2461,10,20210320,1
142,5085,13,20210320,2
142,5085,13,20210320,2
142,6003,1,20210320,3
142,6924,2,20210320,4
142,2461,1,20210323,1
142,2461,1,20210323,1
142,8091,19,20210323,2
142,14287,1,20210328,1
142,14287,1,20210328,1
142,14287,1,20210328,1
145,5946,1,20210315,1
145,5946,1,20210315,2
145,5946,1,20210316,1
148,7363,87,20210403,1
148,7363,25,20210404,1
149,7996,39,20210317,1
149,7996,85,20210317,2
149,3183,115,20210319,1
149,13799,118,20210322,1
149,13799,1,20210322,2
151,10561,98,20210320,1
152,8106,180,20210315,1
152,1900,3,20210316,1
152,5184,119,20210316,2
152,1616,101,20210316,3
152,1616,38,20210317,1
152,10091,3,20210318,1
152,5022,13,20210320,1
152,10365,2,20210328,1
152,4201,34,20210328,2
152,10365,95,20210329,1
152,5541,17,20210330,1
155,2461,67,20210312,1
155,13985,129,20210319,1
155,6708,1,20210320,1
155,11363,1,20210322,1
155,8579,1,20210322,2
155,1428,24,20210322,3
155,1428,6,20210322,4
155,2861,9,20210322,5
155,2461,2,20210322,6
157,11604,2,20210309,1
157,11604,2,20210309,2
157,3753,1,20210309,3
157,11604,110,20210309,4
157,11202,21,20210309,5
157,6049,94,20210315,1
157,11978,1,20210315,2
157,6049,59,20210316,1
157,13608,101,20210323,1
157,13608,1,20210323,2
160,5654,152,20210301,1
160,2198,22,20210305,1
160,2198,61,20210305,2
160,2198,35,20210306,1
160,8708,64,20210307,1
160,8708,54,20210311,1
160,6654,41,20210312,1
160,6654,16,20210313,1
160,6654,32,20210315,1
160,6654,44,20210316,1
160,14134,77,20210316,2
160,14134,60,20210316,3
160,7592,34,20210316,4
160,7592,70,20210317,1
160,7592,8,20210317,2
160,7758,27,20210318,1
160,7758,28,20210319,1
160,7758,65,20210320,1
160,7758,13,20210320,2
162,6654,91,20210315,1
162,6654,1,20210315,2
162,14250,4,20210316,1
162,4248,78,20210316,2
162,10253,154,20210404,1
164,5038,152,20210317,1
164,8106,92,20210317,2
164,2943,129,20210318,1
164,1900,108,20210318,2
164,5184,110,20210318,3
164,1494,139,20210319,1
164,1647,26,20210319,2
164,13215,124,20210319,3
164,2922,1,20210325,1
164,2922,1,20210325,1
164,2922,99,20210325,2
164,2922,99,20210325,2
164,3642,68,20210328,1
164,10978,1,20210330,1
164,10978,5,20210330,2
164,5541,107,20210330,3
167,7431,47,20210301,1
167,10200,92,20210301,2
167,13417,134,20210301,3
167,12142,78,20210313,1
167,2198,90,20210315,1
170,7941,50,20210306,1
170,9909,1,20210310,1
170,7941,2,20210310,2
170,9909,124,20210310,3
170,9909,98,20210311,1
170,7459,28,20210311,2
170,4530,1,20210311,3
170,10068,100,20210314,1
170,7941,58,20210317,1
170,7459,57,20210318,1
174,6288,28,20210314,1
174,5308,73,20210314,2
174,13893,2,20210331,1
175,5220,146,20210326,1
175,5445,23,20210326,2
175,5220,1,20210326,3
175,6654,38,20210328,1
175,5445,48,20210328,2
175,6654,62,20210329,1
175,3042,96,20210330,1
175,13893,2,20210330,2
183,6654,105,20210327,1
183,2198,94,20210328,1
183,3255,91,20210328,2
184,7211,3,20210308,1
184,13643,1,20210308,2
184,5298,100,20210308,3
184,9302,1,20210308,4
184,5298,3,20210308,5
184,7301,2,20210310,1
184,12378,7,20210310,2
184,13186,9,20210310,3
184,14407,2,20210310,4
184,5991,5,20210310,5
184,12823,4,20210310,6
184,2198,1,20210312,1
184,1900,13,20210317,1
184,5038,9,20210317,2
194,7340,94,20210305,1
194,7628,120,20210308,1
194,10997,1,20210309,1
194,10997,166,20210309,2
194,7340,1,20210309,3
194,11819,1,20210315,1
194,4216,169,20210316,1
194,4216,1,20210316,2
194,13215,115,20210319,1
194,1494,103,20210323,1
194,1494,50,20210323,2
194,10508,132,20210324,1
194,8965,1,20210326,1
196,12484,2,20210307,1
196,11132,1,20210307,2
196,10167,30,20210307,3
196,14134,1,20210318,1
196,14134,37,20210318,2
196,4915,21,20210320,1
196,4216,1,20210321,1
196,12484,2,20210321,2
196,13893,139,20210321,3
197,13092,97,20210306,1
197,11240,70,20210308,1
197,13352,55,20210316,1
197,13352,47,20210316,2
198,12102,2,20210317,1
198,12102,29,20210318,1
198,12102,69,20210318,2
198,12102,9,20210319,1
207,5184,37,20210319,1
207,5184,74,20210319,2
207,10894,110,20210401,1
207,1900,112,20210402,1
210,4915,58,20210327,1
210,1900,101,20210327,2
210,9287,112,20210328,1
210,9287,1,20210328,2
210,3674,83,20210328,3
210,3674,83,20210328,3
212,192,131,20210321,1
212,192,1,20210321,2
212,5797,112,20210327,1
212,454,1,20210327,2
212,10508,24,20210328,1
212,8649,2,20210328,2
212,5466,16,20210403,1
212,10365,33,20210403,2
212,2849,1,20210403,3
214,10238,1,20210320,1
214,5220,2,20210320,2
214,5220,149,20210320,3
214,2198,1,20210321,1
214,7340,1,20210327,1
218,10224,123,20210319,1
218,7943,131,20210401,1
220,12215,89,20210305,1
220,5654,1,20210311,1
220,420,96,20210313,1
222,5282,1,20210313,1
222,5282,1,20210316,1
222,4003,66,20210316,2
222,5184,122,20210327,1
222,3893,32,20210327,2
222,2824,76,20210329,1
222,2824,62,20210329,2
224,8599,54,20210305,1
224,5038,36,20210311,1
224,13215,32,20210319,1
224,255,66,20210323,1
225,4278,1,20210310,1
225,9859,1,20210321,1
225,6524,19,20210327,1
225,6524,1,20210327,2
225,6654,1,20210327,3
226,11132,1,20210302,1
226,2198,25,20210306,1
226,2198,16,20210307,1
226,2471,1,20210309,1
226,2471,88,20210309,2
226,2471,35,20210309,3
226,6654,1,20210313,1
226,14134,1,20210313,2
226,3998,1,20210320,1
227,7211,200,20210304,1
227,7211,44,20210305,1
227,8536,39,20210310,1
227,4792,2,20210310,2
227,3667,29,20210311,1
227,10508,5,20210316,1
227,4201,26,20210316,2
227,1900,53,20210318,1
228,12918,88,20210314,1
228,14584,25,20210323,1
228,10828,122,20210328,1
228,10365,102,20210329,1
228,10365,43,20210330,1
228,2256,41,20210401,1
230,7421,1,20210307,1
230,13496,25,20210307,2
230,14467,11,20210312,1
230,13236,3,20210312,2
230,10121,52,20210313,1
230,14282,89,20210313,2
230,73,77,20210313,3
230,73,77,20210313,3
230,7758,82,20210313,4
230,14467,19,20210319,1
230,73,7,20210319,2
230,73,7,20210319,2
230,4201,6,20210319,3
230,7421,1,20210320,1
230,4236,13,20210320,2
230,1490,20,20210320,3
230,5084,3,20210320,4
230,1490,35,20210326,1
230,12424,1,20210327,1
230,5206,2,20210327,2
230,5445,1,20210327,3
230,1490,6,20210327,4
230,5084,4,20210327,5
230,12746,3,20210327,6
230,4216,126,20210403,1
231,8584,124,20210313,1
231,2404,42,20210313,2
231,8584,111,20210313,3
231,8584,80,20210313,4
231,2404,17,20210313,5
231,6279,5,20210325,1
231,5557,112,20210325,2
234,7321,1,20210306,1
234,3744,1,20210307,1
234,7001,1,20210314,1
234,14250,93,20210319,1
234,14250,1,20210319,2
234,11679,89,20210320,1
234,458,1,20210321,1
234,8171,1,20210327,1
235,151,100,20210313,1
235,9909,2,20210319,1
235,3082,162,20210319,2
235,9909,1,20210319,3
235,5877,116,20210327,1
235,6714,1,20210327,2
239,9227,114,20210322,1
239,12690,95,20210322,2
239,12690,18,20210323,1
239,9227,120,20210323,2
239,2835,123,20210323,3
239,13893,200,20210329,1
239,13893,200,20210330,1
239,7020,26,20210331,1
240,9651,31,20210306,1
240,9651,1,20210306,2
240,13994,5,20210307,1
242,13215,116,20210319,1
242,1494,30,20210319,2
242,2943,20,20210320,1
242,1494,113,20210320,2
242,2943,161,20210322,1
242,5184,110,20210328,1
243,10978,44,20210403,1
249,7020,1,20210315,1
249,7340,1,20210315,2
251,13910,128,20210320,1
251,2198,90,20210320,2
251,3255,91,20210320,3
253,7151,1,20210302,1
253,7151,38,20210302,2
253,1185,16,20210307,1
253,10126,97,20210307,2
253,10117,133,20210322,1
254,4278,1,20210313,1
254,4278,6,20210313,2
254,5931,99,20210315,1
254,4278,60,20210315,2
254,4278,66,20210315,3
254,5931,35,20210316,1
254,5931,43,20210318,1
255,1908,1,20210304,1
255,1908,19,20210304,2
255,1908,1,20210305,1
255,1616,143,20210312,1
255,7628,14,20210312,2
255,1616,1,20210313,1
255,5416,30,20210313,2
255,10508,30,20210318,1
255,13077,4,20210318,2
255,13077,1,20210318,3
255,4201,12,20210318,4
255,10508,100,20210321,1
256,362,2,20210313,1
256,8579,15,20210313,2
256,8579,4,20210313,3
257,5593,1,20210320,1
257,11727,11,20210321,1
257,11727,11,20210321,1
257,11727,11,20210321,1
266,4391,13,20210328,1
270,13513,62,20210312,1
270,13513,39,20210314,1
274,8579,94,20210320,1
274,8579,1,20210320,2
274,8579,49,20210322,1
274,8579,29,20210322,2
274,8579,1,20210322,3
274,8579,164,20210322,4
274,8579,91,20210322,5
274,8579,1,20210323,1
276,14274,2,20210321,1
276,14274,3,20210401,1
277,4201,46,20210319,1
277,4201,16,20210320,1
277,4201,55,20210320,2
277,13215,1,20210321,1
283,6654,104,20210314,1
283,2198,1,20210319,1
283,3495,99,20210321,1
283,10675,100,20210321,2
283,2198,140,20210321,3
283,2949,4,20210321,4
283,10828,1,20210327,1
283,3495,1,20210328,1
283,10828,118,20210328,2
283,2901,1,20210328,3
283,1046,5,20210328,4
283,3064,106,20210328,5
283,1046,1,20210328,6
283,11405,192,20210328,7
283,309,23,20210328,8
283,3064,1,20210328,9
286,2170,1,20210319,1
286,2170,3,20210321,1
286,2170,1,20210321,2
286,2170,3,20210322,1
286,2170,1,20210322,2
286,2170,5,20210322,3
286,2170,4,20210322,4
286,2170,2,20210322,5
286,2170,20,20210322,6
286,2170,49,20210323,1
286,2170,91,20210323,2
286,2170,1,20210323,3
286,2170,53,20210324,1
286,3465,8,20210324,2
286,2170,20,20210324,3
286,2170,34,20210325,1
292,3998,17,20210330,1
292,7592,1,20210330,2
292,3998,100,20210330,3
292,3998,96,20210331,1
292,6636,104,20210403,1
292,7998,1,20210404,1
292,14371,132,20210404,2
294,5184,107,20210320,1
294,11030,89,20210321,1
294,5541,95,20210330,1
294,7013,94,20210331,1
295,2835,131,20210313,1
295,2835,27,20210313,2
295,9227,123,20210319,1
295,12690,43,20210321,1
295,5076,104,20210321,2
295,5076,26,20210321,3
295,12690,52,20210403,1
298,4351,1,20210315,1
298,10872,120,20210315,2
298,4351,95,20210316,1
298,5184,109,20210319,1
298,12693,111,20210321,1
298,7340,1,20210321,2
298,1900,102,20210322,1
298,3893,2,20210322,2
298,255,77,20210323,1
299,12722,118,20210306,1
299,12705,183,20210313,1
299,2943,133,20210318,1
299,12298,2,20210320,1
299,12530,1,20210320,2
300,12996,86,20210309,1
300,3998,114,20210309,2
302,4463,87,20210328,1
302,4463,1,20210328,2
302,3255,37,20210402,1
302,7758,74,20210403,1
302,3255,33,20210403,2
302,3333,70,20210403,3
302,3255,51,20210403,4
302,4429,62,20210405,1
303,9654,19,20210301,1
303,7628,33,20210303,1
303,9654,26,20210303,2
303,12705,21,20210303,3
303,1588,26,20210304,1
303,1908,1,20210305,1
303,1908,29,20210305,2
303,8599,107,20210306,1
303,10682,109,20210307,1
303,8536,22,20210310,1
303,8536,14,20210312,1
303,13215,26,20210316,1
303,13077,5,20210316,2
303,13077,9,20210316,3
303,4201,8,20210316,4
303,1494,74,20210317,1
313,4216,124,20210322,1
313,12851,1,20210324,1
316,9552,1,20210304,1
316,1131,37,20210307,1
319,5168,44,20210312,1
319,12448,8,20210322,1
319,10365,75,20210328,1
319,10365,48,20210328,2
320,9287,200,20210307,1
320,12705,1,20210307,2
320,1616,41,20210314,1
320,1616,23,20210314,2
320,1616,58,20210316,1
320,1616,2,20210317,1
320,1616,137,20210321,1
320,1616,36,20210321,2
320,1616,6,20210321,3
320,613,2,20210321,4
320,1616,5,20210321,5
320,613,1,20210322,1
321,13377,8,20210315,1
321,7996,31,20210315,2
321,7996,192,20210315,3
321,13477,2,20210315,4
321,7996,83,20210315,5
321,11363,2,20210323,1
321,13377,1,20210323,2
321,7996,66,20210323,3
321,7996,1,20210323,4
321,10436,17,20210324,1
321,10436,1,20210325,1
321,11363,37,20210405,1
324,6377,1,20210325,1
324,10030,93,20210326,1
324,14596,2,20210328,1
324,2170,1,20210328,2
324,2170,91,20210328,3
324,8189,114,20210329,1
324,5977,1,20210404,1
326,13953,93,20210307,1
326,4792,70,20210313,1
326,5184,135,20210319,1
326,1900,108,20210323,1
326,11276,8,20210328,1
326,11276,77,20210328,2
329,5654,1,20210320,1
329,5184,108,20210320,2
329,5654,1,20210320,3
329,5081,15,20210320,4
329,8733,1,20210320,5
329,8733,12,20210320,6
329,8733,70,20210320,7
329,10978,4,20210327,1
331,12378,139,20210311,1
331,4278,1,20210311,2
331,3744,1,20210315,1
331,1667,1,20210315,2
331,4216,99,20210323,1
331,9534,68,20210323,2
331,12484,50,20210324,1
331,12690,101,20210324,2
334,6242,3,20210317,1
334,6242,1,20210319,1
334,6242,41,20210319,2
334,2170,1,20210320,1
334,2170,1,20210320,2
334,2170,1,20210320,3
334,2170,2,20210322,1
334,2170,5,20210323,1
334,2170,15,20210323,2
334,2170,19,20210324,1
334,11935,1,20210327,1
334,2170,15,20210327,2
334,2170,1,20210328,1
336,8579,3,20210320,1
336,8579,91,20210320,2
336,8579,1,20210320,3
337,1908,1,20210315,1
337,11656,1,20210315,2
337,13117,1,20210315,3
337,4205,1,20210315,4
337,13603,1,20210315,5
337,8599,4,20210315,6
337,12705,1,20210315,7
337,7628,1,20210315,8
337,5308,1,20210315,9
337,4182,85,20210315,10
337,192,1,20210315,11
337,1000,1,20210315,12
337,4731,1,20210315,13
337,5797,1,20210315,14
337,10365,1,20210324,1
337,12705,1,20210324,2
337,7628,1,20210324,3
337,4792,1,20210324,4
337,5184,10,20210324,5
337,5797,1,20210324,6
337,10365,1,20210325,1
337,10925,1,20210325,2
337,1494,128,20210325,3
337,12705,1,20210326,1
337,7848,1,20210326,2
337,5541,95,20210326,3
337,6009,111,20210326,4
339,10938,119,20210320,1
339,10787,61,20210320,2
339,10938,1,20210320,3
339,7734,59,20210403,1
340,2198,12,20210306,1
340,12918,1,20210306,2
340,1372,1,20210306,3
340,12484,1,20210306,4
340,13994,1,20210306,5
340,1490,1,20210306,6
340,9534,1,20210306,7
340,7592,1,20210306,8
340,1490,27,20210306,9
340,12918,10,20210306,10
340,9821,1,20210306,11
340,2198,1,20210306,12
340,4278,39,20210308,1
340,13784,107,20210310,1
340,7530,14,20210311,1
340,6654,14,20210312,1
340,3683,1,20210312,2
340,6654,1,20210312,3
340,6136,1,20210312,4
340,6654,88,20210313,1
340,6832,1,20210313,2
340,3990,1,20210314,1
340,7628,113,20210314,2
340,7628,1,20210314,3
340,8536,10,20210314,4
340,8599,113,20210314,5
340,2943,131,20210314,6
340,7628,1,20210314,7
340,2198,1,20210315,1
340,4216,146,20210321,1
348,14026,118,20210306,1
348,10720,83,20210306,2
348,2820,181,20210307,1
348,14584,97,20210320,1
348,5240,64,20210320,2
348,5240,64,20210320,2
348,1900,55,20210321,1
348,5722,122,20210321,2
348,2944,36,20210321,3
348,2328,139,20210321,4
348,5240,18,20210321,5
348,5240,18,20210321,5
348,4125,1,20210321,6
348,3641,64,20210321,7
348,4125,111,20210322,1
348,2328,34,20210326,1
351,6916,200,20210312,1
351,7013,5,20210312,2
351,6916,10,20210312,3
351,14516,111,20210314,1
351,6201,1,20210314,2
351,13455,151,20210321,1
351,5541,96,20210326,1
351,1133,98,20210329,1
351,10508,100,20210330,1
351,10508,100,20210330,1
351,1900,65,20210330,2
360,2198,45,20210313,1
361,4473,80,20210308,1
361,4473,1,20210308,2
361,12693,1,20210308,3
361,11132,78,20210308,4
361,12030,53,20210308,5
361,2198,8,20210309,1
361,6994,15,20210309,2
361,1774,38,20210310,1
361,6994,78,20210310,2
361,1774,2,20210311,1
361,1774,13,20210311,2
361,1774,2,20210315,1
361,1774,47,20210315,2
361,1774,2,20210316,1
361,1774,4,20210316,2
361,13893,122,20210321,1
361,13893,183,20210321,2
364,1899,1,20210308,1
364,6477,6,20210320,1
365,1971,156,20210313,1
365,1971,2,20210313,2
365,6743,147,20210320,1
366,14434,1,20210306,1
366,14434,167,20210306,2
366,14434,51,20210306,3
366,6637,1,20210307,1
366,6637,112,20210307,2
370,1842,46,20210314,1
370,9859,1,20210317,1
370,13215,92,20210317,2
370,1647,104,20210318,1
370,9859,102,20210319,1
370,9781,1,20210331,1
370,2943,44,20210331,2
370,2256,38,20210402,1
370,5541,95,20210402,2
370,8649,9,20210402,3
370,255,12,20210402,4
370,11306,1,20210402,5
372,1037,41,20210317,1
373,8536,6,20210320,1
373,7848,1,20210320,2
373,10651,1,20210320,3
373,8536,11,20210321,1
373,14211,3,20210325,1
374,9914,61,20210303,1
374,13326,82,20210304,1
374,13326,35,20210305,1
374,13058,31,20210306,1
374,3183,55,20210308,1
374,3183,2,20210308,2
374,3183,103,20210308,3
374,3183,70,20210309,1
374,3183,18,20210310,1
374,13656,1,20210318,1
374,9416,78,20210320,1
374,9416,1,20210320,2
374,6003,1,20210321,1
377,6654,1,20210313,1
377,11674,1,20210314,1
377,14274,1,20210317,1
377,13251,1,20210319,1
377,1832,1,20210321,1
377,10828,1,20210327,1
379,14250,69,20210314,1
379,14250,69,20210314,1
379,14250,69,20210314,1
379,14250,68,20210314,2
379,14250,68,20210314,2
379,14250,68,20210314,2
379,14250,33,20210314,3
379,14250,33,20210314,3
379,14250,33,20210314,3
379,14250,1,20210314,4
379,14250,1,20210314,4
379,14250,1,20210314,4
379,2170,2,20210320,1
379,2170,2,20210320,1
379,2170,2,20210320,1
379,2170,2,20210320,1
379,2170,2,20210320,1
379,2170,2,20210320,1
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,12298,1,20210320,2
379,6654,2,20210320,3
379,6654,2,20210320,3
379,6654,2,20210320,3
379,12693,2,20210320,4
379,12693,2,20210320,4
379,12693,2,20210320,4
379,781,1,20210320,5
