membership_row_id,w1_1_genre_covered_watch_time,w1_1_genre_unique_count,w1_1_genre_entropy,w1_1_top_genre,w1_1_top_genre_watch_time,w1_1_content_has_watch_obs,w1_1_genre_missing_watch_time,w1_1_genre_covered_watch_ratio,w1_1_genre_missing_watch_ratio,w1_1_top_genre_watch_ratio,w1_1_release_month_covered_watch_ratio,w1_1_avg_ott_release_month_weighted,w1_1_recent_content_watch_ratio,w1_1_old_content_watch_ratio,w1_1_genre_ratio_drama,w1_1_genre_watch_time_drama,w1_1_genre_session_count_drama,w1_1_genre_ratio_thriller_crime,w1_1_genre_watch_time_thriller_crime,w1_1_genre_session_count_thriller_crime,w1_1_genre_ratio_horror,w1_1_genre_watch_time_horror,w1_1_genre_session_count_horror,w1_1_genre_ratio_comedy,w1_1_genre_watch_time_comedy,w1_1_genre_session_count_comedy,w1_1_genre_ratio_action_adventure,w1_1_genre_watch_time_action_adventure,w1_1_genre_session_count_action_adventure,w1_1_genre_ratio_sf_fantasy,w1_1_genre_watch_time_sf_fantasy,w1_1_genre_session_count_sf_fantasy,w1_1_genre_ratio_romance,w1_1_genre_watch_time_romance,w1_1_genre_session_count_romance,w1_1_genre_ratio_documentary,w1_1_genre_watch_time_documentary,w1_1_genre_session_count_documentary,w1_1_genre_ratio_animation_family,w1_1_genre_watch_time_animation_family,w1_1_genre_session_count_animation_family,w1_1_genre_ratio_historical_war,w1_1_genre_watch_time_historical_war,w1_1_genre_session_count_historical_war,w1_1_genre_ratio_other,w1_1_genre_watch_time_other,w1_1_genre_session_count_other
20,94.0,5,1.4929241058564555,Romance,38.0,1,0.0,1.0,0.0,0.40425531914893614,1.0,201881.72340425532,0.18085106382978725,0.0,0.13829787234042554,13.0,1,0.0,0.0,0,0.0,0.0,0,0.11702127659574468,11.0,1,0.0,0.0,0,0.0,0.0,0,0.40425531914893614,38.0,4,0.1595744680851064,15.0,1,0.0,0.0,0,0.0,0.0,0,0.18085106382978725,17.0,1
21,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
22,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
23,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
24,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
25,40.0,1,-0.0,Thriller/Crime,40.0,1,0.0,1.0,0.0,1.0,1.0,202102.0,1.0,0.0,0.0,0.0,0,1.0,40.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
26,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
27,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
28,228.0,3,0.07842946730043018,Action/Adventure,225.0,1,0.0,1.0,0.0,0.9868421052631579,1.0,201903.72368421053,0.013157894736842105,0.0,0.0,0.0,0,0.0043859649122807015,1.0,1,0.0,0.0,0,0.0,0.0,0,0.9868421052631579,225.0,3,0.008771929824561403,2.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
29,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
30,156.0,1,-0.0,Thriller/Crime,156.0,1,0.0,1.0,0.0,1.0,1.0,201806.0,0.0,0.0,0.0,0.0,0,1.0,156.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
31,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
32,82.0,2,0.3196905981112379,Action/Adventure,74.0,1,0.0,1.0,0.0,0.9024390243902439,1.0,202102.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.9024390243902439,74.0,1,0.0975609756097561,8.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
33,7.0,1,-0.0,Comedy,7.0,1,0.0,1.0,0.0,1.0,1.0,201901.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,7.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
34,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
35,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
36,141.0,1,-0.0,Drama,141.0,1,0.0,1.0,0.0,1.0,1.0,201705.06382978722,0.0,0.0,1.0,141.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
37,42.0,1,-0.0,Drama,42.0,1,0.0,1.0,0.0,1.0,1.0,201704.0,0.0,0.0,1.0,42.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
38,8.0,1,-0.0,Action/Adventure,8.0,1,0.0,1.0,0.0,1.0,1.0,201601.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,8.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
39,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
40,2.0,2,0.6931471805599453,Romance,1.0,1,0.0,1.0,0.0,0.5,1.0,202053.5,1.0,0.0,0.0,0.0,0,0.5,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
41,390.0,3,1.0872780286098682,Drama,146.0,1,0.0,1.0,0.0,0.37435897435897436,1.0,201877.44102564102,0.358974358974359,0.05641025641025641,0.37435897435897436,146.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2641025641025641,103.0,4,0.0,0.0,0,0.36153846153846153,141.0,2,0.0,0.0,0,0.0,0.0,0
42,4.0,1,-0.0,Thriller/Crime,4.0,1,0.0,1.0,0.0,1.0,1.0,201806.0,0.0,0.0,0.0,0.0,0,1.0,4.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
43,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
44,3.0,3,1.0986122886681096,Animation/Family,1.0,1,0.0,1.0,0.0,0.3333333333333333,1.0,201807.0,0.0,0.0,0.3333333333333333,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.0,0.0,0,0.0,0.0,0
45,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
46,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
47,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
48,231.0,2,0.5727850616244737,Romance,171.0,1,0.0,1.0,0.0,0.7402597402597403,1.0,201809.66233766233,0.0,0.0,0.2597402597402597,60.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7402597402597403,171.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
50,33.0,1,-0.0,Drama,33.0,1,0.0,1.0,0.0,1.0,1.0,201510.0,0.0,1.0,1.0,33.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
51,209.0,2,0.030334631974982613,Horror,208.0,1,0.0,1.0,0.0,0.9952153110047847,1.0,201774.2105263158,0.0430622009569378,0.0,0.0,0.0,0,0.0,0.0,0,0.9952153110047847,208.0,5,0.0,0.0,0,0.0,0.0,0,0.004784688995215311,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
52,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
53,97.0,3,0.7328575772388208,Thriller/Crime,55.0,1,0.0,1.0,0.0,0.5670103092783505,1.0,201543.80412371134,0.010309278350515464,0.5670103092783505,0.0,0.0,0,0.5670103092783505,55.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.010309278350515464,1.0,1,0.0,0.0,0,0.0,0.0,0,0.422680412371134,41.0,2,0.0,0.0,0
54,218.0,3,0.9210116803538375,SF/Fantasy,117.0,1,0.0,1.0,0.0,0.536697247706422,1.0,201856.876146789,0.25229357798165136,0.0,0.37155963302752293,81.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09174311926605505,20.0,1,0.536697247706422,117.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
55,236.0,2,0.5623351446188083,SF/Fantasy,177.0,1,0.0,1.0,0.0,0.75,1.0,201955.75,0.25,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,59.0,1,0.75,177.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
56,136.0,1,-0.0,SF/Fantasy,136.0,1,0.0,1.0,0.0,1.0,1.0,201701.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,136.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
57,839.0,3,0.9562738677270721,SF/Fantasy,454.0,1,0.0,1.0,0.0,0.5411203814064363,1.0,201807.72705601907,0.16567342073897498,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5411203814064363,454.0,9,0.0,0.0,0,0.3361144219308701,282.0,3,0.12276519666269368,103.0,1,0.0,0.0,0,0.0,0.0,0
58,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
59,133.0,1,-0.0,Drama,133.0,1,0.0,1.0,0.0,1.0,1.0,201827.1127819549,0.0,0.0,1.0,133.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
60,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
61,134.0,1,-0.0,Romance,134.0,1,0.0,1.0,0.0,1.0,1.0,201805.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,134.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
62,145.0,1,-0.0,Comedy,145.0,1,0.0,1.0,0.0,1.0,1.0,201901.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,145.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
63,318.0,1,-0.0,SF/Fantasy,318.0,1,0.0,1.0,0.0,1.0,1.0,201782.7358490566,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,318.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
64,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
65,93.0,1,-0.0,Historical/War,93.0,1,0.0,1.0,0.0,1.0,1.0,201508.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,93.0,1,0.0,0.0,0
66,590.0,3,0.485611099171268,SF/Fantasy,482.0,1,0.0,1.0,0.0,0.8169491525423729,1.0,201609.21016949153,0.0,0.19491525423728814,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.001694915254237288,1.0,1,0.8169491525423729,482.0,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.18135593220338983,107.0,3,0.0,0.0,0
67,196.0,3,0.5078980779170643,Romance,159.0,1,0.0,1.0,0.0,0.8112244897959183,1.0,201708.5306122449,0.19387755102040816,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1836734693877551,36.0,1,0.0,0.0,0,0.0,0.0,0,0.8112244897959183,159.0,4,0.0,0.0,0,0.00510204081632653,1.0,1,0.0,0.0,0,0.0,0.0,0
68,23.0,2,0.6922017029622767,Thriller/Crime,12.0,1,0.0,1.0,0.0,0.5217391304347826,1.0,201910.69565217392,0.5217391304347826,0.0,0.4782608695652174,11.0,1,0.5217391304347826,12.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
69,1.0,1,-0.0,Historical/War,1.0,1,0.0,1.0,0.0,1.0,1.0,201902.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0
70,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
71,1.0,1,-0.0,Animation/Family,1.0,1,0.0,1.0,0.0,1.0,1.0,201404.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0
72,276.0,1,-0.0,Comedy,276.0,1,0.0,1.0,0.0,1.0,1.0,202009.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,276.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
73,232.0,2,0.6931100219546237,Drama,117.0,1,0.0,1.0,0.0,0.5043103448275862,1.0,201709.52155172414,0.0,0.0,0.5043103448275862,117.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.4956896551724138,115.0,2,0.0,0.0,0
