promo_scope,revised_segment_family,demographic_variable,demographic_value,row_count,share_within_segment,share_within_scope,lift_vs_scope,actual_repurchase_rate,actual_churn_rate,mean_gb_churn_risk,median_gb_churn_risk,interpretation,caveat
promo0,high_risk_week3_inactivity_or_retention_decay,gender_derived,female,819,0.43333333333333335,0.4459036898061288,0.9718092566619916,0.3162393162393162,0.6837606837606838,0.6578801699013883,0.6506385833909065,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,high_risk_week3_inactivity_or_retention_decay,gender_derived,male,500,0.26455026455026454,0.241400875547217,1.0958960440825725,0.314,0.6859999999999999,0.6598086653873558,0.6601479386083545,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,high_risk_week3_inactivity_or_retention_decay,gender_derived,unknown_or_unreported,571,0.3021164021164021,0.31269543464665417,0.9661682539682539,0.329246935201401,0.670753064798599,0.6422164841398453,0.628984194854137,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,high_risk_week3_inactivity_or_retention_decay,is_female,0,1071,0.5666666666666667,0.5540963101938712,1.0226862302483068,0.32212885154061627,0.6778711484593838,0.6504294539099249,0.6452058912457276,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,high_risk_week3_inactivity_or_retention_decay,is_female,1,819,0.43333333333333335,0.4459036898061288,0.9718092566619916,0.3162393162393162,0.6837606837606838,0.6578801699013883,0.6506385833909065,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,high_risk_week3_inactivity_or_retention_decay,is_male,0,1390,0.7354497354497355,0.758599124452783,0.969484028840995,0.32158273381294966,0.6784172661870503,0.6514456630166106,0.6427294883540855,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,high_risk_week3_inactivity_or_retention_decay,is_male,1,500,0.26455026455026454,0.241400875547217,1.0958960440825725,0.314,0.6859999999999999,0.6598086653873558,0.6601479386083545,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,10,12,0.0100418410041841,0.010810327883498616,0.9289117880977903,0.75,0.25,0.369176745207696,0.36589760905191293,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,20,285,0.2384937238493724,0.2114714553738944,1.1277821085957014,0.5157894736842106,0.4842105263157894,0.3608610033003291,0.3533289441989991,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,30,268,0.22426778242677825,0.20593227910301082,1.0890365677669973,0.5708955223880597,0.42910447761194026,0.3630571763134398,0.35500838528414513,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,40,563,0.4711297071129707,0.5174662735638346,0.9104549053376175,0.605683836589698,0.39431616341030196,0.3670081149202287,0.3563219062100482,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,50,46,0.038493723849372385,0.03868489234342893,0.9950583165035222,0.6521739130434783,0.34782608695652173,0.3434359285425165,0.3359456680812555,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,60,16,0.013389121338912133,0.013043866702403288,1.02646873387975,0.8125,0.1875,0.3451908772074857,0.34793346499319966,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,age_group,70,5,0.0041841004184100415,0.00259090502992942,1.6149184821815032,0.8,0.19999999999999996,0.352650770273319,0.339052851506877,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,gender_derived,female,557,0.4661087866108787,0.4459036898061288,1.0453126925537097,0.578096947935368,0.42190305206463197,0.36082268492934816,0.353946509388494,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,gender_derived,male,312,0.2610878661087866,0.241400875547217,1.0815531033884709,0.5576923076923077,0.4423076923076923,0.36576834159634375,0.3519602215885419,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,gender_derived,unknown_or_unreported,326,0.27280334728033473,0.31269543464665417,0.8724251046025104,0.6165644171779141,0.3834355828220859,0.3656036851261126,0.35364884679196346,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,is_female,0,638,0.5338912133891214,0.5540963101938712,0.96353504538285,0.5877742946708464,0.4122257053291536,0.365684206785536,0.35311463012067656,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,is_female,1,557,0.4661087866108787,0.4459036898061288,1.0453126925537097,0.578096947935368,0.42190305206463197,0.36082268492934816,0.353946509388494,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,is_male,0,883,0.7389121338912134,0.758599124452783,0.9740482292597281,0.5922989807474519,0.4077010192525481,0.362587810709807,0.3539026753924743,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,mid_risk_retention_watchlist,is_male,1,312,0.2610878661087866,0.241400875547217,1.0815531033884709,0.5576923076923077,0.4423076923076923,0.36576834159634375,0.3519602215885419,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,10,59,0.010052819901175668,0.010810327883498616,0.9299273814368533,0.9322033898305084,0.06779661016949157,0.10151366072465044,0.0691209453475438,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,20,1201,0.20463452036121996,0.2114714553738944,0.9676697027474166,0.9100749375520399,0.08992506244796006,0.10898608762459555,0.0833868508784573,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,30,1150,0.19594479468393253,0.20593227910301082,0.9515011222981591,0.9,0.09999999999999998,0.11323248546874565,0.08261020309536274,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,40,3145,0.535866416766059,0.5174662735638346,1.0355581496654864,0.9116057233704292,0.08839427662957078,0.11565822448158376,0.0827928751996261,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,50,213,0.03629238371102402,0.03868489234342893,0.9381539281235378,0.9248826291079812,0.07511737089201875,0.12037945981338773,0.0870281884452341,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,60,87,0.014823649684784461,0.013043866702403288,1.1364459652177568,0.8850574712643678,0.11494252873563215,0.12226995750378093,0.0938586640603774,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,age_group,70,14,0.002385414891804396,0.00259090502992942,0.9206878925505726,0.8571428571428571,0.1428571428571429,0.12394100838791464,0.09602673757177604,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,gender_derived,female,2590,0.44130175498381324,0.4459036898061288,0.9896795318641197,0.9131274131274131,0.08687258687258692,0.11316917314390157,0.0842913283037953,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,gender_derived,male,1367,0.23291872550690065,0.241400875547217,0.9648628033303993,0.9078273591806877,0.09217264081931231,0.11274932091542872,0.0827061163485295,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,gender_derived,unknown_or_unreported,1912,0.3257795195092861,0.31269543464665417,1.0418429033906969,0.9048117154811716,0.09518828451882844,0.11591060498428207,0.08169840523144886,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,is_female,0,3279,0.5586982450161867,0.5540963101938712,1.0083052977210865,0.9060689234522721,0.09393107654772792,0.1145926802138879,0.0819901998989514,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,is_female,1,2590,0.44130175498381324,0.4459036898061288,0.9896795318641197,0.9131274131274131,0.08687258687258692,0.11316917314390157,0.0842913283037953,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,is_male,0,4502,0.7670812744930994,0.758599124452783,1.0111813338124203,0.9095957352287872,0.09040426477121277,0.11433345961187302,0.0831628174836288,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,other_needs_review_residual,is_male,1,1367,0.23291872550690065,0.241400875547217,0.9648628033303993,0.9078273591806877,0.09217264081931231,0.11274932091542872,0.0827061163485295,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,10,20,0.01017293997965412,0.010810327883498616,0.9410389850600708,1.0,0.0,0.06220673399393378,0.04013273389280435,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,20,414,0.2105798575788403,0.2114714553738944,0.9957838385635654,0.9202898550724637,0.07971014492753625,0.07358563127534633,0.05462600694059295,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,30,416,0.2115971515768057,0.20593227910301082,1.0275084241211219,0.9375,0.0625,0.07385329480139823,0.04802757973253595,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,40,1016,0.5167853509664293,0.5174662735638346,0.9986841217830185,0.937007874015748,0.06299212598425197,0.06888435191067492,0.04803675286184385,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,50,78,0.03967446592065107,0.03868489234342893,1.0255803627017261,0.8717948717948718,0.1282051282051282,0.07934030236329481,0.0584549163685023,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,60,18,0.009155645981688708,0.013043866702403288,0.7019119552948062,0.9444444444444444,0.05555555555555558,0.06867774885605006,0.044724298618408,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,age_group,70,4,0.002034587995930824,0.00259090502992942,0.7852808082225418,1.0,0.0,0.0574742009341023,0.0290868362796357,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,gender_derived,female,895,0.45523906408952186,0.4459036898061288,1.0209358534069362,0.9441340782122905,0.05586592178770955,0.07187515387809303,0.0484731346723804,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,gender_derived,male,475,0.24160732451678535,0.241400875547217,1.0008552121822274,0.9136842105263158,0.08631578947368423,0.07145168297460827,0.0499471662116751,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,gender_derived,unknown_or_unreported,596,0.3031536113936928,0.31269543464665417,0.9694852492370295,0.9278523489932886,0.07214765100671139,0.07014242607407639,0.04899789463433455,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,is_female,0,1071,0.5447609359104781,0.5540963101938712,0.983152072822635,0.9215686274509803,0.07843137254901966,0.07072309556777634,0.0497564686726381,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,is_female,1,895,0.45523906408952186,0.4459036898061288,1.0209358534069362,0.9441340782122905,0.05586592178770955,0.07187515387809303,0.0484731346723804,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,is_male,0,1491,0.7583926754832147,0.758599124452783,0.999727854985705,0.937625754527163,0.06237424547283699,0.0711825276063332,0.0487773175552577,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo0,stable_usage_lower_risk,is_male,1,475,0.24160732451678535,0.241400875547217,1.0008552121822274,0.9136842105263158,0.08631578947368423,0.07145168297460827,0.0499471662116751,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,10,7,0.01891891891891892,0.026713709677419355,0.7082100968893422,0.2857142857142857,0.7142857142857143,0.7009145312244432,0.6721928112390183,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,20,152,0.41081081081081083,0.40532594086021506,1.0135319983195632,0.20394736842105263,0.7960526315789473,0.7339236235068081,0.7329706342724513,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,30,116,0.31351351351351353,0.29779905913978494,1.0527686501734457,0.2413793103448276,0.7586206896551724,0.7317683226597518,0.7242993807318268,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,40,56,0.15135135135135136,0.16313844086021506,0.9277479333092103,0.16071428571428573,0.8392857142857143,0.7289819288891548,0.7012287420237774,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,50,28,0.07567567567567568,0.07627688172043011,0.9921181092987261,0.17857142857142858,0.8214285714285714,0.7586089399899747,0.7702078364836789,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,60,10,0.02702702702702703,0.026545698924731184,1.0181320561067397,0.5,0.5,0.6613541372570724,0.664284478110389,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,age_group,70,1,0.002702702702702703,0.004200268817204301,0.6434594594594595,0.0,1.0,0.6969250612827702,0.6969250612827702,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,gender_derived,female,223,0.6027027027027027,0.6185315860215054,0.9744089329041115,0.242152466367713,0.757847533632287,0.7317993692018888,0.7227840181261709,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,gender_derived,male,147,0.3972972972972973,0.3812163978494624,1.0421831262730337,0.17687074829931973,0.8231292517006803,0.7315045126495331,0.7281545438534569,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,is_female,0,147,0.3972972972972973,0.3814684139784946,1.041494610664397,0.17687074829931973,0.8231292517006803,0.7315045126495331,0.7281545438534569,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,is_female,1,223,0.6027027027027027,0.6185315860215054,0.9744089329041115,0.242152466367713,0.757847533632287,0.7317993692018888,0.7227840181261709,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,is_male,0,223,0.6027027027027027,0.6187836021505376,0.9740120788722472,0.242152466367713,0.757847533632287,0.7317993692018888,0.7227840181261709,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_activation_or_low_engagement,is_male,1,147,0.3972972972972973,0.3812163978494624,1.0421831262730337,0.17687074829931973,0.8231292517006803,0.7315045126495331,0.7281545438534569,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,10,54,0.028526148969889066,0.026713709677419355,1.0678467840803756,0.25925925925925924,0.7407407407407407,0.7269982320009213,0.7123029363876152,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,20,766,0.404648705758056,0.40532594086021506,0.9983291592422587,0.2689295039164491,0.7310704960835509,0.7435844097249086,0.7423667999270123,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,30,582,0.3074484944532488,0.29779905913978494,1.0324025043643086,0.24570446735395188,0.7542955326460481,0.7395780137848627,0.7315642956713688,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,40,309,0.16323296354992076,0.16313844086021506,1.0005794016983813,0.27184466019417475,0.7281553398058253,0.7379990622363185,0.7405775767590693,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,50,124,0.06550449022715267,0.07627688172043011,0.8587725238590588,0.21774193548387097,0.782258064516129,0.7323002996864565,0.7342717202420367,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,60,48,0.025356576862123614,0.026545698924731184,0.9552047182491124,0.22916666666666666,0.7708333333333334,0.7263480514807127,0.698222076187011,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,age_group,70,10,0.005282620179609086,0.004200268817204301,1.2576862123613313,0.2,0.8,0.7566164395466902,0.7819046448213682,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,gender_derived,female,1163,0.6143687268885367,0.6185315860215054,0.9932697711369198,0.2553740326741187,0.7446259673258813,0.7416689072689622,0.7377288172128682,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,gender_derived,male,730,0.3856312731114633,0.3812163978494624,1.011581021401247,0.2602739726027397,0.7397260273972603,0.7369792404178094,0.7334199545541937,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,is_female,0,730,0.3856312731114633,0.3814684139784946,1.0109127229946837,0.2602739726027397,0.7397260273972603,0.7369792404178094,0.7334199545541937,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,is_female,1,1163,0.6143687268885367,0.6185315860215054,0.9932697711369198,0.2553740326741187,0.7446259673258813,0.7416689072689622,0.7377288172128682,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,is_male,0,1163,0.6143687268885367,0.6187836021505376,0.9928652355255418,0.2553740326741187,0.7446259673258813,0.7416689072689622,0.7377288172128682,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,high_risk_week3_inactivity_or_retention_decay,is_male,1,730,0.3856312731114633,0.3812163978494624,1.011581021401247,0.2602739726027397,0.7397260273972603,0.7369792404178094,0.7334199545541937,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,10,45,0.03437738731856379,0.026713709677419355,1.2868818196232181,0.4888888888888889,0.5111111111111111,0.530547461194352,0.5229836361702259,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,20,511,0.39037433155080214,0.40532594086021506,0.9631121332188081,0.3835616438356164,0.6164383561643836,0.5290198025021908,0.5209422906562131,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,30,413,0.3155080213903743,0.29779905913978494,1.0594661457351244,0.4092009685230024,0.5907990314769975,0.5274396269023703,0.5176164169010895,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,40,219,0.16730328495034377,0.16313844086021506,1.0255295077491722,0.3881278538812785,0.6118721461187215,0.5247851773629892,0.517082424034291,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,50,89,0.06799083269671505,0.07627688172043011,0.8913688022265374,0.4606741573033708,0.5393258426966292,0.5277294029948961,0.524122073481375,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,60,30,0.02291825821237586,0.026545698924731184,0.863351094177602,0.26666666666666666,0.7333333333333334,0.521060354665462,0.5064558474493356,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,age_group,70,2,0.0015278838808250573,0.004200268817204301,0.36375859434682967,0.5,0.5,0.5504090198596552,0.5504090198596552,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,gender_derived,female,820,0.6264323911382735,0.6185315860215054,1.0127734869088698,0.41585365853658535,0.5841463414634147,0.5263602374331753,0.5180888191505985,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,gender_derived,male,489,0.3735676088617265,0.3812163978494624,0.9799358342639912,0.37014314928425357,0.6298568507157465,0.5297534262506425,0.5204513477812067,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,is_female,0,489,0.3735676088617265,0.3814684139784946,0.979288442169124,0.37014314928425357,0.6298568507157465,0.5297534262506425,0.5204513477812067,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,is_female,1,820,0.6264323911382735,0.6185315860215054,1.0127734869088698,0.41585365853658535,0.5841463414634147,0.5263602374331753,0.5180888191505985,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,is_male,0,820,0.6264323911382735,0.6187836021505376,1.0123610078889504,0.41585365853658535,0.5841463414634147,0.5263602374331753,0.5180888191505985,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,mid_risk_retention_watchlist,is_male,1,489,0.3735676088617265,0.3812163978494624,0.9799358342639912,0.37014314928425357,0.6298568507157465,0.5297534262506425,0.5204513477812067,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,age_group,10,164,0.025896099794726037,0.026713709677419355,0.9693936225044615,0.7987804878048781,0.2012195121951219,0.1941239059487901,0.1756800309799345,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
