trial,mean_valid_auc,mean_train_auc,gap,overfit,kernel,C,gamma,degree
61,0.8588840948416244,0.879196492360855,0.02031239751923053,False,rbf,39.04307469590963,0.0005155327759478042,
172,0.8588768303587203,0.8767604221867702,0.017883591828049883,False,rbf,76.27159017962941,0.00032238825699542934,
187,0.8588750934120718,0.8767117649913534,0.017836671579281593,False,rbf,75.27971551834646,0.00032433166582729767,
77,0.8588704514728214,0.8767474519629799,0.0178770004901585,False,rbf,68.562090554699,0.0003399546987211681,
109,0.8588628613770073,0.8767810855684857,0.01791822419147837,False,rbf,67.92612017118407,0.0003416544880792722,
108,0.8588482501648764,0.8831370508083293,0.024288800643452846,False,rbf,46.7325535202813,0.0005638361527489185,
122,0.8588286566156016,0.8765840917201568,0.01775543510455524,False,rbf,64.67353351606208,0.0003475946262387646,
158,0.8588195869277321,0.8832823162748367,0.024462729347104584,False,rbf,43.987655048960484,0.0005873404080946786,
183,0.8587788860423003,0.8762247239142764,0.017445837871976067,False,rbf,85.04709830165187,0.00029653223772253416,
164,0.8587509127629055,0.8761685284020142,0.017417615639108708,False,rbf,85.06513547031668,0.0002956178418171694,
189,0.8586987759319369,0.8861631028260268,0.027464326894089952,False,rbf,73.83233548451749,0.0005108087956619905,
154,0.8586778933584567,0.8863559545452153,0.02767806118675864,False,rbf,83.39286238653541,0.00048441500011821894,
196,0.8586343266941207,0.8756152346623598,0.016980907968239145,False,rbf,99.002045554435,0.0002652802482920126,
134,0.8586219590271578,0.8756915512200021,0.01706959219284432,False,rbf,55.21729542591554,0.0003598190787883719,
159,0.8586134923297408,0.8757378089885526,0.017124316658811756,False,rbf,62.429338646705524,0.00033850232178902784,
113,0.8585535057798135,0.8754520877615661,0.016898581981752647,False,rbf,79.96376856179502,0.0002932957783774566,
153,0.8585442084476103,0.8755049103842403,0.016960701936630018,False,rbf,72.90878170881336,0.0003085580209198824,
71,0.8585402396489814,0.8758691718866132,0.017328932237631767,False,rbf,42.75039929637624,0.0004139012214550835,
81,0.8585359009260711,0.8754448739381221,0.016908973012050965,False,rbf,76.5768533153997,0.0003001163723845417,
74,0.858526281878687,0.8747202104354133,0.0161939285567263,False,rbf,77.1096378473166,0.00028613370634065843,
188,0.8584763818397676,0.8744271090473641,0.015950727207596493,False,rbf,89.92987816947085,0.00025972138557379064,
195,0.8584177161964426,0.8870284445151901,0.028610728318747558,False,rbf,71.78088946296307,0.0005407167262072464,
160,0.8584030260402237,0.8741257365977007,0.015722710557476982,False,rbf,83.80957003303394,0.0002637476728511634,
175,0.858384377280722,0.8737058856178933,0.015321508337171275,False,rbf,63.10380833903539,0.0002964298492644115,
137,0.8583835533727872,0.8736385353700709,0.0152549819972837,False,rbf,76.46217586691924,0.00026701183091450213,
194,0.8583410699592452,0.8734889062164463,0.015147836257201064,False,rbf,57.27275065990556,0.00030712548772491633,
178,0.8583408469833511,0.8866544573777612,0.02831361039441005,False,rbf,49.17842109789462,0.0006443897572139112,
60,0.8583394089436908,0.8757853122892232,0.01744590334553242,False,rbf,25.58062922484308,0.0005403850145852111,
110,0.8583052050231416,0.8746111501981645,0.01630594517502293,False,rbf,36.93067358266089,0.0004153864025142176,
80,0.858301987564779,0.8739844411220232,0.01568245355724418,False,rbf,45.968116856672204,0.00035624249729437413,
57,0.8582518249246448,0.875213242681496,0.016961417756851227,False,rbf,26.32515632397664,0.0005136390958921011,
186,0.8582498150324864,0.8724373926518645,0.014187577619378056,False,rbf,97.27067964030572,0.00021712917161268114,
150,0.8582436869495454,0.8718185138605807,0.013574826911035287,False,rbf,99.42733985422379,0.0002050408958069188,
86,0.8582087420855593,0.8730289361267601,0.01482019404120083,False,rbf,54.4563078982887,0.0003057161268510333,
119,0.8581999671266638,0.8725909338941473,0.014390966767483526,False,rbf,69.5331123560417,0.00026089291596719156,
144,0.8581974763171795,0.8720035812975926,0.013806104980413125,False,rbf,84.6769245449129,0.00022517018636697102,
118,0.8581368547454543,0.8724345989535454,0.014297744208091046,False,rbf,45.420859578327835,0.00032337195385372694,
83,0.8581283939340322,0.8726727042538766,0.014544310319844378,False,rbf,40.462509897450715,0.0003492032788156867,
62,0.8581216454041375,0.8747057130279565,0.016584067623819032,False,rbf,25.23619002577255,0.0005105511751859375,
107,0.8580818957550449,0.871762689073433,0.013680793318388118,False,rbf,60.90781505002066,0.0002635849688437019,
114,0.8580062967431534,0.8886256422367541,0.03061934549360068,True,rbf,62.00492025625453,0.0006253120377177431,
59,0.8579983699456916,0.8737273142959914,0.01572894435029981,False,rbf,25.13433033825757,0.0004815618537868572,
169,0.8579874595267487,0.8705926233133997,0.012605163786650997,False,rbf,54.506250863325576,0.00025745786917365064,
63,0.8579754225441019,0.8734947226063712,0.015519300062269314,False,rbf,24.640584919640165,0.0004803392681485744,
94,0.8578512089525875,0.88929424382964,0.03144303487705247,True,rbf,57.5011551530975,0.0006690726058488013,
78,0.8578370952385038,0.8698874264750461,0.012050331236542311,False,rbf,69.81544967127542,0.00021307638439716666,
84,0.8577903050545949,0.8700444863431029,0.012254181288508081,False,rbf,58.93201389956488,0.00023684421066433187,
123,0.8577510674082476,0.8693697656073018,0.011618698199054256,False,rbf,81.19838519559387,0.00018900873500958318,
155,0.8577450875963185,0.8700231087970574,0.012278021200738842,False,rbf,54.451530184226634,0.0002460564473723467,
140,0.8576624995958696,0.8904258988900869,0.032763399294217344,True,rbf,52.619689806162675,0.0007313910293517414,
96,0.8575810418467145,0.8696633009687817,0.012082259122067285,False,rbf,50.35701606669486,0.0002493887392269375,
125,0.857426457089759,0.8692980850080779,0.011871627918318972,False,rbf,38.40259892013036,0.00028061340273790404,
135,0.857421601196284,0.8917893140429906,0.03436771284670659,True,rbf,84.16670517672456,0.0006110048237291041,
39,0.8574180513193579,0.8888730027546166,0.03145495143525867,True,rbf,21.136418785519748,0.0010958918513671323,
170,0.8573855658991512,0.8920642402979683,0.03467867439881711,True,rbf,99.61028166126172,0.00056819497300788,
36,0.8573676008523167,0.8811691619751627,0.023801561122846038,False,rbf,7.771135369545256,0.0013383533111397876,
115,0.8573642385651704,0.8914791633903729,0.03411492482520251,True,rbf,51.71010735073577,0.0007741637883101307,
166,0.8572534637516794,0.8683414679327729,0.011088004181093458,False,rbf,63.40320361865668,0.00019775740409925892,
35,0.857187292579949,0.8759178067795649,0.01873051419961591,False,rbf,5.507494930636914,0.001240531971990153,
104,0.8571774899193167,0.8680849410707516,0.010907451151434877,False,rbf,52.56434933949989,0.00021443425474601156,
120,0.8569035301128902,0.8669956164602791,0.010092086347388896,False,rbf,84.16533702874332,0.0001471877029674311,
101,0.8568813160168837,0.8938464307982479,0.03696511478136422,True,rbf,97.52379118787908,0.0006214810332978508,
76,0.8568322895665729,0.8667645027165181,0.00993221314994519,False,rbf,96.41720670573322,0.0001327842436770113,
136,0.8568264249519706,0.8668871559877502,0.010060731035779646,False,rbf,63.668247583639605,0.0001704618644345279,
82,0.8567811382631838,0.8665668326077464,0.009785694344562557,False,rbf,72.13003499570735,0.00015331815567764268,
98,0.8567301259288514,0.8661851285710819,0.009455002642230426,False,rbf,80.88059256761017,0.00013574978392818114,
66,0.8566403383929245,0.8679337987570822,0.011293460364157681,False,rbf,11.818824926012818,0.00048617891251301744,
93,0.8565659254616698,0.8650993579876527,0.008533432525982931,False,rbf,99.04918534061916,0.00010110850598436291,
85,0.8563693269532011,0.8959607520599728,0.039591425106771716,True,rbf,90.92716406810423,0.0006998210009964625,
116,0.8563619204882462,0.8656697001938076,0.009307779705561403,False,rbf,30.66076101017383,0.00022540417404249226,
103,0.8561438306787984,0.896797045146581,0.040653214467782584,True,rbf,81.16808782806874,0.0007626555406751622,
68,0.8561109372330982,0.8649459609710728,0.008835023737974623,False,rbf,33.032662903886376,0.00019745875873638103,
55,0.855941661820544,0.8970721125337032,0.04113045071315924,True,rbf,41.25027343477549,0.0010885214618455597,
52,0.8558422389544083,0.8975003646329759,0.04165812567856764,True,rbf,66.56433297831904,0.0008728003312530373,
21,0.8558044537124259,0.8834993369857524,0.027694883273326587,False,rbf,3.039967806261598,0.002492330204493828,
167,0.8557488755012743,0.8981605573345469,0.042411681833272596,True,rbf,98.65580081149004,0.0007332426904311719,
31,0.8556662224922083,0.8726232960261353,0.01695707353392706,False,rbf,1.658886157339528,0.0020815795944424766,
45,0.8556458013474086,0.8984487158136151,0.04280291446620643,True,rbf,90.74966324558186,0.0007763325660677307,
129,0.8556450632244376,0.8633324596475591,0.007687396423121551,False,rbf,44.87854612139073,0.0001254257396316132,
25,0.8556175950719884,0.8804067221634952,0.024789127091506824,False,rbf,2.291327504585294,0.002563604788627233,
128,0.8556046787899538,0.8984312783484107,0.04282659955845691,True,rbf,59.297789526587714,0.0009584732245379022,
56,0.8555984445050882,0.8982801720286592,0.04268172752357102,True,rbf,45.42140295742206,0.0010850188787841243,
67,0.8555318972604076,0.864552154028108,0.009020256767700463,False,rbf,16.0042876362509,0.00029524134310603557,
99,0.8554727990401941,0.8991201032350578,0.04364730419486362,True,rbf,64.48807421309168,0.0009407384017933046,
40,0.8554509597034677,0.8985883207208005,0.04313736101733279,True,rbf,34.67871481774328,0.001253617082485042,
28,0.8553980309347182,0.8737597034183814,0.01836167248366316,False,rbf,1.5868152466573981,0.002270537217530874,
30,0.8553735466840356,0.87060595211635,0.0152324054323143,False,rbf,1.5582816496666323,0.0019246106903015702,
51,0.8553463341519325,0.899978781278892,0.04463244712695946,True,rbf,87.12455282195835,0.0008396425992428558,
44,0.8552738199621868,0.8646456523618568,0.009371832399669988,False,rbf,9.22496037710269,0.00041703495940099305,
23,0.85521096608298,0.8851525687963164,0.029941602713336457,False,rbf,2.4053450404988173,0.0030310567636830993,
37,0.8551883195503767,0.863610635063813,0.008422315513436307,False,rbf,16.371688994420072,0.00025782183521401057,
20,0.8550715679642181,0.8865377656251209,0.03146619766090275,True,rbf,2.5691905474326076,0.0030912100911981563,
65,0.8550272323278987,0.8628218983880691,0.00779466606017043,False,rbf,26.648376892091356,0.00016421188178816542,
43,0.8549567784378166,0.8628764519289213,0.007919673491104673,False,rbf,20.325038739711427,0.00019959064175989146,
22,0.8547264217328369,0.8927357827720401,0.03800936103920327,True,rbf,2.962315735265292,0.003634198953338184,
41,0.8533176994645046,0.9072293503631282,0.0539116508986236,True,rbf,56.33469807665612,0.0013345312075839918,
64,0.8531038016224072,0.8598201353395488,0.006716333717141643,False,rbf,23.844226163209996,0.00010912533004735003,
54,0.85206534070619,0.9104403252878969,0.05837498458170687,True,rbf,50.177136213365685,0.0015580569033120646,
16,0.8519773402092076,0.9069908377248929,0.055013497515685295,True,rbf,4.092725718456965,0.0047210204652653855,
33,0.8509144243585558,0.8621088666889525,0.011194442330396681,False,rbf,0.4458726887892116,0.002271753689703337,
32,0.8505874764941982,0.8576857549347061,0.007098278440507921,False,rbf,1.8327361148436556,0.0005293873642993615,
14,0.8502432427146918,0.8578545205494719,0.007611277834780106,False,rbf,0.8464188343830303,0.0009665415428924753,
12,0.850151189666261,0.8574397243826208,0.007288534716359818,False,rbf,0.9518690493721544,0.0008433492996539155,
42,0.8490642330377259,0.9190009920198114,0.06993675898208551,True,rbf,4.3335552969110855,0.0059825142863499,
15,0.8483508118725547,0.8542987212245382,0.005947909351983527,False,rbf,0.9903416312727734,0.0005676559505532328,
173,0.8431285930617823,0.8479834064309675,0.00485481336918514,False,rbf,0.6550301858220953,0.0003895802670805123,
17,0.8409292340960766,0.9424669810767599,0.1015377469806833,True,rbf,5.096502392023176,0.00826151858562898,
48,0.8406769706545212,0.9374616314847868,0.0967846608302656,True,rbf,22.951483598528302,0.003961688168233574,
3,0.8400109997192656,0.8452454875016411,0.005234487782375452,False,rbf,0.05415244119402541,0.0016480446427978971,
19,0.8396615979834902,0.8439167995727068,0.004255201589216662,False,rbf,0.42799168123060405,0.0003422030576391984,
13,0.8396484512542669,0.8444335228501743,0.004785071595907353,False,rbf,0.03669591461834748,0.0011264360899924716,
162,0.8393847309684455,0.8435649998485758,0.0041802688801303445,False,rbf,0.22742776364472414,0.000454948450132436,
9,0.8392910171847454,0.843279949895987,0.003988932711241566,False,rbf,0.9565499215943827,0.00013726318898045882,
11,0.83916807521347,0.8430267876989165,0.003858712485446447,False,rbf,0.1227796071648384,0.00011544608204846167,
102,0.8391460655157147,0.8432823790790159,0.0041363135633012416,False,rbf,0.016909633221773863,0.00038862491086384524,
4,0.8283694390064952,0.9098954667509564,0.08152602774446127,True,rbf,0.14618962793704965,0.0280163515871626,
47,0.8251540463691691,0.8711999164964895,0.04604587012732042,True,poly,3.918073692863682,0.0015214443143337234,3.0
177,0.824684564797311,0.8693895296631373,0.04470496486582631,True,poly,99.94246614878884,0.00024219582717427353,3.0
87,0.823055761212488,0.8633609114691925,0.04030515025670445,True,poly,73.75070385401177,0.00018603209101038647,3.0
26,0.8218577446676075,0.859547363664546,0.037689618996938457,True,poly,6.560346048668559,0.0003684147136494583,3.0
50,0.821716910076874,0.9315822791260834,0.1098653690492094,True,rbf,0.16888996663127845,0.035482992172539154,
53,0.8198231233975208,0.973389253882637,0.15356613048511614,True,rbf,14.093405351193788,0.008763688657250164,
100,0.8189418552685584,0.8507721684415124,0.03183031317295393,True,poly,34.40663785305208,0.00017323759071488133,3.0
29,0.815358038024705,0.9181633319419863,0.10280529391728133,True,poly,10.839554804879864,0.012097596872165784,2.0
8,0.8058005936872433,0.9667866137905449,0.16098602010330154,True,rbf,0.024586032763280065,0.054567254856014755,
6,0.8039410412518049,0.826524142342023,0.022583101090218105,False,poly,2.342384984711291,0.00015339162591163628,3.0
0,0.800432862207273,0.9318344559860036,0.1314015937787305,True,poly,8.471801418819979,0.024810409748678097,2.0
24,0.7959381942959058,0.9886724860554172,0.1927342917595114,True,rbf,18.102695294764413,0.015073349979301136,
190,0.795328955051567,0.9876581420079406,0.19232918695637358,True,rbf,84.86874566308829,0.04070507396263586,
1,0.79510639870038,0.9883593218046833,0.1932529231043033,True,rbf,29.154431891537552,0.02537815508265665,
147,0.7944820706726976,0.8266741455370354,0.03219207486433784,True,poly,98.73016988618078,0.00028329009577679476,2.0
34,0.7922831780843973,0.9890154469681948,0.19673226888379747,True,rbf,34.501914890893616,0.017851152716102246,
18,0.7921600786977594,0.944983098977471,0.15282302027971162,True,poly,12.238222226974734,0.0053177141014980065,4.0
27,0.7919608223648903,0.9826103506370814,0.19064952827219106,True,rbf,0.35421497540313934,0.07363934183148009,
58,0.7902622758079533,0.8206006116994858,0.030338335891532564,True,poly,29.67527635851194,0.00024873628329075614,2.0
198,0.7891368222574137,0.9896388683733612,0.20050204611594757,True,rbf,84.17521464996628,0.01398062811065923,
5,0.782384396866975,0.8966946148180076,0.11431021795103258,True,poly,0.2920433847181412,0.006672367170464205,4.0
105,0.7691667481110365,0.9797472176397983,0.21058046952876186,True,rbf,0.07103385899289019,0.10982653088732786,
10,0.7649328146130696,0.7918305655421637,0.026897750929094077,False,poly,0.010567900894501657,0.0017012841103468594,2.0
69,0.7581530268515293,0.8365018990003594,0.07834887214883013,True,poly,58.43735486296157,0.0006208548885203487,4.0
38,0.7227637887733811,0.7840079334769762,0.06124414470359507,True,poly,7.453536686027013,0.0006831460090881971,4.0
2,0.7130375062603356,0.9859397893297338,0.27290228306939823,True,rbf,75.7947995334801,0.21368329072358744,
126,0.6882129916323201,0.7301885374296778,0.04197554579735774,True,poly,71.57005675283798,0.00022585665416764724,4.0
49,0.6857212267034988,0.9857721155093216,0.30005088880582287,True,rbf,0.6993700387973727,0.29607240812830055,
138,0.5291618800181292,0.5951969791525163,0.0660350991343871,True,rbf,99.63891348538142,0.47365625927183047,
46,0.4717871092298528,0.400898677934416,-0.07088843129543676,False,rbf,5.456569463392844,0.9769656942728058,
7,0.4708064073119793,0.3999712804507546,-0.07083512686122473,False,rbf,62.451395747430766,0.7286653737491037,
