model_family,promo_scope,feature_family,total_mean_abs_shap,mean_mean_abs_shap,feature_count,family_rank,changed_from_original,interpretation_caveat,notes
GradientBoosting,promo1,usage_concentration,0.081475167270565,0.027158389090188334,3,6,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
GradientBoosting,promo1,content_preference,0.0788110301104359,0.01125871858720513,7,7,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
GradientBoosting,promo1,historical_churn_prevention_context,0.0703260672789878,0.0703260672789878,1,8,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
GradientBoosting,promo1,inactivity_recency,0.0555700181967172,0.0277850090983586,2,9,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
GradientBoosting,promo1,week_specific_usage_pattern,0.041002316531936,0.013667438843978667,3,10,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
GradientBoosting,promo1,demographic_context,0.0230906183240937,0.0076968727746979,3,11,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
GradientBoosting,promo1,registration_timing_context,0.0025621330344322,0.00051242660688644,5,12,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,weekly_usage,3.3718068866733053,0.10876796408623565,31,1,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,genre_preference,1.9583466317211347,0.1631955526434279,12,2,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,retention_decay,1.2764475739853807,0.6382237869926903,2,3,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,inactivity_recency,0.852082356678325,0.4260411783391625,2,4,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,content_preference,0.5280776827615026,0.07543966896592894,7,5,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,usage_concentration,0.5029188439773065,0.16763961465910215,3,6,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,week_specific_usage_pattern,0.2216679532880548,0.07388931776268494,3,7,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,membership_context,0.187172479516725,0.04679311987918125,4,8,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,demographic_context,0.1606887165918216,0.0535629055306072,3,9,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,historical_churn_prevention_context,0.1319064603315363,0.1319064603315363,1,10,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,registration_timing_context,0.1216915605855628,0.02433831211711256,5,11,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo0,onboarding_activation,0.1134963380152082,0.0567481690076041,2,12,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,weekly_usage,2.791775533446065,0.0900572752724537,31,1,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,genre_preference,1.9704612434008373,0.16420510361673643,12,2,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,retention_decay,0.8840242033822658,0.4420121016911329,2,3,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,content_preference,0.5835439028931303,0.08336341469901862,7,4,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,usage_concentration,0.45206669390920773,0.15068889796973592,3,5,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,inactivity_recency,0.42148328389560974,0.21074164194780487,2,6,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,onboarding_activation,0.2865258115457797,0.14326290577288986,2,7,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,week_specific_usage_pattern,0.2824438220005679,0.09414794066685596,3,8,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,membership_context,0.23878857412016719,0.059697143530041796,4,9,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,historical_churn_prevention_context,0.1454498453768016,0.1454498453768016,1,10,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,demographic_context,0.0937884941593008,0.0312628313864336,3,11,False,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
LogisticRegression,promo1,registration_timing_context,0.0500965650174901,0.01001931300349802,5,12,True,SHAP values are unchanged; only family aggregation changed.,Use for 17 handoff after review.
