membership_row_id,w1_3_genre_covered_watch_time,w1_3_genre_unique_count,w1_3_genre_entropy,w1_3_top_genre,w1_3_top_genre_watch_time,w1_3_content_has_watch_obs,w1_3_genre_missing_watch_time,w1_3_genre_covered_watch_ratio,w1_3_genre_missing_watch_ratio,w1_3_top_genre_watch_ratio,w1_3_release_month_covered_watch_ratio,w1_3_avg_ott_release_month_weighted,w1_3_recent_content_watch_ratio,w1_3_old_content_watch_ratio,w1_3_genre_ratio_drama,w1_3_genre_watch_time_drama,w1_3_genre_session_count_drama,w1_3_genre_ratio_thriller_crime,w1_3_genre_watch_time_thriller_crime,w1_3_genre_session_count_thriller_crime,w1_3_genre_ratio_horror,w1_3_genre_watch_time_horror,w1_3_genre_session_count_horror,w1_3_genre_ratio_comedy,w1_3_genre_watch_time_comedy,w1_3_genre_session_count_comedy,w1_3_genre_ratio_action_adventure,w1_3_genre_watch_time_action_adventure,w1_3_genre_session_count_action_adventure,w1_3_genre_ratio_sf_fantasy,w1_3_genre_watch_time_sf_fantasy,w1_3_genre_session_count_sf_fantasy,w1_3_genre_ratio_romance,w1_3_genre_watch_time_romance,w1_3_genre_session_count_romance,w1_3_genre_ratio_documentary,w1_3_genre_watch_time_documentary,w1_3_genre_session_count_documentary,w1_3_genre_ratio_animation_family,w1_3_genre_watch_time_animation_family,w1_3_genre_session_count_animation_family,w1_3_genre_ratio_historical_war,w1_3_genre_watch_time_historical_war,w1_3_genre_session_count_historical_war,w1_3_genre_ratio_other,w1_3_genre_watch_time_other,w1_3_genre_session_count_other
30,156.0,1,-0.0,Thriller/Crime,156.0,1,0.0,1.0,0.0,1.0,1.0,201806.0,0.0,0.0,0.0,0.0,0,1.0,156.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
31,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
32,385.0,3,0.659415837831533,Action/Adventure,280.0,1,0.0,1.0,0.0,0.7272727272727273,1.0,201921.9220779221,0.21298701298701297,0.0,0.2519480519480519,97.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7272727272727273,280.0,3,0.02077922077922078,8.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
33,7.0,1,-0.0,Comedy,7.0,1,0.0,1.0,0.0,1.0,1.0,201901.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,7.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
34,3.0,1,-0.0,Drama,3.0,1,0.0,1.0,0.0,1.0,1.0,202103.0,1.0,0.0,1.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
35,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
36,398.0,3,0.6638680189892521,Drama,297.0,1,0.0,1.0,0.0,0.7462311557788944,1.0,201630.15075376883,0.0,0.3442211055276382,0.7462311557788944,297.0,5,0.032663316582914576,13.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.22110552763819097,88.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
37,328.0,3,0.8164088819296593,Drama,214.0,1,0.0,1.0,0.0,0.6524390243902439,1.0,201700.5975609756,0.0,0.06707317073170732,0.6524390243902439,214.0,3,0.2804878048780488,92.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06707317073170732,22.0,1,0.0,0.0,0,0.0,0.0,0
38,146.0,3,0.6107277798449301,Thriller/Crime,116.0,1,0.0,1.0,0.0,0.7945205479452054,1.0,201613.1780821918,0.0,0.1643835616438356,0.0,0.0,0,0.7945205479452054,116.0,2,0.0,0.0,0,0.0410958904109589,6.0,1,0.1643835616438356,24.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
39,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
40,2.0,2,0.6931471805599453,Romance,1.0,1,0.0,1.0,0.0,0.5,1.0,202053.5,1.0,0.0,0.0,0.0,0,0.5,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
41,576.0,5,1.1759960340567452,Drama,302.0,1,0.0,1.0,0.0,0.5243055555555556,1.0,201863.73958333334,0.2760416666666667,0.03819444444444445,0.5243055555555556,302.0,10,0.019097222222222224,11.0,1,0.0,0.0,0,0.0,0.0,0,0.03125,18.0,1,0.0,0.0,0,0.18055555555555555,104.0,5,0.0,0.0,0,0.24479166666666666,141.0,2,0.0,0.0,0,0.0,0.0,0
42,71.0,2,0.21677025811632547,Romance,67.0,1,0.0,1.0,0.0,0.9436619718309859,1.0,201622.9295774648,0.0,0.0,0.0,0.0,0,0.056338028169014086,4.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.9436619718309859,67.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
43,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
44,207.0,3,0.0611388622345784,Animation/Family,205.0,1,0.0,1.0,0.0,0.9903381642512077,1.0,202097.77777777778,0.9806763285024155,0.0,0.004830917874396135,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.004830917874396135,1.0,1,0.9903381642512077,205.0,4,0.0,0.0,0,0.0,0.0,0
45,158.0,1,-0.0,Animation/Family,158.0,1,0.0,1.0,0.0,1.0,1.0,201708.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,158.0,2,0.0,0.0,0,0.0,0.0,0
46,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
47,42.0,1,-0.0,Comedy,42.0,1,0.0,1.0,0.0,1.0,1.0,201903.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,42.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
48,844.0,7,1.7084235657439995,Animation/Family,321.0,1,0.0,1.0,0.0,0.3803317535545024,1.0,201638.7452606635,0.02132701421800948,0.476303317535545,0.07109004739336493,60.0,1,0.0,0.0,0,0.12085308056872038,102.0,1,0.09004739336492891,76.0,1,0.08886255924170616,75.0,3,0.0462085308056872,39.0,3,0.20260663507109006,171.0,1,0.0,0.0,0,0.3803317535545024,321.0,10,0.0,0.0,0,0.0,0.0,0
50,145.0,2,0.3325942143118925,Drama,130.0,1,0.0,1.0,0.0,0.896551724137931,1.0,201678.22068965517,0.0,0.22758620689655173,0.896551724137931,130.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10344827586206896,15.0,1
51,284.0,5,0.09354786883941063,Horror,280.0,1,0.0,1.0,0.0,0.9859154929577465,1.0,201781.3309859155,0.035211267605633804,0.0035211267605633804,0.0035211267605633804,1.0,1,0.0035211267605633804,1.0,1,0.9859154929577465,280.0,7,0.0,0.0,0,0.0035211267605633804,1.0,1,0.0035211267605633804,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
52,679.0,6,1.5544533500710254,Thriller/Crime,198.0,1,0.0,1.0,0.0,0.2916053019145803,1.0,201871.058910162,0.4565537555228277,0.08689248895434462,0.16494845360824742,112.0,1,0.2916053019145803,198.0,2,0.0,0.0,0,0.09131075110456553,62.0,1,0.24594992636229748,167.0,3,0.0014727540500736377,1.0,1,0.0,0.0,0,0.0,0.0,0,0.20471281296023564,139.0,2,0.0,0.0,0,0.0,0.0,0
53,190.0,4,1.0670686364451423,Animation/Family,93.0,1,0.0,1.0,0.0,0.48947368421052634,1.0,201817.02631578947,0.49473684210526314,0.2894736842105263,0.0,0.0,0,0.2894736842105263,55.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.005263157894736842,1.0,1,0.0,0.0,0,0.48947368421052634,93.0,2,0.21578947368421053,41.0,2,0.0,0.0,0
54,368.0,4,1.186041808120836,SF/Fantasy,178.0,1,0.0,1.0,0.0,0.483695652173913,1.0,201859.27989130435,0.14945652173913043,0.0,0.22010869565217392,81.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.05434782608695652,20.0,1,0.483695652173913,178.0,8,0.2418478260869565,89.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
55,336.0,2,0.6917115444317026,SF/Fantasy,177.0,1,0.0,1.0,0.0,0.5267857142857143,1.0,201998.97916666666,0.4732142857142857,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.4732142857142857,159.0,2,0.5267857142857143,177.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
56,230.0,5,1.0158061046117388,SF/Fantasy,136.0,1,0.0,1.0,0.0,0.591304347826087,1.0,201759.4391304348,0.013043478260869565,0.021739130434782608,0.021739130434782608,5.0,1,0.0,0.0,0,0.0,0.0,0,0.08260869565217391,19.0,1,0.29130434782608694,67.0,4,0.591304347826087,136.0,1,0.013043478260869565,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
57,839.0,3,0.9562738677270721,SF/Fantasy,454.0,1,0.0,1.0,0.0,0.5411203814064363,1.0,201807.72705601907,0.16567342073897498,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5411203814064363,454.0,9,0.0,0.0,0,0.3361144219308701,282.0,3,0.12276519666269368,103.0,1,0.0,0.0,0,0.0,0.0,0
58,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
59,148.0,2,0.32804209085853125,Drama,133.0,1,0.0,1.0,0.0,0.8986486486486487,1.0,201794.56756756757,0.0,0.10135135135135136,0.8986486486486487,133.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10135135135135136,15.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
60,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
61,226.0,1,-0.0,Romance,226.0,1,0.0,1.0,0.0,1.0,1.0,201805.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,226.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
62,254.0,2,0.6830692598769619,Comedy,145.0,1,0.0,1.0,0.0,0.5708661417322834,1.0,201691.1535433071,0.0,0.42913385826771655,0.0,0.0,0,0.42913385826771655,109.0,1,0.0,0.0,0,0.5708661417322834,145.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
63,318.0,1,-0.0,SF/Fantasy,318.0,1,0.0,1.0,0.0,1.0,1.0,201782.7358490566,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,318.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
64,480.0,1,-0.0,SF/Fantasy,480.0,1,0.0,1.0,0.0,1.0,1.0,202103.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,480.0,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
65,228.0,4,1.0998655482705224,Historical/War,93.0,1,0.0,1.0,0.0,0.40789473684210525,1.0,201792.0,0.4868421052631579,0.40789473684210525,0.34649122807017546,79.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2412280701754386,55.0,1,0.0,0.0,0,0.0,0.0,0,0.0043859649122807015,1.0,1,0.0,0.0,0,0.40789473684210525,93.0,1,0.0,0.0,0
66,1180.0,6,1.4501879939973767,SF/Fantasy,500.0,1,0.0,1.0,0.0,0.423728813559322,1.0,201668.61440677967,0.0,0.09745762711864407,0.20423728813559322,241.0,4,0.09830508474576272,116.0,1,0.0,0.0,0,0.0,0.0,0,0.000847457627118644,1.0,1,0.423728813559322,500.0,9,0.0,0.0,0,0.0,0.0,0,0.18220338983050846,215.0,6,0.09067796610169492,107.0,3,0.0,0.0,0
67,618.0,5,1.1813218203300793,Romance,297.0,1,0.0,1.0,0.0,0.48058252427184467,1.0,201611.50970873787,0.2896440129449838,0.36084142394822005,0.22653721682847897,140.0,3,0.043689320388349516,27.0,1,0.0,0.0,0,0.24757281553398058,153.0,5,0.0,0.0,0,0.0,0.0,0,0.48058252427184467,297.0,8,0.0,0.0,0,0.0016181229773462784,1.0,1,0.0,0.0,0,0.0,0.0,0
