window,feature,mean,std,min,max
w1_1,w1_1_genre_session_count_historical_war,0.18044559809647415,0.748635556484227,0.0,25.0
w1_1,w1_1_genre_ratio_other,0.007683310699173507,0.07250055079774807,0.0,1.0
w1_1,w1_1_genre_watch_time_other,1.199004975124378,13.971337080043787,0.0,652.0
w1_1,w1_1_genre_session_count_other,0.03370105991780229,0.27521628317256336,0.0,13.0
w1_2,w1_2_genre_covered_watch_time,197.84875621890546,257.136747939242,0.0,6088.0
w1_2,w1_2_genre_unique_count,2.1685485615401254,1.720539168913633,0.0,10.0
w1_2,w1_2_genre_entropy,0.45022452383467104,0.49377267624482046,0.0,2.0817269331629418
w1_2,w1_2_top_genre_watch_time,121.06995457495132,141.82439444508475,0.0,4054.0
w1_2,w1_2_content_has_watch_obs,0.8377244213714039,0.368711400134657,0.0,1.0
w1_2,w1_2_genre_missing_watch_time,0.0,0.0,0.0,0.0
w1_2,w1_2_genre_covered_watch_ratio,0.8377244213714039,0.368711400134657,0.0,1.0
w1_2,w1_2_genre_missing_watch_ratio,0.0,0.0,0.0,0.0
w1_2,w1_2_top_genre_watch_ratio,0.6267470340237804,0.3527670087302412,0.0,1.0
w1_2,w1_2_release_month_covered_watch_ratio,0.8377244213714039,0.368711400134657,0.0,1.0
w1_2,w1_2_avg_ott_release_month_weighted,169039.3329547111,74400.26251905844,0.0,202103.0
w1_2,w1_2_recent_content_watch_ratio,0.2029823806061918,0.3544877582983363,0.0,1.0
w1_2,w1_2_old_content_watch_ratio,0.15842420605910768,0.2859110749924271,0.0,1.0
w1_2,w1_2_genre_ratio_drama,0.1550616005908736,0.28710089901515917,0.0,1.0
w1_2,w1_2_genre_watch_time_drama,36.80692191217824,84.04360718797919,0.0,2275.0
w1_2,w1_2_genre_session_count_drama,0.8022496214579278,1.477222918019963,0.0,19.0
w1_2,w1_2_genre_ratio_thriller_crime,0.11086559134210285,0.24707844984967406,0.0,1.0
w1_2,w1_2_genre_watch_time_thriller_crime,27.380878217607613,68.98276654073018,0.0,1478.0
w1_2,w1_2_genre_session_count_thriller_crime,0.5598961713173264,1.2157183427856608,0.0,28.0
w1_2,w1_2_genre_ratio_horror,0.02340896779922177,0.11722009209272706,0.0,1.0
w1_2,w1_2_genre_watch_time_horror,5.7869781527146875,32.15572580050944,0.0,872.0
w1_2,w1_2_genre_session_count_horror,0.15150335280121133,0.7098679982908167,0.0,26.0
w1_2,w1_2_genre_ratio_comedy,0.07392202021411921,0.2060434294462801,0.0,1.0
w1_2,w1_2_genre_watch_time_comedy,16.500108154877786,49.610248153868866,0.0,898.0
w1_2,w1_2_genre_session_count_comedy,0.3719662556781311,0.9002762243681921,0.0,13.0
w1_2,w1_2_genre_ratio_action_adventure,0.09916181159532893,0.2371817880662651,0.0,1.0
w1_2,w1_2_genre_watch_time_action_adventure,22.970235777633572,63.67694472108126,0.0,1791.0
w1_2,w1_2_genre_session_count_action_adventure,0.5362318840579711,1.2041433940209354,0.0,22.0
w1_2,w1_2_genre_ratio_sf_fantasy,0.10175185261014155,0.25563812673360814,0.0,1.0
w1_2,w1_2_genre_watch_time_sf_fantasy,25.06143197058187,82.6001844017828,0.0,2118.0
w1_2,w1_2_genre_session_count_sf_fantasy,0.536058836253515,1.4294685785502608,0.0,31.0
w1_2,w1_2_genre_ratio_romance,0.08550358458241984,0.221807809958162,0.0,1.0
w1_2,w1_2_genre_watch_time_romance,19.361713173264114,68.78900475153108,0.0,4054.0
w1_2,w1_2_genre_session_count_romance,0.4599610642439974,1.19399172877193,0.0,38.0
w1_2,w1_2_genre_ratio_documentary,0.015421876011517219,0.09681213628512797,0.0,1.0
w1_2,w1_2_genre_watch_time_documentary,3.1197058187324247,20.289728652136915,0.0,773.0
w1_2,w1_2_genre_session_count_documentary,0.09171533636166991,0.4333966235855433,0.0,10.0
w1_2,w1_2_genre_ratio_animation_family,0.09725488465192057,0.26176626797809216,0.0,1.0
w1_2,w1_2_genre_watch_time_animation_family,20.14769630110318,69.65396981618942,0.0,1317.0
w1_2,w1_2_genre_session_count_animation_family,0.4929699329439758,1.5989960672907197,0.0,32.0
w1_2,w1_2_genre_ratio_historical_war,0.06010523476918863,0.18445238961559435,0.0,1.0
w1_2,w1_2_genre_watch_time_historical_war,17.689725286610425,64.04628863487339,0.0,1631.0
w1_2,w1_2_genre_session_count_historical_war,0.34172615184944843,1.1148409500003802,0.0,30.0
w1_2,w1_2_genre_ratio_other,0.015266997204569725,0.09955234556816125,0.0,1.0
w1_2,w1_2_genre_watch_time_other,3.0233614536015576,21.748662022456156,0.0,761.0
w1_2,w1_2_genre_session_count_other,0.09625784122863941,0.5597788435563383,0.0,20.0
w1_3,w1_3_genre_covered_watch_time,296.4829764222366,333.1734675660299,0.0,6474.0
w1_3,w1_3_genre_unique_count,2.909885355829548,1.8675221939624052,0.0,11.0
w1_3,w1_3_genre_entropy,0.6310672932170863,0.5307151406424905,-0.0,2.1141573946369663
w1_3,w1_3_top_genre_watch_time,166.60575383949816,172.49378140118336,0.0,4388.0
w1_3,w1_3_content_has_watch_obs,0.9380921479558728,0.24099332450836708,0.0,1.0
w1_3,w1_3_genre_missing_watch_time,0.0,0.0,0.0,0.0
w1_3,w1_3_genre_covered_watch_ratio,0.9380921479558728,0.24099332450836708,0.0,1.0
w1_3,w1_3_genre_missing_watch_ratio,0.0,0.0,0.0,0.0
w1_3,w1_3_top_genre_watch_ratio,0.6499482424793533,0.2907864409193552,0.0,1.0
w1_3,w1_3_release_month_covered_watch_ratio,0.9380921479558728,0.24099332450836708,0.0,1.0
w1_3,w1_3_avg_ott_release_month_weighted,189296.75248706675,48630.16525222967,0.0,202103.0
w1_3,w1_3_recent_content_watch_ratio,0.2299497546680919,0.3541547403404894,0.0,1.0
w1_3,w1_3_old_content_watch_ratio,0.171363805478367,0.27272814876856216,0.0,1.0
w1_3,w1_3_genre_ratio_drama,0.1693864809310289,0.27498958613145646,0.0,1.0
w1_3,w1_3_genre_watch_time_drama,53.39826952195544,104.9624859397396,0.0,2275.0
w1_3,w1_3_genre_session_count_drama,1.1708414449491673,1.872208165042425,0.0,24.0
w1_3,w1_3_genre_ratio_thriller_crime,0.12167179529571051,0.23693477502183224,0.0,1.0
w1_3,w1_3_genre_watch_time_thriller_crime,40.751762924507894,88.14257881333056,0.0,1478.0
w1_3,w1_3_genre_session_count_thriller_crime,0.827081981397361,1.5294949469517514,0.0,28.0
w1_3,w1_3_genre_ratio_horror,0.026215964677352665,0.11575044192608211,0.0,1.0
w1_3,w1_3_genre_watch_time_horror,8.626216742375082,39.65025698935928,0.0,1038.0
w1_3,w1_3_genre_session_count_horror,0.2226692623837335,0.8625068279826221,0.0,27.0
w1_3,w1_3_genre_ratio_comedy,0.08847158002036329,0.20872392590462496,0.0,1.0
w1_3,w1_3_genre_watch_time_comedy,26.568721609344582,67.18572265330621,0.0,1803.0
w1_3,w1_3_genre_session_count_comedy,0.5778498810296344,1.1720302429984628,0.0,15.0
w1_3,w1_3_genre_ratio_action_adventure,0.10588717098573154,0.2281336226464816,0.0,1.0
w1_3,w1_3_genre_watch_time_action_adventure,33.028639411637464,78.52737173197758,0.0,1969.0
w1_3,w1_3_genre_session_count_action_adventure,0.7657365347177157,1.4956379037957075,0.0,23.0
w1_3,w1_3_genre_ratio_sf_fantasy,0.11633863752365044,0.2585454153298734,0.0,1.0
w1_3,w1_3_genre_watch_time_sf_fantasy,38.85913908717283,112.64218752547687,0.0,2344.0
w1_3,w1_3_genre_session_count_sf_fantasy,0.8143197058187325,1.9167255002944519,0.0,34.0
w1_3,w1_3_genre_ratio_romance,0.09428966730289826,0.21565790836983018,0.0,1.0
w1_3,w1_3_genre_watch_time_romance,28.90352584901579,85.05917369365417,0.0,4388.0
w1_3,w1_3_genre_session_count_romance,0.6849232100367727,1.5289920611768146,0.0,40.0
w1_3,w1_3_genre_ratio_documentary,0.018640443365526706,0.09914818851698491,0.0,1.0
w1_3,w1_3_genre_watch_time_documentary,4.972615184944841,25.47247033689744,0.0,774.0
w1_3,w1_3_genre_session_count_documentary,0.15120051914341337,0.5563572273610438,0.0,14.0
w1_3,w1_3_genre_ratio_animation_family,0.10577576276307692,0.25939720506566094,0.0,1.0
w1_3,w1_3_genre_watch_time_animation_family,29.1891845122215,90.72463886733706,0.0,1625.0
w1_3,w1_3_genre_session_count_animation_family,0.7281418991996539,2.0919178426059943,0.0,45.0
w1_3,w1_3_genre_ratio_historical_war,0.06579790965724573,0.18084365423577659,0.0,1.0
w1_3,w1_3_genre_watch_time_historical_war,25.388146225394767,79.54430533270163,0.0,1631.0
w1_3,w1_3_genre_session_count_historical_war,0.48513951979234265,1.3600634790334096,0.0,33.0
w1_3,w1_3_genre_ratio_other,0.025616735433287834,0.1242963170631555,0.0,1.0
w1_3,w1_3_genre_watch_time_other,6.79675535366645,36.357897849467875,0.0,1538.0
w1_3,w1_3_genre_session_count_other,0.21431970581873241,0.928765500587944,0.0,30.0
w1_4,w1_4_genre_covered_watch_time,326.1474799913476,354.4945962976285,0.0,6474.0
w1_4,w1_4_genre_unique_count,3.116807268007787,1.8171905178678252,0.0,11.0
w1_4,w1_4_genre_entropy,0.6729929344993166,0.5291382744163347,-0.0,2.1198151974088293
w1_4,w1_4_top_genre_watch_time,181.9910015141683,182.2146514534586,0.0,4388.0
w1_4,w1_4_content_has_watch_obs,0.9926454683106208,0.08544447552687076,0.0,1.0
w1_4,w1_4_genre_missing_watch_time,0.0,0.0,0.0,0.0
w1_4,w1_4_genre_covered_watch_ratio,0.9926454683106208,0.08544447552687076,0.0,1.0
w1_4,w1_4_genre_missing_watch_ratio,0.0,0.0,0.0,0.0
w1_4,w1_4_top_genre_watch_ratio,0.6866280103050395,0.2532891070723524,0.0,1.0
w1_4,w1_4_release_month_covered_watch_ratio,0.9926454683106208,0.08544447552687076,0.0,1.0
w1_4,w1_4_avg_ott_release_month_weighted,200307.40393294295,17242.985976616033,0.0,202103.0
w1_4,w1_4_recent_content_watch_ratio,0.2453715847751296,0.36047761231776415,0.0,1.0
w1_4,w1_4_old_content_watch_ratio,0.17819804965925107,0.2746278304243671,0.0,1.0
w1_4,w1_4_genre_ratio_drama,0.17970032312630485,0.28047260985965744,0.0,1.0
w1_4,w1_4_genre_watch_time_drama,58.784642007354535,111.21188714807005,0.0,2275.0
w1_4,w1_4_genre_session_count_drama,1.2886004758814622,2.0053548007385067,0.0,28.0
w1_4,w1_4_genre_ratio_thriller_crime,0.12861837462663395,0.2413049523469482,0.0,1.0
w1_4,w1_4_genre_watch_time_thriller_crime,44.80220635950681,94.73209417716885,0.0,1478.0
w1_4,w1_4_genre_session_count_thriller_crime,0.9054726368159204,1.6162578452989442,0.0,28.0
w1_4,w1_4_genre_ratio_horror,0.027794821989753454,0.11849766282882251,0.0,1.0
w1_4,w1_4_genre_watch_time_horror,9.302574086091283,41.09778719950038,0.0,1038.0
w1_4,w1_4_genre_session_count_horror,0.2400605667315596,0.8871347380204156,0.0,27.0
w1_4,w1_4_genre_ratio_comedy,0.09471173115266406,0.2140353883015816,0.0,1.0
w1_4,w1_4_genre_watch_time_comedy,29.727579493835172,72.42748073582428,0.0,1967.0
w1_4,w1_4_genre_session_count_comedy,0.6428293316028553,1.2598869005737419,0.0,19.0
w1_4,w1_4_genre_ratio_action_adventure,0.11027448676499328,0.23033338422577143,0.0,1.0
w1_4,w1_4_genre_watch_time_action_adventure,35.81587713605884,82.93468094634905,0.0,1969.0
w1_4,w1_4_genre_session_count_action_adventure,0.827557862859615,1.5759539790474162,0.0,25.0
w1_4,w1_4_genre_ratio_sf_fantasy,0.12309665923369349,0.26401665460839896,0.0,1.0
w1_4,w1_4_genre_watch_time_sf_fantasy,43.07337226908933,122.59754087528827,0.0,2727.0
w1_4,w1_4_genre_session_count_sf_fantasy,0.9040882543802725,2.119375460640931,0.0,40.0
w1_4,w1_4_genre_ratio_romance,0.09731529966366176,0.2167494798597751,0.0,1.0
w1_4,w1_4_genre_watch_time_romance,31.12991563919533,88.1839805080599,0.0,4388.0
w1_4,w1_4_genre_session_count_romance,0.7390006489292668,1.5956481077448397,0.0,40.0
w1_4,w1_4_genre_ratio_documentary,0.02088949592130295,0.10493915278417451,0.0,1.0
w1_4,w1_4_genre_watch_time_documentary,5.610945273631841,27.104403844139508,0.0,774.0
w1_4,w1_4_genre_session_count_documentary,0.17503785420722476,0.6018271637375978,0.0,14.0
w1_4,w1_4_genre_ratio_animation_family,0.11215641435319766,0.26549004315813607,0.0,1.0
w1_4,w1_4_genre_watch_time_animation_family,32.5227341553104,99.43939660462915,0.0,1842.0
w1_4,w1_4_genre_session_count_animation_family,0.8136275146009085,2.2969699817070754,0.0,45.0
w1_4,w1_4_genre_ratio_historical_war,0.06677137056763388,0.18114933958403817,0.0,1.0
w1_4,w1_4_genre_watch_time_historical_war,26.785766818083495,82.87138780606034,0.0,1795.0
w1_4,w1_4_genre_session_count_historical_war,0.5145143845987454,1.4388983043245527,0.0,36.0
w1_4,w1_4_genre_ratio_other,0.031316490910781467,0.1393999613521694,0.0,1.0
w1_4,w1_4_genre_watch_time_other,8.591866753190569,45.32339052605083,0.0,2285.0
w1_4,w1_4_genre_session_count_other,0.2688730261734804,1.1402845900011804,0.0,46.0
