USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq,movie_title,genre,country,showTM,ott_release_month,USER_KEY,product_code,price,billing_method,max_screen,is_promotion,is_churn_prevented,is_repurchase,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date
4,2198,86,20210308,1,어니스트씨프,"액션, 범죄, 드라마, 스릴러",미국,1시간 39분,202102.0,8668c3dfce041e29bc5b80fe33fb8754718587a7537db1db648763e7adaae9383a58da158afa270a1f18e104268fb7bbfc8af44687909e086dcd0ad293d46acd,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-07,12.0,2021-04-08
4,2198,1,20210311,1,어니스트씨프,"액션, 범죄, 드라마, 스릴러",미국,1시간 39분,202102.0,8668c3dfce041e29bc5b80fe33fb8754718587a7537db1db648763e7adaae9383a58da158afa270a1f18e104268fb7bbfc8af44687909e086dcd0ad293d46acd,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-07,12.0,2021-04-08
4,8074,21,20210321,1,월스트리트:분노의복수(2013),"드라마, 스릴러, 액션, 범죄",캐나다,1시간 39분,201906.0,8668c3dfce041e29bc5b80fe33fb8754718587a7537db1db648763e7adaae9383a58da158afa270a1f18e104268fb7bbfc8af44687909e086dcd0ad293d46acd,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-07,12.0,2021-04-08
5,14380,3,20210326,1,알라딘(2019),"액션, 판타지, 로맨스, 가족, 코미디, 드라마",미국,2시간 7분,201909.0,bc4eb57807309fc1c063856c86fe8e7c6f564fc9ab31cf9a259f2c53b7fe06ce2c9feee35fd30f6c3ff05445a71b0de4fa3c8df1bbe5a996ef2b3c796c5595b6,pk_1506,13.49,140.0,2.0,0.0,0.0,1.0,ios,1.0,M,30.0,2021-03-15,20.0,2021-04-16
9,966,56,20210308,1,더셰프,다큐멘터리,미국,25분,201601.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,7340,1,20210308,2,몬스터헌터,"애니메이션, 액션, 판타지",일본,23분,202102.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,10053,25,20210308,3,하이큐!!땅VS하늘,애니메이션,일본,48분,202002.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,14250,1,20210313,1,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,3781,1,20210313,2,이탈리안레이스,"드라마, 액션, 스포츠, 유럽에서 제작",이탈리아,1시간 59분,201809.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,3781,110,20210313,3,이탈리안레이스,"드라마, 액션, 스포츠, 유럽에서 제작",이탈리아,1시간 59분,201809.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,4039,100,20210314,1,우리가족:라멘샵,드라마,"싱가포르, 프랑스, 일본",1시간 30분,201906.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,4039,1,20210320,1,우리가족:라멘샵,드라마,"싱가포르, 프랑스, 일본",1시간 30분,201906.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,13893,1,20210320,2,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,13893,3,20210321,1,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
9,14596,105,20210322,1,그린북,"드라마, 코미디, 음악",미국,2시간 10분,201903.0,1cf66e503a6b39e8006cbddd713fd2ae1afc7cac6c76d5c443137c7be7b09584030884ecca11b9031f050171676766944943077c95911113b7b784271116ce14,pk_1489,13900.0,134.0,4.0,0.0,0.0,1.0,pc,1.0,M,45.0,2021-03-05,2.0,2021-04-05
10,2170,1,20210326,1,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
10,2170,18,20210327,1,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
10,2170,26,20210327,2,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
10,6708,2,20210328,1,톰과제리,"코미디, 스릴러, 가족, 애니메이션, 액션, 범죄",미국,49분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
10,2170,17,20210328,2,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
10,2170,2,20210329,1,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
10,2170,20,20210330,1,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,8cb7837bcf57aa544ef810fd4719fa80ffd02cd518dbfc94baa9f28ece2da659692185fbfd3e97e4d6c8740c67699879025920d3027498269ed7869eb4f16522,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-12,23.0,2021-04-12
17,7568,71,20210306,1,스타게이트(1994),"액션, SF","미국, 프랑스",2시간 1분,201505.0,ccbb416ecdee513cee371d0ef201d4c11c7270d38c946f66ee8a7d474080e55562958a5f1c2a25fbb8fb93b21fde0cd0e500b31a6ad0f47bf1617b15984705fb,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,1.0,F,30.0,2021-03-06,1.0,2021-04-07
17,8579,9,20210321,1,겨울왕국2,"가족, 애니메이션, 액션, 코미디, 판타지, 드라마",미국,1시간 43분,202001.0,ccbb416ecdee513cee371d0ef201d4c11c7270d38c946f66ee8a7d474080e55562958a5f1c2a25fbb8fb93b21fde0cd0e500b31a6ad0f47bf1617b15984705fb,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,1.0,F,30.0,2021-03-06,1.0,2021-04-07
17,8579,46,20210322,1,겨울왕국2,"가족, 애니메이션, 액션, 코미디, 판타지, 드라마",미국,1시간 43분,202001.0,ccbb416ecdee513cee371d0ef201d4c11c7270d38c946f66ee8a7d474080e55562958a5f1c2a25fbb8fb93b21fde0cd0e500b31a6ad0f47bf1617b15984705fb,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,1.0,F,30.0,2021-03-06,1.0,2021-04-07
19,12385,1,20210320,1,이웃사촌,"드라마, 코미디",대한민국,2시간 4분,202012.0,ae303208dc92d29d7de931166a7d1d46cda1290a8147ebdd43f30a377d114fad173a2b2db7fc90936b121eb5bad4128767a95bdcfd6c153b0c569396402df1a6,pk_2026,10900.0,151.0,2.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-10,13.0,2021-04-10
19,7391,41,20210320,2,시동,"드라마, 코미디, 액션",대한민국,1시간 42분,202001.0,ae303208dc92d29d7de931166a7d1d46cda1290a8147ebdd43f30a377d114fad173a2b2db7fc90936b121eb5bad4128767a95bdcfd6c153b0c569396402df1a6,pk_2026,10900.0,151.0,2.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-10,13.0,2021-04-10
19,5352,17,20210320,3,맨오브스틸,"액션, SF","영국, 미국",2시간 23분,201503.0,ae303208dc92d29d7de931166a7d1d46cda1290a8147ebdd43f30a377d114fad173a2b2db7fc90936b121eb5bad4128767a95bdcfd6c153b0c569396402df1a6,pk_2026,10900.0,151.0,2.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-10,13.0,2021-04-10
26,10639,5,20210319,1,플라이트93(2006),"스릴러, 드라마, 액션, 역사, 유럽에서 제작","미국, 프랑스, 영국",1시간 51분,201907.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,8076,25,20210319,2,후궁:제왕의첩,"드라마, 공포, 역사, 로맨스",대한민국,2시간 2분,201208.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,11132,70,20210319,3,운봉,액션,대한민국,1시간 20분,202102.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,611,1,20210319,4,호라이즌라인,"액션, 스릴러","스페인, 영국, 아일랜드, 스웨덴",1시간 32분,202102.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,10561,1,20210319,5,도둑들:비트코인전쟁,"액션, 범죄, 스릴러, 코미디","홍콩, 대한민국, 미국, 일본, 스위스",2시간 15분,202102.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,10561,17,20210319,6,도둑들:비트코인전쟁,"액션, 범죄, 스릴러, 코미디","홍콩, 대한민국, 미국, 일본, 스위스",2시간 15분,202102.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,12174,4,20210320,1,히트맨(2020),"코미디, 액션",대한민국,1시간 50분,202002.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
26,12174,3,20210320,2,히트맨(2020),"코미디, 액션",대한민국,1시간 50분,202002.0,068be64371a0cd532ee89bc40b2770e06255751c2a7f2f696aa98208b58b31703f2037bd47c1acd6c21249fcba1c2dd3b4d3251b73bbca3370ae02370c69d664,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-08,20.0,2021-04-08
30,1037,27,20210319,1,청년경찰,"액션, 범죄, 코미디",대한민국,1시간 49분,201709.0,2b13a1daca7ea94baf519073b523aef139b080f908c4ee2ba248f351cc879f030fe8b286684d55283912ebdf78e9a5142e8cb34b6567780cb20ea88e37cfb89c,pk_1487,7900.0,132.0,1.0,0.0,0.0,1.0,android,1.0,F,20.0,2021-03-07,2.0,2021-04-07
30,5946,9,20210321,1,엑시트,"액션, 코미디",대한민국,1시간 43분,201909.0,2b13a1daca7ea94baf519073b523aef139b080f908c4ee2ba248f351cc879f030fe8b286684d55283912ebdf78e9a5142e8cb34b6567780cb20ea88e37cfb89c,pk_1487,7900.0,132.0,1.0,0.0,0.0,1.0,android,1.0,F,20.0,2021-03-07,2.0,2021-04-07
30,5135,12,20210328,1,스파이더맨,"액션, SF",미국,2시간 1분,200803.0,2b13a1daca7ea94baf519073b523aef139b080f908c4ee2ba248f351cc879f030fe8b286684d55283912ebdf78e9a5142e8cb34b6567780cb20ea88e37cfb89c,pk_1487,7900.0,132.0,1.0,0.0,0.0,1.0,android,1.0,F,20.0,2021-03-07,2.0,2021-04-07
30,8116,27,20210328,2,스파이더맨3,"SF, 액션, 유럽에서 제작",미국,3시간 15분,201604.0,2b13a1daca7ea94baf519073b523aef139b080f908c4ee2ba248f351cc879f030fe8b286684d55283912ebdf78e9a5142e8cb34b6567780cb20ea88e37cfb89c,pk_1487,7900.0,132.0,1.0,0.0,0.0,1.0,android,1.0,F,20.0,2021-03-07,2.0,2021-04-07
31,14250,125,20210313,1,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,14250,1,20210313,2,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,5532,90,20210313,3,투빅맨,다큐멘터리,,1시간 25분,202010.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,6271,1,20210320,1,레컨,"스릴러, 전쟁",미국,1시간 35분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,14250,1,20210321,1,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,611,87,20210321,2,호라이즌라인,"액션, 스릴러","스페인, 영국, 아일랜드, 스웨덴",1시간 32분,202102.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,9821,62,20210328,1,보이콰이어,"음악, 드라마, 유럽에서 제작",미국,1시간 43분,202005.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,9821,48,20210328,2,보이콰이어,"음악, 드라마, 유럽에서 제작",미국,1시간 43분,202005.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,2170,1,20210330,1,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,2170,91,20210330,2,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
31,14489,89,20210403,1,더레이서,"드라마, 코미디, 스포츠","아일랜드, 룩셈부르크, 벨기에",1시간 35분,202103.0,77b38a422b9006829cb8c958d0d930d7439f48ae21d208be23ad34eabcb725e9557cbd3a4200b80b10f045446830e31af7deaf2347e67fee97f9c64d0ef9d665,pk_2028,13750.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,40.0,2021-03-13,18.0,2021-04-13
42,2526,1,20210312,1,특수부대백호2,다큐멘터리,,1시간 25분,202103.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
42,8283,1,20210318,1,더터널,"드라마, 스릴러, 액션, 범죄, 유럽에서 제작","영국, 프랑스",47분,202103.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
42,9524,63,20210324,1,어벤져스:에이지오브울트론,"SF, 액션",미국,2시간 21분,201806.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
42,4439,1,20210324,2,앤트맨,"액션, SF, 코미디",미국,1시간 57분,201903.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
42,734,1,20210324,3,캡틴아메리카2:윈터솔져,"SF, 액션, 드라마",미국,50분,201704.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
42,13893,135,20210327,1,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
42,13893,37,20210327,2,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,76f312035f515f366230400790b77317cd9a5f79d589329ae6d4a171e359ce7d7154e2bfde380c34820bbc79473c23b56b759f9583b1d1d83a9512906ab1704e,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,ott,1.0,F,25.0,2021-03-12,22.0,2021-04-12
