membership_row_id,case_type,actual_is_repurchase_label,repurchase_score,churn_risk_score,rank,original_feature,feature_family,shap_value,direction
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,6,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.184196293325303,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,7,w1_3_week2_watch_time,weekly_usage_pattern,-0.1730658736859537,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,8,is_promotion_bin,membership_context,-0.13618997094132407,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,9,w1_3_week1_watch_time,weekly_usage_pattern,-0.10793478735161383,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,10,w1_3_avg_watch_time_per_session,simple_usage_volume,0.06966213123973909,pushes_toward_repurchase_score
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,11,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,0.06604461839932975,pushes_toward_repurchase_score
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,12,w1_3_genre_entropy,genre_ratio_proxy,-0.06415568942518288,pushes_toward_churn_risk
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,1,w1_3_week3_watch_time,weekly_usage_pattern,0.9469116472943714,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,2,w1_3_week3_sessions,weekly_usage_pattern,0.46979550609994275,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,3,w1_3_week1_watch_time,weekly_usage_pattern,0.4493626632514604,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,4,w1_3_week2_watch_time,weekly_usage_pattern,0.36033624363190975,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,5,w1_3_genre_ratio_animation_family,genre_ratio_proxy,0.29918499852301206,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,6,w1_3_genre_ratio_romance,genre_ratio_proxy,0.22084190198728368,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,7,w1_3_genre_ratio_drama,genre_ratio_proxy,0.2173321832851528,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,8,is_promotion_bin,membership_context,0.19700962621434104,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,9,w1_3_avg_watch_time_per_session,simple_usage_volume,0.13482063935494182,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,10,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,0.10163621744910839,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,11,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,0.09995807490264577,pushes_toward_repurchase_score
16702,low_churn_risk_true_Y,1,0.9946892185098622,0.00531078149013775,12,age_num,membership_context,0.09367906136759455,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,1,w1_3_week2_watch_time,weekly_usage_pattern,0.6137559250463928,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,2,w1_3_week3_watch_time,weekly_usage_pattern,0.5908635391841466,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,3,w1_3_week3_sessions,weekly_usage_pattern,0.49611043357645085,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,4,w1_3_week1_watch_time,weekly_usage_pattern,0.4897184859078614,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,5,w1_3_genre_ratio_animation_family,genre_ratio_proxy,0.3400209506091729,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,6,is_promotion_bin,membership_context,0.2725147933827882,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,7,w1_3_genre_entropy,genre_ratio_proxy,0.23031219928227803,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,8,w1_3_genre_ratio_drama,genre_ratio_proxy,0.19338971862860435,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,9,w1_3_genre_ratio_romance,genre_ratio_proxy,0.13772097415106896,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,10,max_screen_num,membership_context,0.11477144649119199,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,11,w1_3_genre_ratio_comedy,genre_ratio_proxy,0.09953983775254975,pushes_toward_repurchase_score
19925,low_churn_risk_true_Y,1,0.9943988208519796,0.005601179148020385,12,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.09683938632772299,pushes_toward_churn_risk
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,1,w1_3_week3_watch_time,weekly_usage_pattern,0.7780589913310336,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,2,w1_3_week2_watch_time,weekly_usage_pattern,0.6119007408120366,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,3,w1_3_week1_watch_time,weekly_usage_pattern,0.4133391260266717,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,4,w1_3_genre_ratio_animation_family,genre_ratio_proxy,0.396143331207477,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,5,is_promotion_bin,membership_context,0.328637422367455,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,6,w1_3_genre_ratio_drama,genre_ratio_proxy,0.27238307520911753,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,7,w1_3_genre_ratio_romance,genre_ratio_proxy,0.21171024950120926,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,8,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,0.1423049804199746,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,9,w1_3_genre_entropy,genre_ratio_proxy,0.13966088626939419,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,10,age_num,membership_context,0.10392943411798632,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,11,w1_3_avg_watch_time_per_session,simple_usage_volume,0.08943223849829839,pushes_toward_repurchase_score
17695,low_churn_risk_true_Y,1,0.994070485206749,0.0059295147932509895,12,max_screen_num,membership_context,-0.0873750602585463,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,1,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.5126541092598549,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,2,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,-0.4393466501932027,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,3,w1_3_week2_watch_time,weekly_usage_pattern,0.35226436389768034,pushes_toward_repurchase_score
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,4,is_promotion_bin,membership_context,-0.3041329058038916,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,5,w1_3_week1_watch_time,weekly_usage_pattern,-0.27343753384953984,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,6,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.256968803111968,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,7,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.17846989574223443,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,8,w1_3_genre_ratio_horror,genre_ratio_proxy,-0.14856079161026628,pushes_toward_churn_risk
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,9,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,0.11898464475455613,pushes_toward_repurchase_score
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,10,w1_3_genre_ratio_sf_fantasy,genre_ratio_proxy,0.1142549063565935,pushes_toward_repurchase_score
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,11,w1_3_genre_ratio_comedy,genre_ratio_proxy,0.10366471881848414,pushes_toward_repurchase_score
13302,mid_score_ambiguous,1,0.5001922278264802,0.4998077721735198,12,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.09315717217635897,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,1,w1_3_week2_watch_time,weekly_usage_pattern,-0.4735492621230059,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,2,w1_3_week1_watch_time,weekly_usage_pattern,-0.3532394383538839,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,3,w1_3_genre_ratio_drama,genre_ratio_proxy,0.3368486641778312,pushes_toward_repurchase_score
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,4,w1_3_week3_watch_time,weekly_usage_pattern,-0.3037384851832263,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,5,is_promotion_bin,membership_context,-0.21362654749145835,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,6,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.18236232796143856,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,7,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,0.16496558882905737,pushes_toward_repurchase_score
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,8,max_screen_num,membership_context,0.15025147489983354,pushes_toward_repurchase_score
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,9,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.14248942106959253,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,10,w1_3_genre_ratio_sf_fantasy,genre_ratio_proxy,-0.14237954643420606,pushes_toward_churn_risk
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,11,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,0.11314292207300848,pushes_toward_repurchase_score
817,mid_score_ambiguous,0,0.4998022577991161,0.5001977422008839,12,w1_3_unique_contents,simple_usage_volume,-0.11032882256847018,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,1,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,-0.8505924149648766,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,2,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.4599659191592255,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,3,w1_3_week3_watch_time,weekly_usage_pattern,0.3667483200659143,pushes_toward_repurchase_score
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,4,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.28282479395983373,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,5,is_promotion_bin,membership_context,-0.27500231614884507,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,6,max_screen_num,membership_context,0.23620298358887368,pushes_toward_repurchase_score
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,7,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.23593141272727208,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,8,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,0.15976013721840648,pushes_toward_repurchase_score
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,9,w1_3_unique_contents,simple_usage_volume,-0.147749311917335,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,10,w1_3_week1_watch_time,weekly_usage_pattern,0.12890005567887344,pushes_toward_repurchase_score
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,11,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.1159539706544077,pushes_toward_churn_risk
10603,mid_score_ambiguous,0,0.4997124272263349,0.5002875727736651,12,w1_3_recent_content_watch_ratio,release_month_proxy,0.10923132349079528,pushes_toward_repurchase_score
