USER_KEY,is_repurchase,scope,churn_risk,repurchase_score,model_used
6c6e5189a194500f1b87914305f9df56000de73fc56d9d16e8dece1f4740d85af08b19ecbb533ffb2fd3cb7cd9e9fcdcfb0819856c3409181850292f0e39af75,0,overall,0.18281681334346542,0.8171831866565346,meta_stacking
a0d95aac1fd00133569f6061039d7111db4fbd170eb9bcb7aa991632ac436ac22b63d738523e1dbf311c4c150c0e030878f2b370221ed5986c4c7478c7e9c469,1,overall,0.6056524637007117,0.3943475362992883,meta_stacking
9050b32b60b3ac034396ca9e1dd11cf888cf8203e142f5f7e28e42b79872b6fd7da0fd9f57333f8c193333747a135739cb796141817ca79a3fe38d431ac63b5e,0,overall,0.8023083083977085,0.1976916916022915,meta_stacking
69d2bf8e8eeaf6841830a7463d812e7b4004b31bdb8268b89c5330490197ffb4becbd6930202b813364a83fe20cea166db50b472de6fbc64f1b587fc93a9b942,1,overall,0.07787365208767534,0.9221263479123246,meta_stacking
f564eb45ab6092e8f0eac8991cc6b1407e8151a907a6994d65feffc37da873e486af3bf51ff723561a271b6de61a9b209ef0a6b8a58eb57fc635ef396acde29b,1,overall,0.34172311222399654,0.6582768877760035,meta_stacking
02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517ab7e584a78a3524a29ae9053306ecebfd7e57608ef59206e047f6176430150bdda2570a,1,overall,0.06496727250518967,0.9350327274948104,meta_stacking
657687567505299f3b1028f3397b1f0805ca3b48afe84fb1b895fc8bdb0fb2084bc133c93431f7777b2cd37bd5685f61b064e78bc43513d1b909e0a8982c2b25,1,overall,0.02418689011103337,0.9758131098889666,meta_stacking
2c2f37050b3ffe8b4282f7f9172473db0975b38f868a40d8ca41c6857b760f52f633f5d75a6d1b747b753e5d8b470730dca0c00c07030088b958772a1307b582,0,overall,0.5237303714536563,0.4762696285463437,meta_stacking
b6e1c605d43a81a333689a8758dc241caf07b10c8bbe2ec2350963a072233fe9a686655a827d94ed5d11ceb8620ab5bccb4f7add3649ab8441ba97de3205e652,0,overall,0.829383687641737,0.17061631235826302,meta_stacking
f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d5a33f111d09a5e7017b1f59308ac39fc6d033de088df732d95b42e4a5f4ceddf60d36e9,1,overall,0.029448197065947958,0.9705518029340521,meta_stacking
d974da95ce63bff74270d8e7888a0236d5d70fd2622f4a18ce20cc5baa1a2b5baa2929d51f441fdcf99695c07028bf73dfc6f00df85d7c6aa912aeed99b6a815,0,overall,0.7997947301618238,0.20020526983817621,meta_stacking
beb0ace233b0f7097c2b10da13120685fe555476e4969f24731e5ec652456d2fecf9f678eb0280b1cb7d25aff62a82a6ab4f7b2df6c0f394613e76a1e6bd8168,1,overall,0.4356936060498423,0.5643063939501577,meta_stacking
1e4aa5b1e9967225fcec114e8e2e5000412299fdabd5813f17c9987baa7e7220432fc64fa8530c28be46da2a78cbb84c4442a383cc07782459687b0f0850e37e,1,overall,0.03626913387798726,0.9637308661220128,meta_stacking
a2f91f19dbf8e9ba739248f971d3e89dc8f3c270c7c9dd3edf360535dd67c0c2dbbf0eddc964af8405b6f4d8ddd4b8c41021c76832d266f98d28d230543eb07e,1,overall,0.34815058790665965,0.6518494120933404,meta_stacking
fd2bafb6d7417937bd07cbc34ff8f7ca00cb635873b0838f72f99d5a64dc6b2365d2864621ddc45d40339d255ccc3d2f2efe2b267f63f0802d398339e53f12ba,1,overall,0.028163473724080765,0.9718365262759192,meta_stacking
dc8dafd268a9c3a699e010de41d5aa73c3ca5a11d88ea73be55c6e401ca9299c6a5008d162f9f19e8fba973f7fa52db6c4107630e9791bf94375913ed71ae653,1,overall,0.0894698523491808,0.9105301476508192,meta_stacking
5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589e548421f70f17edc938f037df707fbddb1074053230097bfd6793b8dd68fcb9e6f3e512,1,overall,0.028138386628949588,0.9718616133710504,meta_stacking
cc1e16a034095c8b9035f55a4ca780ef0c94435849d2a18ce4f9cea37664114c7090c32d24a1584ba229156107b773de0a57f3b4023b946cd2f02c9e7231a082,0,overall,0.5869424569959751,0.41305754300402486,meta_stacking
28d269c769a85cb8f4343b9a7e8210ea2b2d3e0a28fda97b8c0d21dc963828e56fe22dd94b1310699bd6a3d02f9b82fd3cb3748af0a3408739fa71b48f43d208,1,overall,0.029307437553861653,0.9706925624461383,meta_stacking
30db2cc30078f8e6fbbed242c1bb99de4ff68cb6b28dd1b0d3b226a01692f4b1680ae4cb0b9d51eb03d4c23662ec5ddbc5e9b8c39347cea53f9075b948e295c8,1,overall,0.650030861722376,0.349969138277624,meta_stacking
f946c579531646697febf1e38e760f0217e136cdfa808fd1145172ef34d1442806c4d6b12765045484b2c470245855b5970b36eebf92a5d2698172f406192589,0,overall,0.12174566456699293,0.878254335433007,meta_stacking
8baa8b09a4b498a9097b18ef469f3b4ee04c94faf9d439b6534732140e5812092c7766d9e350ac29a62ae37fe0c340e05621700a641e94f5db208c3a1c2bcf3b,0,overall,0.3650775268996731,0.6349224731003269,meta_stacking
4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e47e2a2ff4bd224be62fd4e4ce7b90aeccf42f071165a081bedd837123daeb590fa8a35db,1,overall,0.7908225852704146,0.2091774147295854,meta_stacking
3ded0a9c2db6fe686356ef26117001aece8a79ee38d6581ce5be9e529d03727d3b43a0d5456904c87d7ab64686fa40004e09f59337f63efcd39192598dd603a3,1,overall,0.05067448175886481,0.9493255182411352,meta_stacking
0623b8a55736b57b418ecd92744dc6a2b70c6e71f418304329df0c0ab824eb2b3db46e751ec6c5dc017232806da50970a124747e0c8082db5f0170fd89e08e36,1,overall,0.29951055350845224,0.7004894464915478,meta_stacking
63db52472ffdb433df37b6f3d9a24cd6e3a018771a1c93b62c3756cf91713bb6d3008562ee6e7b36f04faef45efe89943ddafa0e8ae0aa4b50459690a86c9328,1,overall,0.025713209923654296,0.9742867900763457,meta_stacking
0c5a1d530e0dd25f2911bb80a5872cf08379b9303959f2994215fe78ff519dc59bee96e0cf7b73778c507959c327dfa263c8a2adfdc0e91e6eae5901de2a906f,1,overall,0.2662286998805206,0.7337713001194794,meta_stacking
0634a799ece50ee4596fa291c85f94c9cf09f374434dc48c1eb597aae100178f102fb48866139f3938c68e5900c403912572fb7625075023373cf1c8bdec35d0,1,overall,0.04784196167311832,0.9521580383268817,meta_stacking
21a3d32c1d0b64c073f8238d9447881646bad838000b1eb7ba26ce7fc3d8759f24f6d4c40c6056fc24f54c42c682c2c15dc02fccb89c7d7a904ec7ff9139b580,0,overall,0.7466914990863336,0.2533085009136664,meta_stacking
ece2758d62c1c7e69df595d89a524978ccb68683f58d549696d74151454323c2097252aa1b7eea981a76d23435dae47de88d76d688e9025088cd5c2dae929d2a,0,overall,0.8061101931703282,0.19388980682967183,meta_stacking
3134c156e69d7c9e8e2893d8ec976fdd9d9afde58f700cc075e359925b748c31777663ce4ced40b3be6caf843d9b92a517b43ca5cd0cfd82b8b3c76807acc7d9,0,overall,0.4782570760848438,0.5217429239151562,meta_stacking
0879dbde8c5f053b979dc09c4591f8e9bb77bcc02ec922705bb25c145bdf323107ef329414e1867b1a88a15e67ba2d834c314bf09a7457f79ea18e29e7cb8ada,1,overall,0.2212931042457041,0.778706895754296,meta_stacking
15497b85b92e58b55250665b8a75679f2745e1f84e268d6cb8ec4b62c85642f3d6685f0af24b72c3e7ca36220d0c50dcd2d33299c0d5a249136f8e96e26032f2,0,overall,0.408639726297077,0.591360273702923,meta_stacking
c7b62dbd4bfd38be1640618ddacf4573cc07753d64dadf58a18fb2dd0267656dc605f36f989a039a8df65ca8c62521516cfb7496135d338f89c9615e8d4c1913,1,overall,0.6068514851331808,0.39314851486681923,meta_stacking
741d16f6440fffc00898b82522558be4687e5bd6f5e2d7a562b51382a988b706bc25bf716827c1df0b00d81048c917a5eaff404c9a4e4ca17e5f56285e437bfa,1,overall,0.023905240803826763,0.9760947591961733,meta_stacking
eb33023b51259f67261bc9817a3d1c38fbf08fc02e8c365f136f73b036c86ced1ec3f5a424bb30920f3fbfb2eb3d241738b835def9a280093970f5659c396797,1,overall,0.028920996406162698,0.9710790035938373,meta_stacking
18d719c58cd371d331ab87fc7b3249f385936fbf8863bb283fd53b017d4022ba74d7ff752aa3191343105b7e3201605af1fedf1ea5b8c61c2701f5e389dec332,1,overall,0.06915701196447145,0.9308429880355286,meta_stacking
1c6242a43fcea66f9e2daffe936de5c2e45a23c91221cbda6bdce85df22775a3136ad4fcc8783a918098fff9b864b447d43bef672687eca6e53f98385dbab4c6,1,overall,0.6067395048757332,0.39326049512426675,meta_stacking
f39748364504f9707b0d82b2decf7099851539e4ac149d26b70fdd7649482123388d8dadf39e81bedadf660b2fb794d4c61ceabec79bbebf977aba4036d7cd36,1,overall,0.7251689705313016,0.2748310294686984,meta_stacking
dffe35a77dde53d1f17ffb753112a560e378fcebf44ee2c50a311c68f05349b157a0acef55b5574345d80eab9bfbaef8610527745150895e9237ebabdd06af70,1,overall,0.024224184639026234,0.9757758153609738,meta_stacking
182fe9399eaa49e3e95538174ab93219d7b4cf7778779c17b4422d84716715088833399b23bf47f337efe5c8b00b36778e5876b642e9173ed0ac6380e28db64d,0,overall,0.6794623906791073,0.3205376093208927,meta_stacking
1e1cdc47b95e193ca51ece991d182214cda9e716b2a0baed135617ddc4ec36a7a1fd2a253add872a78875095e9fe9780a79e396586c49ac06855b62c323e9187,1,overall,0.7849755611749596,0.2150244388250404,meta_stacking
9e5e07f2d797df575acc7fedb9a338d4622b7f60334b6f267336aaf301e644610caa5756e26bc5c766f950229340f5183fc3a0bf03778f8fcf92247591cc028f,0,overall,0.6257669235851921,0.37423307641480785,meta_stacking
df05b9d692f67a7a767f25842c41a1e3b6ab83636b0621f22139a5a8eef262c92c9c0044bf8ea14c99b3726f5426b9c3d18930c96a6030c0e1131f9bf8dcc993,1,overall,0.029105372534812213,0.9708946274651877,meta_stacking
74b3856768916f75165868c8304c2ddfbc750ac6bc3e1db7c8ac7abe64f68de8e777eb6c449716ef0395679586c8b74b88b6239bfe3d5042c6a3ac08e60bcc53,1,overall,0.05270424002278284,0.9472957599772172,meta_stacking
47de2be863492199101193a1c354ef1f57adac41e749d46eff4e2b1838b6d23fa73ef9b49c5e41d7ece484930deca2fc4ba45d7d148f10542ef9b4c4195802ff,1,overall,0.039640766564143524,0.9603592334358565,meta_stacking
b89bc94a421cac165c80471ed55f807cff6130298f82285d20942bef1360fdb0bc19384b77243f39ec4b477f5f31ff1c797d3a08f5deef673e90c02c73a78a01,1,overall,0.21682343101767124,0.7831765689823288,meta_stacking
25b0cd8710ae8c7b2775d2e90c64d36fc7881bedcf767f4e23fec8fe46048c7b072f960a48d9bf3f73e509eba46c58af13d03b5fad8255ccd6085fe04df82fb1,1,overall,0.03153004621851783,0.9684699537814822,meta_stacking
5a487d3aa101ab8b4cc15a613a6fd204a6baadf6bb63547478f16ed56a72304c442a3efc86218ae09f6a13e11344047d443e14e647b07c02d971c2a1954e1663,0,overall,0.6935624556538845,0.3064375443461155,meta_stacking
3739ed960741c2b2e7a9555b21d4a8c3b782572cc8ee9a39354901034fe195bd09e5eb13054e1cef4987a78674499f8c8b4caeb756be48c1ba14fb6b387f8bac,1,overall,0.42454898207015457,0.5754510179298454,meta_stacking
cf2f7f45089ef19a7dcb529ad1810cb78a6ae5ca921af6b046cdac41274d0865301aad583bd574c0be02a2d88afa497311a1559801419b2a44b89b9a2c4e862f,0,overall,0.8253145245235252,0.17468547547647484,meta_stacking
5cf3368d41f51281e67b370690b69ea21467b274ada97409797094dee2639bf08cc5973e877996ad42984cf10889f965d506fcd6976b6dc0d41fe25aadd194c4,1,overall,0.04132776734696256,0.9586722326530375,meta_stacking
b8e123e9dda924cdfbac13d7ab5e0623c416e1c443821cafcc907a6cf46ad32f8e4655f0f96dcba036b18098fa4238b795b4a13a33e1291df4800f3e411495d6,1,overall,0.028932901757067062,0.9710670982429329,meta_stacking
a0b706494275eed5e96e5d3c64cb3acb4e48c6af6aaf3cbace364d7432ccb3f2ff6c802dc26da4a5f3223dc18992ed251ebe937e10c54d65aea5f89b1751f261,1,overall,0.038081437452476274,0.9619185625475237,meta_stacking
1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d2896719cc097012e512c39f17ab953e731341851fe117c64b980a447994fa94a9aee245,1,overall,0.674570769837605,0.325429230162395,meta_stacking
5b77d82612515d3b0cdd2f4d64a00e08fbd0f18666a053f52beb5b545e10fec254c0dd4280c201b36fa8cb24748420944ed00fab69347abe42afd212cc77ed60,1,overall,0.08911089719408563,0.9108891028059144,meta_stacking
065f3e98d3e834c59aa9c21ba2f6ee42debd6a17285dc570dc48a122ae66188703c5cd800abd3e6fbec5217415d32e28df92046efb37a61e5a98f4f0b3d07f0b,1,overall,0.04219391207089184,0.9578060879291082,meta_stacking
63183c8cb662ed66e327b0bf53784688e1933aeed8756f43745aefed47fcc4e39eb70d4d5436d12229fe47df097c83882ca030164a7981484b96bf61c436ff41,1,overall,0.7362741902281923,0.2637258097718077,meta_stacking
89bd51fecef34515592432dc83a93f8997b85ea54d6aa3b01c833c6146e0b6e3da563195a682f2f7654d95e9c73d7a4c24e2c51ee91c89bdc0c75c31c31ac3a6,1,overall,0.06894917215780297,0.9310508278421971,meta_stacking
be00ce3db8d8a59a5cf50b67a7f1539a8abe0b5ce8b59735d0233728fb588d0b5d06af1caf6480ba85bb663266815caf7a9128d6f026b46024ff0eb4be4b9d5b,1,overall,0.7232366156455299,0.2767633843544701,meta_stacking
be1b87ea68a101ba8e6a104cd9edf0fb2fa8cc3ab89813ec55e8dcc6d8f3684baaacbe3b382dc2fd3f3007020e9333ca00d49b98a65a9ff36e79afc7963a8fbf,1,overall,0.03713286574916136,0.9628671342508386,meta_stacking
7795af8e7027a5d237881cff7cdca153bae0e0734bccfecfeffd9f94620092c38e840f75b53fc35cbfb94e5f85c76656903874629c0117a6fe964281a0de7b7d,0,overall,0.09200895640720189,0.9079910435927981,meta_stacking
50ab814f4ed1779d6695a1c25bcbe8de8efae7bceb5bab853acfcd5308e01ca5b89a5a33535abe2884f47913556241456cdd5a7bacdbaa0653bb8aa8f39dda2d,0,overall,0.15484437088376238,0.8451556291162376,meta_stacking
dd0eb177d15098722cc26b6512bc64866a2cdb9f6ac74ede30ae378250d8218419ea79acc544033a25e2841af65fcf9967f827c73db90b527478cdc44527669c,1,overall,0.10787538268051106,0.892124617319489,meta_stacking
