membership_row_id,USER_KEY,is_repurchase_label,repurchase_score,churn_risk_score
620,7d78e13864ec9de0df4b1ff124d35010bedbe1ddffb2b930357c10542dd619107339cf12e73812e3c52819fc56fd6e2ae6df2548537b3675bc7b00542fb7679c,1,0.9760403724453514,0.023959627554648644
650,d7bb3ac43b0e605e9c63a3a98f24280e8cb1816f3e174b64ed973aa1fa3e71fa1c2dabaf78ad2d9309999f0b6bd9dc816df659b1000e05a8245cff05856c42ee,1,0.6862237559041467,0.31377624409585325
667,9b136dbf125020fdfa46f0c50af70129dcfffb68342df83fbbba8af232018291ca4b71a4953b67d7fe222ac8a861167c6779d4cee964dff5f2d9a4ede2db80ec,1,0.5754776488217949,0.42452235117820514
670,6fa38eb033e824d9c6f2fcf475e10c1d7491d4e3a23c29df56bb4597bf8c69cd2380b9b4244217746ef7bc0710061b7ca790e22f3dac75c4b8a492f80a858add,1,0.8792151545935898,0.12078484540641021
683,9b3b8899c460f7871f6930e6b3d52dc2538f5c44befdeb209ac4d3ca0314f73e3867c4c7468ff81395bb39100f404c955f88accdf7a9321e4ed400d0b49ce519,0,0.8326161380480697,0.16738386195193034
688,b09981decc553002e935e439324d5dfb4321b790ed2c55e48a97782581eb0c11d877c8796617ab72f55e1601f7018e4a7d3953aebe6b44ff2d7b3249cf17d297,1,0.7466303882852532,0.2533696117147468
694,bf3f867edafd82aaa12d48a1a161322e102f06beb79776774d17909c9b2f242e4b3cdbe12d15d243a0d3e5b0745d7860b37025f7c8384db594bba8653703a091,0,0.23698125261670222,0.7630187473832978
705,0f0adb615c17ff5c189be55e95c9001625ee8cc4f40a158bc13c4168b2147adecfb142b9239f4344428f6c551db809844644202880cdbb4adc768aaed14b9a26,1,0.516932891043393,0.483067108956607
718,59e48d3813d0c1a54ba16fb0affe2b7165ac627e6d24a09411986649c10eae492a71270991d2cf645a46a018583567a6c05b7b6eb073bfc98e430fd3bc1a380c,0,0.9097376964945344,0.0902623035054656
727,ea5cbd7c0cb87a6216fd12ea26a54438a96ceae7923c78ffbd3cafdfcf9467c2ca7f3ad18cbb81800a746e02066d124e5a7d90ac702a8c717249ac38c94b28bb,1,0.7682945059380353,0.23170549406196472
734,2c00227f9a41f5332220f4216b6432ad8ed3a6f62360733a8e21a4f9ef9950dd53d9f136261ac7184e5193f4cdf6ce0fd58d5b92a5a541c86aa593261669f308,0,0.592858367023923,0.407141632976077
759,e2c3ca06ec83abcd03b1f426918228f0dea6f94742a2a0a8be4852ddf746041611e4a7da46c853180a9c4107f607d147c3b83ab69d72c760dcc0f050eb72fe0f,1,0.935268550868604,0.06473144913139595
762,3b2f5d385c66879ef285816f27fa415d4685671f5f1c201bb85d683334ee9b6f9f53bb78bfb8a2ce4a8edad5774e2dbf8fa71a75a782e8b2e77c42ae3efa5583,1,0.9106895186867748,0.08931048131322517
764,cae850dccdd72e676735944fa51181a01887aecd5198ddda27126862d010cb919868f54132ec1ff94b4d6c97a1d58d12562409bd5cfb015699ff942fc7a7db99,1,0.7419452849968566,0.25805471500314336
782,0e87b0be766a664829f23b94eb8252aabc91a4bc374ab2b01343dc6c20dbd19df75ce2ebe45c166059d4bb8e1220ef617e8b2ba16b94120aed8fa810b34352db,1,0.9745454419144555,0.025454558085544532
805,f1bee5a9113f4a123c1aee848f67cde61d844c198ca268492783810bd9cca4a6c080e77b32d9acb02cf87cf95e0231115cc5935cea2ff075986893f1d9c43eff,1,0.2701467336111672,0.7298532663888329
811,341352dd10d628d3d4fb4d1aa74cd58182f8d601b585193c27404c5ae1c5250db0beb8a74743e9672d9a139c170f1dad5018e5e5157b54704dcf9f4bdccdcc08,1,0.9792271941642795,0.020772805835720498
817,3608662a72e2437226dffcea6fd482cbc9fcbd27728719a97b2bf9cfc23bc1eed49b909cd87f7730144ee2aee46789f35836959d4db49c808f01bc0bc81c0c21,0,0.4998022577991161,0.5001977422008839
830,040606f09d876f5870dc0e21a3c8894f1318fcc53366fac9adb34f11a8d4d78d17890f7c5ec2f3d62aec64ce7b3b4fedb7d1e696c90f8ae691f07b28a6a9b7f8,1,0.746442821981415,0.253557178018585
837,9e336bfdaff724e54d3c9460fb765af50682c4a61f7249d8a60b49177539182b4d05975fef3904d77c147715e2ac709a7ce4ba396109c4f1534341699ba4ba3a,0,0.33699241389051304,0.663007586109487
839,95a88470c85f6a87d0b0d8394f194d95729b8f0b0d52b7084f45560298a9b75e18c4f3dee3ce870f8e9b8bddb056cdf08cb3a739fe78785aa39247cfc4d49097,0,0.5757292266882252,0.42427077331177476
859,0a2fe142bcf56e2832e9c212509d03e78837a27df9d73343742e66e3b48193b6fefaabe754adb34f4631f8a0af58dad45fac6d171d9f403d749db7211ac424b5,0,0.24490170413110499,0.755098295868895
862,be510e2960949267a1171480f5bd60ca92d403c6c679ef3220080f0a5a4d5ca1c20a253796ebb241181d4cc8f55f263a4727b0bd7509bd746929573122a13139,1,0.9537719887161265,0.04622801128387355
864,9f803999e269ae38ee6e0bb8b406982ba46cc7b24d334b02d3e2825fa0304bfb0a03f2e701bac5c2ada304bb48cd218bf0b98ffd52eaddcc7ff56740b7c34431,1,0.8511311561894391,0.14886884381056087
871,90872015e2c9c96c9b87dec15c014c6b2e090e283274a3fc712bf1480b2ddf4a4cc3ad0bf75e7131b1cec85fb4899cf8be36ae68f4b8fa04d18d3ad6bdc323dd,0,0.3989771923587139,0.6010228076412861
874,337f71499fabb5ceaf6b3cee29e14b4a278a9aeb402d69ff8a71534afd64623e84a26a10eb3d8c18b02b90946f0d8a1655e070c56ef6cbe4b3f1ea641f176e02,1,0.7580332908169302,0.24196670918306984
883,9387a748b752885ca425e443b5a17d0019e372b224766c21786298afb06d98afb4a59f0fba3c5dfa4e388b50a4e303a47b65791a8535c48979ffe1eb0f82e8fe,0,0.160446313392945,0.839553686607055
884,214c09c003659b53685c46affcc577a82239b8dbb9867c9639f3369012cec194abd4ca9e80aa29cc47a7f7946a1468060af6201406ddc3e68ba555c5bb752983,1,0.6805508149705112,0.3194491850294888
894,31ad079b3e13d5dbcac1a874a192abba669e27f8320c206870c1d0f1c7cf1fb11b6742d8063de7c25b75abe656be3b5e470485f5e67592bbede96835651c8933,1,0.8622684241908639,0.1377315758091361
903,84192a4a19f8d68d265eb546dbe7b8ff3e63679dee189afe1403d2293e2c57ff550e79074db3c006223af3515fb59dff195cde146584438dbe4029f56ff2b4c0,0,0.8877362710376407,0.11226372896235925
906,d2be5dc535f5b0034bb03debae5ccd47aea6034ac7e968efc7e24e583447fc202ffa9cf050784b129cc87143a2b0b3b7ed79a2954102bf776bacbaa75289d8d8,1,0.5820471007236493,0.4179528992763507
911,7fd0dcba460ed5ceab4f55177b0e3ac81f42a1f3916e04b5c7cafbc51789f9bf125e7b77e426143db2563e7511fd703d010e9f35e0184e1fe532d9d3d2826d9e,1,0.48119590484576324,0.5188040951542368
913,f77885e0adc104f897cbe1a10319cec75df62f93e4f607c2d8ebd66c85a16c807e29f7cc99a87ce2cc4042783cf8de7ce1ac98e554abe7e8b29344d43289bfaa,1,0.9746428010767141,0.025357198923285917
934,d3d145e53c05d061a9e4004db2c7bdaabed2bf891dbf7fb8f7a7fa388061baf9d857e5a68479d4043ddb79d0c1f8e09f9a04244e650675faf783208a8b789ba4,1,0.8596262350030823,0.14037376499691767
940,7de27474a9033c00f27c5d59d2f0431e8f152295135ee305bb4cfcceaecada9ad70bdc556ae5dd8327147d1e1888cbb87a8b603270926c80be295d8d676ba598,1,0.734646439069465,0.26535356093053497
958,b40d60d234d8afa04eabbd653c8a49f4d0a951b528131fbaba493bb598c28b7a374e7f73c99e6c303af2fe3831e363a44507e5f63ec75b3a4085eaf0718b414d,1,0.7549296870402457,0.24507031295975434
979,30035b446434209e94d694605f35f116e9bc5ac45a7ddbe1b8d826f1663dc90657290b5c87f6785fa9e4d91a188717af9395c7ca3f6178bf8732df53670c2b66,0,0.22086617075211287,0.7791338292478871
983,f88f4c64f7be1ac20caf4b1fed6cae80d80cbf1f9b98a43963c02769446bd0ba06b720cc2258f1d5122f7b1c97eae13c388c57f4830df019d37db9b7ec750f0a,0,0.38501240249110635,0.6149875975088936
990,b99604919ef1c933a85fbb939838d2703db19dc6c83c8b54c2db5fb10abf918f179a90c5593297060028b6e6ad57afd874e08d200f57744accd5e51014f3a604,1,0.6569582237065674,0.3430417762934326
994,235e3e5e61e0452aed395c11260492362dc8a2f87d5a0983f07ded1a42410128d4daec236e1c4e9abaddf34b4b3edce13ef67c146dfee676c6726aff46b44216,0,0.9539465610392578,0.04605343896074221
996,2d0695edbd760bdb33394b86a4cbcf17bb0870298093a256b5b5f5740d91ed691e2064d74705d129c1277d0d45425f1cd4bcde8df4da52653ca0789fccd5ee82,1,0.905644368079079,0.094355631920921
1001,17d0a3ccf26fcbf1524603595340eb73b29bb0f2981c84ad623b8698bad54aec671f0bf467a16fe2d2a02226268b77d9f0130365a305133df65ad05751d9a398,1,0.9850397053179414,0.014960294682058617
1027,f4346f8b19fa6ba49d6c76fe2fd0795cd460659b9105dc3af2dfad1bf2575fd1561c0dce60e05847e84d64b721576548e7e3618a953f40fc601ac7af913054f5,0,0.6714385748825026,0.3285614251174974
1056,a876f47a3737d6782d51531b338187e066fbfbfb0784efb22d0756d633f9e76d2ad797122b629d22395a53cf330f97c07a1d3cd8b2bcba05fe260e15b4dc7793,1,0.9825330686675205,0.01746693133247945
1057,739d6860f231a4419c1abcd27df115d3c684d04ca02de044a53ff4b92c28b776446b0e443d9c9663366f31f38cb7570d947d28a89111df916c648628287dcebe,0,0.39242554226855764,0.6075744577314424
1059,3e2e39bb4476bfb26fb90ad50244f2bb8aeea9cb3840c96b8fc1bb42c918d76899386cbc8cbeef8c31871c2bcf34d89af7dc3d0804bf21778a8ba7357ac4d6fd,1,0.9796213821075037,0.020378617892496287
1063,24edfd0a65f1eab84c1184165d8d5a2acb22f31c89c521602decaddc3c428a65576cb37e5be4ad2e89eb12b4ac420e5cb9659aaecacb92c2f9be368f25fe9e7a,0,0.8298625908174353,0.1701374091825647
1099,23aea2261196cd089e85edbbe2a300aef03ce0d67c0a847e34624868bbdae9a2d061cf5b4c5e556f9b4249abfdcfd5bf7f0bedb01fd81a0b7b3ce880a700bc60,1,0.7558546508150091,0.24414534918499087
1117,0f9eb5eb35fb45fc24a3b94b251724b15fc99a6f97140b92f549eb78b7c59315475d76a343925745266dc4f9828098e3b21a2e233c8e4a729085afa62b1d4f26,0,0.5735920336120732,0.4264079663879268
1132,83d38459fe7abfabadf3e0d6a255db0e09fdf0e22977df0aa0b4b1b955e086e4c97245bb5138f2da2a0953bac6af5ab90e7099a2a235a6d241130d6ab027bf91,0,0.6820599041072715,0.31794009589272854
1159,b7bd3bdae876610ebeb6461cb0dedf26999b420f5f4ea18e3d731a66dca8db7a52c03f9c5a35085856f582fe8a45a196e9d26f1cb80063c46401465e44ee17ed,0,0.5463516753630384,0.4536483246369616
1167,981a5aef21a3621439b4b226bf8ab5714863610632c0c3b31315713772e93accfddb1252f04d2ef883c08423cf996b3d19a50db59caf8f3f7e73a61bdeb2225c,1,0.6827667341577263,0.31723326584227374
1197,46d8bca5cadbf173ef95d350614f3c500c56262832d135695046e545aa9981dc2d2b7cfb462966a4c405804b6cf8aeaa9243983200aae1eacf09c9132af55e20,1,0.831851436899704,0.16814856310029602
1226,0bc55e3ed6495860867cb74c7e1753efd8f34a62ed143c1268f8aa0b0cca124391770fa59f1178b1c3c07f31c7abff6a099f27ced201a44feec1b6b2ec632840,1,0.9787258830639936,0.02127411693600645
1239,63ff9e1d035c273f0552c11447b859c9560c7f9ae16aa90ea0d4f265e381fbda6e0888925f36af6fa0161365af0aa19fbcd945e607f94606718997f795cd342e,1,0.31277688254474206,0.6872231174552579
1241,eeb30b1ab2c61535ef9051e2860e7c8cf6b982e0fe44d0354679c94e2d4fd73705d4cc03f257480e52e487463ad8ea294a9c6df1b87336e04d66a8ae20a4dbe4,1,0.5176936628422375,0.4823063371577625
1265,2ab8e2cf896346c83c45e55b541309ca780cda702c5d0e4686bf8d602f468b6d43b13793baf92a2c730b4729af8b37d9f52667964acc0de6c0ac031a43152474,1,0.9047157325148065,0.09528426748519347
1272,3755b9adc700f71ec9653553b3f3d6b6332b0e6f08a8a5df691d01c67e187f774ab6395ebd8f78db130f489474afff2ad926093d8042c87e10da89a7617e3d15,1,0.34644300336600176,0.6535569966339982
1274,6347898292efec8d5d88f5f801f9b7f337d9b1a203677c9ed7c42bf6bc8f8735934b4f00d26c5bf8fe3ebec252a00261b8fe69687deee45dc865e4693b84f5ba,0,0.650559519190634,0.34944048080936596
1286,e32b27cc19c634cdc2d7586c13b2722a5900280b984936a3151abd16c6c799c2c9a09c4ea9362452575ce9421786154894c48d0c98a705416904a89267bc02c7,1,0.9857348620766616,0.014265137923338389
1289,5c8528c9301ab9c283641fd7114e9fe20654a2b48c7ac5a0f3984e28c5848977222a1cb4e9cace440125497cea384b879ce499f05a596778b1c385201b6d8ce2,1,0.9912139719604102,0.008786028039589833
1303,aaccb4c35b0941b35a7458f36a8f1dfdb6bcffdedaef0fbb01967ffd1407ece1f8d2b04c21965df585f091140ea462118b0e9ad981108ec47d609b815a4ad11d,1,0.3199398218259477,0.6800601781740523
1310,e060fa478965a43de39ec845aab9a7f22e2dad148cdd8515df62ce5d056cd375e5a59c9127afce4b3164681937b713d59b7f59f76bb15aa1fa3c9f832438b907,1,0.9387813888016656,0.06121861119833438
1316,012dbfaa53614d06761259b73b4c2595ea0725252b9187323774b78111f5978f636f8b33eba1732a442d0f4aef150f846272c4b97a126990a8a46e93ff2f05c3,1,0.9671824018514856,0.03281759814851437
1317,7f15a0200c9e2f0a103ee5e8c0dc5337eb497e54bf2d6d77e0a865abc36971af34fae5010bec228921323584f3ad3ab9c14d1444acf712e9fb3b6c55e6d5f279,1,0.8975097292934932,0.10249027070650685
1318,9c858754df5fd795f16081d480d8ab6af6182e755152b6ea4b38e7a07ce48c2573f32bc821431edbdf97ae5f4f9a5d44508a667ca7b8794ebc122a5140d5a691,0,0.16296746954130864,0.8370325304586914
1345,9cdec06a862da700e1e73697c0f24123f6870a78a9ef4e5d08e601a4a9774aeb598127065ca948bb8e0204cfff85e4335b802091c5aadeac73cbf44004583022,0,0.4251167882166105,0.5748832117833895
1347,813ebd2b634004b2fdd5afa7bd086b2de8776380cef85591bed9bfd7d287a4970fbc1e3287defbae4f0cafad45208d1179882cf223508b6918efc78acea1fe56,0,0.6212253898091378,0.3787746101908622
1380,f5f4063452bcd8a3b3aab99ca99709e583d663b41990bdc15f51277caf84686af16d820c2151e745674a4b4aa2f4ef7f2c08ab71c8aa7efc0e5ff5b8c35fd0a7,0,0.28256791349114097,0.717432086508859
1391,d8c5e949f4d291607f1b23ac56cff514bf6333f7f5fa8f7296ea433c9c85c2e15614a76b5cf018521d4f277dd5b048b8635493b5c2d27c886bd8ace20f356170,0,0.23889513474822457,0.7611048652517755
1394,a75e4221f3b76e46fd30aab1d7f5704bfce494b607735aa97e9058a684ba697bc17fd0d4dbd10c01c3fe0850ee374e203b1d7d54e13eb3dbe6fbdea913533223,1,0.7615909445083032,0.23840905549169678
1402,bcb0e53ae507490175fb72bb46de800c2eff2705d5036cf198383d1f5c0ee4fddd6c46043b9ae4c8ae22e3103bc8d50541f79293a9d9452cd8bf4ea9dddc994c,1,0.9518817950156996,0.04811820498430042
1412,27040016f482a39ad0a982b7933a69bc58bc88ef1b9e1325fbe7efaac867555eba6c7f9c09bb968fc13381388edeb2a5875a2f10e11bd917def7f9b581e6062a,1,0.9838109045243706,0.01618909547562941
1422,91beae937f654697cb87cc9897755c55b5598cfb042daf444e147c817073b6b50d0790f3c268591b206fb2ef549cd2afd71260b70d9fc0b6b64acc65c8c38d85,1,0.1923029288727944,0.8076970711272056
1426,2c9cfc958aab54e68174510dd3cff05246e3ddd423ba33859e09869e9322bb362fa189f4dbe4e44a95ec51934873fa2ba18eefd8b7d5e57731d4de108418898a,1,0.9096797388528547,0.09032026114714531
1430,5347acf4f8dde18b64a3103dca2e33489274ad6b6c4d4ab8958a7bc8b21d5a34dc4f7f8dfbec7cddb6b2bd0339b0d9547d98dc5da30a3706ac6c40b3c0ffdeaa,1,0.5579689924172405,0.4420310075827595
1479,719b57d1c9a5385af79e02343ae344ca618f90de19032a8c18459a593e56b034374af6ae3249ae8d782f3b10ef1aa7ac1be9e1334179d746d3c244b49e26408d,1,0.9639111887229621,0.03608881127703789
1496,2d435171dfa496533a85d90278e9455538a71ad0447b2c5dad2d92c73c661268a5d820cfcfc1a7fe5dc686ede20033bdf007f4cbb30a59ee55e1a6c70888e619,0,0.5784538159186714,0.4215461840813286
